"time","Piston_r2","Inertia_w"
0,0.3,0
0.0005,0.3,0.00620654
0.001,0.3,0.0109265
0.0015,0.3,0.0156746
0.002,0.3,0.0204578
0.0025,0.3,0.0252892
0.003,0.3,0.03018
0.0035,0.3,0.0351418
0.004,0.3,0.0401862
0.0045,0.3,0.0453251
0.005,0.3,0.0505706
0.0055,0.3,0.0559349
0.006,0.3,0.0614309
0.0065,0.3,0.0670712
0.007,0.3,0.0728693
0.0075,0.3,0.0788387
0.008,0.3,0.0849935
0.0085,0.3,0.0913481
0.009,0.3,0.0979176
0.0095,0.3,0.104717
0.01,0.3,0.111763
0.0105,0.3,0.119072
0.011,0.3,0.126661
0.0115,0.3,0.134547
0.012,0.3,0.14275
0.0125,0.3,0.151289
0.013,0.3,0.160183
0.0135,0.3,0.169454
0.014,0.3,0.179123
0.0145,0.3,0.189214
0.015,0.3,0.199749
0.0155,0.3,0.210754
0.016,0.3,0.222255
0.0165,0.299999,0.234278
0.017,0.299999,0.246852
0.0175,0.299999,0.260007
0.018,0.299999,0.273772
0.0185,0.299999,0.288182
0.019,0.299999,0.303269
0.0195,0.299999,0.319069
0.02,0.299999,0.335619
0.0205,0.299999,0.352959
0.021,0.299999,0.371128
0.0215,0.299999,0.39017
0.022,0.299999,0.410129
0.0225,0.299998,0.431052
0.023,0.299998,0.452989
0.0235,0.299998,0.47599
0.024,0.299998,0.500111
0.0245,0.299998,0.525407
0.025,0.299998,0.551938
0.0255,0.299997,0.579767
0.026,0.299997,0.608958
0.0265,0.299997,0.639581
0.027,0.299996,0.671707
0.0275,0.299996,0.705412
0.028,0.299996,0.740774
0.0285,0.299995,0.777877
0.029,0.299995,0.816809
0.0295,0.299994,0.857659
0.03,0.299993,0.900525
0.0305,0.299993,0.945506
0.031,0.299992,0.992708
0.0315,0.299991,1.04224
0.032,0.29999,1.09422
0.0325,0.299989,1.14878
0.033,0.299988,1.20602
0.0335,0.299987,1.2661
0.034,0.299986,1.32916
0.0345,0.299984,1.39533
0.035,0.299983,1.46477
0.0355,0.299981,1.53766
0.036,0.299979,1.61414
0.0365,0.299977,1.69442
0.037,0.299975,1.77866
0.0375,0.299972,1.86708
0.038,0.299969,1.95986
0.0385,0.299966,2.05724
0.039,0.299963,2.15943
0.0395,0.299959,2.26667
0.04,0.299955,2.37921
0.0405,0.29995,2.49732
0.041,0.299945,2.62125
0.0415,0.299939,2.75131
0.042,0.299933,2.88778
0.0425,0.299927,3.03098
0.043,0.299919,3.18123
0.0435,0.299911,3.33889
0.044,0.299902,3.5043
0.0445,0.299892,3.67784
0.045,0.299881,3.8599
0.0455,0.299869,4.05089
0.046,0.299855,4.25124
0.0465,0.299841,4.46139
0.047,0.299824,4.68181
0.0475,0.299807,4.91297
0.048,0.299787,5.15539
0.0485,0.299765,5.40958
0.049,0.299742,5.6761
0.0495,0.299715,5.9555
0.05,0.299687,6.24836
0.0505,0.299655,6.55531
0.051,0.29962,6.87696
0.0515,0.299581,7.21397
0.052,0.299539,7.567
0.0525,0.299492,7.93673
0.053,0.299441,8.32388
0.0535,0.299384,8.72917
0.054,0.299322,9.15332
0.0545,0.299254,9.5971
0.055,0.299179,10.0613
0.0555,0.299096,10.5465
0.056,0.299005,11.0538
0.0565,0.298906,11.5837
0.057,0.298796,12.137
0.0575,0.298675,12.7145
0.058,0.298543,13.317
0.0585,0.298398,13.9451
0.059,0.298238,14.5995
0.0595,0.298063,15.2809
0.06,0.297872,15.9898
0.0605,0.297661,16.7267
0.061,0.297431,17.492
0.0615,0.297179,18.2862
0.062,0.296903,19.1095
0.0625,0.296601,19.962
0.063,0.296271,20.8437
0.0635,0.295911,21.7545
0.064,0.295517,22.6942
0.0645,0.295088,23.6622
0.065,0.294621,24.658
0.0655,0.294113,25.6808
0.066,0.29356,26.7297
0.0665,0.292959,27.8035
0.067,0.292307,28.9008
0.0675,0.291601,30.0203
0.068,0.290837,31.1601
0.0685,0.29001,32.3187
0.069,0.289119,33.494
0.0695,0.288158,34.6841
0.07,0.287123,35.8869
0.0705,0.286012,37.1003
0.071,0.284819,38.3224
0.0715,0.283542,39.5511
0.072,0.282177,40.7846
0.0725,0.280719,42.0211
0.073,0.279166,43.2591
0.0735,0.277515,44.4973
0.074,0.275761,45.7347
0.0745,0.273903,46.9706
0.075,0.271938,48.2044
0.0755,0.269863,49.4361
0.076,0.267675,50.666
0.0765,0.265375,51.8947
0.077,0.262958,53.1231
0.0775,0.260426,54.3527
0.078,0.257776,55.5849
0.0785,0.255009,56.8219
0.079,0.252124,58.0658
0.0795,0.249122,59.3194
0.08,0.246003,60.5853
0.0805,0.242768,61.8668
0.081,0.239419,63.167
0.0815,0.235958,64.4895
0.082,0.232387,65.8379
0.0825,0.22871,67.2159
0.083,0.22493,68.6275
0.0835,0.221051,70.0765
0.084,0.217078,71.5669
0.0845,0.213016,73.1026
0.085,0.208872,74.6874
0.0855,0.204652,76.3249
0.086,0.200364,78.0186
0.0865,0.196016,79.7714
0.087,0.191617,81.5859
0.0875,0.187178,83.464
0.088,0.18271,85.4067
0.0885,0.178224,87.4141
0.089,0.173734,89.4848
0.0895,0.169253,91.6163
0.09,0.164796,93.804
0.0905,0.160378,96.0415
0.091,0.156014,98.3202
0.0915,0.151721,100.629
0.092,0.147516,102.956
0.0925,0.143414,105.286
0.093,0.139433,107.601
0.0935,0.135587,109.884
0.094,0.131892,112.116
0.0945,0.128362,114.279
0.095,0.125009,116.354
0.0955,0.121844,118.326
0.096,0.118877,120.18
0.0965,0.116115,121.905
0.097,0.113564,123.493
0.0975,0.11123,124.937
0.098,0.109115,126.235
0.0985,0.10722,127.386
0.099,0.105548,128.391
0.0995,0.104097,129.254
0.1,0.102867,129.977
0.1005,0.101857,130.564
0.101,0.101067,131.02
0.1015,0.100495,131.348
0.102,0.10014,131.55
0.1025,0.100002,131.629
0.103,0.100073,131.588
0.1035,0.100291,131.465
0.104,0.100704,131.23
0.1045,0.101365,130.854
0.105,0.102246,130.354
0.1055,0.103346,129.73
0.106,0.104667,128.981
0.1065,0.106211,128.108
0.107,0.107977,127.112
0.1075,0.109967,125.997
0.108,0.11218,124.766
0.1085,0.114615,123.425
0.109,0.117271,121.982
0.1095,0.120144,120.447
0.11,0.123231,118.831
0.1105,0.126526,117.149
0.111,0.130022,115.416
0.1115,0.133711,113.647
0.112,0.137584,111.861
0.1125,0.141631,110.074
0.113,0.14584,108.302
0.1135,0.150201,106.561
0.114,0.154699,104.866
0.1145,0.159322,103.228
0.115,0.164057,101.658
0.1155,0.16889,100.167
0.116,0.173807,98.7602
0.1165,0.178795,97.445
0.117,0.183841,96.2257
0.1175,0.188932,95.1061
0.118,0.194054,94.0888
0.1185,0.199196,93.1761
0.119,0.204344,92.3698
0.1195,0.209488,91.6713
0.12,0.214615,91.082
0.1205,0.219714,90.6033
0.121,0.224775,90.2368
0.1215,0.229785,89.9839
0.122,0.234735,89.8465
0.1225,0.239614,89.8264
0.123,0.24441,89.9258
0.1235,0.249112,90.1465
0.124,0.25371,90.4905
0.1245,0.25819,90.9591
0.125,0.26254,91.553
0.1255,0.266747,92.2718
0.126,0.270796,93.1134
0.1265,0.27467,94.0733
0.127,0.278353,95.1434
0.1275,0.281826,96.3116
0.128,0.285067,97.5597
0.1285,0.288055,98.8628
0.129,0.290766,100.188
0.1295,0.293175,101.494
0.13,0.295257,102.731
0.1305,0.296988,103.844
0.131,0.298344,104.775
0.1315,0.299306,105.468
0.132,0.299859,105.88
0.1325,0.299991,105.983
0.133,0.299682,105.872
0.1335,0.298878,105.591
0.134,0.297888,105.262
0.1345,0.29584,104.634
0.135,0.294114,104.157
0.1355,0.292111,103.658
0.136,0.288615,102.915
0.1365,0.285972,102.449
0.137,0.282636,101.965
0.1375,0.279005,101.559
0.138,0.275096,101.247
0.1385,0.270927,101.042
0.139,0.266513,100.958
0.1395,0.26187,101.002
0.14,0.257012,101.184
0.1405,0.251956,101.51
0.141,0.246714,101.988
0.1415,0.241301,102.624
0.142,0.235731,103.423
0.1425,0.23002,104.393
0.143,0.224182,105.539
0.1435,0.218234,106.867
0.144,0.212192,108.382
0.1445,0.206074,110.09
0.145,0.1999,111.995
0.1455,0.193691,114.1
0.146,0.187469,116.405
0.1465,0.181258,118.909
0.147,0.175085,121.604
0.1475,0.168978,124.481
0.148,0.162966,127.521
0.1485,0.15708,130.7
0.149,0.15135,133.987
0.1495,0.145811,137.343
0.15,0.140492,140.723
0.1505,0.135423,144.075
0.151,0.130633,147.348
0.1515,0.126147,150.49
0.152,0.121986,153.454
0.1525,0.118166,156.201
0.153,0.114701,158.699
0.1535,0.111599,160.928
0.154,0.108866,162.878
0.1545,0.106503,164.546
0.155,0.104509,165.935
0.1555,0.102883,167.053
0.156,0.101622,167.909
0.1565,0.100722,168.514
0.157,0.100182,168.874
0.1575,0.1,168.996
0.158,0.10012,168.916
0.1585,0.100714,168.521
0.159,0.101515,167.987
0.1595,0.102815,167.118
0.16,0.104424,166.039
0.1605,0.106293,164.783
0.161,0.109289,162.77
0.1615,0.111292,161.427
0.162,0.11431,159.416
0.1625,0.118314,156.782
0.163,0.122169,154.296
0.1635,0.126378,151.651
0.164,0.130929,148.89
0.1645,0.135805,146.058
0.165,0.140987,143.204
0.1655,0.14645,140.378
0.166,0.152172,137.627
0.1665,0.158125,134.994
0.167,0.164282,132.514
0.1675,0.170614,130.22
0.168,0.177094,128.135
0.1685,0.183693,126.279
0.169,0.190385,124.666
0.1695,0.197142,123.307
0.17,0.203938,122.212
0.1705,0.210748,121.387
0.171,0.217546,120.84
0.1715,0.224307,120.578
0.172,0.231007,120.61
0.1725,0.23762,120.942
0.173,0.244119,121.586
0.1735,0.250475,122.55
0.174,0.256659,123.844
0.1745,0.262636,125.474
0.175,0.268369,127.44
0.1755,0.273815,129.735
0.176,0.278925,132.333
0.1765,0.283643,135.184
0.177,0.287905,138.204
0.1775,0.291642,141.263
0.178,0.294637,144.039
0.1785,0.296814,146.265
0.179,0.298973,148.669
0.1795,0.299759,149.597
0.18,0.299982,149.871
0.1805,0.299331,149.273
0.181,0.297799,147.932
0.1815,0.295428,146.023
0.182,0.292283,143.768
0.1825,0.289459,141.981
0.183,0.285134,139.616
0.1835,0.280329,137.443
0.184,0.275139,135.545
0.1845,0.269533,133.94
0.185,0.263559,132.665
0.1855,0.257262,131.741
0.186,0.250682,131.18
0.1865,0.243856,130.99
0.187,0.236817,131.175
0.1875,0.2296,131.737
0.188,0.222235,132.681
0.1885,0.214755,134.009
0.189,0.207194,135.723
0.1895,0.199586,137.826
0.19,0.191968,140.315
0.1905,0.184379,143.184
0.191,0.17686,146.419
0.1915,0.169456,149.998
0.192,0.162215,153.883
0.1925,0.155185,158.022
0.193,0.148417,162.345
0.1935,0.14196,166.768
0.194,0.135862,171.193
0.1945,0.130166,175.517
0.195,0.124912,179.64
0.1955,0.120129,183.473
0.196,0.115841,186.943
0.1965,0.112062,190.003
0.197,0.108801,192.627
0.1975,0.106059,194.807
0.198,0.103833,196.55
0.1985,0.10212,197.873
0.199,0.100913,198.792
0.1995,0.100208,199.325
0.2,0.1,199.481
0.2005,0.100261,199.285
0.201,0.101134,198.627
0.2015,0.102304,197.742
0.202,0.104512,196.061
0.2025,0.106392,194.622
0.203,0.109205,192.463
0.2035,0.11254,189.905
0.204,0.116396,186.968
0.2045,0.120768,183.688
0.205,0.125643,180.124
0.2055,0.131003,176.35
