"time","TRes","heatCapacitor_T","switch_Controll"
0.234,295.453,22.3025,0
0.235,295.462,22.3122,0
0.236,295.472,22.3219,0
0.237,295.482,22.3315,0
0.238,295.491,22.3412,0
0.239,295.501,22.3509,0
0.24,295.511,22.3606,0
0.241,295.52,22.3702,0
0.242,295.53,22.3799,0
0.243,295.54,22.3896,0
0.244,295.549,22.3993,0
0.245,295.559,22.4089,0
0.246,295.569,22.4186,0
0.247,295.578,22.4283,0
0.248,295.588,22.4379,0
0.249,295.598,22.4476,0
0.25,295.607,22.4572,0
0.251,295.617,22.4669,0
0.252,295.627,22.4766,0
0.253,295.636,22.4862,0
0.254,295.646,22.4959,0
0.255,295.656,22.5055,0
0.256,295.665,22.5152,0
0.257,295.675,22.5248,0
0.258,295.684,22.5345,0
0.259,295.694,22.5441,0
0.26,295.704,22.5538,0
0.261,295.713,22.5634,0
0.262,295.723,22.5731,0
0.263,295.733,22.5827,0
0.264,295.742,22.5923,0
0.265,295.752,22.602,0
0.266,295.762,22.6116,0
0.267,295.771,22.6213,0
0.268,295.781,22.6309,0
0.269,295.791,22.6405,0
0.27,295.8,22.6502,0
0.271,295.81,22.6598,0
0.272,295.819,22.6694,0
0.273,295.829,22.679,0
0.274,295.839,22.6887,0
0.275,295.848,22.6983,0
0.276,295.858,22.7079,0
0.277,295.868,22.7176,0
0.278,295.877,22.7272,0
0.279,295.887,22.7368,0
0.28,295.896,22.7464,0
0.281,295.906,22.756,0
0.282,295.916,22.7657,0
0.283,295.925,22.7753,0
0.284,295.935,22.7849,0
0.285,295.944,22.7945,0
0.286,295.954,22.8041,0
0.287,295.964,22.8137,0
0.288,295.973,22.8233,0
0.289,295.983,22.8329,0
0.29,295.993,22.8425,0
0.291,296.002,22.8522,0
0.292,296.012,22.8618,0
0.293,296.021,22.8714,0
0.294,296.031,22.881,0
0.295,296.041,22.8906,0
0.296,296.05,22.9002,0
0.297,296.06,22.9098,0
0.298,296.069,22.9194,0
0.299,296.079,22.9289,0
0.3,296.089,22.9385,0
0.301,296.098,22.9481,0
0.302,296.108,22.9577,0
0.303,296.117,22.9673,0
0.304,296.127,22.9769,0
0.305,296.136,22.9865,0
0.306,296.146,22.9961,0
0.307,296.156,23.0057,0
0.308,296.165,23.0152,0
0.309,296.175,23.0248,0
0.31,296.184,23.0344,0
0.311,296.194,23.044,0
0.312,296.204,23.0536,0
0.313,296.213,23.0631,0
0.314,296.223,23.0727,0
0.315,296.232,23.0823,0
0.316,296.242,23.0919,0
0.317,296.251,23.1014,0
0.318,296.261,23.111,0
0.319,296.271,23.1206,0
0.32,296.28,23.1301,0
0.321,296.29,23.1397,0
0.322,296.299,23.1493,0
0.323,296.309,23.1588,0
0.324,296.318,23.1684,0
0.325,296.328,23.1779,0
0.326,296.338,23.1875,0
0.327,296.347,23.1971,0
0.328,296.357,23.2066,0
0.329,296.366,23.2162,0
0.33,296.376,23.2257,0
0.331,296.385,23.2353,0
0.332,296.395,23.2448,0
0.333,296.404,23.2544,0
0.334,296.414,23.2639,0
0.335,296.423,23.2735,0
0.336,296.433,23.283,0
0.337,296.443,23.2926,0
0.338,296.452,23.3021,0
0.339,296.462,23.3117,0
0.34,296.471,23.3212,0
0.341,296.481,23.3307,0
0.342,296.49,23.3403,0
0.343,296.5,23.3498,0
0.344,296.509,23.3593,0
0.345,296.519,23.3689,0
0.346,296.528,23.3784,0
0.347,296.538,23.3879,0
0.348,296.547,23.3975,0
0.349,296.557,23.407,0
0.35,296.567,23.4165,0
0.351,296.576,23.4261,0
0.352,296.586,23.4356,0
0.353,296.595,23.4451,0
0.354,296.605,23.4546,0
0.355,296.614,23.4641,0
0.356,296.624,23.4737,0
0.357,296.633,23.4832,0
0.358,296.643,23.4927,0
0.359,296.652,23.5022,0
0.36,296.662,23.5117,0
0.361,296.671,23.5212,0
0.362,296.681,23.5308,0
0.363,296.69,23.5403,0
0.364,296.7,23.5498,0
0.365,296.709,23.5593,0
0.366,296.719,23.5688,0
0.367,296.728,23.5783,0
0.368,296.738,23.5878,0
0.369,296.747,23.5973,0
0.37,296.757,23.6068,0
0.371,296.766,23.6163,0
0.372,296.776,23.6258,0
0.373,296.785,23.6353,0
0.374,296.795,23.6448,0
0.375,296.804,23.6543,0
0.376,296.814,23.6638,0
0.377,296.823,23.6733,0
0.378,296.833,23.6828,0
0.379,296.842,23.6923,0
0.38,296.852,23.7017,0
0.381,296.861,23.7112,0
0.382,296.871,23.7207,0
0.383,296.88,23.7302,0
0.384,296.89,23.7397,0
0.385,296.899,23.7492,0
0.386,296.909,23.7586,0
0.387,296.918,23.7681,0
0.388,296.928,23.7776,0
0.389,296.937,23.7871,0
0.39,296.947,23.7966,0
0.391,296.956,23.806,0
0.392,296.965,23.8155,0
0.393,296.975,23.825,0
0.394,296.984,23.8344,0
0.395,296.994,23.8439,0
0.396,297.003,23.8534,0
0.397,297.013,23.8628,0
0.398,297.022,23.8723,0
0.399,297.032,23.8818,0
0.4,297.041,23.8912,0
0.401,297.051,23.9007,0
0.402,297.06,23.9101,0
0.403,297.07,23.9196,0
0.404,297.079,23.9291,0
0.405,297.089,23.9385,0
0.406,297.098,23.948,0
0.407,297.107,23.9574,0
0.408,297.117,23.9669,0
0.409,297.126,23.9763,0
0.41,297.136,23.9858,0
0.411,297.145,23.9952,0
0.412,297.155,24.0047,0
0.413,297.164,24.0141,0
0.414,297.174,24.0236,0
0.415,297.183,24.033,0
0.416,297.192,24.0424,0
0.417,297.202,24.0519,0
0.418,297.211,24.0613,0
0.419,297.221,24.0708,0
0.42,297.23,24.0802,0
0.421,297.24,24.0896,0
0.422,297.249,24.0991,0
0.423,297.258,24.1085,0
0.424,297.268,24.1179,0
0.425,297.277,24.1274,0
0.426,297.287,24.1368,0
0.427,297.296,24.1462,0
0.428,297.306,24.1556,0
0.429,297.315,24.1651,0
0.43,297.324,24.1745,0
0.431,297.334,24.1839,0
0.432,297.343,24.1933,0
0.433,297.353,24.2027,0
0.434,297.362,24.2122,0
0.435,297.372,24.2216,0
0.436,297.381,24.231,0
0.437,297.39,24.2404,0
0.438,297.4,24.2498,0
0.439,297.409,24.2592,0
0.44,297.419,24.2686,0
0.441,297.428,24.278,0
0.442,297.437,24.2874,0
0.443,297.447,24.2969,0
0.444,297.456,24.3063,0
0.445,297.466,24.3157,0
0.446,297.475,24.3251,0
0.447,297.484,24.3345,0
0.448,297.494,24.3439,0
0.449,297.503,24.3533,0
0.45,297.513,24.3627,0
0.451,297.522,24.3721,0
0.452,297.531,24.3814,0
0.453,297.541,24.3908,0
0.454,297.55,24.4002,0
0.455,297.56,24.4096,0
0.456,297.569,24.419,0
0.457,297.578,24.4284,0
0.458,297.588,24.4378,0
0.459,297.597,24.4472,0
0.46,297.607,24.4566,0
0.461,297.616,24.4659,0
0.462,297.625,24.4753,0
0.463,297.635,24.4847,0
0.464,297.644,24.4941,0
0.465,297.653,24.5035,0
0.466,297.663,24.5128,0
0.467,297.672,24.5222,0
0.468,297.682,24.5316,0
0.469,297.691,24.541,0
0.47,297.7,24.5503,0
0.471,297.71,24.5597,0
0.472,297.719,24.5691,0
0.473,297.728,24.5784,0
0.474,297.738,24.5878,0
0.475,297.747,24.5972,0
0.476,297.757,24.6065,0
0.477,297.766,24.6159,0
0.478,297.775,24.6252,0
0.479,297.785,24.6346,0
0.48,297.794,24.644,0
0.481,297.803,24.6533,0
0.482,297.813,24.6627,0
0.483,297.822,24.672,0
0.484,297.831,24.6814,0
0.485,297.841,24.6907,0
0.486,297.85,24.7001,0
0.487,297.859,24.7094,0
0.488,297.869,24.7188,0
0.489,297.878,24.7281,0
0.49,297.887,24.7375,0
0.491,297.897,24.7468,0
0.492,297.906,24.7562,0
0.493,297.915,24.7655,0
0.494,297.925,24.7748,0
0.495,297.934,24.7842,0
0.496,297.944,24.7935,0
0.497,297.953,24.8029,0
0.498,297.962,24.8122,0
0.499,297.972,24.8215,0
0.5,297.981,24.8309,0
0.501,297.99,24.8402,0
0.502,298,24.8495,0
0.503,298.009,24.8588,0
0.504,298.018,24.8682,0
0.505,298.027,24.8775,0
0.506,298.037,24.8868,0
0.507,298.046,24.8961,0
0.508,298.055,24.9055,0
0.509,298.065,24.9148,0
0.51,298.074,24.9241,0
0.511,298.083,24.9334,0
0.512,298.093,24.9427,0
0.513,298.102,24.9521,0
0.514,298.111,24.9614,0
0.515,298.121,24.9707,0
0.516,298.13,24.98,0
0.517,298.139,24.9893,0
0.518,298.149,24.9986,0
0.519,298.158,25.0079,0
0.52,298.167,25.0172,0
0.521,298.177,25.0265,0
0.522,298.186,25.0358,0
0.523,298.195,25.0451,0
0.524,298.204,25.0544,0
0.525,298.214,25.0637,0
0.526,298.223,25.073,0
0.527,298.232,25.0823,0
0.528,298.242,25.0916,0
0.529,298.251,25.1009,0
0.53,298.26,25.1102,0
0.531,298.27,25.1195,0
0.532,298.279,25.1288,0
0.533,298.288,25.1381,0
0.534,298.297,25.1474,0
0.535,298.307,25.1567,0
0.536,298.316,25.166,0
0.537,298.325,25.1752,0
0.538,298.335,25.1845,0
0.539,298.344,25.1938,0
0.54,298.353,25.2031,0
0.541,298.362,25.2124,0
0.542,298.372,25.2216,0
0.543,298.381,25.2309,0
0.544,298.39,25.2402,0
0.545,298.399,25.2495,0
0.546,298.409,25.2587,0
0.547,298.418,25.268,0
0.548,298.427,25.2773,0
0.549,298.437,25.2866,0
0.55,298.446,25.2958,0
0.551,298.455,25.3051,0
0.552,298.464,25.3144,0
0.553,298.474,25.3236,0
0.554,298.483,25.3329,0
0.555,298.492,25.3422,0
0.556,298.501,25.3514,0
0.557,298.511,25.3607,0
0.558,298.52,25.3699,0
0.559,298.529,25.3792,0
0.56,298.538,25.3884,0
0.561,298.548,25.3977,0
0.562,298.557,25.4069,0
0.563,298.566,25.4162,0
0.564,298.575,25.4255,0
0.565,298.585,25.4347,0
0.566,298.594,25.4439,0
0.567,298.603,25.4532,0
0.568,298.612,25.4624,0
0.569,298.622,25.4717,0
0.57,298.631,25.4809,0
0.571,298.64,25.4902,0
0.572,298.649,25.4994,0
0.573,298.659,25.5086,0
0.574,298.668,25.5179,0
0.575,298.677,25.5271,0
0.576,298.686,25.5364,0
0.577,298.696,25.5456,0
0.578,298.705,25.5548,0
0.579,298.714,25.5641,0
0.58,298.723,25.5733,0
0.581,298.733,25.5825,0
0.582,298.742,25.5917,0
0.583,298.751,25.601,0
0.584,298.76,25.6102,0
0.585,298.769,25.6194,0
0.586,298.779,25.6286,0
0.587,298.788,25.6379,0
0.588,298.797,25.6471,0
0.589,298.806,25.6563,0
0.59,298.816,25.6655,0
0.591,298.825,25.6747,0
0.592,298.834,25.6839,0
0.593,298.843,25.6932,0
0.594,298.852,25.7024,0
0.595,298.862,25.7116,0
0.596,298.871,25.7208,0
0.597,298.88,25.73,0
0.598,298.889,25.7392,0
0.599,298.898,25.7484,0
0.6,298.908,25.7576,0
0.601,298.917,25.7668,0
0.602,298.926,25.776,0
0.603,298.935,25.7852,0
0.604,298.944,25.7944,0
0.605,298.954,25.8036,0
0.606,298.963,25.8128,0
0.607,298.972,25.822,0
0.608,298.981,25.8312,0
0.609,298.99,25.8404,0
0.61,299,25.8496,0
0.611,299.009,25.8588,0
0.612,299.018,25.868,0
0.613,299.027,25.8772,0
0.614,299.036,25.8864,0
0.615,299.046,25.8955,0
0.616,299.055,25.9047,0
0.617,299.064,25.9139,0
0.618,299.073,25.9231,0
0.619,299.082,25.9323,0
0.62,299.091,25.9414,0
0.621,299.101,25.9506,0
0.622,299.11,25.9598,0
0.623,299.119,25.969,0
0.624,299.128,25.9782,0
0.625,299.137,25.9873,0
0.626,299.146,25.9965,0
0.627,299.156,26.0057,1
0.627,299.156,26.0057,1
0.627,299.156,26.0057,1
0.627,299.156,26.0057,1
0.627,299.156,26.0057,1
0.628,299.155,26.0051,1
0.629,299.154,26.0045,1
0.63,299.154,26.0039,1
0.631,299.153,26.0033,1
0.632,299.153,26.0027,1
0.633,299.152,26.0021,1
0.634,299.151,26.0015,1
0.635,299.151,26.0009,1
0.636,299.15,26.0003,1
0.637,299.15,25.9997,1
0.638,299.149,25.9991,1
0.639,299.148,25.9985,1
0.64,299.148,25.9979,1
0.641,299.147,25.9973,1
0.642,299.147,25.9967,1
0.643,299.146,25.9961,1
0.644,299.145,25.9955,1
0.645,299.145,25.9949,1
0.646,299.144,25.9943,1
0.647,299.144,25.9937,1
0.648,299.143,25.9931,1
0.649,299.142,25.9925,1
0.65,299.142,25.9919,1
0.651,299.141,25.9913,1
0.652,299.141,25.9907,1
0.653,299.14,25.9901,1
0.654,299.139,25.9895,1
0.655,299.139,25.9889,1
0.656,299.138,25.9883,1
0.657,299.138,25.9877,1
0.658,299.137,25.9871,1
0.659,299.136,25.9865,1
0.66,299.136,25.9859,1
0.661,299.135,25.9853,1
0.662,299.135,25.9847,1
0.663,299.134,25.9841,1
0.664,299.133,25.9835,1
0.665,299.133,25.9829,1
0.666,299.132,25.9823,1
0.667,299.132,25.9817,1
0.668,299.131,25.9811,1
0.669,299.13,25.9805,1
0.67,299.13,25.9799,1
0.671,299.129,25.9793,1
0.672,299.129,25.9787,1
0.673,299.128,25.9781,1
0.674,299.128,25.9775,1
0.675,299.127,25.9769,1
0.676,299.126,25.9763,1
0.677,299.126,25.9757,1
0.678,299.125,25.9751,1
0.679,299.125,25.9745,1
0.68,299.124,25.9739,1
0.681,299.123,25.9733,1
0.682,299.123,25.9727,1
0.683,299.122,25.9721,1
0.684,299.122,25.9715,1
0.685,299.121,25.9709,1
0.686,299.12,25.9703,1
0.687,299.12,25.9697,1
0.688,299.119,25.9691,1
0.689,299.119,25.9685,1
0.69,299.118,25.9679,1
0.691,299.117,25.9674,1
0.692,299.117,25.9668,1
0.693,299.116,25.9662,1
0.694,299.116,25.9656,1
0.695,299.115,25.965,1
0.696,299.114,25.9644,1
0.697,299.114,25.9638,1
0.698,299.113,25.9632,1
0.699,299.113,25.9626,1
0.7,299.112,25.962,1
0.701,299.111,25.9614,1
0.702,299.111,25.9608,1
0.703,299.11,25.9602,1
0.704,299.11,25.9596,1
0.705,299.109,25.959,1
0.706,299.108,25.9584,1
0.707,299.108,25.9578,1
0.708,299.107,25.9572,1
0.709,299.107,25.9566,1
0.71,299.106,25.956,1
0.711,299.105,25.9554,1
0.712,299.105,25.9548,1
0.713,299.104,25.9542,1
0.714,299.104,25.9536,1
0.715,299.103,25.953,1
0.716,299.102,25.9525,1
0.717,299.102,25.9519,1
0.718,299.101,25.9513,1
0.719,299.101,25.9507,1
0.72,299.1,25.9501,1
0.721,299.099,25.9495,1
0.722,299.099,25.9489,1
0.723,299.098,25.9483,1
0.724,299.098,25.9477,1
0.725,299.097,25.9471,1
0.726,299.097,25.9465,1
0.727,299.096,25.9459,1
0.728,299.095,25.9453,1
0.729,299.095,25.9447,1
0.73,299.094,25.9441,1
0.731,299.094,25.9435,1
0.732,299.093,25.9429,1
0.733,299.092,25.9423,1
0.734,299.092,25.9417,1
0.735,299.091,25.9412,1
0.736,299.091,25.9406,1
0.737,299.09,25.94,1
0.738,299.089,25.9394,1
0.739,299.089,25.9388,1
0.74,299.088,25.9382,1
0.741,299.088,25.9376,1
0.742,299.087,25.937,1
0.743,299.086,25.9364,1
0.744,299.086,25.9358,1
0.745,299.085,25.9352,1
0.746,299.085,25.9346,1
0.747,299.084,25.934,1
0.748,299.083,25.9334,1
0.749,299.083,25.9328,1
0.75,299.082,25.9322,1
0.751,299.082,25.9317,1
0.752,299.081,25.9311,1
0.753,299.08,25.9305,1
0.754,299.08,25.9299,1
0.755,299.079,25.9293,1
0.756,299.079,25.9287,1
0.757,299.078,25.9281,1
0.758,299.078,25.9275,1
0.759,299.077,25.9269,1
0.76,299.076,25.9263,1
0.761,299.076,25.9257,1
0.762,299.075,25.9251,1
0.763,299.075,25.9245,1
0.764,299.074,25.9239,1
0.765,299.073,25.9234,1
0.766,299.073,25.9228,1
0.767,299.072,25.9222,1
0.768,299.072,25.9216,1
0.769,299.071,25.921,1
0.77,299.07,25.9204,1
0.771,299.07,25.9198,1
0.772,299.069,25.9192,1
0.773,299.069,25.9186,1
0.774,299.068,25.918,1
0.775,299.067,25.9174,1
0.776,299.067,25.9168,1
0.777,299.066,25.9162,1
0.778,299.066,25.9157,1
0.779,299.065,25.9151,1
0.78,299.064,25.9145,1
0.781,299.064,25.9139,1
0.782,299.063,25.9133,1
0.783,299.063,25.9127,1
0.784,299.062,25.9121,1
0.785,299.062,25.9115,1
0.786,299.061,25.9109,1
0.787,299.06,25.9103,1
0.788,299.06,25.9097,1
0.789,299.059,25.9092,1
0.79,299.059,25.9086,1
0.791,299.058,25.908,1
0.792,299.057,25.9074,1
0.793,299.057,25.9068,1
0.794,299.056,25.9062,1
0.795,299.056,25.9056,1
0.796,299.055,25.905,1
0.797,299.054,25.9044,1
0.798,299.054,25.9038,1
0.799,299.053,25.9032,1
0.8,299.053,25.9027,1
0.801,299.052,25.9021,1
0.802,299.051,25.9015,1
0.803,299.051,25.9009,1
0.804,299.05,25.9003,1
0.805,299.05,25.8997,1
0.806,299.049,25.8991,1
0.807,299.049,25.8985,1
0.808,299.048,25.8979,1
0.809,299.047,25.8973,1
0.81,299.047,25.8968,1
0.811,299.046,25.8962,1
0.812,299.046,25.8956,1
0.813,299.045,25.895,1
0.814,299.044,25.8944,1
0.815,299.044,25.8938,1
0.816,299.043,25.8932,1
0.817,299.043,25.8926,1
0.818,299.042,25.892,1
0.819,299.041,25.8915,1
0.82,299.041,25.8909,1
0.821,299.04,25.8903,1
0.822,299.04,25.8897,1
0.823,299.039,25.8891,1
0.824,299.039,25.8885,1
0.825,299.038,25.8879,1
0.826,299.037,25.8873,1
0.827,299.037,25.8867,1
0.828,299.036,25.8862,1
0.829,299.036,25.8856,1
0.83,299.035,25.885,1
0.831,299.034,25.8844,1
0.832,299.034,25.8838,1
0.833,299.033,25.8832,1
0.834,299.033,25.8826,1
0.835,299.032,25.882,1
0.836,299.031,25.8814,1
0.837,299.031,25.8809,1
0.838,299.03,25.8803,1
0.839,299.03,25.8797,1
0.84,299.029,25.8791,1
0.841,299.029,25.8785,1
0.842,299.028,25.8779,1
0.843,299.027,25.8773,1
0.844,299.027,25.8767,1
0.845,299.026,25.8762,1
0.846,299.026,25.8756,1
0.847,299.025,25.875,1
0.848,299.024,25.8744,1
0.849,299.024,25.8738,1
0.85,299.023,25.8732,1
0.851,299.023,25.8726,1
0.852,299.022,25.872,1
0.853,299.021,25.8715,1
0.854,299.021,25.8709,1
0.855,299.02,25.8703,1
0.856,299.02,25.8697,1
0.857,299.019,25.8691,1
0.858,299.019,25.8685,1
0.859,299.018,25.8679,1
0.86,299.017,25.8673,1
0.861,299.017,25.8668,1
0.862,299.016,25.8662,1
0.863,299.016,25.8656,1
0.864,299.015,25.865,1
0.865,299.014,25.8644,1
0.866,299.014,25.8638,1
0.867,299.013,25.8632,1
0.868,299.013,25.8627,1
0.869,299.012,25.8621,1
0.87,299.011,25.8615,1
0.871,299.011,25.8609,1
0.872,299.01,25.8603,1
0.873,299.01,25.8597,1
0.874,299.009,25.8591,1
0.875,299.009,25.8586,1
0.876,299.008,25.858,1
0.877,299.007,25.8574,1
0.878,299.007,25.8568,1
0.879,299.006,25.8562,1
0.88,299.006,25.8556,1
0.881,299.005,25.855,1
0.882,299.004,25.8545,1
0.883,299.004,25.8539,1
0.884,299.003,25.8533,1
0.885,299.003,25.8527,1
0.886,299.002,25.8521,1
0.887,299.002,25.8515,1
0.888,299.001,25.8509,1
0.889,299,25.8504,1
0.89,299,25.8498,1
0.891,298.999,25.8492,1
0.892,298.999,25.8486,1
0.893,298.998,25.848,1
0.894,298.997,25.8474,1
0.895,298.997,25.8468,1
0.896,298.996,25.8463,1
0.897,298.996,25.8457,1
0.898,298.995,25.8451,1
0.899,298.995,25.8445,1
0.9,298.994,25.8439,1
0.901,298.993,25.8433,1
0.902,298.993,25.8428,1
0.903,298.992,25.8422,1
0.904,298.992,25.8416,1
0.905,298.991,25.841,1
0.906,298.99,25.8404,1
0.907,298.99,25.8398,1
0.908,298.989,25.8392,1
0.909,298.989,25.8387,1
0.91,298.988,25.8381,1
0.911,298.987,25.8375,1
0.912,298.987,25.8369,1
0.913,298.986,25.8363,1
0.914,298.986,25.8357,1
0.915,298.985,25.8352,1
0.916,298.985,25.8346,1
0.917,298.984,25.834,1
0.918,298.983,25.8334,1
0.919,298.983,25.8328,1
0.92,298.982,25.8322,1
0.921,298.982,25.8317,1
0.922,298.981,25.8311,1
0.923,298.98,25.8305,1
0.924,298.98,25.8299,1
0.925,298.979,25.8293,1
0.926,298.979,25.8287,1
0.927,298.978,25.8282,1
0.928,298.978,25.8276,1
0.929,298.977,25.827,1
0.93,298.976,25.8264,1
