Time,Capacitor1_v,IdealDiode3_off
0.0418,266.63,0
0.042,266.63,0
0.042,266.64,0
0.0422,266.64,0
0.0422,265.898,0
0.0424,265.898,0
0.0424,264.368,1
0.0426,264.368,1
0.0426,262.51,1
0.0428,262.51,1
0.0428,260.886,1
0.043,260.886,1
0.043,259.608,1
0.0432,259.608,1
0.0432,258.757,1
0.0434,258.757,1
0.0434,258.38,1
0.0436,258.38,1
0.0436,258.487,1
0.0438,258.487,1
0.0438,259.052,1
0.044,259.052,1
0.044,260.018,1
0.0442,260.018,1
0.0442,261.293,1
0.0444,261.293,1
0.0444,262.752,1
0.0446,262.752,1
0.0446,264.246,1
0.0448,264.246,1
0.0448,265.6,1
0.045,265.6,1
0.045,266.621,1
0.0452,266.621,1
0.0452,267.101,1
0.0454,267.101,1
0.0454,266.864,1
0.0456,266.864,1
0.0456,265.851,1
0.0458,265.851,1
0.0458,264.083,1
0.046,264.083,1
0.046,262.262,1
0.0462,262.262,1
0.0462,260.708,1
0.0464,260.708,1
0.0464,259.525,1
0.0466,259.525,1
0.0466,258.784,1
0.0468,258.784,1
0.0468,258.518,1
0.047,258.518,1
0.047,258.73,1
0.0472,258.73,1
0.0472,259.383,1
0.0474,259.383,1
0.0474,260.408,1
0.0476,260.408,1
0.0476,261.703,1
0.0478,261.703,1
0.0478,263.138,1
0.048,263.138,1
0.048,264.554,1
0.0482,264.554,1
0.0482,265.771,1
0.0484,265.771,1
0.0484,266.593,1
0.0486,266.593,1
0.0486,266.811,1
0.0488,266.811,1
0.0488,266.291,1
0.049,266.291,1
0.049,264.993,1
0.0492,264.993,1
0.0492,263.111,1
0.0494,263.111,1
0.0494,261.376,1
0.0496,261.376,1
0.0496,259.953,1
0.0498,259.953,1
0.0498,258.936,1
0.05,258.936,1
0.05,258.382,1
0.0502,258.382,1
0.0502,258.314,1
0.0504,258.314,1
0.0504,258.719,1
0.0506,258.719,1
0.0506,259.551,1
0.0508,259.551,1
0.0508,260.727,1
0.051,260.727,1
0.051,262.135,1
0.0512,262.135,1
0.0512,263.632,1
0.0514,263.632,1
0.0514,265.053,1
0.0516,265.053,1
0.0516,266.21,1
0.0518,266.21,1
0.0518,266.899,1
0.052,266.899,1
0.052,266.92,1
0.0522,266.92,1
0.0522,266.18,1
0.0524,266.18,1
0.0524,264.643,1
0.0526,264.643,1
0.0526,262.772,1
0.0528,262.772,1
0.0528,261.128,1
0.053,261.128,1
0.053,259.825,1
0.0532,259.825,1
0.0532,258.945,1
0.0534,258.945,1
0.0534,258.534,1
0.0536,258.534,1
0.0536,258.603,1
0.0538,258.603,1
0.0538,259.13,1
0.054,259.13,1
0.054,260.055,1
0.0542,260.055,1
0.0542,261.288,1
0.0544,261.288,1
0.0544,262.706,1
0.0546,262.706,1
0.0546,264.16,1
0.0548,264.16,1
0.0548,265.475,1
0.055,265.475,1
0.055,266.461,1
0.0552,266.461,1
0.0552,266.909,0
0.0554,266.909,0
0.0554,266.645,0
0.0556,266.645,0
0.0556,265.613,0
0.0558,265.613,0
0.0558,263.835,0
0.056,263.835,0
0.056,262.018,0
0.0562,262.018,0
0.0562,260.473,0
0.0564,260.473,0
0.0564,259.304,0
0.0566,259.304,0
0.0566,258.58,0
0.0568,258.58,0
0.0568,258.337,0
0.057,258.337,0
0.057,258.575,0
0.0572,258.575,0
0.0572,259.258,0
0.0574,259.258,0
0.0574,260.316,0
0.0576,260.316,0
0.0576,261.646,0
0.0578,261.646,0
0.0578,263.116,0
0.058,263.116,0
0.058,264.568,0
0.0582,264.568,0
0.0582,265.822,0
0.0584,265.822,0
0.0584,266.678,0
0.0586,266.678,0
0.0586,266.928,0
0.0588,266.928,0
0.0588,266.438,0
0.059,266.438,0
0.059,265.165,0
0.0592,265.165,0
0.0592,263.294,0
0.0594,263.294,0
0.0594,261.561,0
0.0596,261.561,0
0.0596,260.137,0
0.0598,260.137,0
0.0598,259.114,0
0.06,259.114,0
0.06,258.55,0
0.0602,258.55,0
0.0602,258.469,0
0.0604,258.469,0
0.0604,258.858,0
0.0606,258.858,0
0.0606,259.67,0
0.0608,259.67,0
0.0608,260.823,0
0.061,260.823,0
0.061,262.207,0
0.0612,262.207,0
0.0612,263.679,0
0.0614,263.679,0
0.0614,265.073,0
0.0616,265.073,0
0.0616,266.203,0
0.0618,266.203,0
0.0618,266.865,0
0.062,266.865,0
0.062,266.86,0
0.0622,266.86,0
0.0622,266.096,0
0.0624,266.096,0
0.0624,264.538,1
0.0626,264.538,1
0.0626,262.66,1
0.0628,262.66,1
0.0628,261.011,1
0.063,261.011,1
0.063,259.705,1
0.0632,259.705,1
0.0632,258.826,1
0.0634,258.826,1
0.0634,258.417,1
0.0636,258.417,1
0.0636,258.491,1
0.0638,258.491,1
0.0638,259.026,1
0.064,259.026,1
0.064,259.962,1
0.0642,259.962,1
0.0642,261.208,1
0.0644,261.208,1
0.0644,262.64,1
0.0646,262.64,1
0.0646,264.109,1
0.0648,264.109,1
0.0648,265.441,1
0.065,265.441,1
0.065,266.444,1
0.0652,266.444,1
0.0652,266.91,1
0.0654,266.91,1
0.0654,266.664,1
0.0656,266.664,1
0.0656,265.648,1
0.0658,265.648,1
0.0658,263.884,1
0.066,263.884,1
0.066,262.073,1
0.0662,262.073,1
0.0662,260.533,1
0.0664,260.533,1
0.0664,259.367,1
0.0666,259.367,1
0.0666,258.646,1
0.0668,258.646,1
0.0668,258.406,1
0.067,258.406,1
0.067,258.644,1
0.0672,258.644,1
0.0672,259.325,1
0.0674,259.325,1
0.0674,260.38,1
0.0676,260.38,1
0.0676,261.705,1
0.0678,261.705,1
0.0678,263.169,1
0.068,263.169,1
0.068,264.615,1
0.0682,264.615,1
0.0682,265.86,1
0.0684,265.86,1
0.0684,266.707,1
0.0686,266.707,1
0.0686,266.947,1
0.0688,266.947,1
0.0688,266.446,1
0.069,266.446,1
0.069,265.163,1
0.0692,265.163,1
0.0692,263.285,1
0.0694,263.285,1
0.0694,261.547,1
0.0696,261.547,1
0.0696,260.118,1
0.0698,260.118,1
0.0698,259.09,1
0.07,259.09,1
0.07,258.523,1
0.0702,258.523,1
0.0702,258.438,1
0.0704,258.438,1
0.0704,258.824,1
0.0706,258.824,1
0.0706,259.633,1
0.0708,259.633,1
0.0708,260.786,1
0.071,260.786,1
0.071,262.169,1
0.0712,262.169,1
0.0712,263.642,1
0.0714,263.642,1
0.0714,265.037,1
0.0716,265.037,1
0.0716,266.169,1
0.0718,266.169,1
0.0718,266.835,1
0.072,266.835,1
0.072,266.833,1
0.0722,266.833,1
0.0722,266.074,1
0.0724,266.074,1
0.0724,264.521,1
0.0726,264.521,1
0.0726,262.646,1
0.0728,262.646,1
0.0728,261.001,1
0.073,261.001,1
0.073,259.701,1
0.0732,259.701,1
0.0732,258.825,1
0.0734,258.825,1
0.0734,258.421,1
0.0736,258.421,1
0.0736,258.5,1
0.0738,258.5,1
0.0738,259.039,1
0.074,259.039,1
0.074,259.978,1
0.0742,259.978,1
0.0742,261.224,1
0.0744,261.224,1
0.0744,262.656,1
0.0746,262.656,1
0.0746,264.127,1
0.0748,264.127,1
0.0748,265.461,1
0.075,265.461,1
0.075,266.466,1
0.0752,266.466,1
0.0752,266.933,0
0.0754,266.933,0
0.0754,266.688,0
0.0756,266.688,0
0.0756,265.672,0
0.0758,265.672,0
0.0758,263.906,0
0.076,263.906,0
0.076,262.093,0
0.0762,262.093,0
0.0762,260.551,0
0.0764,260.551,0
0.0764,259.384,0
0.0766,259.384,0
0.0766,258.661,0
0.0768,258.661,0
0.0768,258.417,0
0.077,258.417,0
0.077,258.651,0
0.0772,258.651,0
0.0772,259.328,0
0.0774,259.328,0
0.0774,260.379,0
0.0776,260.379,0
0.0776,261.701,0
0.0778,261.701,0
0.0778,263.162,0
0.078,263.162,0
0.078,264.604,0
0.0782,264.604,0
0.0782,265.847,0
0.0784,265.847,0
0.0784,266.691,0
0.0786,266.691,0
0.0786,266.93,0
0.0788,266.93,0
0.0788,266.427,0
0.079,266.427,0
0.079,265.142,0
0.0792,265.142,0
0.0792,263.264,0
0.0794,263.264,0
0.0794,261.527,0
0.0796,261.527,0
0.0796,260.099,0
0.0798,260.099,0
0.0798,259.073,0
0.08,259.073,0
0.08,258.507,0
0.0802,258.507,0
0.0802,258.424,0
0.0804,258.424,0
0.0804,258.813,0
0.0806,258.813,0
0.0806,259.626,0
0.0808,259.626,0
0.0808,260.782,0
0.081,260.782,0
0.081,262.168,0
0.0812,262.168,0
0.0812,263.644,0
0.0814,263.644,0
0.0814,265.042,0
0.0816,265.042,0
0.0816,266.177,0
0.0818,266.177,0
0.0818,266.845,0
0.082,266.845,0
0.082,266.845,0
0.0822,266.845,0
0.0822,266.088,0
0.0824,266.088,0
0.0824,264.537,1
0.0826,264.537,1
0.0826,262.662,1
0.0828,262.662,1
0.0828,261.017,1
0.083,261.017,1
0.083,259.716,1
0.0832,259.716,1
0.0832,258.839,1
0.0834,258.839,1
0.0834,258.435,1
0.0836,258.435,1
0.0836,258.513,1
0.0838,258.513,1
0.0838,259.05,1
0.084,259.05,1
0.084,259.988,1
0.0842,259.988,1
0.0842,261.234,1
0.0844,261.234,1
0.0844,262.666,1
0.0846,262.666,1
0.0846,264.135,1
0.0848,264.135,1
0.0848,265.466,1
0.085,265.466,1
0.085,266.467,1
0.0852,266.467,1
0.0852,266.932,1
0.0854,266.932,1
0.0854,266.683,1
0.0856,266.683,1
0.0856,265.664,1
0.0858,265.664,1
0.0858,263.896,1
0.086,263.896,1
0.086,262.083,1
0.0862,262.083,1
0.0862,260.54,1
0.0864,260.54,1
0.0864,259.373,1
0.0866,259.373,1
0.0866,258.649,1
0.0868,258.649,1
0.0868,258.405,1
0.087,258.405,1
0.087,258.639,1
0.0872,258.639,1
0.0872,259.317,1
0.0874,259.317,1
0.0874,260.368,1
0.0876,260.368,1
0.0876,261.691,1
0.0878,261.691,1
0.0878,263.153,1
0.088,263.153,1
0.088,264.596,1
0.0882,264.596,1
0.0882,265.841,1
0.0884,265.841,1
0.0884,266.687,1
0.0886,266.687,1
0.0886,266.927,1
0.0888,266.927,1
0.0888,266.426,1
0.089,266.426,1
0.089,265.144,1
0.0892,265.144,1
0.0892,263.267,1
0.0894,263.267,1
0.0894,261.531,1
0.0896,261.531,1
0.0896,260.104,1
0.0898,260.104,1
0.0898,259.079,1
0.09,259.079,1
0.09,258.514,1
0.0902,258.514,1
0.0902,258.431,1
0.0904,258.431,1
0.0904,258.82,1
0.0906,258.82,1
0.0906,259.632,1
0.0908,259.632,1
0.0908,260.788,1
0.091,260.788,1
0.091,262.174,1
0.0912,262.174,1
0.0912,263.649,1
0.0914,263.649,1
0.0914,265.047,1
0.0916,265.047,1
0.0916,266.181,1
0.0918,266.181,1
0.0918,266.849,1
0.092,266.849,1
0.092,266.849,1
0.0922,266.849,1
0.0922,266.092,1
0.0924,266.092,1
0.0924,264.539,1
0.0926,264.539,1
0.0926,262.664,1
0.0928,262.664,1
0.0928,261.017,1
0.093,261.017,1
0.093,259.715,1
0.0932,259.715,1
0.0932,258.838,1
0.0934,258.838,1
0.0934,258.433,1
0.0936,258.433,1
0.0936,258.511,1
0.0938,258.511,1
0.0938,259.047,1
0.094,259.047,1
0.094,259.984,1
0.0942,259.984,1
0.0942,261.23,1
0.0944,261.23,1
0.0944,262.662,1
0.0946,262.662,1
0.0946,264.131,1
0.0948,264.131,1
0.0948,265.462,1
0.095,265.462,1
0.095,266.464,1
0.0952,266.464,1
0.0952,266.928,0
0.0954,266.928,0
0.0954,266.68,0
0.0956,266.68,0
0.0956,265.662,0
0.0958,265.662,0
0.0958,263.894,0
0.096,263.894,0
0.096,262.081,0
0.0962,262.081,0
0.0962,260.539,0
0.0964,260.539,0
0.0964,259.372,0
0.0966,259.372,0
0.0966,258.649,0
0.0968,258.649,0
0.0968,258.405,0
0.097,258.405,0
0.097,258.64,0
0.0972,258.64,0
0.0972,259.319,0
0.0974,259.319,0
0.0974,260.371,0
0.0976,260.371,0
0.0976,261.695,0
0.0978,261.695,0
0.0978,263.157,0
0.098,263.157,0
0.098,264.602,0
0.0982,264.602,0
0.0982,265.846,0
0.0984,265.846,0
0.0984,266.694,0
0.0986,266.694,0
0.0986,266.935,0
0.0988,266.935,0
0.0988,266.434,0
0.099,266.434,0
0.099,265.151,0
0.0992,265.151,0
0.0992,263.273,0
0.0994,263.273,0
0.0994,261.537,0
0.0996,261.537,0
0.0996,260.11,0
0.0998,260.11,0
0.0998,259.083,0
0.1,259.083,0
0.1,258.517,0
