"time","J1.w","J2.w","J3.w","J4.w"
0,10,0,0,0
0.0015,9.9847,0.015691,0,0
0.003,9.97079,0.0306909,0,0
0.0045,9.95758,0.0456907,0,0
0.006,9.94508,0.0606904,0,0
0.0075,9.93327,0.0756898,0,0
0.009,9.92214,0.090689,0,0
0.0105,9.9117,0.105688,0,0
0.012,9.90192,0.120686,0,0
0.0135,9.8928,0.135684,0,0
0.015,9.88433,0.150682,0,0
0.0165,9.87648,0.165679,0,0
0.018,9.86925,0.180675,0,0
0.0195,9.86261,0.195671,0,0
0.021,9.85655,0.210666,0,0
0.0225,9.85105,0.225661,0,0
0.024,9.84609,0.240654,0,0
0.0255,9.84164,0.255647,0,0
0.027,9.83769,0.270639,0,0
0.0285,9.8342,0.28563,0,0
0.03,9.83115,0.300619,0,0
0.0315,9.82852,0.315608,0,0
0.033,9.82628,0.330596,0,0
0.0345,9.82439,0.345582,0,0
0.036,9.82284,0.360568,0,0
0.0375,9.82158,0.375551,0,0
0.039,9.8206,0.390534,0,0
0.0405,9.81986,0.405515,0,0
0.042,9.81932,0.420495,0,0
0.0435,9.81896,0.435473,0,0
0.045,9.81875,0.45045,0,0
0.0465,9.81864,0.465425,0,0
0.048,9.81861,0.480399,0,0
0.0495,9.81863,0.495371,0,0
0.051,9.81866,0.510341,0,0
0.0525,9.81866,0.525309,0,0
0.054,9.81861,0.540275,0,0
0.0555,9.81848,0.555239,0,0
0.057,9.81822,0.570202,0,0
0.0585,9.81781,0.585162,0,0
0.06,9.81721,0.600121,0,0
0.0615,9.81639,0.615077,0,0
0.063,9.81533,0.630031,0,0
0.0645,9.81398,0.644983,0,0
0.066,9.81233,0.659932,0,0
0.0675,9.81034,0.674879,0,0
0.069,9.80797,0.689824,0,0
0.0705,9.80521,0.704766,0,0
0.072,9.80203,0.719706,0,0
0.0735,9.7984,0.734643,0,0
0.075,9.7943,0.749578,0,0
0.0765,9.7897,0.76451,0,0
0.078,9.78457,0.779439,0,0
0.0795,9.7789,0.794366,0,0
0.081,9.77268,0.809289,0,0
0.0825,9.76586,0.82421,0,0
0.084,9.75845,0.839128,0,0
0.0855,9.75042,0.854043,0,0
0.087,9.74176,0.868955,0,0
0.0885,9.73245,0.883864,0,0
0.09,9.72248,0.898769,0,0
0.0915,9.71185,0.913672,0,0
0.093,9.70053,0.928571,0,0
0.0945,9.68853,0.943467,0,0
0.096,9.67584,0.958359,0,0
0.0975,9.66244,0.973248,0,0
0.099,9.64835,0.988134,0,0
0.1005,9.63355,1.00302,0,0
0.102,9.61805,1.01789,0,0
0.1035,9.60185,1.03277,0,0
0.105,9.58495,1.04764,0,0
0.1065,9.56736,1.06251,0,0
0.108,9.54907,1.07737,0,0
0.1095,9.53011,1.09223,0,0
0.111,9.51048,1.10709,0,0
0.1125,9.49018,1.12194,0,0
0.114,9.46924,1.13679,0,0
0.1155,9.44766,1.15163,0,0
0.117,9.42547,1.16647,0,0
0.1185,9.40267,1.18131,0,0
0.12,9.37928,1.19614,0,0
0.1215,9.35533,1.21097,0,0
0.123,9.33083,1.22579,0,0
0.1245,9.30581,1.24061,0,0
0.126,9.28028,1.25542,0,0
0.1275,9.25428,1.27023,0,0
0.129,9.22782,1.28504,0,0
0.1305,9.20093,1.29984,0,0
0.132,9.17365,1.31464,0,0
0.1335,9.14599,1.32943,0,0
0.135,9.11799,1.34421,0,0
0.1365,9.08967,1.359,0,0
0.138,9.06107,1.37377,0,0
0.1395,9.03222,1.38855,0,0
0.141,9.00314,1.40331,0,0
0.1425,8.97387,1.41808,0,0
0.144,8.94444,1.43283,0,0
0.1455,8.91489,1.44759,0,0
0.147,8.88524,1.46233,0,0
0.1485,8.85554,1.47708,0,0
0.15,8.82581,1.49181,0,0
0.1515,8.79608,1.50654,0,0
0.153,8.7664,1.52127,0,0
0.1545,8.73678,1.53599,0,0
0.156,8.70728,1.55071,0,0
0.1575,8.67791,1.56541,0,0
0.159,8.64872,1.58012,0,0
0.1605,8.61973,1.59482,0,0
0.162,8.59098,1.60951,0,0
0.1635,8.56249,1.6242,0,0
0.165,8.53431,1.63888,0,0
0.1665,8.50645,1.65355,0,0
0.168,8.47894,1.66822,0,0
0.1695,8.45183,1.68289,0,0
0.171,8.42512,1.69755,0,0
0.1725,8.39886,1.7122,0,0
0.174,8.37306,1.72684,0,0
0.1755,8.34776,1.74148,0,0
0.177,8.32297,1.75612,0,0
0.1785,8.29872,1.77074,0,0
0.18,8.27502,1.78536,0,0
0.1815,8.25191,1.79998,0,0
0.183,8.22939,1.81459,0,0
0.1845,8.20749,1.82919,0,0
0.186,8.18622,1.84378,0,0
0.1875,8.16559,1.85837,0,0
0.189,8.14563,1.87295,0,0
0.1905,8.12634,1.88753,0,0
0.192,8.10773,1.9021,0,0
0.1935,8.08982,1.91666,0,0
0.195,8.0726,1.93121,0,0
0.1965,8.05608,1.94576,0,0
0.198,8.04028,1.9603,0,0
0.1995,8.02519,1.97484,0,0
0.201,8.01081,1.98936,0,0
0.2025,7.99715,2.00388,0,0
0.204,7.9842,2.0184,0,0
0.2055,7.97195,2.0329,0,0
0.207,7.96041,2.0474,0,0
0.2085,7.94957,2.06189,0,0
0.21,7.93941,2.07638,0,0
0.2115,7.92994,2.09085,0,0
0.213,7.92113,2.10532,0,0
0.2145,7.91298,2.11979,0,0
0.216,7.90547,2.13424,0,0
0.2175,7.89858,2.14869,0,0
0.219,7.8923,2.16313,0,0
0.2205,7.88662,2.17756,0,0
0.222,7.88151,2.19198,0,0
0.2235,7.87695,2.2064,0,0
0.225,7.87292,2.2208,0,0
0.2265,7.86939,2.2352,0,0
0.228,7.86635,2.2496,0,0
0.2295,7.86376,2.26398,0,0
0.231,7.86161,2.27836,0,0
0.2325,7.85986,2.29272,0,0
0.234,7.85848,2.30708,0,0
0.2355,7.85746,2.32144,0,0
0.237,7.85675,2.33578,0,0
0.2385,7.85633,2.35011,0,0
0.24,7.85616,2.36444,0,0
0.2415,7.85622,2.37876,0,0
0.243,7.85648,2.39307,0,0
0.2445,7.85689,2.40737,0,0
0.246,7.85744,2.42166,0,0
0.2475,7.85808,2.43595,0,0
0.249,7.85878,2.45022,0,0
0.2505,7.85951,2.46449,0,0
0.252,7.86024,2.47875,0,0
0.2535,7.86093,2.493,0,0
0.255,7.86155,2.50724,0,0
0.2565,7.86206,2.52147,0,0
0.258,7.86245,2.53569,0,0
0.2595,7.86266,2.54991,0,0
0.261,7.86267,2.56411,0,0
0.2625,7.86245,2.57831,0,0
0.264,7.86197,2.59249,0,0
0.2655,7.8612,2.60667,0,0
0.267,7.8601,2.62084,0,0
0.2685,7.85865,2.635,0,0
0.27,7.85682,2.64915,0,0
0.2715,7.85458,2.66329,0,0
0.273,7.85191,2.67742,0,0
0.2745,7.84878,2.69154,0,0
0.276,7.84517,2.70565,0,0
0.2775,7.84105,2.71975,0,0
0.279,7.83641,2.73384,0,0
0.2805,7.83121,2.74792,0,0
0.282,7.82544,2.762,0,0
0.2835,7.81909,2.77606,0,0
0.285,7.81213,2.79011,0,0
0.2865,7.80455,2.80415,0,0
0.288,7.79633,2.81819,0,0
0.2895,7.78747,2.83221,0,0
0.291,7.77795,2.84622,0,0
0.2925,7.76776,2.86022,0,0
0.294,7.75689,2.87422,0,0
0.2955,7.74534,2.8882,0,0
0.297,7.7331,2.90217,0,0
0.2985,7.72016,2.91613,0,0
0.3,7.70653,2.93008,0,0
0.3015,7.69221,2.94403,0,0
