"time","axis1_w","axis2_w","axis3_w","axis4_w","axis5_w","axis6_w"
0,4590,5500,5500,6250,6250,7400
0.002,4590,5500,5500,6250,6250,7400
0.004,4590,5500,5500,6250,6250,7400
0.00601,4590,5500,5500,6250,6250,7400
0.00801,4590,5500,5500,6250,6250,7400
0.01001,4590,5500,5500,6250,6250,7400
0.01201,4590,5500,5500,6250,6250,7400
0.01401,4590,5500,5500,6250,6250,7400
0.01601,4590,5500,5500,6250,6250,7400
0.01801,4590,5500,5500,6250,6250,7400
0.02001,4590,5500,5500,6250,6250,7400
0.02201,4590,5500,5500,6250,6250,7400
0.02401,4590,5500,5500,6250,6250,7400
0.02601,4590,5500,5500,6250,6250,7400
0.02801,4590,5500,5500,6250,6250,7400
0.03001,4590,5500,5500,6250,6250,7400
0.03201,4590,5500,5500,6250,6250,7400
0.03401,4590,5500,5500,6250,6250,7400
0.036,4590,5500,5500,6250,6250,7400
0.038,4590,5500,5500,6250,6250,7400
0.04,4590,5500,5500,6250,6250,7400
0.042,4590,5500,5500,6250,6250,7400
0.044,4590,5500,5500,6250,6250,7400
0.046,4590,5500,5500,6250,6250,7400
0.048,4590,5500,5500,6250,6250,7400
0.05,4590,5500,5500,6250,6250,7400
0.052,4590,5500,5500,6250,6250,7400
0.054,4590,5500,5500,6250,6250,7400
0.056,4590,5500,5500,6250,6250,7400
0.058,4590,5500,5500,6250,6250,7400
0.06,4590,5500,5500,6250,6250,7400
0.062,4590,5500,5500,6250,6250,7400
0.064,4590,5500,5500,6250,6250,7400
0.066,4590,5500,5500,6250,6250,7400
0.068,4590,5500,5500,6250,6250,7400
0.07,4590,5500,5500,6250,6250,7400
0.072,4590,5500,5500,6250,6250,7400
0.074,4590,5500,5500,6250,6250,7400
0.076,4590,5500,5500,6250,6250,7400
0.078,4590,5500,5500,6250,6250,7400
0.08,4590,5500,5500,6250,6250,7400
0.082,4590,5500,5500,6250,6250,7400
0.084,4590,5500,5500,6250,6250,7400
0.08601,4590,5500,5500,6250,6250,7400
0.08801,4590,5500,5500,6250,6250,7400
0.09001,4590,5500,5500,6250,6250,7400
0.09201,4590,5500,5500,6250,6250,7400
0.09401,4590,5500,5500,6250,6250,7400
0.09601,4590,5500,5500,6250,6250,7400
0.09801,4590,5500,5500,6250,6250,7400
0.10001,4590,5500,5500,6250,6250,7400
0.10201,4590,5500,5500,6250,6250,7400
0.10401,4590,5500,5500,6250,6250,7400
0.10601,4590,5500,5500,6250,6250,7400
0.10801,4590,5500,5500,6250,6250,7400
0.11001,4590,5500,5500,6250,6250,7400
0.11201,4590,5500,5500,6250,6250,7400
0.11401,4590,5500,5500,6250,6250,7400
0.11601,4590,5500,5500,6250,6250,7400
0.1180042424,4590,5500,5500,6250,6250,7400
0.1200042424,4590,5500,5500,6250,6250,7400
0.1220042424,4590,5500,5500,6250,6250,7400
0.1240042424,4590,5500,5500,6250,6250,7400
0.1260042424,4590,5500,5500,6250,6250,7400
0.1280042424,4590,5500,5500,6250,6250,7400
0.1300042424,4590,5500,5500,6250,6250,7400
0.1320042424,4590,5500,5500,6250,6250,7400
0.1340042424,4590,5500,5500,6250,6250,7400
0.1360042424,4590,5500,5500,6250,6250,7400
0.1380042424,4590,5500,5500,6250,6250,7400
0.1400042424,4590,5500,5500,6250,6250,7400
0.1420042424,4590,5500,5500,6250,6250,7400
0.1440042424,4590,5500,5500,6250,6250,7400
0.1460042424,4590,5500,5500,6250,6250,7400
0.1480042424,4590,5500,5500,6250,6250,7400
0.1500042424,4590,5500,5500,6250,6250,7400
0.1520042424,4590,5500,5500,6250,6250,7400
0.1540042424,4590,5500,5500,6250,6250,7400
0.1560042424,4590,5500,5500,6250,6250,7400
0.1580042424,4590,5500,5500,6250,6250,7400
0.1600042424,4590,5500,5500,6250,6250,7400
0.1620042424,4590,5500,5500,6250,6250,7400
0.1640042424,4590,5500,5500,6250,6250,7400
0.1660042424,4590,5500,5500,6250,6250,7400
0.1680042424,4590,5500,5500,6250,6250,7400
0.1700042424,4590,5500,5500,6250,6250,7400
0.1720042424,4590,5500,5500,6250,6250,7400
0.1740042424,4590,5500,5500,6250,6250,7400
0.1760042424,4590,5500,5500,6250,6250,7400
0.1780042424,4590,5500,5500,6250,6250,7400
0.1800042424,4590,5500,5500,6250,6250,7400
0.1820042424,4590,5500,5500,6250,6250,7400
0.1840042424,4590,5500,5500,6250,6250,7400
0.1860042424,4590,5500,5500,6250,6250,7400
0.1880042424,4590,5500,5500,6250,6250,7400
0.1900042424,4590,5500,5500,6250,6250,7400
0.1920042424,4590,5500,5500,6250,6250,7400
0.1940042424,4590,5500,5500,6250,6250,7400
0.1960042424,4590,5500,5500,6250,6250,7400
0.1980042424,4590,5500,5500,6250,6250,7400
0.2000042424,4590,5500,5500,6250,6250,7400
0.2020042424,4590,5500,5500,6250,6250,7400
0.2040042424,4590,5500,5500,6250,6250,7400
0.2060042424,4590,5500,5500,6250,6250,7400
0.2080042424,4590,5500,5500,6250,6250,7400
0.2100042424,4590,5500,5500,6250,6250,7400
0.2120042424,4590,5500,5500,6250,6250,7400
0.2140042424,4590,5500,5500,6250,6250,7400
0.2160042424,4590,5500,5500,6250,6250,7400
0.2180042424,4590,5500,5500,6250,6250,7400
0.2200042424,4590,5500,5500,6250,6250,7400
0.2220042424,4590,5500,5500,6250,6250,7400
0.2240042424,4590,5500,5500,6250,6250,7400
0.2260042424,4590,5500,5500,6250,6250,7400
0.2280042424,4590,5500,5500,6250,6250,7400
0.2300042424,4590,5500,5500,6250,6250,7400
0.2320042424,4590,5500,5500,6250,6250,7400
0.2340042424,4590,5500,5500,6250,6250,7400
0.2360042424,4590,5500,5500,6250,6250,7400
0.2380042424,4590,5500,5500,6250,6250,7400
0.2400042424,4590,5500,5500,6250,6250,7400
0.2420042424,4590,5500,5500,6250,6250,7400
0.2440042424,4590,5500,5500,6250,6250,7400
0.2460042424,4590,5500,5500,6250,6250,7400
0.2480042424,4590,5500,5500,6250,6250,7400
0.2500042424,4590,5500,5500,6250,6250,7400
0.2520042424,4590,5500,5500,6250,6250,7400
0.2540042424,4590,5500,5500,6250,6250,7400
0.2560042424,4590,5500,5500,6250,6250,7400
0.2580042424,4590,5500,5500,6250,6250,7400
0.2600042424,4590,5500,5500,6250,6250,7400
0.2620042424,4590,5500,5500,6250,6250,7400
0.2640042424,4590,5500,5500,6250,6250,7400
0.2660042424,4590,5500,5500,6250,6250,7400
