    "time","tankLevel","tankLevel2","tankLevel3"
         0,         0,         0,         0
      0.25,         0,         0,         0
       0.5, 0.1388889,         0,         0
      0.75,0.62500006,         0,         0
         1, 1.3194444,         0,         0
      1.25, 2.0138886,         0,         0
       1.5, 2.7083328,         0,         0
      1.75,  3.402777,         0,         0
         2, 4.0972214,         0,         0
      2.25, 4.7916656,         0,         0
       2.5, 5.4861097,         0,         0
      2.75, 6.1805539,         0,         0
         3, 6.8749981,         0,         0
      3.25, 7.5694423,         0,         0
       3.5, 8.2638874,         0,         0
      3.75,  8.958334,         0,         0
         4, 9.6527805,         0,         0
      4.25, 10.347227,         0,         0
       4.5, 11.041674,         0,         0
      4.75,  11.73612,         0,         0
         5, 12.430567,         0,         0
      5.25, 13.125013,         0,         0
       5.5,  13.81946,         0,         0
      5.75, 14.513906,         0,         0
         6, 15.208353,         0,         0
      6.25,   15.9028,         0,         0
       6.5, 16.597246,         0,         0
      6.75, 17.291693,         0,         0
         7, 17.986139,         0,         0
      7.25, 18.680586,         0,         0
       7.5, 19.375032,         0,         0
      7.75, 20.069479,         0,         0
         8, 20.763926,         0,         0
      8.25, 21.458372,         0,         0
       8.5, 22.152819,         0,         0
      8.75, 22.847265,         0,         0
         9, 23.541712,         0,         0
      9.25, 24.236158,         0,         0
       9.5, 24.930605,         0,         0
      9.75, 25.625051,         0,         0
        10, 26.319498,         0,         0
     10.25, 27.013945,         0,         0
      10.5, 27.708391,         0,         0
     10.75, 28.402838,         0,         0
        11, 29.097284,         0,         0
     11.25, 29.791731,         0,         0
      11.5, 30.486177,         0,         0
     11.75, 31.180624,         0,         0
        12, 31.875071,         0,         0
     12.25, 32.569515,         0,         0
      12.5, 33.263962,         0,         0
     12.75, 33.958408,         0,         0
        13, 34.652855,         0,         0
     13.25, 35.347301,         0,         0
      13.5, 36.041748,         0,         0
     13.75, 36.736195,         0,         0
        14, 37.430641,         0,         0
     14.25, 38.125088,         0,         0
