Time,heatCapacitor_T,switch_Controll,
1.173,25.6807,1,
1.174,25.6802,1,
1.175,25.6796,1,
1.176,25.679,1,
1.177,25.6785,1,
1.178,25.6779,1,
1.179,25.6773,1,
1.18,25.6768,1,
1.181,25.6762,1,
1.182,25.6756,1,
1.183,25.6751,1,
1.184,25.6745,1,
1.185,25.6739,1,
1.186,25.6734,1,
1.187,25.6728,1,
1.188,25.6722,1,
1.189,25.6717,1,
1.19,25.6711,1,
1.191,25.6705,1,
1.192,25.67,1,
1.193,25.6694,1,
1.194,25.6688,1,
1.195,25.6683,1,
1.196,25.6677,1,
1.197,25.6671,1,
1.198,25.6666,1,
1.199,25.666,1,
1.2,25.6654,1,
1.201,25.6649,1,
1.202,25.6643,1,
1.203,25.6637,1,
1.204,25.6632,1,
1.205,25.6626,1,
1.206,25.662,1,
1.207,25.6615,1,
1.208,25.6609,1,
1.209,25.6603,1,
1.21,25.6598,1,
1.211,25.6592,1,
1.212,25.6586,1,
1.213,25.6581,1,
1.214,25.6575,1,
1.215,25.6569,1,
1.216,25.6564,1,
1.217,25.6558,1,
1.218,25.6552,1,
1.219,25.6547,1,
1.22,25.6541,1,
1.221,25.6535,1,
1.222,25.653,1,
1.223,25.6524,1,
1.224,25.6518,1,
1.225,25.6513,1,
1.226,25.6507,1,
1.227,25.6501,1,
1.228,25.6496,1,
1.229,25.649,1,
1.23,25.6485,1,
1.231,25.6479,1,
1.232,25.6473,1,
1.233,25.6468,1,
1.234,25.6462,1,
1.235,25.6456,1,
1.236,25.6451,1,
1.237,25.6445,1,
1.238,25.6439,1,
1.239,25.6434,1,
1.24,25.6428,1,
1.241,25.6422,1,
1.242,25.6417,1,
1.243,25.6411,1,
1.244,25.6405,1,
1.245,25.64,1,
1.246,25.6394,1,
1.247,25.6388,1,
1.248,25.6383,1,
1.249,25.6377,1,
1.25,25.6371,1,
1.251,25.6366,1,
1.252,25.636,1,
1.253,25.6354,1,
1.254,25.6349,1,
1.255,25.6343,1,
1.256,25.6337,1,
1.257,25.6332,1,
1.258,25.6326,1,
1.259,25.632,1,
1.26,25.6315,1,
1.261,25.6309,1,
1.262,25.6303,1,
1.263,25.6298,1,
1.264,25.6292,1,
1.265,25.6286,1,
1.266,25.6281,1,
1.267,25.6275,1,
1.268,25.6269,1,
1.269,25.6264,1,
1.27,25.6258,1,
1.271,25.6252,1,
1.272,25.6247,1,
1.273,25.6241,1,
1.274,25.6235,1,
1.275,25.623,1,
1.276,25.6224,1,
1.277,25.6218,1,
1.278,25.6213,1,
1.279,25.6207,1,
1.28,25.6202,1,
1.281,25.6196,1,
1.282,25.619,1,
1.283,25.6185,1,
1.284,25.6179,1,
1.285,25.6173,1,
1.286,25.6168,1,
1.287,25.6162,1,
1.288,25.6156,1,
1.289,25.6151,1,
1.29,25.6145,1,
1.291,25.6139,1,
1.292,25.6134,1,
1.293,25.6128,1,
1.294,25.6123,1,
1.295,25.6117,1,
1.296,25.6111,1,
1.297,25.6106,1,
1.298,25.61,1,
1.299,25.6094,1,
1.3,25.6089,1,
1.301,25.6083,1,
1.302,25.6077,1,
1.303,25.6072,1,
1.304,25.6066,1,
1.305,25.6061,1,
1.306,25.6055,1,
1.307,25.6049,1,
1.308,25.6044,1,
1.309,25.6038,1,
1.31,25.6032,1,
1.311,25.6027,1,
1.312,25.6021,1,
1.313,25.6015,1,
1.314,25.601,1,
1.315,25.6004,1,
1.316,25.5999,1,
1.317,25.5993,1,
1.318,25.5987,1,
1.319,25.5982,1,
1.32,25.5976,1,
1.321,25.597,1,
1.322,25.5965,1,
1.323,25.5959,1,
1.324,25.5954,1,
1.325,25.5948,1,
1.326,25.5942,1,
1.327,25.5937,1,
1.328,25.5931,1,
1.329,25.5925,1,
1.33,25.592,1,
1.331,25.5914,1,
1.332,25.5909,1,
1.333,25.5903,1,
1.334,25.5897,1,
1.335,25.5892,1,
1.336,25.5886,1,
1.337,25.5881,1,
1.338,25.5875,1,
1.339,25.5869,1,
1.34,25.5864,1,
1.341,25.5858,1,
1.342,25.5852,1,
1.343,25.5847,1,
1.344,25.5841,1,
1.345,25.5836,1,
1.346,25.583,1,
1.347,25.5824,1,
1.348,25.5819,1,
1.349,25.5813,1,
1.35,25.5808,1,
1.351,25.5802,1,
1.352,25.5796,1,
1.353,25.5791,1,
1.354,25.5785,1,
1.355,25.578,1,
1.356,25.5774,1,
1.357,25.5768,1,
1.358,25.5763,1,
1.359,25.5757,1,
1.36,25.5751,1,
1.361,25.5746,1,
1.362,25.574,1,
1.363,25.5735,1,
1.364,25.5729,1,
1.365,25.5723,1,
1.366,25.5718,1,
1.367,25.5712,1,
1.368,25.5707,1,
1.369,25.5701,1,
1.37,25.5695,1,
1.371,25.569,1,
1.372,25.5684,1,
1.373,25.5679,1,
1.374,25.5673,1,
1.375,25.5667,1,
1.376,25.5662,1,
1.377,25.5656,1,
1.378,25.5651,1,
1.379,25.5645,1,
1.38,25.564,1,
1.381,25.5634,1,
1.382,25.5628,1,
1.383,25.5623,1,
1.384,25.5617,1,
1.385,25.5612,1,
1.386,25.5606,1,
1.387,25.56,1,
1.388,25.5595,1,
1.389,25.5589,1,
1.39,25.5584,1,
1.391,25.5578,1,
1.392,25.5572,1,
1.393,25.5567,1,
1.394,25.5561,1,
1.395,25.5556,1,
1.396,25.555,1,
1.397,25.5545,1,
1.398,25.5539,1,
1.399,25.5533,1,
1.4,25.5528,1,
1.401,25.5522,1,
1.402,25.5517,1,
1.403,25.5511,1,
1.404,25.5505,1,
1.405,25.55,1,
1.406,25.5494,1,
1.407,25.5489,1,
1.408,25.5483,1,
1.409,25.5478,1,
1.41,25.5472,1,
1.411,25.5466,1,
1.412,25.5461,1,
1.413,25.5455,1,
1.414,25.545,1,
1.415,25.5444,1,
1.416,25.5439,1,
1.417,25.5433,1,
1.418,25.5427,1,
1.419,25.5422,1,
1.42,25.5416,1,
1.421,25.5411,1,
1.422,25.5405,1,
1.423,25.54,1,
1.424,25.5394,1,
1.425,25.5388,1,
1.426,25.5383,1,
1.427,25.5377,1,
1.428,25.5372,1,
1.429,25.5366,1,
1.43,25.5361,1,
1.431,25.5355,1,
1.432,25.5349,1,
1.433,25.5344,1,
1.434,25.5338,1,
1.435,25.5333,1,
1.436,25.5327,1,
1.437,25.5322,1,
1.438,25.5316,1,
1.439,25.531,1,
1.44,25.5305,1,
1.441,25.5299,1,
1.442,25.5294,1,
1.443,25.5288,1,
1.444,25.5283,1,
1.445,25.5277,1,
1.446,25.5272,1,
1.447,25.5266,1,
1.448,25.526,1,
1.449,25.5255,1,
1.45,25.5249,1,
1.451,25.5244,1,
1.452,25.5238,1,
1.453,25.5233,1,
1.454,25.5227,1,
1.455,25.5222,1,
1.456,25.5216,1,
1.457,25.521,1,
1.458,25.5205,1,
1.459,25.5199,1,
1.46,25.5194,1,
1.461,25.5188,1,
1.462,25.5183,1,
1.463,25.5177,1,
1.464,25.5172,1,
1.465,25.5166,1,
1.466,25.5161,1,
1.467,25.5155,1,
1.468,25.5149,1,
1.469,25.5144,1,
1.47,25.5138,1,
1.471,25.5133,1,
1.472,25.5127,1,
1.473,25.5122,1,
1.474,25.5116,1,
1.475,25.5111,1,
1.476,25.5105,1,
1.477,25.51,1,
1.478,25.5094,1,
1.479,25.5088,1,
1.48,25.5083,1,
1.481,25.5077,1,
1.482,25.5072,1,
1.483,25.5066,1,
1.484,25.5061,1,
1.485,25.5055,1,
1.486,25.505,1,
1.487,25.5044,1,
1.488,25.5039,1,
1.489,25.5033,1,
1.49,25.5028,1,
1.491,25.5022,1,
1.492,25.5017,1,
1.493,25.5011,1,
1.494,25.5005,1,
1.495,25.5,1,
1.496,25.4994,1,
1.497,25.4989,1,
1.498,25.4983,1,
1.499,25.4978,1,
1.5,25.4972,1,
1.501,25.4967,1,
1.502,25.4961,1,
1.503,25.4956,1,
1.504,25.495,1,
1.505,25.4945,1,
1.506,25.4939,1,
1.507,25.4934,1,
1.508,25.4928,1,
1.509,25.4923,1,
1.51,25.4917,1,
1.511,25.4911,1,
1.512,25.4906,1,
1.513,25.49,1,
1.514,25.4895,1,
1.515,25.4889,1,
1.516,25.4884,1,
1.517,25.4878,1,
1.518,25.4873,1,
1.519,25.4867,1,
1.52,25.4862,1,
1.521,25.4856,1,
1.522,25.4851,1,
1.523,25.4845,1,
1.524,25.484,1,
1.525,25.4834,1,
1.526,25.4829,1,
1.527,25.4823,1,
1.528,25.4818,1,
1.529,25.4812,1,
1.53,25.4807,1,
1.531,25.4801,1,
1.532,25.4796,1,
1.533,25.479,1,
1.534,25.4785,1,
1.535,25.4779,1,
1.536,25.4774,1,
1.537,25.4768,1,
1.538,25.4763,1,
1.539,25.4757,1,
1.54,25.4752,1,
1.541,25.4746,1,
1.542,25.4741,1,
1.543,25.4735,1,
1.544,25.473,1,
1.545,25.4724,1,
1.546,25.4719,1,
1.547,25.4713,1,
1.548,25.4708,1,
1.549,25.4702,1,
1.55,25.4697,1,
1.551,25.4691,1,
1.552,25.4686,1,
1.553,25.468,1,
1.554,25.4675,1,
1.555,25.4669,1,
1.556,25.4664,1,
1.557,25.4658,1,
1.558,25.4653,1,
1.559,25.4647,1,
1.56,25.4642,1,
1.561,25.4636,1,
1.562,25.4631,1,
1.563,25.4625,1,
1.564,25.462,1,
1.565,25.4614,1,
1.566,25.4609,1,
1.567,25.4603,1,
1.568,25.4598,1,
1.569,25.4592,1,
1.57,25.4587,1,
1.571,25.4581,1,
1.572,25.4576,1,
1.573,25.457,1,
1.574,25.4565,1,
1.575,25.4559,1,
1.576,25.4554,1,
1.577,25.4548,1,
1.578,25.4543,1,
1.579,25.4537,1,
1.58,25.4532,1,
1.581,25.4526,1,
1.582,25.4521,1,
1.583,25.4515,1,
1.584,25.451,1,
1.585,25.4504,1,
1.586,25.4499,1,
1.587,25.4493,1,
1.588,25.4488,1,
1.589,25.4482,1,
1.59,25.4477,1,
1.591,25.4471,1,
1.592,25.4466,1,
1.593,25.4461,1,
1.594,25.4455,1,
1.595,25.445,1,
1.596,25.4444,1,
1.597,25.4439,1,
1.598,25.4433,1,
1.599,25.4428,1,
1.6,25.4422,1,
1.601,25.4417,1,
1.602,25.4411,1,
1.603,25.4406,1,
1.604,25.44,1,
1.605,25.4395,1,
1.606,25.4389,1,
1.607,25.4384,1,
1.608,25.4378,1,
1.609,25.4373,1,
1.61,25.4367,1,
1.611,25.4362,1,
1.612,25.4357,1,
1.613,25.4351,1,
1.614,25.4346,1,
1.615,25.434,1,
1.616,25.4335,1,
1.617,25.4329,1,
1.618,25.4324,1,
1.619,25.4318,1,
1.62,25.4313,1,
1.621,25.4307,1,
1.622,25.4302,1,
1.623,25.4296,1,
1.624,25.4291,1,
1.625,25.4286,1,
1.626,25.428,1,
1.627,25.4275,1,
1.628,25.4269,1,
1.629,25.4264,1,
1.63,25.4258,1,
1.631,25.4253,1,
1.632,25.4247,1,
1.633,25.4242,1,
1.634,25.4236,1,
1.635,25.4231,1,
1.636,25.4225,1,
1.637,25.422,1,
1.638,25.4215,1,
1.639,25.4209,1,
1.64,25.4204,1,
1.641,25.4198,1,
1.642,25.4193,1,
1.643,25.4187,1,
1.644,25.4182,1,
1.645,25.4176,1,
1.646,25.4171,1,
1.647,25.4166,1,
1.648,25.416,1,
1.649,25.4155,1,
1.65,25.4149,1,
1.651,25.4144,1,
1.652,25.4138,1,
1.653,25.4133,1,
1.654,25.4127,1,
1.655,25.4122,1,
1.656,25.4117,1,
1.657,25.4111,1,
1.658,25.4106,1,
1.659,25.41,1,
1.66,25.4095,1,
1.661,25.4089,1,
1.662,25.4084,1,
1.663,25.4078,1,
1.664,25.4073,1,
1.665,25.4068,1,
1.666,25.4062,1,
1.667,25.4057,1,
1.668,25.4051,1,
1.669,25.4046,1,
1.67,25.404,1,
1.671,25.4035,1,
1.672,25.4029,1,
1.673,25.4024,1,
1.674,25.4019,1,
1.675,25.4013,1,
1.676,25.4008,1,
1.677,25.4002,1,
1.678,25.3997,1,
1.679,25.3991,1,
1.68,25.3986,1,
1.681,25.3981,1,
1.682,25.3975,1,
1.683,25.397,1,
1.684,25.3964,1,
1.685,25.3959,1,
1.686,25.3953,1,
1.687,25.3948,1,
1.688,25.3943,1,
1.689,25.3937,1,
1.69,25.3932,1,
1.691,25.3926,1,
1.692,25.3921,1,
1.693,25.3915,1,
1.694,25.391,1,
1.695,25.3905,1,
1.696,25.3899,1,
1.697,25.3894,1,
1.698,25.3888,1,
1.699,25.3883,1,
1.7,25.3878,1,
1.701,25.3872,1,
1.702,25.3867,1,
1.703,25.3861,1,
1.704,25.3856,1,
1.705,25.385,1,
1.706,25.3845,1,
1.707,25.384,1,
1.708,25.3834,1,
1.709,25.3829,1,
1.71,25.3823,1,
1.711,25.3818,1,
1.712,25.3813,1,
1.713,25.3807,1,
1.714,25.3802,1,
1.715,25.3796,1,
1.716,25.3791,1,
1.717,25.3785,1,
1.718,25.378,1,
1.719,25.3775,1,
1.72,25.3769,1,
1.721,25.3764,1,
1.722,25.3758,1,
1.723,25.3753,1,
1.724,25.3748,1,
1.725,25.3742,1,
1.726,25.3737,1,
1.727,25.3731,1,
1.728,25.3726,1,
1.729,25.3721,1,
1.73,25.3715,1,
1.731,25.371,1,
1.732,25.3704,1,
1.733,25.3699,1,
1.734,25.3694,1,
1.735,25.3688,1,
1.736,25.3683,1,
1.737,25.3677,1,
1.738,25.3672,1,
1.739,25.3667,1,
1.74,25.3661,1,
1.741,25.3656,1,
1.742,25.365,1,
1.743,25.3645,1,
1.744,25.364,1,
1.745,25.3634,1,
1.746,25.3629,1,
1.747,25.3623,1,
1.748,25.3618,1,
1.749,25.3613,1,
1.75,25.3607,1,
1.751,25.3602,1,
1.752,25.3596,1,
1.753,25.3591,1,
1.754,25.3586,1,
1.755,25.358,1,
1.756,25.3575,1,
1.757,25.3569,1,
1.758,25.3564,1,
1.759,25.3559,1,
1.76,25.3553,1,
1.761,25.3548,1,
1.762,25.3543,1,
1.763,25.3537,1,
1.764,25.3532,1,
1.765,25.3526,1,
1.766,25.3521,1,
1.767,25.3516,1,
1.768,25.351,1,
1.769,25.3505,1,
1.77,25.3499,1,
1.771,25.3494,1,
1.772,25.3489,1,
1.773,25.3483,1,
1.774,25.3478,1,
1.775,25.3473,1,
1.776,25.3467,1,
1.777,25.3462,1,
1.778,25.3456,1,
1.779,25.3451,1,
1.78,25.3446,1,
1.781,25.344,1,
1.782,25.3435,1,
1.783,25.343,1,
1.784,25.3424,1,
1.785,25.3419,1,
1.786,25.3413,1,
1.787,25.3408,1,
1.788,25.3403,1,
1.789,25.3397,1,
1.79,25.3392,1,
1.791,25.3387,1,
1.792,25.3381,1,
1.793,25.3376,1,
1.794,25.337,1,
1.795,25.3365,1,
1.796,25.336,1,
1.797,25.3354,1,
1.798,25.3349,1,
1.799,25.3344,1,
1.8,25.3338,1,
1.801,25.3333,1,
1.802,25.3328,1,
1.803,25.3322,1,
1.804,25.3317,1,
1.805,25.3311,1,
1.806,25.3306,1,
1.807,25.3301,1,
1.808,25.3295,1,
1.809,25.329,1,
1.81,25.3285,1,
1.811,25.3279,1,
1.812,25.3274,1,
1.813,25.3269,1,
1.814,25.3263,1,
1.815,25.3258,1,
1.816,25.3253,1,
1.817,25.3247,1,
1.818,25.3242,1,
1.819,25.3236,1,
1.82,25.3231,1,
1.821,25.3226,1,
1.822,25.322,1,
1.823,25.3215,1,
1.824,25.321,1,
1.825,25.3204,1,
1.826,25.3199,1,
1.827,25.3194,1,
1.828,25.3188,1,
1.829,25.3183,1,
1.83,25.3178,1,
1.831,25.3172,1,
1.832,25.3167,1,
1.833,25.3162,1,
1.834,25.3156,1,
1.835,25.3151,1,
1.836,25.3145,1,
1.837,25.314,1,
1.838,25.3135,1,
1.839,25.3129,1,
1.84,25.3124,1,
1.841,25.3119,1,
1.842,25.3113,1,
1.843,25.3108,1,
1.844,25.3103,1,
1.845,25.3097,1,
1.846,25.3092,1,
1.847,25.3087,1,
1.848,25.3081,1,
1.849,25.3076,1,
1.85,25.3071,1,
1.851,25.3065,1,
1.852,25.306,1,
1.853,25.3055,1,
1.854,25.3049,1,
1.855,25.3044,1,
1.856,25.3039,1,
1.857,25.3033,1,
1.858,25.3028,1,
1.859,25.3023,1,
1.86,25.3017,1,
1.861,25.3012,1,
1.862,25.3007,1,
1.863,25.3001,1,
1.864,25.2996,1,
1.865,25.2991,1,
1.866,25.2985,1,
1.867,25.298,1,
1.868,25.2975,1,
1.869,25.2969,1,
1.87,25.2964,1,
1.871,25.2959,1,
1.872,25.2953,1,
1.873,25.2948,1,
1.874,25.2943,1,
1.875,25.2937,1,
1.876,25.2932,1,
1.877,25.2927,1,
1.878,25.2921,1,
1.879,25.2916,1,
1.88,25.2911,1,
1.881,25.2905,1,
1.882,25.29,1,
1.883,25.2895,1,
1.884,25.289,1,
1.885,25.2884,1,
1.886,25.2879,1,
1.887,25.2874,1,
1.888,25.2868,1,
1.889,25.2863,1,
1.89,25.2858,1,
1.891,25.2852,1,
1.892,25.2847,1,
1.893,25.2842,1,
1.894,25.2836,1,
1.895,25.2831,1,
1.896,25.2826,1,
1.897,25.282,1,
1.898,25.2815,1,
1.899,25.281,1,
1.9,25.2804,1,
1.901,25.2799,1,
1.902,25.2794,1,
1.903,25.2789,1,
1.904,25.2783,1,
1.905,25.2778,1,
1.906,25.2773,1,
1.907,25.2767,1,
1.908,25.2762,1,
1.909,25.2757,1,
1.91,25.2751,1,
1.911,25.2746,1,
1.912,25.2741,1,
1.913,25.2735,1,
1.914,25.273,1,
1.915,25.2725,1,
1.916,25.272,1,
1.917,25.2714,1,
1.918,25.2709,1,
1.919,25.2704,1,
1.92,25.2698,1,
1.921,25.2693,1,
1.922,25.2688,1,
1.923,25.2682,1,
1.924,25.2677,1,
1.925,25.2672,1,
1.926,25.2667,1,
1.927,25.2661,1,
1.928,25.2656,1,
1.929,25.2651,1,
1.93,25.2645,1,
1.931,25.264,1,
1.932,25.2635,1,
1.933,25.263,1,
1.934,25.2624,1,
1.935,25.2619,1,
1.936,25.2614,1,
1.937,25.2608,1,
1.938,25.2603,1,
1.939,25.2598,1,
1.94,25.2592,1,
1.941,25.2587,1,
1.942,25.2582,1,
1.943,25.2577,1,
1.944,25.2571,1,
1.945,25.2566,1,
1.946,25.2561,1,
1.947,25.2555,1,
1.948,25.255,1,
1.949,25.2545,1,
1.95,25.254,1,
1.951,25.2534,1,
1.952,25.2529,1,
1.953,25.2524,1,
1.954,25.2518,1,
1.955,25.2513,1,
1.956,25.2508,1,
1.957,25.2503,1,
1.958,25.2497,1,
1.959,25.2492,1,
1.96,25.2487,1,
1.961,25.2482,1,
1.962,25.2476,1,
1.963,25.2471,1,
1.964,25.2466,1,
1.965,25.246,1,
1.966,25.2455,1,
1.967,25.245,1,
1.968,25.2445,1,
1.969,25.2439,1,
1.97,25.2434,1,
1.971,25.2429,1,
1.972,25.2423,1,
1.973,25.2418,1,
1.974,25.2413,1,
1.975,25.2408,1,
1.976,25.2402,1,
1.977,25.2397,1,
1.978,25.2392,1,
1.979,25.2387,1,
1.98,25.2381,1,
1.981,25.2376,1,
1.982,25.2371,1,
1.983,25.2366,1,
1.984,25.236,1,
1.985,25.2355,1,
1.986,25.235,1,
1.987,25.2344,1,
1.988,25.2339,1,
1.989,25.2334,1,
1.99,25.2329,1,
1.991,25.2323,1,
1.992,25.2318,1,
1.993,25.2313,1,
1.994,25.2308,1,
1.995,25.2302,1,
1.996,25.2297,1,
1.997,25.2292,1,
1.998,25.2287,1,
1.999,25.2281,1,
2,25.2276,1,
2.001,25.2271,1,
2.002,25.2266,1,
2.003,25.226,1,
2.004,25.2255,1,
2.005,25.225,1,
2.006,25.2245,1,
2.007,25.224,1,
2.008,25.2234,1,
2.009,25.2229,1,
2.01,25.2224,1,
2.011,25.2219,1,
2.012,25.2213,1,
2.013,25.2208,1,
2.014,25.2203,1,
2.015,25.2198,1,
2.016,25.2193,1,
2.017,25.2187,1,
2.018,25.2182,1,
2.019,25.2177,1,
2.02,25.2172,1,
2.021,25.2166,1,
2.022,25.2161,1,
2.023,25.2156,1,
2.024,25.2151,1,
2.025,25.2146,1,
2.026,25.214,1,
2.027,25.2135,1,
2.028,25.213,1,
2.029,25.2125,1,
2.03,25.212,1,
2.031,25.2114,1,
2.032,25.2109,1,
2.033,25.2104,1,
2.034,25.2099,1,
2.035,25.2093,1,
2.036,25.2088,1,
2.037,25.2083,1,
2.038,25.2078,1,
2.039,25.2073,1,
2.04,25.2067,1,
2.041,25.2062,1,
2.042,25.2057,1,
2.043,25.2052,1,
2.044,25.2047,1,
2.045,25.2041,1,
2.046,25.2036,1,
2.047,25.2031,1,
2.048,25.2026,1,
2.049,25.2021,1,
2.05,25.2015,1,
2.051,25.201,1,
2.052,25.2005,1,
2.053,25.2,1,
2.054,25.1995,1,
2.055,25.1989,1,
2.056,25.1984,1,
2.057,25.1979,1,
2.058,25.1974,1,
2.059,25.1969,1,
2.06,25.1963,1,
2.061,25.1958,1,
2.062,25.1953,1,
2.063,25.1948,1,
2.064,25.1943,1,
2.065,25.1937,1,
2.066,25.1932,1,
2.067,25.1927,1,
2.068,25.1922,1,
2.069,25.1917,1,
2.07,25.1912,1,
2.071,25.1906,1,
2.072,25.1901,1,
2.073,25.1896,1,
2.074,25.1891,1,
2.075,25.1886,1,
2.076,25.188,1,
2.077,25.1875,1,
2.078,25.187,1,
2.079,25.1865,1,
2.08,25.186,1,
2.081,25.1855,1,
2.082,25.1849,1,
2.083,25.1844,1,
2.084,25.1839,1,
2.085,25.1834,1,
2.086,25.1829,1,
2.087,25.1823,1,
2.088,25.1818,1,
2.089,25.1813,1,
2.09,25.1808,1,
2.091,25.1803,1,
2.092,25.1798,1,
2.093,25.1792,1,
2.094,25.1787,1,
2.095,25.1782,1,
2.096,25.1777,1,
2.097,25.1772,1,
2.098,25.1766,1,
2.099,25.1761,1,
2.1,25.1756,1,
2.101,25.1751,1,
2.102,25.1746,1,
2.103,25.1741,1,
2.104,25.1735,1,
2.105,25.173,1,
2.106,25.1725,1,
2.107,25.172,1,
2.108,25.1715,1,
2.109,25.171,1,
2.11,25.1704,1,
2.111,25.1699,1,
2.112,25.1694,1,
2.113,25.1689,1,
2.114,25.1684,1,
2.115,25.1679,1,
2.116,25.1673,1,
2.117,25.1668,1,
2.118,25.1663,1,
2.119,25.1658,1,
2.12,25.1653,1,
2.121,25.1648,1,
2.122,25.1642,1,
2.123,25.1637,1,
2.124,25.1632,1,
2.125,25.1627,1,
2.126,25.1622,1,
2.127,25.1617,1,
2.128,25.1611,1,
2.129,25.1606,1,
2.13,25.1601,1,
2.131,25.1596,1,
2.132,25.1591,1,
2.133,25.1586,1,
2.134,25.1581,1,
2.135,25.1575,1,
2.136,25.157,1,
2.137,25.1565,1,
2.138,25.156,1,
2.139,25.1555,1,
2.14,25.155,1,
2.141,25.1544,1,
2.142,25.1539,1,
2.143,25.1534,1,
2.144,25.1529,1,
2.145,25.1524,1,
2.146,25.1519,1,
2.147,25.1514,1,
2.148,25.1508,1,
2.149,25.1503,1,
2.15,25.1498,1,
2.151,25.1493,1,
2.152,25.1488,1,
2.153,25.1483,1,
2.154,25.1477,1,
2.155,25.1472,1,
2.156,25.1467,1,
2.157,25.1462,1,
2.158,25.1457,1,
2.159,25.1452,1,
2.16,25.1447,1,
2.161,25.1441,1,
2.162,25.1436,1,
2.163,25.1431,1,
2.164,25.1426,1,
2.165,25.1421,1,
2.166,25.1416,1,
2.167,25.1411,1,
2.168,25.1405,1,
2.169,25.14,1,
2.17,25.1395,1,
2.171,25.139,1,
2.172,25.1385,1,
2.173,25.138,1,
2.174,25.1375,1,
2.175,25.137,1,
2.176,25.1364,1,
2.177,25.1359,1,
2.178,25.1354,1,
2.179,25.1349,1,
2.18,25.1344,1,
2.181,25.1339,1,
2.182,25.1334,1,
2.183,25.1328,1,
2.184,25.1323,1,
2.185,25.1318,1,
2.186,25.1313,1,
2.187,25.1308,1,
2.188,25.1303,1,
2.189,25.1298,1,
2.19,25.1293,1,
2.191,25.1287,1,
2.192,25.1282,1,
2.193,25.1277,1,
2.194,25.1272,1,
2.195,25.1267,1,
2.196,25.1262,1,
2.197,25.1257,1,
2.198,25.1252,1,
2.199,25.1246,1,
2.2,25.1241,1,
2.201,25.1236,1,
2.202,25.1231,1,
2.203,25.1226,1,
2.204,25.1221,1,
2.205,25.1216,1,
2.206,25.1211,1,
2.207,25.1205,1,
2.208,25.12,1,
2.209,25.1195,1,
2.21,25.119,1,
2.211,25.1185,1,
2.212,25.118,1,
2.213,25.1175,1,
2.214,25.117,1,
2.215,25.1164,1,
2.216,25.1159,1,
2.217,25.1154,1,
2.218,25.1149,1,
2.219,25.1144,1,
2.22,25.1139,1,
2.221,25.1134,1,
2.222,25.1129,1,
2.223,25.1124,1,
2.224,25.1118,1,
2.225,25.1113,1,
2.226,25.1108,1,
2.227,25.1103,1,
2.228,25.1098,1,
2.229,25.1093,1,
2.23,25.1088,1,
2.231,25.1083,1,
2.232,25.1078,1,
2.233,25.1072,1,
2.234,25.1067,1,
2.235,25.1062,1,
2.236,25.1057,1,
2.237,25.1052,1,
2.238,25.1047,1,
2.239,25.1042,1,
2.24,25.1037,1,
2.241,25.1032,1,
2.242,25.1027,1,
2.243,25.1021,1,
2.244,25.1016,1,
2.245,25.1011,1,
2.246,25.1006,1,
2.247,25.1001,1,
2.248,25.0996,1,
2.249,25.0991,1,
2.25,25.0986,1,
2.251,25.0981,1,
2.252,25.0976,1,
2.253,25.097,1,
2.254,25.0965,1,
2.255,25.096,1,
2.256,25.0955,1,
2.257,25.095,1,
2.258,25.0945,1,
2.259,25.094,1,
2.26,25.0935,1,
2.261,25.093,1,
2.262,25.0925,1,
2.263,25.1001,0,
2.264,25.1094,0,
2.265,25.1187,0,
2.266,25.128,0,
2.267,25.1373,0,
2.268,25.1465,0,
2.269,25.1558,0,
2.27,25.1651,0,
2.271,25.1744,0,
2.272,25.1837,0,
2.273,25.193,0,
2.274,25.2022,0,
2.275,25.2115,0,
2.276,25.2208,0,
2.277,25.2301,0,
2.278,25.2393,0,
2.279,25.2486,0,
2.28,25.2579,0,
2.281,25.2672,0,
2.282,25.2764,0,
2.283,25.2857,0,
2.284,25.295,0,
2.285,25.3042,0,
2.286,25.3135,0,
2.287,25.3227,0,
2.288,25.332,0,
2.289,25.3413,0,
2.29,25.3505,0,
2.291,25.3598,0,
2.292,25.369,0,
2.293,25.3783,0,
2.294,25.3875,0,
2.295,25.3968,0,
2.296,25.4061,0,
2.297,25.4153,0,
2.298,25.4245,0,
2.299,25.4338,0,
2.3,25.443,0,
2.301,25.4523,0,
2.302,25.4615,0,
2.303,25.4708,0,
2.304,25.48,0,
2.305,25.4893,0,
2.306,25.4985,0,
2.307,25.5077,0,
2.308,25.517,0,
2.309,25.5262,0,
2.31,25.5354,0,
2.311,25.5447,0,
2.312,25.5539,0,
2.313,25.5631,0,
2.314,25.5724,0,
2.315,25.5816,0,
2.316,25.5908,0,
2.317,25.6,0,
2.318,25.6093,0,
2.319,25.6185,0,
2.32,25.6277,0,
2.321,25.6369,0,
2.322,25.6461,0,
2.323,25.6554,0,
2.324,25.6646,0,
2.325,25.6738,0,
2.326,25.683,0,
2.327,25.6922,0,
2.328,25.7014,0,
2.329,25.7106,0,
2.33,25.7199,0,
2.331,25.7291,0,
2.332,25.7383,0,
2.333,25.7475,0,
2.334,25.7567,0,
2.335,25.7659,0,
2.336,25.7751,0,
2.337,25.7843,0,
2.338,25.7935,0,
2.339,25.8027,0,
2.34,25.8119,0,
2.341,25.8211,0,
2.342,25.8303,0,
2.343,25.8394,0,
2.344,25.8486,0,
2.345,25.8578,0,
2.346,25.867,0,
2.347,25.8762,0,
