"time","J1_w1","J2_w1","J3_w1","J4_w1"
1.19,2.59796,2.35066,2.47217,2.61011
1.2,2.55944,2.3532,2.4747,2.61265
1.21,2.55308,2.35532,2.47682,2.61477
1.22,2.57888,2.35702,2.47853,2.61647
1.23,2.63381,2.35831,2.47981,2.61776
1.24,2.71212,2.35917,2.48067,2.61862
1.25,2.80589,2.35962,2.48112,2.61907
1.26,2.90581,2.35964,2.48114,2.61909
1.27,3.00091,2.35964,2.48114,2.61909
1.28,3.08182,2.35964,2.48114,2.61909
1.29,3.1406,2.35964,2.48114,2.61909
1.3,3.1715,2.35964,2.48114,2.61909
1.31,3.1715,2.35964,2.48114,2.61909
1.32,3.1406,2.35964,2.48114,2.61909
1.33,3.08182,2.35964,2.48114,2.61909
1.34,3.00091,2.35964,2.48114,2.61909
1.35,2.90581,2.35964,2.48114,2.61909
1.36,2.80581,2.35964,2.48114,2.61909
1.37,2.7107,2.35964,2.48114,2.61909
1.38,2.6298,2.35964,2.48114,2.61909
1.39,2.57102,2.35964,2.48114,2.61909
1.4,2.54012,2.35964,2.48114,2.61909
1.41,2.54012,2.35964,2.48114,2.61909
1.42,2.57102,2.35964,2.48114,2.61909
1.43,2.6298,2.35964,2.48114,2.61909
1.44,2.7107,2.35964,2.48114,2.61909
1.45,2.80581,2.35964,2.48114,2.61909
1.46,2.90581,2.35964,2.48114,2.61909
1.47,3.00091,2.35964,2.48114,2.61909
1.48,3.08182,2.35964,2.48114,2.61909
1.49,3.1406,2.35964,2.48114,2.61909
1.5,3.1715,2.35964,2.48114,2.61909
1.5,3.1715,2.35964,2.48114,2.61909
