"time",	"outputs[1]",	"outputs[2]",	"outputs[3]",	"outputs[4]"
0.2908,	7.779361,	2.844126,	0,	0
0.291,	7.778057,	2.845995,	0,	0
0.2912,	7.776741,	2.847863,	0,	0
0.2914,	7.775412,	2.849731,	0,	0
0.2916,	7.774072,	2.851599,	0,	0
0.2918,	7.77272,	2.853467,	0,	0
0.292,	7.771356,	2.855334,	0,	0
0.2922,	7.76998,	2.857201,	0,	0
0.2924,	7.768592,	2.859069,	0,	0
0.2926,	7.767192,	2.860936,	0,	0
0.2928,	7.76578,	2.862802,	0,	0
0.293,	7.764356,	2.864669,	0,	0
0.2932,	7.762919,	2.866535,	0,	0
0.2934,	7.761471,	2.868402,	0,	0
0.2936,	7.76001,	2.870268,	0,	0
0.2938,	7.758538,	2.872134,	0,	0
0.294,	7.757053,	2.873999,	0,	0
0.2942,	7.755556,	2.875865,	0,	0
0.2944,	7.754047,	2.87773,	0,	0
0.2946,	7.752526,	2.879596,	0,	0
0.2948,	7.750992,	2.88146,	0,	0
0.295,	7.749446,	2.883325,	0,	0
0.2952,	7.747888,	2.88519,	0,	0
0.2954,	7.746318,	2.887054,	0,	0
0.2956,	7.744736,	2.888919,	0,	0
0.2958,	7.743141,	2.890783,	0,	0
0.296,	7.741534,	2.892647,	0,	0
0.2962,	7.739915,	2.89451,	0,	0
0.2964,	7.738283,	2.896374,	0,	0
0.2966,	7.736639,	2.898237,	0,	0
0.2968,	7.734983,	2.9001,	0,	0
0.297,	7.733315,	2.901963,	0,	0
0.2972,	7.731634,	2.903826,	0,	0
0.2974,	7.729941,	2.905689,	0,	0
0.2976,	7.728235,	2.907551,	0,	0
0.2978,	7.726517,	2.909414,	0,	0
0.298,	7.724787,	2.911276,	0,	0
0.2982,	7.723044,	2.913137,	0,	0
0.2984,	7.721289,	2.914999,	0,	0
0.2986,	7.719522,	2.916861,	0,	0
0.2988,	7.717742,	2.918722,	0,	0
0.299,	7.71595,	2.920583,	0,	0
0.2992,	7.714146,	2.922444,	0,	0
0.2994,	7.712329,	2.924305,	0,	0
0.2996,	7.7105,	2.926166,	0,	0
0.2998,	7.708658,	2.928026,	0,	0
0.3,	7.706804,	2.929886,	0,	0
0.3002,	7.704938,	2.931746,	0,	0
0.3004,	7.703059,	2.933606,	0,	0
0.3006,	7.701168,	2.935466,	0,	0
0.3008,	7.699265,	2.937325,	0,	0
0.301,	7.697349,	2.939185,	0,	0
0.3012,	7.695421,	2.941044,	0,	0
0.3014,	7.69348,	2.942903,	0,	0
0.3016,	7.691527,	2.944761,	0,	0
0.3018,	7.689562,	2.94662,	0,	0
0.302,	7.687584,	2.948478,	0,	0
0.3022,	7.685594,	2.950337,	0,	0
0.3024,	7.683592,	2.952195,	0,	0
0.3026,	7.681577,	2.954052,	0,	0
0.3028,	7.67955,	2.95591,	0,	0
0.303,	7.677511,	2.957767,	0,	0
0.3032,	7.675459,	2.959625,	0,	0
0.3034,	7.673395,	2.961482,	0,	0
0.3036,	7.671318,	2.963339,	0,	0
0.3038,	7.66923,	2.965195,	0,	0
0.304,	7.667129,	2.967052,	0,	0
0.3042,	7.665016,	2.968908,	0,	0
0.3044,	7.66289,	2.970764,	0,	0
0.3046,	7.660752,	2.97262,	0,	0
0.3048,	7.658602,	2.974476,	0,	0
0.305,	7.65644,	2.976332,	0,	0
0.3052,	7.654266,	2.978187,	0,	0
0.3054,	7.652079,	2.980042,	0,	0
0.3056,	7.64988,	2.981897,	0,	0
0.3058,	7.647669,	2.983752,	0,	0
0.306,	7.645446,	2.985607,	0,	0
0.3062,	7.64321,	2.987461,	0,	0
0.3064,	7.640963,	2.989315,	0,	0
0.3066,	7.638703,	2.991169,	0,	0
0.3068,	7.636431,	2.993023,	0,	0
0.307,	7.634148,	2.994877,	0,	0
0.3072,	7.631852,	2.996731,	0,	0
0.3074,	7.629544,	2.998584,	0,	0
0.3076,	7.627224,	3.000437,	0,	0
0.3078,	7.624892,	3.00229,	0,	0
0.308,	7.622548,	3.004143,	0,	0
0.3082,	7.620192,	3.005995,	0,	0
0.3084,	7.617824,	3.007848,	0,	0
0.3086,	7.615444,	3.0097,	0,	0
0.3088,	7.613052,	3.011552,	0,	0
0.309,	7.610648,	3.013404,	0,	0
0.3092,	7.608232,	3.015255,	0,	0
0.3094,	7.605805,	3.017107,	0,	0
0.3096,	7.603366,	3.018958,	0,	0
0.3098,	7.600915,	3.020809,	0,	0
0.31,	7.598452,	3.02266,	0,	0
0.3102,	7.595977,	3.02451,	0,	0
0.3104,	7.593491,	3.026361,	0,	0
0.3106,	7.590992,	3.028211,	0,	0
0.3108,	7.588483,	3.030061,	0,	0
0.311,	7.585961,	3.031911,	0,	0
0.3112,	7.583428,	3.033761,	0,	0
0.3114,	7.580883,	3.03561,	0,	0
0.3116,	7.578327,	3.03746,	0,	0
0.3118,	7.575759,	3.039309,	0,	0
0.312,	7.57318,	3.041158,	0,	0
0.3122,	7.570589,	3.043007,	0,	0
0.3124,	7.567987,	3.044855,	0,	0
0.3126,	7.565373,	3.046704,	0,	0
0.3128,	7.562748,	3.048552,	0,	0
0.313,	7.560111,	3.0504,	0,	0
0.3132,	7.557464,	3.052248,	0,	0
0.3134,	7.554804,	3.054095,	0,	0
0.3136,	7.552134,	3.055943,	0,	0
0.3138,	7.549452,	3.05779,	0,	0
0.314,	7.546759,	3.059637,	0,	0
0.3142,	7.544055,	3.061484,	0,	0
0.3144,	7.54134,	3.06333,	0,	0
0.3146,	7.538614,	3.065177,	0,	0
0.3148,	7.535876,	3.067023,	0,	0
0.315,	7.533128,	3.068869,	0,	0
0.3152,	7.530369,	3.070715,	0,	0
0.3154,	7.527598,	3.07256,	0,	0
0.3156,	7.524817,	3.074406,	0,	0
0.3158,	7.522025,	3.076251,	0,	0
0.316,	7.519222,	3.078096,	0,	0
0.3162,	7.516408,	3.079941,	0,	0
0.3164,	7.513583,	3.081786,	0,	0
0.3166,	7.510748,	3.08363,	0,	0
0.3168,	7.507901,	3.085475,	0,	0
0.317,	7.505045,	3.087319,	0,	0
0.3172,	7.502177,	3.089163,	0,	0
0.3174,	7.499299,	3.091007,	0,	0
0.3176,	7.496411,	3.09285,	0,	0
0.3178,	7.493512,	3.094693,	0,	0
0.318,	7.490602,	3.096537,	0,	0
0.3182,	7.487682,	3.098379,	0,	0
0.3184,	7.484752,	3.100222,	0,	0
0.3186,	7.481811,	3.102065,	0,	0
0.3188,	7.478861,	3.103907,	0,	0
0.319,	7.475899,	3.105749,	0,	0
0.3192,	7.472928,	3.107591,	0,	0
0.3194,	7.469947,	3.109433,	0,	0
0.3196,	7.466955,	3.111275,	0,	0
0.3198,	7.463953,	3.113116,	0,	0
0.32,	7.460942,	3.114957,	0,	0
0.3202,	7.45792,	3.116798,	0,	0
0.3204,	7.454889,	3.118639,	0,	0
0.3206,	7.451847,	3.12048,	0,	0
0.3208,	7.448796,	3.12232,	0,	0
0.321,	7.445735,	3.12416,	0,	0
0.3212,	7.442664,	3.126,	0,	0
0.3214,	7.439584,	3.12784,	0,	0
0.3216,	7.436493,	3.12968,	0,	0
0.3218,	7.433394,	3.131519,	0,	0
0.322,	7.430285,	3.133358,	0,	0
0.3222,	7.427166,	3.135197,	0,	0
0.3224,	7.424038,	3.137036,	0,	0
0.3226,	7.4209,	3.138875,	0,	0
0.3228,	7.417753,	3.140713,	0,	0
0.323,	7.414597,	3.142551,	0,	0
0.3232,	7.411432,	3.144389,	0,	0
0.3234,	7.408257,	3.146227,	0,	0
0.3236,	7.405074,	3.148065,	0,	0
0.3238,	7.401881,	3.149902,	0,	0
0.324,	7.398679,	3.151739,	0,	0
0.3242,	7.395469,	3.153577,	0,	0
0.3244,	7.392249,	3.155413,	0,	0
0.3246,	7.38902,	3.15725,	0,	0
0.3248,	7.385783,	3.159086,	0,	0
0.325,	7.382537,	3.160923,	0,	0
0.3252,	7.379282,	3.162759,	0,	0
0.3254,	7.376019,	3.164595,	0,	0
0.3256,	7.372747,	3.16643,	0,	0
0.3258,	7.369467,	3.168266,	0,	0
0.326,	7.366178,	3.170101,	0,	0
0.3262,	7.362881,	3.171936,	0,	0
0.3264,	7.359575,	3.173771,	0,	0
0.3266,	7.356261,	3.175605,	0,	0
0.3268,	7.352939,	3.17744,	0,	0
0.327,	7.349609,	3.179274,	0,	0
0.3272,	7.34627,	3.181108,	0,	0
0.3274,	7.342924,	3.182942,	0,	0
0.3276,	7.339569,	3.184776,	0,	0
0.3278,	7.336207,	3.186609,	0,	0
0.328,	7.332837,	3.188442,	0,	0
0.3282,	7.329459,	3.190275,	0,	0
0.3284,	7.326073,	3.192108,	0,	0
0.3286,	7.322679,	3.193941,	0,	0
0.3288,	7.319278,	3.195773,	0,	0
0.329,	7.31587,	3.197605,	0,	0
0.3292,	7.312453,	3.199438,	0,	0
0.3294,	7.30903,	3.201269,	0,	0
0.3296,	7.305599,	3.203101,	0,	0
0.3298,	7.302161,	3.204932,	0,	0
0.33,	7.298715,	3.206764,	0,	0
0.3302,	7.295262,	3.208595,	0,	0
0.3304,	7.291802,	3.210425,	0,	0
0.3306,	7.288335,	3.212256,	0,	0
0.3308,	7.284862,	3.214087,	0,	0
0.331,	7.281381,	3.215917,	0,	0
0.3312,	7.277893,	3.217747,	0,	0
0.3314,	7.274399,	3.219577,	0,	0
0.3316,	7.270897,	3.221406,	0,	0
0.3318,	7.267389,	3.223236,	0,	0
0.332,	7.263875,	3.225065,	0,	0
0.3322,	7.260354,	3.226894,	0,	0
0.3324,	7.256827,	3.228723,	0,	0
0.3326,	7.253293,	3.230551,	0,	0
0.3328,	7.249752,	3.232379,	0,	0
0.333,	7.246206,	3.234208,	0,	0
0.3332,	7.242653,	3.236036,	0,	0
0.3334,	7.239095,	3.237863,	0,	0
0.3336,	7.23553,	3.239691,	0,	0
0.3338,	7.231959,	3.241518,	0,	0
0.334,	7.228382,	3.243346,	0,	0
0.3342,	7.2248,	3.245172,	0,	0
0.3344,	7.221211,	3.246999,	0,	0
0.3346,	7.217617,	3.248826,	0,	0
0.3348,	7.214017,	3.250652,	0,	0
0.335,	7.210412,	3.252478,	0,	0
0.3352,	7.206801,	3.254304,	0,	0
0.3354,	7.203185,	3.25613,	0,	0
0.3356,	7.199564,	3.257955,	0,	0
0.3358,	7.195937,	3.259781,	0,	0
0.336,	7.192305,	3.261606,	0,	0
0.3362,	7.188667,	3.263431,	0,	0
0.3364,	7.185025,	3.265255,	0,	0
0.3366,	7.181378,	3.26708,	0,	0
0.3368,	7.177726,	3.268904,	0,	0
0.337,	7.174069,	3.270728,	0,	0
0.3372,	7.170407,	3.272552,	0,	0
0.3374,	7.16674,	3.274376,	0,	0
0.3376,	7.163069,	3.276199,	0,	0
0.3378,	7.159393,	3.278023,	0,	0
0.338,	7.155713,	3.279846,	0,	0
0.3382,	7.152028,	3.281668,	0,	0
0.3384,	7.148339,	3.283491,	0,	0
0.3386,	7.144646,	3.285314,	0,	0
0.3388,	7.140948,	3.287136,	0,	0
0.339,	7.137247,	3.288958,	0,	0
0.3392,	7.133541,	3.29078,	0,	0
0.3394,	7.129831,	3.292601,	0,	0
0.3396,	7.126118,	3.294423,	0,	0
0.3398,	7.1224,	3.296244,	0,	0
0.34,	7.118679,	3.298065,	0,	0
0.3402,	7.114954,	3.299885,	0,	0
0.3404,	7.111226,	3.301706,	0,	0
0.3406,	7.107494,	3.303526,	0,	0
0.3408,	7.103759,	3.305347,	0,	0
0.341,	7.10002,	3.307166,	0,	0
0.3412,	7.096278,	3.308986,	0,	0
0.3414,	7.092533,	3.310806,	0,	0
0.3416,	7.088784,	3.312625,	0,	0
0.3418,	7.085033,	3.314444,	0,	0
0.342,	7.081278,	3.316263,	0,	0
0.3422,	7.077521,	3.318082,	0,	0
0.3424,	7.073761,	3.3199,	0,	0
0.3426,	7.069998,	3.321718,	0,	0
0.3428,	7.066232,	3.323536,	0,	0
0.343,	7.062464,	3.325354,	0,	0
0.3432,	7.058693,	3.327172,	0,	0
0.3434,	7.054919,	3.328989,	0,	0
0.3436,	7.051144,	3.330807,	0,	0
0.3438,	7.047366,	3.332624,	0,	0
0.344,	7.043586,	3.33444,	0,	0
0.3442,	7.039803,	3.336257,	0,	0
0.3444,	7.036019,	3.338073,	0,	0
0.3446,	7.032233,	3.33989,	0,	0
0.3448,	7.028444,	3.341705,	0,	0
0.345,	7.024654,	3.343521,	0,	0
0.3452,	7.020862,	3.345337,	0,	0
0.3454,	7.017069,	3.347152,	0,	0
0.3456,	7.013274,	3.348967,	0,	0
0.3458,	7.009477,	3.350782,	0,	0
0.346,	7.005679,	3.352597,	0,	0
0.3462,	7.001879,	3.354411,	0,	0
0.3464,	6.998079,	3.356225,	0,	0
0.3466,	6.994277,	3.35804,	0,	0
0.3468,	6.990473,	3.359853,	0,	0
0.347,	6.986669,	3.361667,	0,	0
0.3472,	6.982864,	3.36348,	0,	0
0.3474,	6.979058,	3.365294,	0,	0
0.3476,	6.975251,	3.367107,	0,	0
0.3478,	6.971444,	3.368919,	0,	0
0.348,	6.967636,	3.370732,	0,	0
0.3482,	6.963827,	3.372544,	0,	0
0.3484,	6.960018,	3.374356,	0,	0
0.3486,	6.956208,	3.376168,	0,	0
0.3488,	6.952398,	3.37798,	0,	0
0.349,	6.948587,	3.379792,	0,	0
0.3492,	6.944777,	3.381603,	0,	0
0.3494,	6.940966,	3.383414,	0,	0
0.3496,	6.937156,	3.385225,	0,	0
0.3498,	6.933345,	3.387036,	0,	0
0.35,	6.929535,	3.388846,	0,	0
0.3502,	6.925725,	3.390656,	0,	0
0.3504,	6.921915,	3.392466,	0,	0
0.3506,	6.918105,	3.394276,	0,	0
0.3508,	6.914296,	3.396086,	0,	0
0.351,	6.910487,	3.397895,	0,	0
0.3512,	6.906679,	3.399704,	0,	0
0.3514,	6.902872,	3.401513,	0,	0
0.3516,	6.899066,	3.403322,	0,	0
0.3518,	6.89526,	3.40513,	0,	0
0.352,	6.891455,	3.406939,	0,	0
0.3522,	6.887652,	3.408747,	0,	0
0.3524,	6.883849,	3.410555,	0,	0
0.3526,	6.880047,	3.412362,	0,	0
0.3528,	6.876247,	3.41417,	0,	0
0.353,	6.872448,	3.415977,	0,	0
0.3532,	6.868651,	3.417784,	0,	0
0.3534,	6.864855,	3.419591,	0,	0
0.3536,	6.86106,	3.421397,	0,	0
0.3538,	6.857267,	3.423204,	0,	0
0.354,	6.853476,	3.42501,	0,	0
0.3542,	6.849687,	3.426816,	0,	0
0.3544,	6.845899,	3.428621,	0,	0
0.3546,	6.842114,	3.430427,	0,	0
0.3548,	6.83833,	3.432232,	0,	0
0.355,	6.834549,	3.434037,	0,	0
0.3552,	6.83077,	3.435842,	0,	0
0.3554,	6.826993,	3.437647,	0,	0
0.3556,	6.823218,	3.439451,	0,	0
0.3558,	6.819446,	3.441255,	0,	0
0.356,	6.815676,	3.443059,	0,	0
0.3562,	6.811909,	3.444863,	0,	0
0.3564,	6.808145,	3.446667,	0,	0
0.3566,	6.804383,	3.44847,	0,	0
0.3568,	6.800624,	3.450273,	0,	0
0.357,	6.796868,	3.452076,	0,	0
0.3572,	6.793115,	3.453879,	0,	0
0.3574,	6.789365,	3.455681,	0,	0
0.3576,	6.785618,	3.457483,	0,	0
0.3578,	6.781874,	3.459285,	0,	0
0.358,	6.778133,	3.461087,	0,	0
0.3582,	6.774396,	3.462889,	0,	0
0.3584,	6.770662,	3.46469,	0,	0
0.3586,	6.766932,	3.466491,	0,	0
0.3588,	6.763205,	3.468292,	0,	0
0.359,	6.759482,	3.470093,	0,	0
0.3592,	6.755763,	3.471893,	0,	0
0.3594,	6.752047,	3.473694,	0,	0
0.3596,	6.748336,	3.475494,	0,	0
0.3598,	6.744628,	3.477293,	0,	0
0.36,	6.740925,	3.479093,	0,	0
0.3602,	6.737225,	3.480892,	0,	0
0.3604,	6.73353,	3.482692,	0,	0
0.3606,	6.729838,	3.484491,	0,	0
0.3608,	6.726152,	3.486289,	0,	0
0.361,	6.722469,	3.488088,	0,	0
0.3612,	6.718791,	3.489886,	0,	0
0.3614,	6.715118,	3.491684,	0,	0
0.3616,	6.711449,	3.493482,	0,	0
0.3618,	6.707785,	3.49528,	0,	0
0.362,	6.704126,	3.497077,	0,	0
0.3622,	6.700471,	3.498874,	0,	0
0.3624,	6.696822,	3.500671,	0,	0
0.3626,	6.693177,	3.502468,	0,	0
0.3628,	6.689538,	3.504265,	0,	0
0.363,	6.685904,	3.506061,	0,	0
0.3632,	6.682275,	3.507857,	0,	0
0.3634,	6.678651,	3.509653,	0,	0
0.3636,	6.675032,	3.511449,	0,	0
0.3638,	6.671419,	3.513244,	0,	0
0.364,	6.667812,	3.515039,	0,	0
0.3642,	6.66421,	3.516834,	0,	0
0.3644,	6.660614,	3.518629,	0,	0
0.3646,	6.657023,	3.520423,	0,	0
0.3648,	6.653438,	3.522218,	0,	0
0.365,	6.649859,	3.524012,	0,	0
0.3652,	6.646286,	3.525806,	0,	0
0.3654,	6.642719,	3.527599,	0,	0
0.3656,	6.639158,	3.529393,	0,	0
0.3658,	6.635603,	3.531186,	0,	0
0.366,	6.632055,	3.532979,	0,	0
0.3662,	6.628512,	3.534772,	0,	0
0.3664,	6.624976,	3.536564,	0,	0
0.3666,	6.621447,	3.538357,	0,	0
0.3668,	6.617924,	3.540149,	0,	0
0.367,	6.614407,	3.541941,	0,	0
0.3672,	6.610897,	3.543732,	0,	0
0.3674,	6.607394,	3.545524,	0,	0
0.3676,	6.603898,	3.547315,	0,	0
0.3678,	6.600408,	3.549106,	0,	0
0.368,	6.596925,	3.550897,	0,	0
0.3682,	6.593449,	3.552687,	0,	0
0.3684,	6.589981,	3.554477,	0,	0
0.3686,	6.586519,	3.556268,	0,	0
0.3688,	6.583064,	3.558057,	0,	0
0.369,	6.579617,	3.559847,	0,	0
0.3692,	6.576177,	3.561636,	0,	0
0.3694,	6.572744,	3.563426,	0,	0
0.3696,	6.569319,	3.565215,	0,	0
0.3698,	6.565901,	3.567003,	0,	0
0.37,	6.562491,	3.568792,	0,	0
0.3702,	6.559088,	3.57058,	0,	0
0.3704,	6.555694,	3.572368,	0,	0
0.3706,	6.552306,	3.574156,	0,	0
0.3708,	6.548927,	3.575944,	0,	0
0.371,	6.545555,	3.577731,	0,	0
0.3712,	6.542192,	3.579518,	0,	0
0.3714,	6.538836,	3.581305,	0,	0
0.3716,	6.535489,	3.583092,	0,	0
0.3718,	6.532149,	3.584878,	0,	0
0.372,	6.528818,	3.586665,	0,	0
0.3722,	6.525495,	3.588451,	0,	0
0.3724,	6.52218,	3.590236,	0,	0
0.3726,	6.518874,	3.592022,	0,	0
0.3728,	6.515576,	3.593807,	0,	0
0.373,	6.512286,	3.595592,	0,	0
0.3732,	6.509005,	3.597377,	0,	0
0.3734,	6.505733,	3.599162,	0,	0
0.3736,	6.502469,	3.600946,	0,	0
0.3738,	6.499214,	3.602731,	0,	0
0.374,	6.495968,	3.604515,	0,	0
0.3742,	6.492731,	3.606298,	0,	0
0.3744,	6.489502,	3.608082,	0,	0
0.3746,	6.486283,	3.609865,	0,	0
0.3748,	6.483072,	3.611648,	0,	0
0.375,	6.479871,	3.613431,	0,	0
0.3752,	6.476678,	3.615214,	0,	0
0.3754,	6.473495,	3.616996,	0,	0
0.3756,	6.470321,	3.618778,	0,	0
0.3758,	6.467156,	3.62056,	0,	0
0.376,	6.464001,	3.622342,	0,	0
0.3762,	6.460855,	3.624123,	0,	0
0.3764,	6.457718,	3.625905,	0,	0
0.3766,	6.454591,	3.627686,	0,	0
0.3768,	6.451474,	3.629467,	0,	0
0.377,	6.448366,	3.631247,	0,	0
0.3772,	6.445268,	3.633027,	0,	0
0.3774,	6.442179,	3.634808,	0,	0
0.3776,	6.4391,	3.636587,	0,	0
0.3778,	6.436031,	3.638367,	0,	0
0.378,	6.432972,	3.640146,	0,	0
0.3782,	6.429923,	3.641926,	0,	0
0.3784,	6.426884,	3.643705,	0,	0
0.3786,	6.423855,	3.645483,	0,	0
0.3788,	6.420836,	3.647262,	0,	0
0.379,	6.417826,	3.64904,	0,	0
0.3792,	6.414828,	3.650818,	0,	0
0.3794,	6.411839,	3.652596,	0,	0
0.3796,	6.408861,	3.654374,	0,	0
0.3798,	6.405892,	3.656151,	0,	0
0.38,	6.402935,	3.657928,	0,	0
0.3802,	6.399987,	3.659705,	0,	0
0.3804,	6.39705,	3.661482,	0,	0
0.3806,	6.394124,	3.663258,	0,	0
0.3808,	6.391208,	3.665034,	0,	0
0.381,	6.388303,	3.66681,	0,	0
0.3812,	6.385408,	3.668586,	0,	0
0.3814,	6.382524,	3.670361,	0,	0
0.3816,	6.379651,	3.672137,	0,	0
0.3818,	6.376788,	3.673912,	0,	0
0.382,	6.373936,	3.675687,	0,	0
0.3822,	6.371095,	3.677461,	0,	0
0.3824,	6.368265,	3.679235,	0,	0
0.3826,	6.365446,	3.68101,	0,	0
0.3828,	6.362638,	3.682783,	0,	0
0.383,	6.359841,	3.684557,	0,	0
0.3832,	6.357055,	3.686331,	0,	0
0.3834,	6.35428,	3.688104,	0,	0
0.3836,	6.351516,	3.689877,	0,	0
0.3838,	6.348763,	3.691649,	0,	0
0.384,	6.346022,	3.693422,	0,	0
0.3842,	6.343292,	3.695194,	0,	0
0.3844,	6.340573,	3.696966,	0,	0
0.3846,	6.337865,	3.698738,	0,	0
0.3848,	6.335169,	3.700509,	0,	0
0.385,	6.332484,	3.702281,	0,	0
0.3852,	6.32981,	3.704052,	0,	0
0.3854,	6.327148,	3.705823,	0,	0
0.3856,	6.324498,	3.707593,	0,	0
0.3858,	6.321859,	3.709364,	0,	0
0.386,	6.319232,	3.711134,	0,	0
0.3862,	6.316616,	3.712904,	0,	0
0.3864,	6.314012,	3.714673,	0,	0
0.3866,	6.311419,	3.716443,	0,	0
0.3868,	6.308838,	3.718212,	0,	0
0.387,	6.306269,	3.719981,	0,	0
0.3872,	6.303712,	3.72175,	0,	0
0.3874,	6.301167,	3.723518,	0,	0
0.3876,	6.298633,	3.725287,	0,	0
0.3878,	6.296111,	3.727055,	0,	0
0.388,	6.293601,	3.728822,	0,	0
0.3882,	6.291103,	3.73059,	0,	0
0.3884,	6.288617,	3.732357,	0,	0
0.3886,	6.286143,	3.734124,	0,	0
0.3888,	6.283681,	3.735891,	0,	0
0.389,	6.281231,	3.737658,	0,	0
0.3892,	6.278793,	3.739424,	0,	0
0.3894,	6.276367,	3.741191,	0,	0
0.3896,	6.273954,	3.742956,	0,	0
0.3898,	6.271552,	3.744722,	0,	0
0.39,	6.269162,	3.746488,	0,	0
0.3902,	6.266785,	3.748253,	0,	0
0.3904,	6.26442,	3.750018,	0,	0
0.3906,	6.262067,	3.751783,	0,	0
0.3908,	6.259727,	3.753547,	0,	0
0.391,	6.257398,	3.755311,	0,	0
0.3912,	6.255083,	3.757075,	0,	0
0.3914,	6.252779,	3.758839,	0,	0
0.3916,	6.250488,	3.760603,	0,	0
0.3918,	6.248209,	3.762366,	0,	0
0.392,	6.245942,	3.764129,	0,	0
0.3922,	6.243688,	3.765892,	0,	0
0.3924,	6.241446,	3.767655,	0,	0
0.3926,	6.239217,	3.769417,	0,	0
0.3928,	6.237,	3.771179,	0,	0
0.393,	6.234796,	3.772941,	0,	0
0.3932,	6.232604,	3.774703,	0,	0
0.3934,	6.230425,	3.776464,	0,	0
0.3936,	6.228258,	3.778225,	0,	0
0.3938,	6.226104,	3.779986,	0,	0
0.394,	6.223962,	3.781747,	0,	0
0.3942,	6.221833,	3.783507,	0,	0
0.3944,	6.219717,	3.785268,	0,	0
0.3946,	6.217613,	3.787028,	0,	0
0.3948,	6.215522,	3.788787,	0,	0
0.395,	6.213443,	3.790547,	0,	0
0.3952,	6.211377,	3.792306,	0,	0
0.3954,	6.209324,	3.794065,	0,	0
0.3956,	6.207283,	3.795824,	0,	0
0.3958,	6.205255,	3.797582,	0,	0
0.396,	6.20324,	3.799341,	0,	0
0.3962,	6.201238,	3.801099,	0,	0
0.3964,	6.199248,	3.802857,	0,	0
0.3966,	6.197271,	3.804614,	0,	0
0.3968,	6.195306,	3.806372,	0,	0
0.397,	6.193355,	3.808129,	0,	0
0.3972,	6.191416,	3.809886,	0,	0
0.3974,	6.18949,	3.811642,	0,	0
0.3976,	6.187577,	3.813399,	0,	0
0.3978,	6.185676,	3.815155,	0,	0
0.398,	6.183788,	3.816911,	0,	0
0.3982,	6.181913,	3.818666,	0,	0
0.3984,	6.180051,	3.820422,	0,	0
0.3986,	6.178202,	3.822177,	0,	0
0.3988,	6.176365,	3.823932,	0,	0
0.399,	6.174541,	3.825687,	0,	0
0.3992,	6.17273,	3.827441,	0,	0
0.3994,	6.170932,	3.829195,	0,	0
0.3996,	6.169147,	3.830949,	0,	0
0.3998,	6.167374,	3.832703,	0,	0
0.4,	6.165614,	3.834457,	0,	0
0.4002,	6.163867,	3.83621,	0,	0
0.4004,	6.162135,	3.835963,	0.002,	0
0.4006,	6.160414,	3.835716,	0.004,	0
0.4008,	6.158705,	3.835468,	0.006,	0
0.401,	6.15701,	3.83522,	0.008,	0
0.4012,	6.155327,	3.834972,	0.01,	0
0.4014,	6.153656,	3.834724,	0.012,	0
0.4016,	6.151999,	3.834476,	0.014,	0
0.4018,	6.150355,	3.834227,	0.016,	0
0.402,	6.148723,	3.833978,	0.018,	0
0.4022,	6.147104,	3.833729,	0.02,	0
0.4024,	6.145498,	3.83348,	0.022,	0
0.4026,	6.143904,	3.83323,	0.024,	0
0.4028,	6.142323,	3.83298,	0.026,	0
0.403,	6.140756,	3.83273,	0.028,	0
0.4032,	6.1392,	3.83248,	0.03,	0
0.4034,	6.137658,	3.832229,	0.032,	0
0.4036,	6.136128,	3.831978,	0.034,	0
0.4038,	6.134611,	3.831727,	0.036,	0
0.404,	6.133107,	3.831476,	0.038,	0
0.4042,	6.131616,	3.831224,	0.04,	0
0.4044,	6.130137,	3.830972,	0.042,	0
0.4046,	6.128671,	3.83072,	0.044,	0
0.4048,	6.127217,	3.830468,	0.046,	0
0.405,	6.125777,	3.830215,	0.048,	0
0.4052,	6.124349,	3.829962,	0.05,	0
0.4054,	6.122933,	3.829709,	0.052,	0
0.4056,	6.12153,	3.829456,	0.054,	0
0.4058,	6.12014,	3.829202,	0.056,	0
0.406,	6.118762,	3.828949,	0.058,	0
0.4062,	6.117397,	3.828695,	0.06,	0
0.4064,	6.116045,	3.82844,	0.062,	0
0.4066,	6.114705,	3.828186,	0.064,	0
0.4068,	6.113378,	3.827931,	0.066,	0
0.407,	6.112063,	3.827676,	0.068,	0
0.4072,	6.110761,	3.827421,	0.07,	0
0.4074,	6.109471,	3.827165,	0.072,	0
0.4076,	6.108193,	3.826909,	0.074,	0
0.4078,	6.106929,	3.826653,	0.076,	0
0.408,	6.105676,	3.826397,	0.078,	0
0.4082,	6.104436,	3.826141,	0.08,	0
0.4084,	6.103208,	3.825884,	0.082,	0
0.4086,	6.101993,	3.825627,	0.084,	0
0.4088,	6.10079,	3.82537,	0.086,	0
0.409,	6.0996,	3.825112,	0.088,	0
0.4092,	6.098421,	3.824854,	0.09,	0
0.4094,	6.097255,	3.824596,	0.092,	0
0.4096,	6.096102,	3.824338,	0.094,	0
0.4098,	6.09496,	3.82408,	0.096,	0
0.41,	6.093831,	3.823821,	0.098,	0
0.4102,	6.092714,	3.823562,	0.1,	0
0.4104,	6.091609,	3.823303,	0.102,	0
0.4106,	6.090517,	3.823043,	0.104,	0
0.4108,	6.089436,	3.822784,	0.106,	0
0.411,	6.088367,	3.822524,	0.108,	0
0.4112,	6.087311,	3.822263,	0.11,	0
0.4114,	6.086267,	3.822003,	0.112,	0
0.4116,	6.085234,	3.821742,	0.114,	0
0.4118,	6.084214,	3.821481,	0.116,	0
0.412,	6.083206,	3.82122,	0.118,	0
