"time","Ball1_pos","Ball2_pos","Ball1_vel","Ball2_vel"
0,10,10,15,15
0.031575,10.464,10.464,14.69,14.69
0.094725,11.372,11.372,14.071,14.071
0.15788,12.241,12.241,13.451,13.451
0.2426,13.345,13.345,12.62,12.62
0.4426,15.673,15.673,10.658,10.658
0.6426,17.609,17.609,8.6961,8.6961
0.8426,19.152,19.152,6.7341,6.7341
1.0426,20.302,20.302,4.7721,4.7721
1.2426,21.061,21.061,2.8101,2.8101
1.4426,21.426,21.426,0.84811,0.84811
1.6426,21.4,21.4,-1.1139,-1.1139
1.8426,20.981,20.981,-3.0759,-3.0759
2.0426,20.169,20.169,-5.0379,-5.0379
2.2426,18.966,18.966,-6.9999,-6.9999
2.4426,17.369,17.369,-8.9619,-8.9619
2.6426,15.381,15.381,-10.924,-10.924
2.8426,13,13,-12.886,-12.886
3.0426,10.227,10.227,-14.848,-14.848
3.2426,7.0607,7.0607,-16.81,-16.81
3.4426,3.5026,3.5026,-18.772,-18.772
3.6209,3.4325e-15,3.4325e-15,-20.521,-20.521
3.6209,0,0,16.417,15.391
3.6211,0.00014066,3.8212e-13,-20.523,-20.523
3.6211,0.00014066,0,-20.523,15.392
3.6211,3.8071e-13,0.00010099,-20.523,-20.523
3.6211,0,0.00010099,16.419,-20.523
3.6211,7.3411e-05,5.0826e-13,-20.523,-20.523
3.6211,7.3411e-05,0,-20.523,15.392
3.6211,2.8254e-13,5.1254e-05,-20.523,-20.523
3.6211,0,5.1254e-05,16.419,-20.523
3.6211,6.0176e-06,3.3385e-13,-20.523,-20.523
3.6211,6.0176e-06,0,-20.523,15.393
3.6211,1.033e-12,3.799e-06,-20.523,-20.523
3.6211,0,3.799e-06,16.419,-20.523
3.6211,2.6288e-06,8.419e-13,-20.523,-20.523
3.6211,2.6288e-06,0,-20.523,15.393
3.6211,1.8455e-13,1.559e-06,-20.523,-20.523
3.6211,0,1.559e-06,16.419,-20.523
3.6211,4.2666e-07,6.8585e-13,-20.523,-20.523
3.6211,4.2666e-07,0,-20.523,15.393
3.6211,2.9261e-13,2.2416e-07,-20.523,-20.523
3.6211,0,2.2416e-07,16.419,-20.523
3.6211,1.3729e-07,1.5136e-13,-20.523,-20.523
3.6211,1.3729e-07,0,-20.523,15.393
3.6211,3.726e-13,7.0892e-08,-20.523,-20.523
3.6211,0,7.0892e-08,16.419,-20.523
3.6211,3.0428e-08,5.5095e-13,-20.523,-20.523
3.6211,3.0428e-08,0,-20.523,15.393
3.6211,3.1973e-13,1.4233e-08,-20.523,-20.523
3.6211,0,1.4233e-08,16.419,-20.523
3.6211,8.0024e-09,6.1591e-13,-20.523,-20.523
3.6211,8.0028e-09,0,-20.523,15.393
3.6211,1.8445e-13,3.8766e-09,-20.523,-20.523
