time,Capacitor1.v,IdealDiode3.off
0.0,282.842712475,1.0
7e-05,281.674075364,1.0
0.00013,280.672416125,1.0
0.00014,280.50547586,0.0
0.00015,280.338539631,0.0
0.00025,278.670854209,0.0
0.00026,278.504388841,0.0
0.00028,278.171696313,0.0
0.00029,278.005479244,0.0
0.0003,277.839354765,0.0
0.00033,277.341582513,0.0
0.00037,276.679445837,0.0
0.00041,276.019309809,0.0
0.00045,275.36137367,0.0
0.00049,274.705795213,0.0
0.0005,274.542283527,0.0
0.00052,274.215730123,0.0
0.00053,274.052690742,0.0
0.00056,273.564532506,0.0
0.00057,273.402135071,0.0
0.00058,273.239899222,0.0
0.0006,272.915912592,0.0
0.00061,272.754161561,0.0
0.00065,272.108762207,0.0
0.00066,271.947809713,0.0
0.00069,271.465887765,0.0
0.00073,270.82544792,0.0
0.00074,270.665703886,0.0
0.00077,270.187311498,0.0
0.00081,269.551306722,0.0
0.00082,269.392614625,0.0
0.00085,268.917221508,0.0
0.00089,268.284803802,0.0
0.0009,268.12692661,0.0
0.00098,266.866386798,0.0
0.00099,266.709044687,0.0
0.001,266.551732537,0.0
0.00104,265.922652415,0.0
0.00105,265.765390435,0.0
0.00106,265.608117536,0.0
0.00107,265.450826395,0.0
0.00112,264.663830652,0.0
0.00113,264.506268219,0.0
0.00114,264.348632271,0.0
0.00115,264.190914347,0.0
0.00116,264.033105847,0.0
0.0012,263.40078925,0.0
0.00121,263.242394042,0.0
0.00122,263.083853772,0.0
0.00123,262.925158884,0.0
0.00129,261.969190715,0.0
0.0013,261.809134814,0.0
0.00131,261.648843102,0.0
0.00132,261.488304851,0.0
0.00137,260.681531096,0.0
0.00138,260.519281225,0.0
0.00139,260.356706199,0.0
0.00145,259.373763144,0.0
0.00146,259.208577226,0.0
0.00147,259.042969087,0.0
0.00148,258.876926073,0.0
0.00153,258.043020321,1.0
0.00154,257.876162048,1.0
0.00155,257.70930415,1.0
0.00162,256.541309084,1.0
0.00163,256.374454067,1.0
0.00164,256.207599396,1.0
0.0017,255.206478447,1.0
0.00171,255.039626105,1.0
0.00178,253.871668487,1.0
0.00179,253.704818613,1.0
0.0018,253.537969034,1.0
0.00187,252.370029942,1.0
0.00195,251.036602436,1.0
0.00196,250.870487759,1.0
0.00197,250.704598369,1.0
0.00198,250.538964014,1.0
0.00199,250.373614283,1.0
0.002,250.208578603,1.0
0.00207,249.064559222,1.0
0.00208,248.903075262,1.0
0.00209,248.742162604,1.0
0.0021,248.581848957,1.0
0.00211,248.422161847,1.0
0.00212,248.263128618,1.0
0.00213,248.104776429,1.0
0.00214,247.947132254,1.0
0.00215,247.790222878,1.0
0.00224,246.415428801,1.0
0.00225,246.267298071,1.0
0.00226,246.120183907,1.0
0.00227,245.974110715,1.0
0.00228,245.829102692,1.0
0.00229,245.685183824,1.0
0.0023,245.542377888,1.0
0.00231,245.400708446,1.0
0.00232,245.260198848,1.0
0.0024,244.180606584,1.0
0.00241,244.051550279,1.0
0.00242,243.92387523,1.0
0.00243,243.797602342,1.0
0.00244,243.672752288,1.0
0.00245,243.549345511,1.0
0.00246,243.42740222,1.0
0.00247,243.306942392,1.0
0.00257,242.188159697,1.0
0.00258,242.085268317,1.0
0.00259,241.984081449,1.0
0.0026,241.884615924,1.0
0.00261,241.786888325,1.0
0.00262,241.690914985,1.0
0.00263,241.596711985,1.0
0.00264,241.504295154,1.0
0.00273,240.755406976,1.0
0.00274,240.68166627,1.0
0.00275,240.609868944,1.0
0.00276,240.54002773,1.0
0.00277,240.472155097,1.0
0.00278,240.406263252,1.0
0.00279,240.342364134,1.0
0.0029,239.774141904,1.0
0.00291,239.734989624,1.0
0.00292,239.697960914,1.0
0.00293,239.66306394,1.0
0.00294,239.630306598,1.0
0.00295,239.599696508,1.0
0.00296,239.571241015,1.0
0.00306,239.406608069,1.0
0.00307,239.402259108,1.0
0.00308,239.400131354,1.0
0.00309,239.400228551,1.0
0.0031,239.402554168,1.0
0.00311,239.407111393,1.0
0.00323,239.636642535,1.0
0.00324,239.670373607,1.0
0.00325,239.706351564,1.0
0.00326,239.744575399,1.0
0.00327,239.785043825,1.0
0.00328,239.827755276,1.0
0.00339,240.444893588,1.0
0.0034,240.514297648,1.0
0.00341,240.585899015,1.0
0.00342,240.659692231,1.0
0.00343,240.735671562,1.0
0.00356,241.919230588,1.0
0.00357,242.025059923,1.0
0.00358,242.132956547,1.0
0.00359,242.242910376,1.0
0.0036,242.354911057,1.0
0.00373,243.991990847,1.0
0.00374,244.131412442,1.0
0.00375,244.272694021,1.0
0.00389,246.43734119,1.0
0.0039,246.604638842,1.0
0.00392,246.94400858,1.0
0.00394,247.289619924,1.0
0.00396,247.641320402,1.0
