    "time",    "J1_w",    "J2_w",    "J3_w",    "J4_w"
         0,        10,         0,         0,         0
     0.003, 9.9714276,0.029999942,2.7824965e-015,2.7825754e-015
     0.006, 9.9456505,0.059999439,3.1571967e-015,3.1574828e-015
     0.009, 9.9226349,0.089998142,3.8857806e-015,3.8862047e-015
     0.012, 9.9023223,0.11999565,3.4416914e-015,3.442172e-015
     0.015, 9.8846286,0.14999154,3.8302694e-015,3.8308632e-015
     0.018, 9.8694459,0.17998539,4.3576254e-015,4.3584395e-015
     0.021, 9.8566433,0.20997677,4.0245585e-015,4.0256661e-015
     0.024, 9.8460689,0.23996526,3.0808689e-015,3.0822132e-015
     0.027, 9.8375508,0.26995043,2.6090241e-015,2.6105804e-015
      0.03, 9.8308986,0.29993186,5.2735594e-015,5.2752917e-015
     0.033, 9.8258955,0.32990909,4.2743586e-015,4.2760683e-015
     0.036, 9.8223135, 0.3598817,5.6621374e-015,5.6637903e-015
     0.039, 9.8199962, 0.3898494,5.7176486e-015,5.719289e-015
     0.042, 9.8186606,0.41981169,4.2188475e-015,4.2205047e-015
     0.045, 9.8180938,0.44976821,4.2188475e-015,4.2205721e-015
     0.048,   9.81798,0.47971843,4.8849813e-015,4.8867887e-015
     0.051, 9.8180562,0.50966193,5.2180482e-015,5.2199305e-015
     0.054, 9.8180375,0.53959824,5.9952043e-015,5.997115e-015
     0.057, 9.8176662,0.56952696,4.9960036e-015,4.9979267e-015
      0.06,  9.816674,0.59944766,3.5527137e-015,3.5546176e-015
     0.063, 9.8148168,0.62935992,4.1078252e-015,4.1096402e-015
     0.066, 9.8118471,0.65926333,6.2172489e-015,6.218932e-015
     0.069, 9.8075395,0.68915745,6.5503158e-015,6.551895e-015
     0.072, 9.8016509,0.71904188,5.7731597e-015,5.7746839e-015
     0.075, 9.7939873,0.74891618,4.2188475e-015,4.22035e-015
     0.078, 9.7843439,0.77877993,4.2188475e-015,4.2203625e-015
     0.081,  9.772517, 0.8086327,4.9960036e-015,4.9975635e-015
     0.084,  9.758386,0.83847407,6.6613381e-015,6.6627441e-015
     0.087, 9.7417825,0.86830362,4.8849813e-015,4.8859657e-015
