"time","smx"
0.376,-1.221315047e-011
0.377,-1.221315044e-011
0.378,-1.221315041e-011
0.379,-1.221315038e-011
0.38,-1.221315035e-011
0.381,-1.221315032e-011
0.382,-1.221315029e-011
0.383,-1.221315026e-011
0.384,-1.221315023e-011
0.385,-1.22131502e-011
0.386,-1.221315017e-011
0.387,-1.221315014e-011
0.388,-1.221315011e-011
0.389,-1.221315008e-011
0.39,-1.221315005e-011
0.391,-1.221315002e-011
0.392,-1.221314999e-011
0.393,-1.221314996e-011
0.394,-1.221314992e-011
0.395,-1.221314989e-011
0.396,-1.221314986e-011
0.397,-1.221314983e-011
0.398,-1.22131498e-011
0.399,-1.221314977e-011
0.4,-1.221314974e-011
0.401,-1.221314971e-011
0.402,-1.221314968e-011
0.403,-1.221314965e-011
0.404,-1.221314962e-011
0.405,-1.221314959e-011
0.406,-1.221314956e-011
0.407,-1.221314953e-011
0.408,-1.22131495e-011
0.409,-1.221314947e-011
0.41,-1.221314944e-011
0.411,-1.221314941e-011
0.412,-1.221314938e-011
0.413,-1.221314935e-011
0.414,-1.221314932e-011
0.415,-1.221314929e-011
0.416,-1.221314926e-011
0.417,-1.221314923e-011
0.418,-1.22131492e-011
0.419,-1.221314917e-011
0.42,-1.221314913e-011
0.421,-1.22131491e-011
0.422,-1.221314907e-011
0.423,-1.221314904e-011
0.424,-1.221314901e-011
0.425,-1.221314898e-011
0.426,-1.221314895e-011
0.427,-1.221314892e-011
0.428,-1.221314889e-011
0.429,-1.221314886e-011
0.43,-1.221314883e-011
0.431,-1.22131488e-011
0.432,-1.221314877e-011
0.433,-1.221314874e-011
0.434,-1.221314871e-011
0.435,-1.221314868e-011
0.436,-1.221314865e-011
0.437,-1.221314862e-011
0.438,-1.221314859e-011
0.439,-1.221314856e-011
0.44,-1.221314853e-011
0.441,-1.22131485e-011
0.442,-1.221314847e-011
0.443,-1.221314844e-011
0.444,-1.221314841e-011
0.445,-1.221314838e-011
0.446,-1.221314834e-011
0.447,-1.221314831e-011
0.448,-1.221314828e-011
0.449,-1.221314825e-011
0.45,-1.221314822e-011
0.451,-1.221314819e-011
0.452,-1.221314816e-011
0.453,-1.221314813e-011
0.454,-1.22131481e-011
0.455,-1.221314807e-011
0.456,-1.221314804e-011
0.457,-1.221314801e-011
0.458,-1.221314798e-011
0.459,-1.221314795e-011
0.46,-1.221314792e-011
0.461,-1.221314789e-011
0.462,-1.221314786e-011
0.463,-1.221314783e-011
0.464,-1.22131478e-011
0.465,-1.221314777e-011
0.466,-1.221314774e-011
0.467,-1.221314771e-011
0.468,-1.221314768e-011
0.469,-1.221314765e-011
0.47,-1.221314762e-011
0.471,-1.221314759e-011
0.472,-1.221314756e-011
0.473,-1.221314752e-011
0.474,-1.221314749e-011
0.475,-1.221314746e-011
0.476,-1.221314743e-011
0.477,-1.22131474e-011
0.478,-1.221314737e-011
0.479,-1.221314734e-011
0.48,-1.221314731e-011
0.481,-1.221314728e-011
0.482,-1.221314725e-011
0.483,-1.221314722e-011
0.484,-1.221314719e-011
0.485,-1.221314716e-011
0.486,-1.221314713e-011
0.487,-1.22131471e-011
0.488,-1.221314707e-011
0.489,-1.221314704e-011
0.49,-1.221314701e-011
0.491,-1.221314698e-011
0.492,-1.221314695e-011
0.493,-1.221314692e-011
0.494,-1.221314689e-011
0.495,-1.221314686e-011
0.496,-1.221314683e-011
0.497,-1.22131468e-011
0.498,-1.221314677e-011
0.499,-1.221314673e-011
0.5,-1.22131467e-011
0.501,-1.221314667e-011
0.502,-1.221314664e-011
0.503,-1.221314661e-011
0.504,-1.221314658e-011
0.505,-1.221314655e-011
0.506,-1.221314652e-011
0.507,-1.221314649e-011
0.508,-1.221314646e-011
0.509,-1.221314643e-011
0.51,-1.22131464e-011
0.511,-1.221314637e-011
0.512,-1.221314634e-011
0.513,-1.221314631e-011
0.514,-1.221314628e-011
0.515,-1.221314625e-011
0.516,-1.221314622e-011
0.517,-1.221314619e-011
0.518,-1.221314616e-011
0.519,-1.221314613e-011
0.52,-1.22131461e-011
0.521,-1.221314607e-011
0.522,-1.221314604e-011
0.523,-1.221314601e-011
0.524,-1.221314598e-011
0.525,-1.221314594e-011
0.526,-1.221314591e-011
0.527,-1.221314588e-011
0.528,-1.221314585e-011
0.529,-1.221314582e-011
0.53,-1.221314579e-011
0.531,-1.221314576e-011
0.532,-1.221314573e-011
0.533,-1.22131457e-011
0.534,-1.221314567e-011
0.535,-1.221314564e-011
0.536,-1.221314561e-011
0.537,-1.221314558e-011
0.538,-1.221314555e-011
0.539,-1.221314552e-011
0.54,-1.221314549e-011
0.541,-1.221314546e-011
0.542,-1.221314543e-011
0.543,-1.22131454e-011
0.544,-1.221314537e-011
0.545,-1.221314534e-011
0.546,-1.221314531e-011
0.547,-1.221314528e-011
0.548,-1.221314525e-011
0.549,-1.221314522e-011
0.55,-1.221314519e-011
0.551,-1.221314516e-011
0.552,-1.221314512e-011
0.553,-1.221314509e-011
0.554,-1.221314506e-011
0.555,-1.221314503e-011
0.556,-1.2213145e-011
0.557,-1.221314497e-011
0.558,-1.221314494e-011
0.559,-1.221314491e-011
0.56,-1.221314488e-011
0.561,-1.221314485e-011
0.562,-1.221314482e-011
0.563,-1.221314479e-011
0.564,-1.221314476e-011
0.565,-1.221314473e-011
0.566,-1.22131447e-011
0.567,-1.221314467e-011
0.568,-1.221314464e-011
0.569,-1.221314461e-011
0.57,-1.221314458e-011
0.571,-1.221314455e-011
0.572,-1.221314452e-011
0.573,-1.221314449e-011
0.574,-1.221314446e-011
0.575,-1.221314443e-011
0.576,-1.22131444e-011
0.577,-1.221314437e-011
0.578,-1.221314433e-011
0.579,-1.22131443e-011
0.58,-1.221314427e-011
0.581,-1.221314424e-011
0.582,-1.221314421e-011
0.583,-1.221314418e-011
0.584,-1.221314415e-011
0.585,-1.221314412e-011
0.586,-1.221314409e-011
0.587,-1.221314406e-011
0.588,-1.221314403e-011
0.589,-1.2213144e-011
0.59,-1.221314397e-011
0.591,-1.221314394e-011
0.592,-1.221314391e-011
0.593,-1.221314388e-011
0.594,-1.221314385e-011
0.595,-1.221314382e-011
0.596,-1.221314379e-011
0.597,-1.221314376e-011
0.598,-1.221314373e-011
0.599,-1.22131437e-011
0.6,-1.221314367e-011
0.601,-1.221314364e-011
0.602,-1.221314361e-011
0.603,-1.221314358e-011
0.604,-1.221314354e-011
0.605,-1.221314351e-011
0.606,-1.221314348e-011
0.607,-1.221314345e-011
0.608,-1.221314342e-011
0.609,-1.221314339e-011
0.61,-1.221314336e-011
0.611,-1.221314333e-011
0.612,-1.22131433e-011
0.613,-1.221314327e-011
0.614,-1.221314324e-011
0.615,-1.221314321e-011
0.616,-1.221314318e-011
0.617,-1.221314315e-011
0.618,-1.221314312e-011
0.619,-1.221314309e-011
0.62,-1.221314306e-011
0.621,-1.221314303e-011
0.622,-1.2213143e-011
0.623,-1.221314297e-011
0.624,-1.221314294e-011
0.625,-1.221314291e-011
0.626,-1.221314288e-011
0.627,-1.221314285e-011
0.628,-1.221314282e-011
0.629,-1.221314279e-011
0.63,-1.221314276e-011
0.631,-1.221314272e-011
0.632,-1.221314269e-011
0.633,-1.221314266e-011
0.634,-1.221314263e-011
0.635,-1.22131426e-011
0.636,-1.221314257e-011
0.637,-1.221314254e-011
0.638,-1.221314251e-011
0.639,-1.221314248e-011
0.64,-1.221314245e-011
0.641,-1.221314242e-011
0.642,-1.221314239e-011
0.643,-1.221314236e-011
0.644,-1.221314233e-011
0.645,-1.22131423e-011
0.646,-1.221314227e-011
0.647,-1.221314224e-011
0.648,-1.221314221e-011
0.649,-1.221314218e-011
0.65,-1.221314215e-011
0.651,-1.221314212e-011
0.652,-1.221314209e-011
0.653,-1.221314206e-011
0.654,-1.221314203e-011
0.655,-1.2213142e-011
0.656,-1.221314197e-011
0.657,-1.221314193e-011
0.658,-1.22131419e-011
0.659,-1.221314187e-011
0.66,-1.221314184e-011
0.661,-1.221314181e-011
0.662,-1.221314178e-011
0.663,-1.221314175e-011
0.664,-1.221314172e-011
0.665,-1.221314169e-011
0.666,-1.221314166e-011
0.667,-1.221314163e-011
0.668,-1.22131416e-011
0.669,-1.221314157e-011
0.67,-1.221314154e-011
0.671,-1.221314151e-011
0.672,-1.221314148e-011
0.673,-1.221314145e-011
0.674,-1.221314142e-011
0.675,-1.221314139e-011
0.676,-1.221314136e-011
0.677,-1.221314133e-011
0.678,-1.22131413e-011
0.679,-1.221314127e-011
0.68,-1.221314124e-011
0.681,-1.221314121e-011
0.682,-1.221314118e-011
0.683,-1.221314114e-011
0.684,-1.221314111e-011
0.685,-1.221314108e-011
0.686,-1.221314105e-011
0.687,-1.221314102e-011
0.688,-1.221314099e-011
0.689,-1.221314096e-011
0.69,-1.221314093e-011
0.691,-1.22131409e-011
0.692,-1.221314087e-011
0.693,-1.221314084e-011
0.694,-1.221314081e-011
0.695,-1.221314078e-011
0.696,-1.221314075e-011
0.697,-1.221314072e-011
0.698,-1.221314069e-011
0.699,-1.221314066e-011
0.7,-1.221314063e-011
0.701,-1.22131406e-011
0.702,-1.221314057e-011
0.703,-1.221314054e-011
0.704,-1.221314051e-011
0.705,-1.221314048e-011
0.706,-1.221314045e-011
0.707,-1.221314042e-011
0.708,-1.221314039e-011
0.709,-1.221314036e-011
0.71,-1.221314032e-011
0.711,-1.221314029e-011
0.712,-1.221314026e-011
0.713,-1.221314023e-011
0.714,-1.22131402e-011
0.715,-1.221314017e-011
0.716,-1.221314014e-011
0.717,-1.221314011e-011
0.718,-1.221314008e-011
0.719,-1.221314005e-011
0.72,-1.221314002e-011
0.721,-1.221313999e-011
0.722,-1.221313996e-011
0.723,-1.221313993e-011
0.724,-1.22131399e-011
0.725,-1.221313987e-011
0.726,-1.221313984e-011
0.727,-1.221313981e-011
0.728,-1.221313978e-011
0.729,-1.221313975e-011
0.73,-1.221313972e-011
0.731,-1.221313969e-011
0.732,-1.221313966e-011
0.733,-1.221313963e-011
0.734,-1.22131396e-011
0.735,-1.221313957e-011
0.736,-1.221313953e-011
0.737,-1.22131395e-011
0.738,-1.221313947e-011
0.739,-1.221313944e-011
0.74,-1.221313941e-011
0.741,-1.221313938e-011
0.742,-1.221313935e-011
0.743,-1.221313932e-011
0.744,-1.221313929e-011
0.745,-1.221313926e-011
0.746,-1.221313923e-011
0.747,-1.22131392e-011
0.748,-1.221313917e-011
0.749,-1.221313914e-011
0.75,-1.221313911e-011
0.751,-1.221313908e-011
0.752,-1.221313905e-011
0.753,-1.221313902e-011
0.754,-1.221313899e-011
0.755,-1.221313896e-011
0.756,-1.221313893e-011
0.757,-1.22131389e-011
0.758,-1.221313887e-011
0.759,-1.221313884e-011
0.76,-1.221313881e-011
0.761,-1.221313878e-011
0.762,-1.221313875e-011
0.763,-1.221313872e-011
0.764,-1.221313869e-011
0.765,-1.221313866e-011
0.766,-1.221313863e-011
0.767,-1.22131386e-011
0.768,-1.221313857e-011
0.769,-1.221313854e-011
0.77,-1.221313851e-011
0.771,-1.221313848e-011
0.772,-1.221313845e-011
0.773,-1.221313843e-011
0.774,-1.22131384e-011
0.775,-1.221313837e-011
0.776,-1.221313834e-011
0.777,-1.221313831e-011
0.778,-1.221313828e-011
0.779,-1.221313825e-011
0.78,-1.221313822e-011
0.781,-1.221313819e-011
0.782,-1.221313816e-011
0.783,-1.221313813e-011
0.784,-1.22131381e-011
0.785,-1.221313808e-011
0.786,-1.221313805e-011
0.787,-1.221313802e-011
0.788,-1.221313799e-011
0.789,-1.221313796e-011
0.79,-1.221313793e-011
0.791,-1.22131379e-011
0.792,-1.221313787e-011
0.793,-1.221313784e-011
0.794,-1.221313781e-011
0.795,-1.221313778e-011
0.796,-1.221313776e-011
0.797,-1.221313773e-011
0.798,-1.22131377e-011
0.799,-1.221313767e-011
0.8,-1.221313764e-011
0.801,-1.221313761e-011
0.802,-1.221313758e-011
0.803,-1.221313755e-011
0.804,-1.221313752e-011
0.805,-1.221313749e-011
0.806,-1.221313746e-011
0.807,-1.221313743e-011
0.808,-1.221313741e-011
0.809,-1.221313738e-011
0.81,-1.221313735e-011
0.811,-1.221313732e-011
0.812,-1.221313729e-011
0.813,-1.221313726e-011
0.814,-1.221313723e-011
0.815,-1.22131372e-011
0.816,-1.221313717e-011
0.817,-1.221313714e-011
0.818,-1.221313711e-011
0.819,-1.221313709e-011
0.82,-1.221313706e-011
0.821,-1.221313703e-011
0.822,-1.2213137e-011
0.823,-1.221313697e-011
0.824,-1.221313694e-011
0.825,-1.221313691e-011
0.826,-1.221313688e-011
0.827,-1.221313685e-011
0.828,-1.221313682e-011
0.829,-1.221313679e-011
0.83,-1.221313676e-011
0.831,-1.221313674e-011
0.832,-1.221313671e-011
0.833,-1.221313668e-011
0.834,-1.221313665e-011
0.835,-1.221313662e-011
0.836,-1.221313659e-011
0.837,-1.221313656e-011
0.838,-1.221313653e-011
0.839,-1.22131365e-011
0.84,-1.221313647e-011
0.841,-1.221313644e-011
0.842,-1.221313641e-011
0.843,-1.221313639e-011
0.844,-1.221313636e-011
0.845,-1.221313633e-011
0.846,-1.22131363e-011
0.847,-1.221313627e-011
0.848,-1.221313624e-011
0.849,-1.221313621e-011
0.85,-1.221313618e-011
0.851,-1.221313615e-011
0.852,-1.221313612e-011
0.853,-1.221313609e-011
0.854,-1.221313607e-011
0.855,-1.221313604e-011
0.856,-1.221313601e-011
0.857,-1.221313598e-011
0.858,-1.221313595e-011
0.859,-1.221313592e-011
0.86,-1.221313589e-011
0.861,-1.221313586e-011
0.862,-1.221313583e-011
0.863,-1.22131358e-011
0.864,-1.221313577e-011
0.865,-1.221313574e-011
0.866,-1.221313572e-011
0.867,-1.221313569e-011
0.868,-1.221313566e-011
0.869,-1.221313563e-011
0.87,-1.22131356e-011
0.871,-1.221313557e-011
0.872,-1.221313554e-011
0.873,-1.221313551e-011
0.874,-1.221313548e-011
0.875,-1.221313545e-011
0.876,-1.221313542e-011
0.877,-1.22131354e-011
0.878,-1.221313537e-011
0.879,-1.221313534e-011
0.88,-1.221313531e-011
0.881,-1.221313528e-011
0.882,-1.221313525e-011
0.883,-1.221313522e-011
0.884,-1.221313519e-011
0.885,-1.221313516e-011
0.886,-1.221313513e-011
0.887,-1.22131351e-011
0.888,-1.221313507e-011
0.889,-1.221313505e-011
0.89,-1.221313502e-011
0.891,-1.221313499e-011
0.892,-1.221313496e-011
0.893,-1.221313493e-011
0.894,-1.22131349e-011
0.895,-1.221313487e-011
0.896,-1.221313484e-011
0.897,-1.221313481e-011
0.898,-1.221313478e-011
0.899,-1.221313475e-011
0.9,-1.221313473e-011
0.901,-1.22131347e-011
0.902,-1.221313467e-011
0.903,-1.221313464e-011
0.904,-1.221313461e-011
0.905,-1.221313458e-011
0.906,-1.221313455e-011
0.907,-1.221313452e-011
0.908,-1.221313449e-011
0.909,-1.221313446e-011
0.91,-1.221313443e-011
0.911,-1.22131344e-011
0.912,-1.221313438e-011
0.913,-1.221313435e-011
0.914,-1.221313432e-011
0.915,-1.221313429e-011
0.916,-1.221313426e-011
0.917,-1.221313423e-011
0.918,-1.22131342e-011
0.919,-1.221313417e-011
0.92,-1.221313414e-011
0.921,-1.221313411e-011
0.922,-1.221313408e-011
0.923,-1.221313406e-011
0.924,-1.221313403e-011
0.925,-1.2213134e-011
0.926,-1.221313397e-011
0.927,-1.221313394e-011
0.928,-1.221313391e-011
0.929,-1.221313388e-011
0.93,-1.221313385e-011
0.931,-1.221313382e-011
0.932,-1.221313379e-011
0.933,-1.221313376e-011
0.934,-1.221313373e-011
0.935,-1.221313371e-011
0.936,-1.221313368e-011
0.937,-1.221313365e-011
0.938,-1.221313362e-011
0.939,-1.221313359e-011
0.94,-1.221313356e-011
0.941,-1.221313353e-011
0.942,-1.22131335e-011
0.943,-1.221313347e-011
0.944,-1.221313344e-011
0.945,-1.221313341e-011
0.946,-1.221313338e-011
0.947,-1.221313336e-011
0.948,-1.221313333e-011
0.949,-1.22131333e-011
0.95,-1.221313327e-011
0.951,-1.221313324e-011
0.952,-1.221313321e-011
0.953,-1.221313318e-011
0.954,-1.221313315e-011
0.955,-1.221313312e-011
0.956,-1.221313309e-011
0.957,-1.221313306e-011
0.958,-1.221313304e-011
0.959,-1.221313301e-011
0.96,-1.221313298e-011
0.961,-1.221313295e-011
0.962,-1.221313292e-011
0.963,-1.221313289e-011
0.964,-1.221313286e-011
0.965,-1.221313283e-011
0.966,-1.22131328e-011
0.967,-1.221313277e-011
0.968,-1.221313274e-011
0.969,-1.221313271e-011
0.97,-1.221313269e-011
0.971,-1.221313266e-011
0.972,-1.221313263e-011
0.973,-1.22131326e-011
0.974,-1.221313257e-011
0.975,-1.221313254e-011
0.976,-1.221313251e-011
0.977,-1.221313248e-011
0.978,-1.221313245e-011
0.979,-1.221313242e-011
0.98,-1.221313239e-011
0.981,-1.221313237e-011
0.982,-1.221313234e-011
0.983,-1.221313231e-011
0.984,-1.221313228e-011
0.985,-1.221313225e-011
0.986,-1.221313222e-011
0.987,-1.221313219e-011
0.988,-1.221313216e-011
0.989,-1.221313213e-011
0.99,-1.22131321e-011
0.991,-1.221313207e-011
0.992,-1.221313204e-011
0.993,-1.221313202e-011
0.994,-1.221313199e-011
0.995,-1.221313196e-011
0.996,-1.221313193e-011
0.997,-1.22131319e-011
0.998,-1.221313187e-011
