"time","y_sum","y_product","y_triggeredAdd","y_multiSwitch"
0,1,0,0,4
5.3051646409230102e-11,1,0,0,4
0.10000000149011612,1,0,0,4
0.20000000298023224,1,0,0,4
0.26650190353393555,1,0,0,4
0.26650190353393555,2,0,0,4
0.30000001192092896,2,0,0,4
0.40000000596046448,2,0,0,4
0.5,2,0,0,4
0.5,2,0,0,6
0.60000002384185791,2,0,0,6
0.69999998807907104,2,0,0,6
0.80000001192092896,2,0,0,6
0.83333331346511841,2,0,0,6
0.83333331346511841,3,0,0,6
0.89999997615814209,3,0,0,6
1,3,0,0,6
1,3,0,1,4
1.1000000238418579,3,0,1,4
1.2000000476837158,3,0,1,4
1.2999999523162842,3,0,1,4
1.3999999761581421,3,0,1,4
1.5,3,0,1,4
1.5,3,0,1,6
1.5678524971008301,3,0,1,6
1.5678524971008301,4,0,1,6
1.6000000238418579,4,0,1,6
1.6000000238418579,4,0,1,2
1.7000000476837158,4,0,1,2
1.7999999523162842,4,0,1,2
1.8999999761581421,4,0,1,2
2,4,0,1,2
2,7,21,2,4
2.0999999046325684,7,21,2,4
2.2000000476837158,7,21,2,4
2.2999999523162842,7,21,2,4
2.4000000953674316,7,21,2,4
2.5,7,21,2,4
2.5,7,21,2,6
2.5999999046325684,7,21,2,6
2.7000000476837158,7,21,2,6
2.7999999523162842,7,21,2,6
2.9000000953674316,7,21,2,6
3,7,21,2,6
3,7,21,3,4
3.0999999046325684,7,21,3,4
3.2000000476837158,7,21,3,4
3.2999999523162842,7,21,3,4
3.4000000953674316,7,21,3,4
3.4321475028991699,7,21,3,4
3.4321475028991699,6,18,3,4
3.5,6,18,3,4
3.5,6,18,3,6
3.5999999046325684,6,18,3,6
3.5999999046325684,6,18,3,2
3.7000000476837158,6,18,3,2
3.7999999523162842,6,18,3,2
3.9000000953674316,6,18,3,2
4,6,18,3,2
4,6,18,4,4
4.0999999046325684,6,18,4,4
4.1666665077209473,6,18,4,4
4.1666665077209473,5,15,4,4
4.1999998092651367,5,15,4,4
4.3000001907348633,5,15,4,4
4.4000000953674316,5,15,4,4
4.5,5,15,4,4
4.5,5,15,4,6
4.5999999046325684,5,15,4,6
4.6999998092651367,5,15,4,6
4.7334980964660645,5,15,4,6
4.7334980964660645,4,12,4,6
4.8000001907348633,4,12,4,6
4.9000000953674316,4,12,4,6
5,4,12,4,6
5,4,12,5,4
5,4,12,5,4
5.0999999046325684,4,12,5,4
5.1999998092651367,4,12,5,4
5.2665019035339355,4,12,5,4
5.2665019035339355,3,9,5,4
5.3000001907348633,3,9,5,4
5.4000000953674316,3,9,5,4
5.5,3,9,5,4
5.5,3,9,5,6
5.5999999046325684,3,9,5,6
5.5999999046325684,3,9,5,2
5.6999998092651367,3,9,5,2
5.8000001907348633,3,9,5,2
5.8333334922790527,3,9,5,2
5.8333334922790527,2,6,5,2
5.9000000953674316,2,6,5,2
6,2,6,5,2
6,2,6,6,4
6.0999999046325684,2,6,6,4
6.1999998092651367,2,6,6,4
6.3000001907348633,2,6,6,4
6.4000000953674316,2,6,6,4
6.5,2,6,6,4
6.5,2,6,6,6
6.5678524971008301,2,6,6,6
6.5678524971008301,1,3,6,6
6.5999999046325684,1,3,6,6
6.6999998092651367,1,3,6,6
6.8000001907348633,1,3,6,6
6.9000000953674316,1,3,6,6
7,1,3,6,6
7,1,3,7,4
7.0999999046325684,1,3,7,4
7.1999998092651367,1,3,7,4
7.3000001907348633,1,3,7,4
7.4000000953674316,1,3,7,4
7.5,1,3,7,4
7.5,1,3,7,6
7.5999999046325684,1,3,7,6
7.5999999046325684,1,3,7,2
7.6999998092651367,1,3,7,2
7.8000001907348633,1,3,7,2
7.9000000953674316,1,3,7,2
8,1,3,7,2
8,1,3,8,4
8.1000003814697266,1,3,8,4
8.1999998092651367,1,3,8,4
8.3000001907348633,1,3,8,4
8.3999996185302734,1,3,8,4
8.4321470260620117,1,3,8,4
8.4321470260620117,2,6,8,4
8.5,2,6,8,4
8.5,2,6,8,6
8.6000003814697266,2,6,8,6
8.6999998092651367,2,6,8,6
8.8000001907348633,2,6,8,6
8.8999996185302734,2,6,8,6
9,2,6,8,6
9,2,6,9,4
9.1000003814697266,2,6,9,4
9.1666669845581055,2,6,9,4
9.1666669845581055,3,9,9,4
9.1999998092651367,3,9,9,4
9.3000001907348633,3,9,9,4
9.3999996185302734,3,9,9,4
9.5,3,9,9,4
9.5,3,9,9,6
9.6000003814697266,3,9,9,6
9.6000003814697266,3,9,9,2
9.6999998092651367,3,9,9,2
9.7334985733032227,3,9,9,2
9.7334985733032227,4,12,9,2
9.8000001907348633,4,12,9,2
9.8999996185302734,4,12,9,2
10,4,12,9,2
10,4,12,10,4
