"time","Out1","Out2","Out3[1]","Out3[2]","Out4","Out5","Out6"
0,0,0,0,0,0,0,0
0.01,6.67408E-05,0.000133482,2.81816E-07,6.67408E-05,0.0116203,6.646E-05,6.61791E-05
0.02,0.000232269,0.000464538,1.60046E-06,0.000232269,0.0217857,0.000230677,0.000229085
0.03,0.00049777,0.000995541,5.27544E-06,0.00049777,0.0320514,0.000492537,0.000487303
0.04,0.000863222,0.00172644,1.20037E-05,0.000863222,0.0424169,0.000851343,0.000839464
0.05,0.00132859,0.00265717,2.28746E-05,0.00132859,0.0528824,0.00130601,0.00128342
0.06,0.00189382,0.00378764,3.89055E-05,0.00189382,0.063448,0.00185551,0.00181719
0.07,0.00255886,0.00511772,6.10848E-05,0.00255886,0.0741135,0.00249885,0.00243885
0.08,0.00332364,0.00664729,9.04144E-05,0.00332364,0.0848791,0.00323505,0.00314645
0.09,0.00418809,0.00837619,0.00012789,0.00418809,0.0957446,0.00406308,0.00393807
0.1,0.00515213,0.0103043,0.000174508,0.00515213,0.10671,0.00498196,0.0048118
0.11,0.00621564,0.0124313,0.000231264,0.00621564,0.117776,0.00599069,0.00576574
0.12,0.00737853,0.0147571,0.000299152,0.00737853,0.128941,0.00708826,0.00679799
0.13,0.00864069,0.0172814,0.000379166,0.00864069,0.140207,0.00827368,0.00790667
0.14,0.010002,0.020004,0.000472297,0.010002,0.151573,0.00954594,0.00908991
0.15,0.0114623,0.0229245,0.000579535,0.0114623,0.163038,0.0109041,0.0103458
0.16,0.0130214,0.0260428,0.000701871,0.0130214,0.174604,0.012347,0.0116726
0.17,0.0146792,0.0293585,0.000840292,0.0146792,0.18627,0.0138738,0.0130684
0.18,0.0164356,0.0328712,0.000995785,0.0164356,0.198036,0.0154835,0.0145313
0.19,0.0182903,0.0365807,0.00116933,0.0182903,0.209902,0.017175,0.0160596
0.2,0.0202432,0.0404865,0.00136192,0.0202432,0.221868,0.0189473,0.0176514
0.21,0.0222941,0.0445882,0.00157452,0.0222941,0.233935,0.0207995,0.0193049
0.22,0.0244427,0.0488855,0.00180813,0.0244427,0.246101,0.0227306,0.0210184
0.23,0.0266889,0.0533779,0.0020637,0.0266889,0.258368,0.0247395,0.02279
0.24,0.0290325,0.0580649,0.00234223,0.0290325,0.270735,0.0268252,0.024618
0.25,0.0314731,0.0629462,0.00264468,0.0314731,0.283202,0.0289869,0.0265007
0.26,0.0340106,0.0680211,0.00297201,0.0340106,0.295769,0.0312234,0.0284361
0.27,0.0366446,0.0732893,0.00332521,0.0366446,0.308437,0.0335337,0.0304228
0.28,0.039375,0.0787501,0.00370523,0.039375,0.321205,0.0359169,0.0324588
0.29,0.0422015,0.084403,0.00411303,0.0422015,0.334074,0.038372,0.0345425
0.3,0.0451238,0.0902475,0.00454958,0.0451238,0.347043,0.040898,0.0366722
0.31,0.0481415,0.096283,0.00501582,0.0481415,0.360112,0.0434938,0.0388461
0.32,0.0512544,0.102509,0.00551273,0.0512544,0.373282,0.0461585,0.0410626
0.33,0.0544622,0.108924,0.00604123,0.0544622,0.386553,0.0488911,0.04332
0.34,0.0577645,0.115529,0.00660228,0.0577645,0.399924,0.0516906,0.0456166
0.35,0.0611611,0.122322,0.00719683,0.0611611,0.413396,0.054556,0.0479509
0.36,0.0646516,0.129303,0.00782582,0.0646516,0.426969,0.0574863,0.050321
0.37,0.0682355,0.136471,0.00849018,0.0682355,0.440642,0.0604805,0.0527254
0.38,0.0719127,0.143825,0.00919084,0.0719127,0.454417,0.0635376,0.0551625
0.39,0.0756827,0.151365,0.00992874,0.0756827,0.468292,0.0666566,0.0576306
0.4,0.0795451,0.15909,0.0107048,0.0795451,0.482269,0.0698366,0.0601282
0.41,0.0834995,0.166999,0.0115199,0.0834995,0.496347,0.0730766,0.0626536
0.42,0.0875456,0.175091,0.0123751,0.0875456,0.510526,0.0763754,0.0652053
0.43,0.091683,0.183366,0.0132712,0.091683,0.524806,0.0797323,0.0677816
0.44,0.0959111,0.191822,0.0142091,0.0959111,0.539189,0.0831461,0.0703811
0.45,0.10023,0.200459,0.0151897,0.10023,0.553672,0.0866159,0.0730022
0.46,0.104638,0.209277,0.016214,0.104638,0.568257,0.0901408,0.0756432
0.47,0.109136,0.218273,0.0172828,0.109136,0.582945,0.0937196,0.0783028
0.48,0.113724,0.227447,0.018397,0.113724,0.597734,0.0973514,0.0809794
0.49,0.118399,0.236799,0.0195575,0.118399,0.612625,0.101035,0.0836714
0.5,0.123163,0.246327,0.0207653,0.123163,0.627618,0.10477,0.0863774
0.51,0.128015,0.25603,0.0220211,0.128015,0.642714,0.108555,0.0890958
0.52,0.132954,0.265908,0.0233258,0.132954,0.657912,0.11239,0.0918253
0.53,0.137979,0.275959,0.0246804,0.137979,0.673213,0.116272,0.0945643
0.54,0.143091,0.286182,0.0260857,0.143091,0.688617,0.120201,0.0973114
0.55,0.148289,0.296577,0.0275425,0.148289,0.704124,0.124177,0.100065
0.56,0.153571,0.307142,0.0290518,0.153571,0.719734,0.128198,0.102824
0.57,0.158938,0.317877,0.0306143,0.158938,0.735447,0.132263,0.105587
0.58,0.16439,0.328779,0.0322308,0.16439,0.751264,0.136371,0.108352
0.59,0.169925,0.339849,0.0339023,0.169925,0.767185,0.140521,0.111118
0.6,0.175543,0.351085,0.0356296,0.175543,0.783209,0.144713,0.113884
0.61,0.181243,0.362486,0.0374135,0.181243,0.799338,0.148945,0.116647
0.62,0.187025,0.37405,0.0392547,0.187025,0.815571,0.153217,0.119408
0.63,0.192889,0.385777,0.0411542,0.192889,0.831909,0.157527,0.122164
0.64,0.198833,0.397666,0.0431128,0.198833,0.848352,0.161874,0.124915
0.65,0.204857,0.409715,0.0451312,0.204857,0.864899,0.166258,0.127658
0.66,0.210961,0.421922,0.0472102,0.210961,0.881553,0.170677,0.130392
0.67,0.217144,0.434288,0.0493506,0.217144,0.898311,0.175131,0.133117
0.68,0.223405,0.44681,0.0515533,0.223405,0.915176,0.179618,0.135831
0.69,0.229744,0.459488,0.053819,0.229744,0.932147,0.184138,0.138532
0.7,0.23616,0.472319,0.0561485,0.23616,0.949224,0.18869,0.14122
0.71,0.242652,0.485303,0.0585424,0.242652,0.966408,0.193272,0.143892
0.72,0.24922,0.498439,0.0610017,0.24922,0.983699,0.197884,0.146548
0.73,0.255862,0.511725,0.0635271,0.255862,1.0011,0.202525,0.149187
0.74,0.26258,0.52516,0.0661192,0.26258,1.0186,0.207194,0.151808
0.75,0.269371,0.538742,0.0687789,0.269371,1.03622,0.211889,0.154408
0.76,0.276235,0.55247,0.0715069,0.276235,1.05394,0.216611,0.156987
0.77,0.283172,0.566343,0.0743039,0.283172,1.07177,0.221358,0.159544
0.78,0.29018,0.58036,0.0771706,0.29018,1.08971,0.226129,0.162077
0.79,0.297259,0.594518,0.0801077,0.297259,1.10776,0.230923,0.164586
0.8,0.304409,0.608817,0.083116,0.304409,1.12592,0.235739,0.167069
0.81,0.311628,0.623255,0.0861961,0.311628,1.14419,0.240576,0.169525
0.82,0.318915,0.637831,0.0893488,0.318915,1.16258,0.245434,0.171953
0.83,0.326271,0.652543,0.0925746,0.326271,1.18107,0.250311,0.174351
0.84,0.333695,0.66739,0.0958744,0.333695,1.19967,0.255207,0.176719
0.85,0.341185,0.68237,0.0992488,0.341185,1.21839,0.26012,0.179056
0.86,0.348741,0.697481,0.102698,0.348741,1.23722,0.265051,0.18136
0.87,0.356362,0.712723,0.106224,0.356362,1.25616,0.269996,0.183631
0.88,0.364047,0.728094,0.109826,0.364047,1.27521,0.274957,0.185867
0.89,0.371796,0.743592,0.113505,0.371796,1.29438,0.279931,0.188067
0.9,0.379608,0.759215,0.117262,0.379608,1.31366,0.284919,0.19023
0.91,0.387481,0.774963,0.121097,0.387481,1.33306,0.289919,0.192356
0.92,0.395417,0.790833,0.125012,0.395417,1.35258,0.294929,0.194442
0.93,0.403412,0.806824,0.129006,0.403412,1.3722,0.29995,0.196489
0.94,0.411467,0.822934,0.13308,0.411467,1.39195,0.304981,0.198495
0.95,0.419581,0.839163,0.137235,0.419581,1.41181,0.31002,0.200459
0.96,0.427753,0.855507,0.141472,0.427753,1.4318,0.315067,0.20238
0.97,0.435983,0.871965,0.145791,0.435983,1.4519,0.32012,0.204257
0.98,0.444268,0.888537,0.150192,0.444268,1.47211,0.325179,0.20609
0.99,0.45261,0.905219,0.154676,0.45261,1.49245,0.330243,0.207877
1,0.461006,0.922011,0.159244,0.461006,1.51291,0.335312,0.209618
1.01,0.469455,0.938911,0.163896,0.469455,1.53349,0.340383,0.211311
1.02,0.477958,0.955917,0.168634,0.477958,1.55419,0.345457,0.212955
1.03,0.486514,0.973027,0.173456,0.486514,1.57502,0.350532,0.21455
1.04,0.49512,0.99024,0.178364,0.49512,1.59596,0.355608,0.216096
1.05,0.50284,1,0.182815,0.50284,1.61475,0.360136,0.217431
1.06,0.514404,1,0.189568,0.514404,1.6429,0.366873,0.219342
1.07,0.52317,1,0.194756,0.52317,1.66425,0.371945,0.22072
1.08,0.531983,1,0.200032,0.531983,1.68572,0.377013,0.222044
1.09,0.540844,1,0.205396,0.540844,1.70733,0.382078,0.223313
1.1,0.54975,1,0.210849,0.54975,1.72905,0.387139,0.224527
1.11,0.558701,1,0.216391,0.558701,1.75091,0.392193,0.225685
1.12,0.567697,1,0.222023,0.567697,1.7729,0.397242,0.226787
1.13,0.576736,1,0.227745,0.576736,1.79502,0.402283,0.22783
1.14,0.585817,1,0.233558,0.585817,1.81726,0.407316,0.228815
1.15,0.594939,1,0.239461,0.594939,1.83965,0.41234,0.229741
1.16,0.604102,1,0.245457,0.604102,1.86216,0.417355,0.230607
1.17,0.613305,1,0.251544,0.613305,1.88481,0.422359,0.231412
1.18,0.622546,1,0.257723,0.622546,1.90759,0.427351,0.232157
1.19,0.631825,1,0.263995,0.631825,1.93051,0.432332,0.232839
1.2,0.641141,1,0.270359,0.641141,1.95356,0.4373,0.233458
1.21,0.650493,1,0.276818,0.650493,1.97676,0.442253,0.234014
1.22,0.659879,1,0.283369,0.659879,2.00009,0.447193,0.234507
1.23,0.6693,1,0.290015,0.6693,2.02356,0.452117,0.234934
1.24,0.678754,1,0.296755,0.678754,2.04717,0.457025,0.235296
1.25,0.68824,1,0.30359,0.68824,2.07093,0.461916,0.235593
1.26,0.697757,1,0.31052,0.697757,2.09483,0.46679,0.235823
1.27,0.707304,1,0.317546,0.707304,2.11887,0.471645,0.235986
1.28,0.71688,1,0.324667,0.71688,2.14306,0.476481,0.236081
1.29,0.726485,1,0.331883,0.726485,2.1674,0.481297,0.236108
1.3,0.736117,1,0.339196,0.736117,2.19188,0.486092,0.236066
1.31,0.745776,1,0.346606,0.745776,2.21651,0.490866,0.235955
1.32,0.75546,1,0.354112,0.75546,2.24129,0.495617,0.235774
1.33,0.765168,1,0.361715,0.765168,2.26623,0.500346,0.235523
1.34,0.7749,1,0.369415,0.7749,2.29132,0.505051,0.235201
1.35,0.784655,1,0.377213,0.784655,2.31656,0.509731,0.234808
1.36,0.794431,1,0.385109,0.794431,2.34195,0.514387,0.234342
1.37,0.804227,1,0.393102,0.804227,2.36751,0.519016,0.233805
1.38,0.814043,1,0.401193,0.814043,2.39322,0.523619,0.233195
1.39,0.823878,1,0.409383,0.823878,2.41909,0.528195,0.232511
1.4,0.83373,1,0.417671,0.83373,2.44513,0.532742,0.231754
1.41,0.843599,1,0.426057,0.843599,2.47132,0.537261,0.230923
1.42,0.853484,1,0.434543,0.853484,2.49768,0.541751,0.230017
1.43,0.863383,1,0.443127,0.863383,2.52421,0.54621,0.229037
1.44,0.873296,1,0.451811,0.873296,2.5509,0.550639,0.227981
1.45,0.883222,1,0.460593,0.883222,2.57776,0.555036,0.22685
1.46,0.893159,1,0.469475,0.893159,2.60479,0.559401,0.225643
1.47,0.903107,1,0.478456,0.903107,2.63199,0.563733,0.224359
1.48,0.913065,1,0.487537,0.913065,2.65937,0.568032,0.222999
1.49,0.923031,1,0.496718,0.923031,2.68692,0.572297,0.221562
