"time","driveAngle","spring_w_0rel","PI_I_y","inertia1_phi","spring_phi_0rel","integrator_y","inertia1_w"
2.744,1.57,-2.9093e-008,0.0878629,1.59861,0.00113333,0.326,0.560292
2.752,1.57,-2.84348e-008,0.0902629,1.60308,0.00113333,0.318,0.554959
2.76,1.57,-2.77803e-008,0.0926629,1.60749,0.00113333,0.31,0.549625
2.768,1.57,-2.71295e-008,0.0950629,1.61187,0.00113333,0.302,0.544292
2.776,1.57,-2.64824e-008,0.0974629,1.6162,0.00113333,0.294,0.538959
2.784,1.57,-2.58391e-008,0.0998629,1.62049,0.00113333,0.286,0.533625
2.792,1.57,-2.51995e-008,0.102263,1.62474,0.00113333,0.278,0.528292
2.8,1.57,-2.45636e-008,0.104663,1.62894,0.00113333,0.27,0.522959
2.808,1.57,-2.39315e-008,0.107063,1.63311,0.00113333,0.262,0.517625
2.816,1.57,-2.33031e-008,0.109463,1.63723,0.00113333,0.254,0.512292
2.824,1.57,-2.26784e-008,0.111863,1.6413,0.00113333,0.246,0.506959
2.832,1.57,-2.20575e-008,0.114263,1.64534,0.00113333,0.238,0.501625
2.84,1.57,-2.14403e-008,0.116663,1.64933,0.00113333,0.23,0.496292
2.848,1.57,-2.08268e-008,0.119063,1.65328,0.00113333,0.222,0.490959
2.856,1.57,-2.0217e-008,0.121463,1.65718,0.00113333,0.214,0.485625
2.864,1.57,-1.9611e-008,0.123863,1.66105,0.00113333,0.206,0.480292
2.872,1.57,-1.90087e-008,0.126263,1.66487,0.00113333,0.198,0.474959
2.88,1.57,-1.84102e-008,0.128663,1.66865,0.00113333,0.19,0.469625
2.888,1.57,-1.78153e-008,0.131063,1.67238,0.00113333,0.182,0.464292
2.896,1.57,-1.72242e-008,0.133463,1.67607,0.00113333,0.174,0.458959
2.904,1.57,-1.66369e-008,0.135863,1.67972,0.00113333,0.166,0.453625
2.912,1.57,-1.60532e-008,0.138263,1.68333,0.00113333,0.158,0.448292
2.92,1.57,-1.54733e-008,0.140663,1.6869,0.00113333,0.15,0.442959
2.928,1.57,-1.48972e-008,0.143063,1.69042,0.00113333,0.142,0.437625
2.936,1.57,-1.43247e-008,0.145463,1.6939,0.00113333,0.134,0.432292
2.944,1.57,-1.3756e-008,0.147863,1.69734,0.00113333,0.126,0.426959
2.952,1.57,-1.3191e-008,0.150263,1.70073,0.00113333,0.118,0.421625
2.96,1.57,-1.26298e-008,0.152663,1.70408,0.00113333,0.11,0.416292
2.968,1.57,-1.20723e-008,0.155063,1.70739,0.00113333,0.102,0.410959
2.976,1.57,-1.15185e-008,0.157463,1.71066,0.00113333,0.094,0.405625
2.984,1.57,-1.09684e-008,0.159863,1.71388,0.00113333,0.086,0.400292
2.992,1.57,-1.04221e-008,0.162263,1.71706,0.00113333,0.078,0.394959
3,1.57,-9.87949e-009,0.164663,1.7202,0.00113333,0.07,0.389625
3.008,1.57,-9.34063e-009,0.167063,1.72329,0.00113333,0.062,0.384292
3.016,1.57,-8.80549e-009,0.169463,1.72635,0.00113333,0.054,0.378959
3.024,1.57,-8.27409e-009,0.171863,1.72936,0.00113333,0.046,0.373625
3.032,1.57,-7.74642e-009,0.174263,1.73233,0.00113333,0.038,0.368292
3.04,1.57,-7.22248e-009,0.176663,1.73525,0.00113333,0.03,0.362959
3.048,1.57,-6.70227e-009,0.179063,1.73813,0.00113333,0.022,0.357625
3.056,1.57,-6.18579e-009,0.181463,1.74097,0.00113333,0.014,0.352292
3.064,1.57,-5.67304e-009,0.183863,1.74377,0.00113333,0.006,0.346959
3.07,1.57,-5.29093e-009,0.185663,1.74584,0.00113333,-1.19954e-012,0.342959
3.07,1.57,-5.29093e-009,0.185663,1.74584,0.00113333,-1.19954e-012,0.342959
3.072,1.57,-1.78958e-009,0.186096,1.74652,0.00113333,-1.19954e-012,0.341625
3.08,1.57,5.13174e-009,0.18543,1.74923,0.00113333,-1.19954e-012,0.336292
3.088,1.57,4.94499e-009,0.182499,1.7519,0.00113333,-1.19954e-012,0.330959
3.096,1.57,2.33951e-009,0.178482,1.75453,0.00113333,-1.19954e-012,0.325625
3.104,1.57,1.32031e-010,0.173986,1.75711,0.00113333,-1.19954e-012,0.320292
3.112,1.57,-8.34833e-010,0.169317,1.75965,0.00113333,-1.19954e-012,0.314959
3.12,1.57,-7.46428e-010,0.164584,1.76212,0.00113333,-1.19954e-012,0.309625
3.128,1.57,-4.75765e-010,0.159811,1.76453,0.00113333,-1.19954e-012,0.304292
3.136,1.57,-2.5484e-010,0.155033,1.76691,0.00113333,-1.19954e-012,0.298959
3.144,1.57,-1.4245e-010,0.150243,1.76922,0.00113333,-1.19954e-012,0.293625
3.152,1.57,-5.17909e-011,0.145451,1.77152,0.00113333,-1.19954e-012,0.288292
3.16,1.57,-2.10159e-011,0.140655,1.77375,0.00113333,-1.19954e-012,0.282959
3.168,1.57,7.75459e-012,0.135859,1.77597,0.00113333,-1.19954e-012,0.277625
3.176,1.57,2.44079e-011,0.131061,1.77814,0.00113333,-1.19954e-012,0.272292
3.184,1.57,3.29558e-011,0.126263,1.78028,0.00113333,-1.19954e-012,0.266959
3.192,1.57,3.33982e-011,0.121464,1.78239,0.00113333,-1.19954e-012,0.261625
3.2,1.57,2.70546e-011,0.116664,1.78446,0.00113333,-1.19954e-012,0.256292
3.208,1.57,2.49508e-011,0.111865,1.78648,0.00113333,-1.19954e-012,0.250959
3.216,1.57,1.9859e-011,0.107065,1.78846,0.00113333,-1.19954e-012,0.245625
3.224,1.57,1.17791e-011,0.102265,1.7904,0.00113333,-1.19954e-012,0.240292
3.232,1.57,9.37669e-013,0.0974639,1.7923,0.00113333,-1.19954e-012,0.234959
3.24,1.57,-2.3383e-012,0.0926638,1.79416,0.00113333,-1.19954e-012,0.229625
3.248,1.57,-4.41467e-012,0.0878636,1.79597,0.00113333,-1.19954e-012,0.224292
3.256,1.57,-5.29145e-012,0.0830634,1.79774,0.00113333,-1.19954e-012,0.218959
3.264,1.57,-4.96864e-012,0.0782632,1.79947,0.00113333,-1.19954e-012,0.213625
3.272,1.57,-5.54276e-012,0.073463,1.80116,0.00113333,-1.19954e-012,0.208292
3.28,1.57,-5.93999e-012,0.0686629,1.8028,0.00113333,-1.19954e-012,0.202959
3.288,1.57,-6.0344e-012,0.0638628,1.8044,0.00113333,-1.19954e-012,0.197625
3.296,1.57,-5.826e-012,0.0590628,1.80596,0.00113333,-1.19954e-012,0.192292
3.304,1.57,-5.31479e-012,0.0542627,1.80748,0.00113333,-1.19954e-012,0.186959
3.312,1.57,-4.50076e-012,0.0494627,1.80895,0.00113333,-1.19954e-012,0.181625
3.32,1.57,-3.38392e-012,0.0446628,1.81038,0.00113333,-1.19954e-012,0.176292
3.328,1.57,-1.96427e-012,0.0398628,1.81177,0.00113333,-1.19954e-012,0.170959
3.336,1.57,-1.31443e-012,0.0350628,1.81312,0.00113333,-1.19954e-012,0.165625
3.344,1.57,-1.0249e-012,0.0302628,1.81442,0.00113333,-1.19954e-012,0.160292
3.352,1.57,-7.57941e-013,0.0254628,1.81568,0.00113333,-1.19954e-012,0.154959
3.36,1.57,-5.13567e-013,0.0206627,1.8169,0.00113333,-1.19954e-012,0.149625
3.368,1.57,-2.91776e-013,0.0158627,1.81807,0.00113333,-1.19954e-012,0.144292
3.376,1.57,-9.25667e-014,0.0110627,1.81921,0.00113333,-1.19954e-012,0.138959
3.384,1.57,8.40603e-014,0.00626271,1.8203,0.00113333,-1.19954e-012,0.133625
3.392,1.57,2.38105e-013,0.0014627,1.82134,0.00113333,-1.19954e-012,0.128292
3.4,1.57,3.69568e-013,-0.0033373,1.82235,0.00113333,-1.19954e-012,0.122959
3.408,1.57,4.78448e-013,-0.0081373,1.82331,0.00113333,-1.19954e-012,0.117625
3.416,1.57,5.64747e-013,-0.0129373,1.82423,0.00113333,-1.19954e-012,0.112292
3.424,1.57,6.28463e-013,-0.0177373,1.82511,0.00113333,-1.19954e-012,0.106959
3.432,1.57,6.69597e-013,-0.0225373,1.82594,0.00113333,-1.19954e-012,0.101625
3.44,1.57,6.88149e-013,-0.0273373,1.82673,0.00113333,-1.19954e-012,0.096292
3.448,1.57,6.84118e-013,-0.0321373,1.82748,0.00113333,-1.19954e-012,0.0909587
3.456,1.57,6.57506e-013,-0.0369373,1.82819,0.00113333,-1.19954e-012,0.0856254
3.464,1.57,6.5808e-013,-0.0417372,1.82885,0.00113333,-1.19954e-012,0.080292
3.472,1.57,7.38161e-013,-0.0465372,1.82947,0.00113333,-1.19954e-012,0.0749587
3.47644,1.57,7.801e-013,-0.0492009,1.8298,0.00113333,-1.19954e-012,0.0719991
3.47644,1.57,7.801e-013,-0.0492009,1.8298,0.00113333,-1.19954e-012,0.0719991
3.48,1.57,8.73055e-013,-0.0513372,1.83005,0.00113333,-1.19954e-012,0.0696254
3.488,1.57,6.6341e-013,-0.0561372,1.83058,0.00113333,-1.19954e-012,0.0642921
3.49444,1.57,3.82837e-013,-0.0600001,1.83098,0.00113333,-1.19954e-012,0.0599999
3.49444,1.57,3.82837e-013,-0.0600001,1.83098,0.00113333,-1.19954e-012,0.0599999
3.496,1.57,-7.41277e-006,-0.0609291,1.83108,0.00113333,-1.19954e-012,0.0589664
3.504,1.57,-0.000177227,-0.0654418,1.83153,0.0011326,-1.19954e-012,0.053854
3.512,1.57,-0.000424732,-0.0695572,1.83194,0.00113011,-1.19954e-012,0.0489791
3.52,1.57,-0.000657716,-0.0732908,1.83231,0.00112576,-1.19954e-012,0.0443192
3.528,1.57,-0.000831624,-0.0766713,1.83265,0.00112005,-1.19954e-012,0.0398977
3.536,1.57,-0.000950109,-0.0797096,1.83296,0.00111319,-1.19954e-012,0.0357272
3.544,1.57,-0.00101973,-0.0824261,1.83323,0.00110559,-1.19954e-012,0.0318284
3.552,1.57,-0.00104984,-0.0848466,1.83347,0.0010976,-1.19954e-012,0.028214
3.56,1.57,-0.0010451,-0.0869839,1.83368,0.0010894,-1.19954e-012,0.0248886
3.568,1.57,-0.00101943,-0.0888742,1.83387,0.00108136,-1.19954e-012,0.0218543
3.576,1.57,-0.000973328,-0.0905216,1.83404,0.00107346,-1.19954e-012,0.0191058
3.584,1.57,-0.000916064,-0.0919554,1.83418,0.00106592,-1.19954e-012,0.0166356
3.592,1.57,-0.000851832,-0.0931983,1.8343,0.00105881,-1.19954e-012,0.0144269
3.6,1.57,-0.000785328,-0.0942719,1.83441,0.00105223,-1.19954e-012,0.0124666
3.608,1.57,-0.000718518,-0.0951968,1.8345,0.00104618,-1.19954e-012,0.0107328
3.616,1.57,-0.000652513,-0.0959885,1.83458,0.00104064,-1.19954e-012,0.00920713
3.624,1.57,-0.00058795,-0.0966623,1.83465,0.00103559,-1.19954e-012,0.00786955
3.632,1.57,-0.000526392,-0.0972356,1.83471,0.00103104,-1.19954e-012,0.00670094
3.64,1.57,-0.000468425,-0.0977198,1.83476,0.00102696,-1.19954e-012,0.00568628
3.648,1.57,-0.000414652,-0.0981262,1.8348,0.00102333,-1.19954e-012,0.00481047
3.656,1.57,-0.000366251,-0.0984709,1.83483,0.00102013,-1.19954e-012,0.00405447
3.664,1.57,-0.00032287,-0.0987619,1.83486,0.00101734,-1.19954e-012,0.00340483
3.672,1.57,-0.000282776,-0.0989997,1.83488,0.00101487,-1.19954e-012,0.00285225
3.68,1.57,-0.000247275,-0.0992005,1.8349,0.00101273,-1.19954e-012,0.00237829
3.688,1.57,-0.000216218,-0.0993716,1.83492,0.00101087,-1.19954e-012,0.00197089
3.696,1.57,-0.000188038,-0.099507,1.83494,0.00100926,-1.19954e-012,0.00163173
3.704,1.57,-0.000163193,-0.0996198,1.83495,0.00100786,-1.19954e-012,0.0013429
3.712,1.57,-0.000141442,-0.0997164,1.83496,0.00100664,-1.19954e-012,0.00109329
3.72,1.57,-0.000122191,-0.0997903,1.83496,0.00100561,-1.19954e-012,0.000890297
3.728,1.57,-0.000105269,-0.0998504,1.83497,0.00100472,-1.19954e-012,0.000719207
3.736,1.57,-9.03704e-005,-0.0999008,1.83497,0.00100394,-1.19954e-012,0.000572434
3.744,1.57,-7.73469e-005,-0.0999407,1.83498,0.00100328,-1.19954e-012,0.000450482
3.752,1.57,-6.59696e-005,-0.0999719,1.83498,0.00100271,-1.19954e-012,0.000349702
3.76,1.57,-5.60059e-005,-0.099996,1.83498,0.00100223,-1.19954e-012,0.000266269
3.768,1.57,-4.73145e-005,-0.100015,1.83499,0.00100182,-1.19954e-012,0.000197226
3.776,1.57,-3.97794e-005,-0.100029,1.83499,0.00100147,-1.19954e-012,0.000140232
3.784,1.57,-3.32634e-005,-0.100039,1.83499,0.00100117,-1.19954e-012,9.44635e-005
3.792,1.57,-2.76513e-005,-0.100046,1.83499,0.00100093,-1.19954e-012,5.82496e-005
3.8,1.57,-2.28198e-005,-0.10005,1.83499,0.00100072,-1.19954e-012,2.88771e-005
3.808,1.57,-1.871e-005,-0.100052,1.83499,0.00100055,-1.19954e-012,6.46413e-006
3.816,1.57,-1.52496e-005,-0.100052,1.83499,0.00100041,-1.19954e-012,-9.75679e-006
3.824,1.57,-1.23043e-005,-0.100052,1.83499,0.0010003,-1.19954e-012,-2.2232e-005
3.832,1.57,-9.84181e-006,-0.10005,1.83499,0.00100021,-1.19954e-012,-3.08875e-005
3.84,1.57,-7.81014e-006,-0.100047,1.83499,0.00100014,-1.19954e-012,-3.62406e-005
3.848,1.57,-6.11342e-006,-0.100044,1.83499,0.00100008,-1.19954e-012,-3.96014e-005
3.856,1.57,-4.7174e-006,-0.100041,1.83499,0.00100004,-1.19954e-012,-4.11808e-005
3.864,1.57,-3.57752e-006,-0.100038,1.83499,0.001,-1.19954e-012,-4.13818e-005
3.872,1.57,-2.64394e-006,-0.100034,1.83499,0.000999977,-1.19954e-012,-4.07893e-005
3.88,1.57,-1.88007e-006,-0.100031,1.83499,0.000999958,-1.19954e-012,-3.9715e-005
3.888,1.57,-1.25609e-006,-0.100029,1.83499,0.000999943,-1.19954e-012,-3.83545e-005
3.896,1.57,-7.46242e-007,-0.100026,1.83499,0.000999933,-1.19954e-012,-3.68561e-005
3.904,1.57,-3.30386e-007,-0.100024,1.83499,0.000999924,-1.19954e-012,-3.52822e-005
3.912,1.57,6.01423e-009,-0.100022,1.83499,0.000999919,-1.19954e-012,-3.36087e-005
3.92,1.57,2.86554e-007,-0.10002,1.83499,0.000999914,-1.19954e-012,-3.21167e-005
3.928,1.57,5.37869e-007,-0.100019,1.83499,0.000999909,-1.19954e-012,-3.12316e-005
3.936,1.57,7.50786e-007,-0.100018,1.83499,0.000999905,-1.19954e-012,-3.04881e-005
3.944,1.57,9.25861e-007,-0.100016,1.83499,0.000999902,-1.19954e-012,-2.97435e-005
3.952,1.57,1.05897e-006,-0.100015,1.83499,0.000999901,-1.19954e-012,-2.87938e-005
3.96,1.57,1.1413e-006,-0.100014,1.83499,0.000999902,-1.19954e-012,-2.73737e-005
3.968,1.57,1.16125e-006,-0.100013,1.83499,0.000999906,-1.19954e-012,-2.51927e-005
3.976,1.57,1.20887e-006,-0.100012,1.83499,0.000999908,-1.19954e-012,-2.39295e-005
3.984,1.57,1.21555e-006,-0.100011,1.83499,0.000999912,-1.19954e-012,-2.22607e-005
3.992,1.57,1.16955e-006,-0.100009,1.83499,0.000999919,-1.19954e-012,-1.99777e-005
4,1.57,1.056e-006,-0.100008,1.83499,0.00099993,-1.19954e-012,-1.68393e-005
4,1.57,1.056e-006,-0.100008,1.83499,0.00099993,-1.19954e-012,-1.68393e-005
