time,counter
0.0,1
0.5,1
1.0,1
1.0,2
1.5,2
2.0,2
2.0,3
2.5,3
3.0,3
3.0,4
3.5,4
4.0,4
4.0,5
4.5,5
5.0,5
5.0,6
5.5,6
6.0,6
6.0,7
6.5,7
7.0,7
7.0,8
7.5,8
8.0,8
8.0,9
8.5,9
9.0,9
9.0,10
9.5,10
10.0,10
10.0,11
10.5,11
11.0,11
11.0,12
11.5,12
12.0,12
12.0,12
