    "time","PistonPosition","ExtendPressure","RetractPressure","ExtendFlow","RetractFlow"
         0,         0,     33.79,     67.56,    -1.489,     -2.21
      0.01,1.1752578e-005, 33.788732, 67.436318,0.33054646,-0.33840748
      0.02,0.001379813,  33.80472,  67.24904,0.094519102,-0.098901827
      0.03,0.0023472768, 33.710819, 67.322166,-0.015216789,0.011242714
      0.04,0.0024511403, 33.678386, 67.382216,-0.039016349,0.034440538
      0.05,0.002215872, 33.677689, 67.421613,-0.046499232,0.041085867
      0.06,0.0018707992,  33.68718, 67.453455,-0.048191341,0.041885136
      0.07,0.0014998057, 33.700536, 67.479623,-0.045441843,0.038284168
      0.08,0.0011481245,  33.71498, 67.500048,-0.040166604,0.032259998
      0.09,0.00084082976, 33.728728, 67.515285,-0.034001188,0.025473913
       0.1,0.0005879735,  33.74079, 67.526217,-0.027951151,0.018932926
      0.11,0.00038986278, 33.750774, 67.533758,-0.02255185,0.013160467
      0.12,0.00024136234, 33.758665, 67.538739,-0.018036384,0.0083716099
      0.13,0.00013482356, 33.764657, 67.541869,-0.014449496,0.0045914705
      0.14,6.1939284e-005,  33.76904, 67.543719,-0.011726575,0.0017368257
      0.15,1.4837034e-005, 33.772129,  67.54473,-0.0097482386,-0.00032794968
      0.16,-1.3354e-005, 33.774226, 67.545225,-0.0083761348,-0.0017545663
      0.17,-2.8283875e-005, 33.775591, 67.545434,-0.0074747152,-0.0026890412
      0.18,-3.4377433e-005, 33.776442, 67.545512,-0.0069230826,-0.003260131
      0.19,-3.4947711e-005, 33.776947, 67.545554,-0.0066201699,-0.003574559
       0.2,-3.2373909e-005, 33.777234, 67.545619,-0.006485708,-0.0037164602
      0.21,-2.8285963e-005, 33.777393, 67.545734,-0.0064587517,-0.0037492802
      0.22,-2.3737624e-005, 33.777488, 67.545908,-0.0064949643,-0.0037188606
      0.23,-1.9360282e-005, 33.777557, 67.546139,-0.006563538,-0.0036568181
      0.24,-1.5489262e-005, 33.777626, 67.546421,-0.0066441761,-0.0035837932
      0.25,-1.2262645e-005, 33.777708, 67.546742,-0.0067243967,-0.0035123211
      0.26,-9.6954175e-006, 33.777808, 67.547093,-0.0067972737,-0.0034492157
      0.27,-7.7327194e-006, 33.777928, 67.547464,-0.0068596439,-0.0033974478
      0.28,-6.2858476e-006, 33.778064, 67.547847,-0.0069107428,-0.0033575618
      0.29,-5.2558041e-006, 33.778215, 67.548234,-0.0069512166,-0.0033286993
       0.3,-4.5474444e-006, 33.778376, 67.548621,-0.0069824359,-0.0033093029
      0.31,-4.0769598e-006, 33.778544, 67.549005,-0.0070060437,-0.0032975763
      0.32,-3.7749462e-006, 33.778717, 67.549381,-0.0070236755,-0.0032917645
      0.33,-3.5867227e-006,  33.77889,  67.54975,-0.0070368057,-0.0032903051
      0.34,-3.4710844e-006, 33.779064, 67.550109,-0.0070466762,-0.0032918943
      0.35,-3.3983067e-006, 33.779235, 67.550459,-0.0070542803,-0.003295499
      0.36,-3.3479206e-006, 33.779403, 67.550799,-0.007060377,-0.0033003367
      0.37,-3.306596e-006, 33.779568, 67.551129,-0.0070655215,-0.0033058406
      0.38,-3.2662444e-006, 33.779729,  67.55145,-0.0070701027,-0.003311619
      0.39,-3.2224791e-006, 33.779885, 67.551761,-0.0070743795,-0.0033174158
       0.4,-3.1733939e-006, 33.780037, 67.552064,-0.0070785136,-0.0033230755
