"time","step-size","source.i.LoadDiskRev","source.i.MotorDiskRev"
0.0,0.0,0.0,0.0
0.1,0.1,1.3401464838245212E-7,1.48034590176793E-5
0.2,0.1,0.005593486164787412,0.10429560020958595
0.30000000000000004,0.1,0.10724384332577472,0.6025821338912485
0.4,0.1,0.4083649897149652,1.6522752546633068
0.5,0.1,0.8249693924816472,2.993645537984373
0.6,0.1,1.1355700245672191,4.00037173241113
0.7,0.1,1.184896001200067,4.2613747592489855
0.7999999999999999,0.1,1.065468506311554,4.052423721702946
0.8999999999999999,0.1,0.9883899740990918,3.8017415778433743
0.9999999999999999,0.1,1.0050786688176132,3.782615035989483
1.0999999999999999,0.1,1.0341997228587314,3.8245381284563367
1.2,0.1,1.0170885406972845,3.838363171901251
1.3,0.1,1.0188272294792673,3.838322748460003
1.4000000000000001,0.1,1.0337004958286966,3.838328283031731
1.5000000000000002,0.1,1.0193983810644036,3.838326320200702
1.6000000000000003,0.1,1.017476279754996,3.8382353179523947
1.7000000000000004,0.1,1.032596732177088,3.8382113121225583
1.8000000000000005,0.1,1.0215332785915705,3.8381909890933725
1.9000000000000006,0.1,1.0161207785969926,3.829439463278578
2.0000000000000004,0.1,1.0264462788771003,3.8275527487351884
2.1000000000000005,0.1,1.0200926761329436,3.8275126592947832
2.2000000000000006,0.1,1.0152213307111484,3.8187147622757815
2.3000000000000007,0.1,1.020420579065109,3.8163883677497146
2.400000000000001,0.1,1.0177270918355186,3.8163175989948668
2.500000000000001,0.1,1.0147037644272914,3.809549611420014
2.600000000000001,0.1,1.0156109510370104,3.8065081987577813
2.700000000000001,0.1,1.0149282518261045,3.8052770544023877
2.800000000000001,0.1,1.0135881807220075,3.800571474782414
2.9000000000000012,0.1,1.0120921468536728,3.7950050260120847
3.0000000000000013,0.1,1.0104912633764092,3.789118212961579
3.1000000000000014,0.1,1.0087116271947023,3.775067863797263
3.2000000000000015,0.1,0.990255441822807,3.6212378315085156
3.3000000000000016,0.1,0.8701881056101533,3.0855173477762654
3.4000000000000017,0.1,0.5712865377421925,2.0317581297732223
3.5000000000000018,0.1,0.1674593757077601,0.7219296966700707
3.600000000000002,0.1,-0.13575648056030654,-0.26191516119653213
3.700000000000002,0.1,-0.18830740249582423,-0.5247901939085444
3.800000000000002,0.1,-0.0737285170224247,-0.33036203344535037
3.900000000000002,0.1,0.0022955448434984808,-0.08172344631004587
4.000000000000002,0.1,-0.011279515759185892,-0.06043026885986962
4.100000000000001,0.1,-0.039790016804336074,-0.09134692754435385
4.200000000000001,0.1,-0.02057385308274949,-0.10448319530627166
4.300000000000001,0.1,-0.022576979062922026,-0.10443240262430924
4.4,0.1,-0.03924586487445201,-0.10443673241482718
4.5,0.1,-0.023147053963697043,-0.10443187752590133
4.6,0.1,-0.02079582637351033,-0.09998141769606142
4.699999999999999,0.1,-0.035931643905344784,-0.0998820449566071
4.799999999999999,0.1,-0.024259361394274027,-0.09985448000461726
4.899999999999999,0.1,-0.01881352132080899,-0.08606352805041691
4.999999999999998,0.1,-0.027350589031066123,-0.08430670537322914
5.099999999999998,0.1,-0.021784376769795093,-0.08086221457284068
5.1999999999999975,0.1,-0.002393746050987926,0.08190107430773506
5.299999999999997,0.1,0.11524790810133119,0.6113840476381495
5.399999999999997,0.1,0.4141378448493178,1.6673174261228492
5.4999999999999964,0.1,0.8209368224056949,2.983988171486974
5.599999999999996,0.1,1.1269741173985632,3.977168707497035
5.699999999999996,0.1,1.1804480644946609,4.243716048324054
5.799999999999995,0.1,1.0654181860355572,4.050267043711247
5.899999999999995,0.1,0.9896997311742485,3.8025388990524958
5.999999999999995,0.1,1.0043747090272517,3.782836109405884
6.099999999999994,0.1,1.033088058022449,3.818654617620882
6.199999999999994,0.1,1.015287709629851,3.832571195332957
6.299999999999994,0.1,1.0170708926043985,3.832531247442058
6.399999999999993,0.1,1.032584985235749,3.8325396274847816
6.499999999999993,0.1,1.0176918359635965,3.8325410202960266
6.5999999999999925,0.1,1.0156638080680975,3.832459920297961
6.699999999999992,0.1,1.0314498607012597,3.8324399689917183
6.799999999999992,0.1,1.0199208813093124,3.832424725833805
6.8999999999999915,0.1,1.0144241401746277,3.8256542628018377
6.999999999999991,0.1,1.026421834426654,3.8244282219186747
