    "time","tempc@tpf_st_chamber","press@tpf_st_chamber","out2@division","tau@tpf_st_chamber","dm2@tpf_pump","torque@expseu_"
         0, 19.903957,   0.02337,      0.24,        25,0.13032082,         0
       0.1, 20.206409,0.023811507,0.24084568, 25.084568, 0.1303548,         0
       0.2, 21.075548,0.025121038,0.24172007, 25.172007,0.13038868,0.57600807
       0.3, 21.940382,0.026486043,0.24259683, 25.259683,0.13042244,0.59364371
       0.4, 22.800806,0.027907854,0.24347588, 25.347588,0.13045608,0.61149728
       0.5, 23.651989,0.02937942,0.24434325, 25.434325,0.12429653,0.62944835
       0.6, 24.480725,0.030876692, 0.2451585,  25.51585,0.11581565,0.64715831
       0.7, 25.287852,0.032398374,0.24592197, 25.592197,0.10787114,  0.664611
       0.8, 26.075084,0.033945024, 0.2466371,  25.66371,0.10042754, 0.6818168
       0.9, 26.843994,0.035517301,0.24730672, 25.730672,0.093455528,0.69878619
         1, 27.596136,0.03711619,0.24793326, 25.793326,0.086930193,0.71553171
       1.1, 28.332702,0.038742242,0.24851998, 25.851998,0.080817835,0.73206242
       1.2, 29.054724,0.04039591,0.24906996, 25.906996,0.075086585,0.74837526
       1.3, 29.763518,0.042078567,0.24958481, 25.958481,0.069719845,0.76448702
       1.4, 30.460042,0.043791039,0.25006707, 26.006707,0.064691296,0.78041457
       1.5, 31.145286,0.045534467,0.25051869, 26.051869,0.059980873,0.79615388
       1.6,  31.82012,0.047309931,0.25094159, 26.094159,0.055568752, 0.8117165
       1.7, 32.485349,0.04911856,0.25133759, 26.133759,0.051435996,0.82710896
       1.8, 33.141721,0.050961532,0.25170842, 26.170842, 0.0475648,0.84233738
       1.9, 33.789924,0.052840061,0.25205569, 26.205569,0.043938469,0.85740729
         2, 34.430596,0.054755386,0.25238091, 26.238091,0.04054135,0.87232355
       2.1, 35.064327,0.056708788,0.25268551, 26.268551,0.037358676,0.88709054
       2.2, 35.691655,0.058701548, 0.2529708,  26.29708,0.03437689,0.90171173
       2.3, 36.313086,0.060735003,0.25323803, 26.323803,0.031583004,0.91619034
       2.4, 36.929085,0.062810497,0.25348836, 26.348836,0.028964948,0.93052878
       2.5, 37.540082,0.064929402, 0.2537229,  26.37229,0.026511412,0.94472891
       2.6, 38.146463,0.067093069,0.25394261, 26.394261,0.024212099,0.95879172
       2.7,  38.74864,0.069303065,0.25414858, 26.414858,0.022056017,0.97271909
       2.8, 39.347269,0.07156204,0.25434123, 26.434123,0.020038722,0.98652157
       2.9, 39.941958,0.073868769,0.25452215, 26.452215,0.018143624, 1.0001758
         3, 40.533696,0.076227423,0.25469149, 26.469149,0.01636922, 1.0137018
       3.1, 41.122095,0.078636869,0.25485052, 26.485052,0.014702372, 1.0270814
       3.2, 41.708154,0.081101693,0.25499937, 26.499937,0.013141558, 1.0403322
       3.3, 42.291246,0.083619809,0.25513931, 26.513931,0.011673814, 1.0534251
       3.4, 42.872132,0.086195057,0.25527052, 26.527052,0.010297112,  1.066374
       3.5, 43.451143,0.088829651,0.25539354, 26.539354,0.0090058956,  1.079184
       3.6, 44.028531,0.091525568,0.25550885, 26.550885,0.0077950653, 1.0918456
       3.7, 44.603483,0.094279759,0.25561747, 26.561747,0.0066542472, 1.1043277
       3.8, 45.176826,0.097096908,0.25571947, 26.571947,0.005582459, 1.1166457
       3.9, 45.748705,0.099978644,0.25581529, 26.581529,0.004575193,  1.128794
         4, 46.319256,0.10292662,0.25590533, 26.590533,0.0036280332, 1.1407666
       4.1, 46.888629,0.10594263,0.25598999, 26.598999,0.0027353322, 1.1525579
       4.2,  47.45688,0.10902805,0.25606954, 26.606954,0.0018875195, 1.1641593
       4.3, 48.024123,0.11218459,0.25614423, 26.614423,0.0010658829, 1.1755637
       4.4, 48.590441,0.11541388,0.25621429, 26.621429,0.00030536525, 1.1867629
       4.5, 49.156147,0.11871896,0.25628104, 26.628104,         0,  1.197755
       4.6, 49.721992,0.12210571,0.25634789, 26.634789,         0, 1.2085503
       4.7, 50.288084,0.12557645,0.25641536, 26.641536,         0, 1.2191401
       4.8, 50.854415,0.12913288,0.25648346, 26.648346,         0, 1.2295123
       4.9, 51.420978,0.13277673,0.25655217, 26.655217,         0, 1.2396542
         5,   51.9878,0.13650998, 0.2566215,  26.66215,         0, 1.2495539
       5.1,  52.55519,0.14033658,0.25669148, 26.669148,         0, 1.2592082
       5.2, 53.122678,0.14425525,0.25676206, 26.676206,         0, 1.2685899
