"time","Capacitor1.i","IdealDiode3.v"
0,-500.848528137424,-282.842712474619
0.0001,-500.829606427051,1.03698006469877
0.0002,-500.382671947473,2.00042510774336
0.0003,-498.229928065213,2.00255751680769
0.0004,-494.708303224486,2.00605888244384
0.0005,-490.301425937487,2.01044560202699
0.0006,-485.495193896953,2.01523179883694
0.0007,-480.774620516991,2.01993247550504
0.0008,-476.620692509382,2.02406665644396
0.0009,-473.507259616287,2.02716049816316
0.001,-471.897972020555,2.0287503519331
0.0011,-472.243282671911,2.02838576156462
0.0012,-474.977531994164,2.02563237883652
0.0013,-480.516131350068,2.02007478019521
0.0014,-489.252861145767,2.01131916884133
0.0015,-500.578827390925,-15.0564110858852
0.0016,-500.567684659778,-20.033037595133
0.0017,-500.557508797052,-25.4989205431019
0.0018,-500.548300010291,-31.4453959109314
0.0019,-500.448865706997,-38.6259518816324
0.002,-494.606700837958,-50.9240248548764
0.0021,-480.014896948202,-63.4529601084565
0.0022,-457.196510778015,-76.22709800753
0.0023,-426.724840796659,-89.2587682101763
0.0024,-389.219770929039,-102.558144356466
0.0025,-345.343821053789,-116.133109400954
0.0026,-295.79796284586,-129.989134691782
0.0027,-241.317224869406,-144.129173480195
0.0028,-182.666112438164,-158.553569520144
0.0029,-120.633868346247,-173.259981315254
0.003,-56.0296014716968,-188.243322484263
0.0031,10.3226890520761,-203.495718624835
0.0032,77.5891658665601,-219.006480962301
0.0033,144.931253012454,-234.762096975051
0.0034,211.510754322823,-250.746238092498
0.0035,276.494961703503,-266.939784465251
0.0036,339.061724523118,-283.320866711001
0.0037,398.404451598613,-299.864924444062
0.0038,453.737017685588,-316.544781302159
0.0039,504.298546959235,-333.33073609134
0.004,549.358046702431,-350.1906695794
0.0041,588.218865295616,-367.0901663804
0.0042,620.222949622023,-383.992651288262
0.0043,644.754878161228,-400.859539336387
0.0044,661.245647329809,-417.650398783431
0.0045,669.176190038832,-434.323126152946
0.0046,668.080606962427,-450.834132387133
0.0047,657.549092643094,-467.138539112803
0.0048,637.230540287065,-483.190383961017
0.0049,606.834810918376,-498.942833831252
0.005,566.134654451062,-514.348404946481
0.0051,514.967272198752,-529.359188507516
0.0052,453.235512352728,-543.927080723577
0.0053,382.310501263467,-550.481290648259
0.0054,306.726829830109,-552.795016608819
0.0055,226.86172526065,-554.603082686199
0.0056,142.782124204845,-555.877017475112
0.0057,54.5886423764584,-556.588984374088
0.0058,-37.584692416186,-556.711934804241
0.0059,-133.570965011535,-556.219825650146
0.006,-184.486474843884,-555.121098323298
0.0061,-185.931614156088,-553.882789482486
0.0062,-183.723705068003,-552.65092611404
0.0063,-178.339782194855,-551.447815891208
0.0064,-170.275679974631,-550.292492811707
0.0065,-160.042944265495,-549.200615937707
0.0066,-148.1655140489,-548.184378393614
0.0067,-135.176336163233,-547.252439401518
0.0068,-121.613935005582,-546.409879120858
0.0069,-108.018956755248,-545.658176447034
0.007,-94.9307077881216,-544.99520991709
0.0071,-82.883706949743,-544.415281405634
0.0072,-72.4042712451669,-543.909163054309
0.0073,-64.007154283073,-543.464166396689
0.0074,-58.1922564863388,-543.064234007375
0.0075,-55.4414256473309,-542.690051996544
0.0076,-56.2153658741048,-542.319184373412
0.0077,-60.9506723354037,-541.926226423186
0.0078,-70.0570084857158,-541.482978002477
0.0079,-83.9144416266928,-540.958634848948
0.008,-102.870951752604,-540.319996549158
0.0081,-127.240127637207,-539.531690529316
0.0082,-157.299063051411,-538.55641065519
0.0083,-193.286464863743,-537.355168990246
0.0084,-235.400983574215,-535.887558958905
0.0085,-283.799775574452,-534.112028381202
0.0086,-335.362067096685,-531.995998434667
0.0087,-385.811142196815,-529.541045653829
0.0088,-435.284049957241,-526.754086698205
0.0089,-433.943049541009,-523.853255133602
0.009,-425.040991002029,-520.99500870797
0.0091,-409.224244882785,-518.226223069163
0.0092,-387.037691469897,-515.590802445615
0.0093,-359.063218219243,-513.128706604107
0.0094,-325.917527647584,-510.875867627618
0.0095,-288.248160358755,-508.863970321386
0.0096,-246.729401428163,-507.120264445916
0.0097,-202.058042602681,-505.667404520977
0.0098,-154.949024501038,-504.52331867001
0.0099,-106.130983642713,-503.701106978895
0.01,-56.3417296214088,-503.208969619038
0.0101,-6.32367808618949,-503.050165528634
0.0102,43.1807346044438,-503.223001540732
0.0103,91.4336291311392,-503.720852130073
0.0104,137.706227526672,-504.53220946099
0.0105,181.283338443953,-505.640763701535
0.0106,221.467758142255,-507.025512451605
0.0107,257.584562464692,-508.660899512279
0.0108,288.985265729641,-510.516981582441
0.0109,315.05182323959,-512.559621667378
0.011,335.20045501913,-514.750709069176
0.0111,348.885269428886,-517.048403272952
0.0112,355.601666449131,-519.407401734952
0.0113,354.889501690027,-521.77922867952
0.0114,346.335993546398,-524.112544728609
0.0115,329.578357378115,-526.35347342914
0.0116,304.306152138963,-528.445945713429
0.0117,270.263326508258,-530.33205746874
0.0118,227.249953270124,-531.952439711404
0.0119,176.611445606393,-533.247237069645
0.012,123.118418012879,-534.178567146114
0.0121,67.0201105196695,-534.728720414364
0.0122,8.20330126621599,-534.879956632494
0.0123,-53.4225920164916,-534.61388672099
0.0124,-117.924413012219,-533.911622684911
0.0125,-185.344290024055,-532.753938863618
0.0126,-184.135724307444,-376.629935143994
0.0127,-168.169776359578,-361.005190860533
0.0128,-148.375042007837,-345.344584575247
0.0129,-125.324276541112,-329.674889913518
0.013,-99.6100043898585,-314.02098919565
0.0131,-71.8405804212378,-298.405828458969
0.0132,-42.6362640346441,-282.850354912697
0.0133,-12.6253012060483,-267.373468843435
0.0134,17.5600322428093,-251.991988616625
0.0135,47.2874036805657,-236.72062888055
0.0136,75.9283904879356,-221.57199200449
0.0137,102.862418211572,-206.55657270754
0.0138,127.480647798994,-191.682775760433
0.0139,149.189789980905,-176.956946568415
0.014,167.415825311305,-162.383414371307
0.0141,181.607608935057,-147.964547725817
0.0142,191.240339832335,-133.700821866534
0.0143,195.818875074295,-119.590897475721
0.0144,194.880870523514,-105.631710328443
0.0145,187.999730406644,-91.8185712193252
0.0146,174.787349283958,-78.1452755202293
0.0147,154.89663112178,-64.6042216650662
0.0148,128.023771441474,-51.1865378089362
0.0149,93.9102898628905,-37.8822158640422
0.015,52.3448017697356,-24.6802520747809
0.0151,3.16451929939049,-11.5687932589851
0.0152,-53.7435266189446,1.46471218795929
0.0153,-115.119038312485,2.00664800719788
0.0154,-177.152080942561,2.02762684229754
0.0155,-239.910306123684,2.06283565193102
0.0156,-303.459325756366,2.11215183437596
0.0157,-346.473985317239,2.15417806845108
0.0158,-340.700322695308,2.15996305171499
0.0159,-329.069052179031,2.17160586630896
0.016,-312.103942035605,2.18858278464645
0.0161,-290.360958064519,2.21033787615148
0.0162,-264.424675075637,2.23628659540415
0.0163,-234.904534932949,2.26581952384772
0.0164,-202.430970882418,2.29830624525006
0.0165,-167.651419827619,2.33309933325707
0.0166,-131.226245314507,2.36953842827676
0.0167,-93.8245944475208,2.40695438047376
0.0168,-56.1202122864355,2.444673435325
0.0169,-18.7872374697271,2.48202143799019
0.017,17.5039971229687,2.51832803268574
0.0171,52.0911349265072,2.55293083331887
0.0172,84.3239139225367,2.58517954183861
0.0173,113.568209333788,2.61443999109088
0.0174,139.209978030565,2.64009808942468
0.0175,160.659082481261,2.66156364488131
0.0176,177.35297278875,2.67827404750646
0.0177,188.760206179515,2.68969778915122
0.0178,194.38378425314,2.69533780106736
0.0179,193.764289348058,2.69473459065038
0.018,186.482802527167,2.68746915983319
0.0181,172.163586935895,2.67316568887917
0.0182,150.476521616516,2.65149397065705
0.0183,121.139272279316,2.62217158189485
0.0184,83.9191870176329,2.58496577939813
0.0185,38.640921094154,2.5397006216692
0.0186,-11.007608871279,2.49005222758747
0.0187,-61.9198234649243,2.43913947739107
0.0188,-114.250782075589,2.38680729363578
0.0189,-168.142817593564,2.332913323409
0.019,-223.724012588367,2.27732946232823
0.0191,-263.929412007211,2.23699341641791
0.0192,-248.877862402248,2.25202757751749
0.0193,-228.793194035411,2.2720949093047
0.0194,-204.246993901707,2.29662389545132
0.0195,-175.837872632819,2.32501598124183
0.0196,-144.187600679718,2.35664944610241
0.0197,-109.937168056571,2.39088334363477
0.0198,-73.7427418259286,2.42706154394756
0.0199,-36.2715443745884,2.46451685523887
0.02,1.8023240703983,2.50257520117978
0.0201,39.8020949635202,2.54055983037738
0.0202,77.0525491387839,2.5777955340566
0.0203,112.884218818363,2.61361284809454
0.0204,146.637550192303,2.64735221566772
0.0205,177.66700308909,2.67836808703151
0.0206,205.34506464657,2.70603293334043
0.0207,229.066154409616,2.72974115193484
0.0208,248.250398923585,2.74891284116166
0.0209,262.347254655069,2.76299742355947
0.021,270.838958952148,2.77147709711808
0.0211,273.243789746158,2.77387009531368
0.0212,269.119115795957,2.76973373771762
0.0213,258.064220471173,2.75866725417326
0.0214,239.722883359996,2.74031436682484
0.0215,213.785705363189,2.71436561565668
0.0216,179.992164387555,2.68056041465371
0.0217,138.132390274316,2.63868882721609
0.0218,88.0486491808873,2.58859305104335
0.0219,30.0618906314786,2.52974372363023
0.022,-30.7926274997724,2.45700565761896
0.0221,-93.1015695318494,2.36889576109029
0.0222,-156.934106708132,2.26545961051252
0.0223,-222.345733032088,2.14676401676923
0.0224,-289.377359657938,2.0128973219089
0.0225,-290.0917187131,-139.055671500801
0.0226,-278.930590427389,-153.031989866351
0.0227,-262.863845177078,-167.16426032536
0.0228,-242.4427380595,-181.45308269197
0.0229,-218.244686147119,-195.897082077564
0.023,-190.869524140585,-210.49284090749
0.0231,-160.935685510877,-225.234845347241
0.0232,-129.076284922186,-240.115444692635
0.0233,-95.9351242848044,-255.12482400105
0.0234,-62.1626451766951,-270.250990165856
0.0235,-28.4118506314788,-285.479771559728
0.0236,4.66578057631391,-300.79483129561
0.0237,36.4243640166301,-316.177694077102
0.0238,66.2276410514648,-331.607786532733
0.0239,93.4529488924611,-347.062490852847
0.024,117.495106894456,-362.517211472179
0.0241,137.7701972161,-377.94545446768
0.0242,153.719218602478,-393.318919269305
0.0243,164.811592788982,-408.607602211917
0.0244,170.548503877195,-423.779911389658
0.0245,170.466052000984,-438.802792210305
0.0246,164.138203662699,-453.641862986719
0.0247,151.179522284379,-468.261559845835
0.0248,131.247663768037,-482.625290183011
0.0249,104.045623196087,-496.695593841201
0.025,69.3237202101573,-510.434311150742
0.0251,26.8813120847314,-523.802756926612
0.0252,-23.1792615702656,-533.360417964732
0.0253,-75.993274653325,-533.041279902827
0.0254,-129.763098404478,-532.381129645906
0.0255,-184.622549136072,-531.373001112485
0.0256,-240.695047551427,-530.009061061378
0.0257,-298.092197892334,-528.280683683761
0.0258,-290.749197162569,-526.318264328069
0.0259,-274.450105356321,-524.447745835317
0.026,-253.128329548709,-522.707959017453
0.0261,-227.363397529216,-521.129888151847
0.0262,-197.761612266553,-519.740540150394
0.0263,-164.9521287116,-518.562778729176
0.0264,-129.58297228788,-517.615189579772
0.0265,-92.3169572789886,-516.911971630577
0.0266,-53.8275283761912,-516.462857040835
0.0267,-14.7945490348653,-516.273058016338
0.0268,24.0999394506547,-516.343242723792
0.0269,62.1759641244974,-516.669539142526
0.027,98.7598477792924,-517.243566927391
0.0271,133.188393722892,-518.05249803499
0.0272,164.81300430603,-519.079143952808
0.0273,193.00371001967,-520.302070893536
0.0274,217.153086510835,-521.695740835071
0.0275,236.68003752515,-523.230678480331
0.0276,251.033422569397,-524.873662302412
0.0277,259.695508985363,-526.58793963667
0.0278,262.185229140124,-528.333463430954
0.0279,258.061224553541,-530.067149844967
0.028,246.924660000564,-531.743155724143
0.0281,228.421791937056,-533.313173034799
0.0282,202.246276989894,-534.726739537859
0.0283,168.141207724395,-535.931564059752
0.0284,125.900864443528,-536.873863650044
0.0285,75.3721733724119,-537.498711361195
0.0286,18.6471133068715,-537.756566792268
0.0287,-39.7022204748758,-537.628879651379
0.0288,-99.6221027113783,-537.105442114864
0.0289,-161.198475389316,-536.175403408265
0.029,-224.502422300322,-534.827403752672
0.0291,-279.277024301986,-533.064766434848
0.0292,-269.906450750774,-531.240602692748
0.0293,-255.37478322797,-529.501454696373
0.0294,-236.224653712745,-527.8795111102
0.0295,-213.024952995269,-526.40310643892
0.0296,-186.368886413067,-525.096679838384
0.0297,-156.870121732013,-523.980624875207
0.0298,-125.158895962154,-523.071169928357
0.0299,-91.8780350061023,-522.380285153133
0.03,-57.678908798827,-521.915615723628
0.0301,-23.2173449417844,-521.680442878903
0.0302,10.8504759753463,-521.673671972565
0.0303,43.8721201080668,-521.889847498073
0.0304,75.2029719537177,-522.319196122567
0.0305,104.210254817382,-522.947696274059
0.0306,130.276977474932,-523.757174028674
0.0307,152.805784809945,-524.725425018573
0.0308,171.22269077317,-525.826361937902
0.0309,184.98067270613,-527.030185695594
0.031,193.563106875606,-528.303580109991
0.0311,196.487025984321,-529.609929340268
0.0312,193.306180449155,-530.909554699065
0.0313,183.613886356318,-532.159972695013
0.0314,167.045644225506,-533.316170085982
0.0315,143.281514014521,-534.330895370431
0.0316,112.048232860383,-535.154965453216
0.0317,73.1210532635869,-535.737584823551
0.0318,26.3253483802254,-536.026675377343
0.0319,-27.5161148038693,-535.969265047811
0.032,-83.1540916031653,-535.530827791206
0.0321,-139.867679129867,-534.702787505069
0.0322,-197.7684560192,-533.47760104063
0.0323,-256.956370507524,-531.847057523336
0.0324,-302.138254100951,-405.544769616146
0.0325,-291.496680175826,-389.752948446459
0.0326,-275.42659108107,-373.880576432516
0.0327,-254.478285765337,-357.959628210976
0.0328,-229.230178020591,-342.020250834012
0.0329,-200.28640526177,-326.090709747432
0.033,-168.273020070765,-310.197299080262
0.0331,-133.834033889184,-294.364259868113
0.0332,-97.6273585289113,-278.613712036029
0.0333,-60.3206758004529,-262.965600001889
0.0334,-22.5872588323096,-247.437652100221
0.0335,14.8982312065104,-232.045353962839
0.0336,51.4639491671125,-216.801935913345
0.0337,86.4450469839486,-201.718374353281
0.0338,119.187808130395,-186.803407038606
0.0339,149.053712153596,-172.063562066957
0.034,175.42340640488,-157.50320031907
0.0341,197.700562637216,-143.124571022284
0.0342,215.315596818183,-128.927880030658
0.0343,227.72923130681,-114.91137034529
0.0344,234.435879453605,-101.071414330286
0.0345,234.966833706479,-87.4026170149449
0.0346,228.893239429899,-73.8979298113676
0.0347,215.828837868841,-60.5487739193121
0.0348,195.432463002423,-47.3451726368168
0.0349,167.410278426834,-34.2758917465014
0.035,131.517741880789,-21.3285871034163
0.0351,87.5612865627303,-8.48995851143974
0.0352,35.5130089857604,2.00022666183018
0.0353,-20.1628108581015,2.00979033840731
0.0354,-77.2025155412468,2.03333999484017
0.0355,-135.715108690064,2.07074567050492
0.0356,-195.79634222735,2.12186968622344
0.0357,-257.527569770467,2.1865672913849
0.0358,-278.420577906318,2.22224019902558
0.0359,-265.592867981396,2.23508008340817
0.036,-247.784539682494,2.25290086002785
0.0361,-225.556537279597,2.27514161637051
0.0362,-199.495608275246,2.30121563073358
0.0363,-170.211280780269,2.33051339470734
0.0364,-138.332073498691,2.36240640300692
0.0365,-104.501522581497,2.39625112646695
0.0366,-69.374129767742,2.4313930637895
0.0367,-33.6112550530222,2.46717084880542
0.0368,2.12302247220401,2.5029203896074
0.0369,37.1660522090535,2.53797901614888
0.037,70.860744583862,2.57168961283193
0.0371,102.559665173773,2.60340471272807
0.0372,131.629067321739,2.63249053032883
0.0373,157.452840519087,2.65833091010395
0.0374,179.436352341458,2.6803311686516
0.0375,197.010162353467,2.69792180885513
0.0376,209.633587147009,2.71056208520921
0.0377,216.798096540949,2.71774340034224
0.0378,218.03052194433,2.71899251373502
0.0379,212.896058963053,2.71387454471346
0.038,201.001047505513,2.70199575296875
0.0381,181.99551390957,2.68300608112541
0.0382,155.575460965771,2.65660144522896
0.0383,121.484893138216,2.62252576045254
0.0384,79.5175657817445,2.58057269081827
0.0385,29.5184487100045,2.53058711328514
0.0386,-26.2278142655013,2.47484313780872
0.0387,-83.2290653973423,2.41784110129338
0.0388,-141.481187532432,2.35958742428415
0.0389,-201.082996274522,2.2999832737281
0.039,-262.120697402819,2.23894242517446
0.0391,-294.269436526935,2.20666026908694
0.0392,-282.908439823595,2.21800354273626
0.0393,-266.317665363511,2.23457661903122
0.0394,-245.05092126636,2.25582575389269
0.0395,-219.689196103461,2.28117001693262
0.0396,-190.837767936902,2.31000418238726
0.0397,-159.122541150917,2.34170239206597
0.0398,-125.186085921334,2.37562211568391
0.0399,-89.6835892076016,2.4111081997128
0.04,-53.2787412608601,2.44749698075613
0.0401,-16.6395809695841,2.48412044012884
0.0402,19.5656763879076,2.52031037607088
0.0403,54.6728053511743,2.55540256996365
0.0404,88.0257068898004,2.58874092299159
0.0405,118.980492065046,2.61968153989483
0.0406,146.909489722264,2.64759673679295
0.0407,171.205155655995,2.67187895052098
0.0408,191.283861276277,2.69194452750489
0.0409,206.589540511953,2.70723737091168
0.041,216.597174512918,2.71723242563345
0.0411,220.816094649205,2.72143898160253
0.0412,218.79308535001,2.71940377697871
0.0413,210.115269472045,2.71071388389515
0.0414,194.412760125143,2.69499936068948
0.0415,171.361064211417,2.67193565587397
0.0416,140.683224343087,2.6412457505062
0.0417,102.151687280787,2.60270202710127
0.0418,55.58988858115,2.55612785476942
0.0419,1.8334727018327,2.50044138978006
0.042,-53.9105720916816,2.43028381225935
0.0421,-110.946350370082,2.34483542767458
0.0422,-169.382695358371,2.2441222190372
0.0423,-229.315233527778,2.1281909442978
0.0424,-289.380353925055,-122.746412382568
0.0425,-279.53618411776,-136.596277536006
0.0426,-264.329100566983,-150.614504088291
0.0427,-244.303516313242,-164.802018798323
0.0428,-220.033026085705,-179.159112227152
0.0429,-192.116254810782,-193.684008522744
0.043,-161.17347443621,-208.372820481047
0.0431,-127.842682945605,-223.219497919587
0.0432,-92.7755803091081,-238.215790131565
0.0433,-56.6334728496455,-253.351221950174
0.0434,-20.0831302092963,-268.613083586359
0.0435,16.2073816300049,-283.98643434295
0.0436,51.572867660213,-299.454120230762
0.0437,85.3551479210412,-314.996805433741
0.0438,116.907154928528,-330.593017491771
0.0439,145.5969613509,-346.219205992329
0.044,170.811715252599,-361.849814485799
0.0441,191.961460778484,-377.457365264642
