"time","outputs[1]","outputs[2]","outputs[3]","outputs[4]"
0.00E+00,1.00E+01,0.00E+00,0.00E+00,0.00E+00
1.00E-02,9.90E+00,1.00E-01,0.00E+00,0.00E+00
2.00E-02,9.83E+00,2.00E-01,0.00E+00,0.00E+00
3.00E-02,9.79E+00,3.00E-01,0.00E+00,0.00E+00
4.00E-02,9.77E+00,4.00E-01,0.00E+00,0.00E+00
5.00E-02,9.77E+00,5.00E-01,0.00E+00,0.00E+00
6.00E-02,9.77E+00,6.00E-01,0.00E+00,0.00E+00
7.00E-02,9.76E+00,6.99E-01,0.00E+00,0.00E+00
8.00E-02,9.74E+00,7.99E-01,0.00E+00,0.00E+00
9.00E-02,9.70E+00,8.98E-01,0.00E+00,0.00E+00
1.00E-01,9.63E+00,9.98E-01,0.00E+00,0.00E+00
1.10E-01,9.53E+00,1.10E+00,0.00E+00,0.00E+00
1.20E-01,9.40E+00,1.20E+00,0.00E+00,0.00E+00
1.30E-01,9.25E+00,1.29E+00,0.00E+00,0.00E+00
1.40E-01,9.07E+00,1.39E+00,0.00E+00,0.00E+00
1.50E-01,8.87E+00,1.49E+00,0.00E+00,0.00E+00
1.60E-01,8.68E+00,1.59E+00,0.00E+00,0.00E+00
1.70E-01,8.48E+00,1.69E+00,0.00E+00,0.00E+00
1.80E-01,8.30E+00,1.79E+00,0.00E+00,0.00E+00
1.90E-01,8.15E+00,1.88E+00,0.00E+00,0.00E+00
2.00E-01,8.02E+00,1.98E+00,0.00E+00,0.00E+00
2.10E-01,7.92E+00,2.08E+00,0.00E+00,0.00E+00
2.20E-01,7.86E+00,2.17E+00,0.00E+00,0.00E+00
2.30E-01,7.82E+00,2.27E+00,0.00E+00,0.00E+00
2.40E-01,7.80E+00,2.37E+00,0.00E+00,0.00E+00
2.50E-01,7.80E+00,2.46E+00,0.00E+00,0.00E+00
2.60E-01,7.81E+00,2.56E+00,0.00E+00,0.00E+00
2.70E-01,7.81E+00,2.65E+00,0.00E+00,0.00E+00
2.80E-01,7.80E+00,2.75E+00,0.00E+00,0.00E+00
2.90E-01,7.76E+00,2.84E+00,0.00E+00,0.00E+00
3.00E-01,7.70E+00,2.93E+00,0.00E+00,0.00E+00
3.10E-01,7.61E+00,3.03E+00,0.00E+00,0.00E+00
3.20E-01,7.48E+00,3.12E+00,0.00E+00,0.00E+00
3.30E-01,7.33E+00,3.21E+00,0.00E+00,0.00E+00
3.40E-01,7.16E+00,3.30E+00,0.00E+00,0.00E+00
3.50E-01,6.97E+00,3.39E+00,0.00E+00,0.00E+00
3.60E-01,6.78E+00,3.48E+00,0.00E+00,0.00E+00
3.70E-01,6.60E+00,3.57E+00,0.00E+00,0.00E+00
3.80E-01,6.43E+00,3.66E+00,0.00E+00,0.00E+00
3.90E-01,6.28E+00,3.75E+00,0.00E+00,0.00E+00
4.00E-01,6.16E+00,3.84E+00,0.00E+00,0.00E+00
4.10E-01,6.07E+00,3.93E+00,0.00E+00,0.00E+00
4.20E-01,6.02E+00,3.92E+00,1.00E-01,0.00E+00
4.30E-01,5.99E+00,3.90E+00,2.00E-01,0.00E+00
4.40E-01,5.98E+00,3.89E+00,3.00E-01,0.00E+00
4.50E-01,5.99E+00,3.87E+00,4.00E-01,0.00E+00
4.60E-01,6.01E+00,3.86E+00,5.00E-01,0.00E+00
4.70E-01,6.02E+00,3.84E+00,6.00E-01,0.00E+00
4.80E-01,6.02E+00,3.82E+00,7.00E-01,0.00E+00
4.90E-01,5.99E+00,3.81E+00,8.00E-01,0.00E+00
5.00E-01,5.94E+00,3.79E+00,9.00E-01,0.00E+00
5.10E-01,5.86E+00,3.77E+00,1.00E+00,0.00E+00
5.20E-01,5.75E+00,3.75E+00,1.10E+00,0.00E+00
5.30E-01,5.61E+00,3.73E+00,1.20E+00,0.00E+00
5.40E-01,5.45E+00,3.71E+00,1.30E+00,0.00E+00
5.50E-01,5.28E+00,3.69E+00,1.40E+00,0.00E+00
5.60E-01,5.10E+00,3.66E+00,1.50E+00,0.00E+00
5.70E-01,4.93E+00,3.64E+00,1.60E+00,0.00E+00
5.80E-01,4.78E+00,3.61E+00,1.70E+00,0.00E+00
5.90E-01,4.64E+00,3.59E+00,1.80E+00,0.00E+00
6.00E-01,4.54E+00,3.56E+00,1.90E+00,0.00E+00
6.10E-01,4.46E+00,3.54E+00,2.00E+00,0.00E+00
6.20E-01,4.42E+00,3.51E+00,2.10E+00,0.00E+00
6.30E-01,4.41E+00,3.48E+00,2.20E+00,0.00E+00
6.40E-01,4.42E+00,3.45E+00,2.30E+00,0.00E+00
6.50E-01,4.45E+00,3.42E+00,2.40E+00,0.00E+00
6.60E-01,4.48E+00,3.39E+00,2.50E+00,0.00E+00
6.70E-01,4.51E+00,3.35E+00,2.60E+00,0.00E+00
6.80E-01,4.52E+00,3.32E+00,2.70E+00,0.00E+00
6.90E-01,4.51E+00,3.29E+00,2.80E+00,0.00E+00
7.00E-01,4.48E+00,3.25E+00,2.90E+00,0.00E+00
7.10E-01,4.42E+00,3.22E+00,3.00E+00,0.00E+00
7.20E-01,4.32E+00,3.18E+00,3.10E+00,0.00E+00
7.30E-01,4.20E+00,3.14E+00,3.20E+00,0.00E+00
7.40E-01,4.06E+00,3.17E+00,3.23E+00,0.00E+00
7.50E-01,3.90E+00,3.20E+00,3.26E+00,0.00E+00
7.60E-01,3.75E+00,3.23E+00,3.29E+00,0.00E+00
7.70E-01,3.59E+00,3.26E+00,3.32E+00,0.00E+00
7.80E-01,3.46E+00,3.29E+00,3.35E+00,0.00E+00
7.90E-01,3.34E+00,3.32E+00,3.37E+00,0.00E+00
8.00E-01,3.26E+00,3.34E+00,3.40E+00,0.00E+00
8.10E-01,3.26E+00,3.34E+00,3.40E+00,0.00E+00
8.20E-01,3.27E+00,3.35E+00,3.41E+00,0.00E+00
8.30E-01,3.28E+00,3.37E+00,3.43E+00,0.00E+00
8.40E-01,3.31E+00,3.40E+00,3.46E+00,0.00E+00
8.50E-01,3.36E+00,3.42E+00,3.48E+00,0.00E+00
8.60E-01,3.41E+00,3.45E+00,3.51E+00,0.00E+00
8.70E-01,3.46E+00,3.47E+00,3.53E+00,0.00E+00
8.80E-01,3.49E+00,3.49E+00,3.55E+00,0.00E+00
8.90E-01,3.51E+00,3.52E+00,3.58E+00,0.00E+00
9.00E-01,3.49E+00,3.54E+00,3.60E+00,0.00E+00
9.10E-01,3.45E+00,3.56E+00,3.62E+00,0.00E+00
9.20E-01,3.38E+00,3.53E+00,3.59E+00,1.00E-01
9.30E-01,3.28E+00,3.50E+00,3.56E+00,2.00E-01
9.40E-01,3.16E+00,3.47E+00,3.53E+00,3.00E-01
9.50E-01,3.03E+00,3.44E+00,3.50E+00,4.00E-01
9.60E-01,2.89E+00,3.41E+00,3.47E+00,5.00E-01
9.70E-01,2.76E+00,3.38E+00,3.44E+00,6.00E-01
9.80E-01,2.64E+00,3.34E+00,3.40E+00,7.00E-01
