"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0,0,0,0,0,0,0,0,0
0.0002,559.008374,0.061467,-1.049057,0.98759,312.237941,-563.009285,250.771344,789.42574
0.0004,552.368266,0.122746,-6.737235,6.614489,339.563262,-556.380505,216.817243,799.311424
0.0006,545.829418,0.183541,-15.965163,15.781622,366.700551,-549.860065,183.159514,827.848115
0.0008,539.414204,0.243611,-24.862754,24.619143,393.537137,-543.462599,149.925462,859.437399
0.001,533.09447,0.302721,-29.619456,29.316735,419.936609,-537.152332,117.215723,878.034892
0.0012,526.792322,0.360635,-26.572821,26.212186,445.739728,-530.844046,85.104318,867.873801
0.0014,520.378322,0.417126,-12.33172,11.914594,470.764098,-524.40152,53.637422,814.848682
0.0016,513.741045,0.449955,-0.923647,0.473692,483.848612,-495.716854,11.868242,744.156984
0.0018,507.066938,0.491525,-0.935722,0.444197,501.296265,-477.632441,-23.663824,736.573765
0.002,500.408514,6.455461,-6.85403,0.398569,504.420814,-451.495163,-52.925651,734.159078
0.0022,494.026634,43.890542,-44.232123,0.341581,498.113761,-419.847577,-78.266184,850.598045
0.0024,488.3522,111.889298,-112.172543,0.283245,492.575277,-387.910245,-104.665032,1111.511107
0.0026,483.760237,205.342203,-205.565994,0.223791,488.17017,-355.980678,-132.189491,1518.273147
0.0028,480.552467,318.522433,-318.685886,0.163454,485.188706,-324.321334,-160.867372,2070.038121
0.003,478.950304,445.225699,-445.32817,0.102472,483.839892,-293.155774,-190.684118,2758.295914
0.0032,479.090784,578.928998,-578.970083,0.041085,484.247716,-262.666308,-221.581408,3562.737832
0.0034,481.021606,713.077009,-713.056545,-0.020464,486.446768,-232.991221,-253.455547,4449.776323
0.0036,484.705928,840.839237,-840.757305,-0.081932,490.386546,-204.227312,-286.159234,5369.712768
0.0038,490.015609,955.679186,-955.536109,-0.143077,495.925834,-176.424547,-319.501287,6261.276358
0.004,496.737557,1051.345683,-1051.142026,-0.203657,502.839041,-149.591089,-353.247952,7054.787071
0.0042,504.575787,1122.177483,-1121.91405,-0.263433,510.818859,-123.692848,-387.126011,7679.353062
0.0044,513.163291,1163.160514,-1162.838345,-0.32217,519.488253,-98.659193,-420.82906,8069.411244
0.0046,522.072084,1169.969525,-1169.589891,-0.379635,528.410589,-74.387743,-454.022846,8171.423093
0.0048,530.822528,1139.108549,-1138.672947,-0.435602,537.099237,-50.748572,-486.350666,7951.124167
0.005,538.895825,1068.009592,-1067.519742,-0.489849,545.030266,-27.590162,-517.440104,7399.443749
0.0052,545.743819,955.091417,-954.549253,-0.542164,551.652359,-4.743881,-546.908478,6536.379863
0.0054,550.83211,808.486809,-790.555399,-17.93141,556.430041,-0.772623,-555.657418,5426.441897
0.0056,553.844603,644.443139,-560.026037,-84.417101,559.047955,-0.475608,-558.572346,4237.382704
0.0058,554.56257,463.978404,-263.701843,-200.27656,559.289133,-0.063425,-559.225708,3106.780279
0.006,552.854348,316.789942,-0.203765,-316.586177,380.626102,176.860508,-557.48661,2254.422972
