    "time","tempc@tpf_st_chamber","press@tpf_st_chamber","out2@division","tau@tpf_st_chamber","dm2@tpf_pump","torque@expseu_"
         0, 19.903957,   0.02337,      0.24,        25,0.13032082,         0
       0.1, 20.206409,0.023811507,0.24084568, 25.084568, 0.1303548,         0
       0.2, 21.075548,0.025121038,0.24172007, 25.172007,0.13038868,0.57600807
       0.3, 21.940382,0.026486043,0.24259683, 25.259683,0.13042244,0.59364371
       0.4, 22.800806,0.027907854,0.24347588, 25.347588,0.13045608,0.61149728
       0.5, 23.651989,0.02937942,0.24434325, 25.434325,0.12429653,0.62944835
       0.6, 24.480725,0.030876692, 0.2451585,  25.51585,0.11581565,0.64715831
       0.7,  25.28786,0.03239839,0.24592207, 25.592207,0.10787012,0.66461122
       0.8, 26.075148,0.033945152,0.24663689, 25.663689, 0.1004297, 0.6818185
       0.9, 26.844075,0.03551747,0.24730644, 25.730644,0.093458471,0.69878829
         1, 27.596067,0.037116041,0.24793358, 25.793358,0.086926915,0.71552998
       1.1, 28.332585,0.03874198,0.24852048, 25.852048,0.080812667, 0.7320568
       1.2,  29.05479,0.040396064,0.24906985, 25.906985,0.075087751,0.74837351
       1.3, 29.763686,0.042078974,0.24958447, 25.958447,0.069723427,0.76449603
       1.4,  30.46038,0.043791884,0.25006631, 26.006631,0.064699235,0.78042954
       1.5, 31.145642,0.045535387,0.25051799, 26.051799,0.05998825,0.79616424
       1.6, 31.820492,0.047310924,0.25094093, 26.094093,0.055575635, 0.8117274
       1.7, 32.485735,0.049119627,0.25133698, 26.133698,0.051442418,0.82712037
       1.8,  33.14212,0.050962672,0.25170785, 26.170785,0.047570791,0.84234927
       1.9, 33.790336,0.052841274,0.25205516, 26.205516,0.043944057,0.85741964
         2, 34.431019,0.054756671,0.25238041, 26.238041,0.040546561,0.87233632
       2.1, 35.064755,0.056710128,0.25268503, 26.268503,0.037363741,0.88710354
       2.2, 35.692093,0.058702962,0.25297035, 26.297035,0.034381612,0.90172513
       2.3, 36.313534,0.06073649,0.25323761, 26.323761,0.031587407, 0.9162041
       2.4, 36.929542,0.062812059,0.25348797, 26.348797,0.028969052,0.93054288
       2.5, 37.540546,0.064931037,0.25372253, 26.372253,0.026515237,0.94474333
       2.6, 38.146959,0.067094864,0.25394233, 26.394233,0.024215069,0.95880709
       2.7, 38.749143,0.069304937,0.25414827, 26.414827,0.022059259, 0.9727348
       2.8,  39.34742,0.071562617, 0.2543413,  26.43413,0.020037955,0.98652594
       2.9, 39.942485,0.07387084,0.25452189, 26.452189,0.018146387, 1.0001924
         3, 40.534165,0.076229316,0.25469129, 26.469129,0.016371317, 1.0137181
       3.1, 41.122942,0.078640382,0.25485008, 26.485008,0.014706953, 1.0271085
       3.2, 41.708579,0.081103505,0.25499928, 26.499928,0.01314252, 1.0403459
       3.3, 42.291778,0.083622138,0.25513918, 26.513918,0.01167521, 1.0534419
       3.4, 42.872736,0.08619777,0.25527036, 26.527036,0.01029881,  1.066394
       3.5, 43.451505,0.08883132, 0.2553935,  26.53935,0.0090062987, 1.0791941
       3.6, 44.028584,0.091525821,0.25550902, 26.550902,0.0077933213, 1.0918465
       3.7, 44.603534,0.094280005,0.25561762, 26.561762,0.0066526191, 1.1043286
       3.8, 45.176874,0.097097146,0.25571961, 26.571961,0.0055809391, 1.1166464
       3.9,  45.74875,0.099978876,0.25581542, 26.581542,0.0045737741, 1.1287946
         4, 46.319299,0.10292684,0.25590545, 26.590545,0.0036267078, 1.1407671
       4.1, 46.888884,  0.105944,0.25599001, 26.599001,0.0027351799, 1.1525656
       4.2, 47.457136,0.10902945,0.25606955, 26.606955,0.0018873718, 1.1641669
       4.3, 48.024378,0.11218603,0.25614424, 26.614424,0.0010657371, 1.1755713
       4.4, 48.590696,0.11541536,0.25621431, 26.621431,0.00030524395, 1.1867705
       4.5, 49.156402,0.11872048,0.25628105, 26.628105,         0, 1.1977625
       4.6, 49.722248,0.12210726, 0.2563479,  26.63479,         0, 1.2085578
       4.7,  50.28834,0.12557803,0.25641538, 26.641538,         0, 1.2191476
       4.8, 50.854671,0.12913451,0.25648347, 26.648347,         0, 1.2295197
       4.9, 51.421234, 0.1327784,0.25655218, 26.655218,         0, 1.2396615
         5, 51.988023,0.13651147,0.25662151, 26.662151,         0, 1.2495603
       5.1, 52.555185,0.14033654,0.25669146, 26.669146,         0, 1.2592077
       5.2, 53.122584,0.14425459,0.25676203, 26.676203,         0, 1.2685862
