"time","outputs[1]","outputs[2]"
0,25,20
0.01,25,20.0999
0.02,25,20.1997
0.03,25,20.2994
0.04,25,20.3989
0.05,25,20.4983
0.06,25,20.5975
0.07,25,20.6966
0.08,25,20.7956
0.09,25,20.8944
0.1,25,20.9931
0.11,25,21.0917
0.12,25,21.1901
0.13,25,21.2884
0.14,25,21.3866
0.15,25,21.4846
0.16,25,21.5824
0.17,25,21.6802
0.18,25,21.7778
0.19,25,21.8752
0.2,25,21.9726
0.21,25,22.0698
0.22,25,22.1668
0.23,25,22.2638
0.24,25,22.3606
0.25,25,22.4572
0.26,25,22.5538
0.27,25,22.6502
0.28,25,22.7464
0.29,25,22.8425
0.3,25,22.9385
0.31,25,23.0344
0.32,25,23.1301
0.33,25,23.2257
0.34,25,23.3212
0.35,25,23.4165
0.36,25,23.5117
0.37,25,23.6068
0.38,25,23.7017
0.39,25,23.7966
0.4,25,23.8912
0.41,25,23.9858
0.42,25,24.0802
0.43,25,24.1745
0.44,25,24.2686
0.45,25,24.3627
0.46,25,24.4566
0.47,25,24.5503
0.48,25,24.644
0.49,25,24.7375
0.5,25,24.8309
0.51,25,24.9241
0.52,25,25.0172
0.53,25,25.1102
0.54,25,25.2031
0.55,25,25.2958
0.56,25,25.3884
0.57,25,25.4809
0.58,25,25.5733
0.59,25,25.6655
0.6,25,25.7576
0.61,25,25.8496
0.62,25,25.9414
0.63,25,26.0039
0.64,25,25.9979
0.65,25,25.9919
0.66,25,25.9859
0.67,25,25.9799
0.68,25,25.9739
0.69,25,25.9679
0.7,25,25.962
0.71,25,25.956
0.72,25,25.9501
0.73,25,25.9441
0.74,25,25.9382
0.75,25,25.9322
0.76,25,25.9263
0.77,25,25.9204
0.78,25,25.9145
0.79,25,25.9086
0.8,25,25.9027
0.81,25,25.8968
0.82,25,25.8909
0.83,25,25.885
0.84,25,25.8791
0.85,25,25.8732
0.86,25,25.8673
0.87,25,25.8615
0.88,25,25.8556
0.89,25,25.8498
0.9,25,25.8439
0.91,25,25.8381
0.92,25,25.8322
0.93,25,25.8264
0.94,25,25.8206
0.95,25,25.8148
0.96,25,25.809
