"time","J1.w","J2.w","J3.w","J4.w"
0,10,0,0,0
0.0015,9.98535,0.015,-2.78442E-34,0
0.003,9.97141,0.03,-5.6512E-34,0
0.0045,9.95818,0.0449998,-2.61081E-34,0
0.006,9.94564,0.0599996,3.53803E-34,0
0.0075,9.93379,0.0749991,-2.35055E-33,0
0.009,9.92264,0.0899984,-4.89161E-33,0
0.0105,9.91216,0.104997,-5.30397E-33,0
0.012,9.90236,0.119996,-4.95009E-33,0
0.0135,9.89321,0.134994,-4.92063E-33,0
0.015,9.8847,0.149992,-5.02593E-33,0
0.0165,9.87683,0.164989,-5.02961E-33,0
0.018,9.86957,0.179986,-4.99783E-33,0
0.0195,9.8629,0.194982,-4.98238E-33,0
0.021,9.85682,0.209978,-4.96766E-33,0
0.0225,9.85129,0.224972,-4.9455E-33,0
0.024,9.8463,0.239966,-4.92023E-33,0
0.0255,9.84183,0.25496,-4.89351E-33,0
0.027,9.83786,0.269952,-4.9494E-33,0
0.0285,9.83434,0.284943,-5.02463E-33,0
0.03,9.83128,0.299933,-4.99392E-33,0
0.0315,9.82863,0.314923,-4.94932E-33,0
0.033,9.82637,0.329911,-4.91608E-33,0
0.0345,9.82446,0.344898,-5.31879E-33,0
0.036,9.8229,0.359884,-5.28017E-33,0
0.0375,9.82163,0.374868,-5.04478E-33,0
0.039,9.82063,0.389851,-4.77404E-33,0
0.0405,9.81988,0.404833,-1.0271E-33,0
0.042,9.81933,0.419814,-6.88225E-34,0
0.0435,9.81897,0.434793,-9.82308E-34,0
0.045,9.81874,0.44977,-1.70181E-33,0
0.0465,9.81863,0.464746,-4.50384E-33,0
0.048,9.8186,0.47972,-6.5825E-33,0
0.0495,9.81862,0.494693,-6.79395E-33,0
0.051,9.81864,0.509664,-6.46658E-33,0
0.0525,9.81865,0.524633,-6.42951E-33,0
0.054,9.8186,0.5396,-7.7925E-33,0
0.0555,9.81847,0.554565,-1.02522E-32,0
0.057,9.81822,0.569529,-1.20019E-32,0
0.0585,9.81781,0.58449,-1.21878E-32,0
0.06,9.81722,0.599449,-1.19104E-32,0
0.0615,9.81642,0.614407,-1.18732E-32,0
0.063,9.81536,0.629362,-1.19113E-32,0
0.0645,9.81403,0.644315,-1.18804E-32,0
0.066,9.81239,0.659265,-1.18322E-32,0
0.0675,9.81041,0.674213,-1.17977E-32,0
0.069,9.80807,0.689159,-1.09161E-32,0
0.0705,9.80533,0.704103,-1.01511E-32,0
0.072,9.80216,0.719044,-1.00655E-32,0
0.0735,9.79855,0.733982,-9.4583E-33,0
0.075,9.79447,0.748918,-8.05458E-33,0
0.0765,9.78989,0.763851,6.47929E-33,0
0.078,9.78479,0.778782,7.62055E-33,0
0.0795,9.77915,0.79371,6.30406E-33,0
0.081,9.77294,0.808635,6.38955E-33,0
0.0825,9.76616,0.823557,6.64039E-33,0
0.084,9.75877,0.838476,6.63552E-33,0
0.0855,9.75077,0.853392,6.6203E-33,0
0.087,9.74213,0.868305,6.64493E-33,0
0.0885,9.73285,0.883216,6.66715E-33,0
0.09,9.72292,0.898123,6.68207E-33,0
0.0915,9.71231,0.913027,6.69633E-33,0
0.093,9.70103,0.927927,6.7099E-33,0
0.0945,9.68905,0.942825,6.72151E-33,0
0.096,9.67639,0.957719,6.73113E-33,0
0.0975,9.66303,0.97261,6.73882E-33,0
0.099,9.64896,0.987497,6.74453E-33,0
0.1005,9.6342,1.00238,6.74819E-33,0
0.102,9.61873,1.01726,6.74978E-33,0
0.1035,9.60256,1.03214,6.74931E-33,0
0.105,9.58569,1.04701,6.74676E-33,0
0.1065,9.56813,1.06188,6.74214E-33,0
0.108,9.54987,1.07675,6.73547E-33,0
0.1095,9.53094,1.09161,6.25118E-33,0
0.111,9.51134,1.10647,6.28357E-33,0
0.1125,9.49107,1.12132,6.51978E-33,0
0.114,9.47016,1.13617,6.75348E-33,0
0.1155,9.44861,1.15102,7.29892E-33,0
0.117,9.42643,1.16586,8.425E-33,0
0.1185,9.40366,1.1807,1.06038E-32,0
0.12,9.3803,1.19553,-1.69815E-31,0
0.1215,9.35637,1.21036,-3.49858E-31,1.4013E-45
