"time","Losses","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","uDC"
0.007200,2831.805344,428.796135,0.163345,-428.959479,191.480859,354.825572,-546.306431,541.449767
0.007400,2923.338539,443.077801,0.223683,-443.301484,160.891645,384.575154,-545.466799,540.581510
0.007600,2948.475094,445.144061,0.283139,-445.427200,130.789086,413.928281,-544.717367,539.827884
0.007800,2885.494438,431.388377,0.341477,-431.729854,101.194813,442.672384,-543.867196,539.005165
0.008000,2718.447750,398.663153,0.398468,-399.061621,72.102692,470.571212,-542.673904,537.877264
0.008200,2439.388804,344.306053,0.453886,-344.759939,43.487165,497.373683,-540.860848,536.172863
0.008400,2050.759705,266.247377,0.507513,-266.754890,15.303822,522.817156,-538.120978,533.589052
0.008508,1799.185473,213.566391,0.535740,-214.102131,0.213030,535.921114,-536.134144,531.707548
0.008600,1566.171427,159.844945,7.022489,-166.867434,0.152822,533.978018,-534.130840,529.805196
0.008800,1105.663627,1.462360,65.511522,-66.973882,-0.064049,528.803403,-528.739354,524.671975
0.008800,1104.755126,1.051104,65.706793,-66.757896,-0.064656,528.790616,-528.725960,524.659209
0.009000,1039.333688,0.302826,76.472624,-76.775450,-110.117812,523.062095,-412.944283,518.909893
0.009200,1175.565480,0.243719,114.480418,-114.724137,-136.991280,517.701500,-380.710221,513.473331
0.009400,1430.414495,0.183650,175.615579,-175.799229,-164.700833,513.051579,-348.350746,508.701190
0.009600,1796.248743,0.122856,254.818921,-254.941776,-193.261763,509.379339,-316.117576,504.870596
0.009800,2261.285407,0.061577,346.614433,-346.676011,-222.650693,506.878539,-284.227846,502.186262
0.010000,2806.355808,0.000055,445.235516,-445.235572,-252.805813,505.667098,-252.861284,500.777637
0.010200,3403.051941,-0.061467,544.767540,-544.706073,-283.625733,505.784751,-222.159018,500.696288
0.010400,4013.519766,-0.122746,639.297316,-639.174570,-314.969171,507.192315,-192.223144,501.914856
0.010600,4591.952841,-0.183541,723.058940,-722.875400,-346.657056,509.773188,-163.116132,504.328272
0.010800,5087.644278,-0.243612,790.569736,-790.326125,-378.473821,513.335895,-134.862074,507.756024
0.011000,5449.426428,-0.302721,836.771015,-836.468294,-410.169941,517.619013,-107.449072,511.946807
0.011200,5630.925545,-0.360635,857.151978,-856.791343,-441.466902,522.298510,-80.831607,516.585609
0.011400,5596.088358,-0.417126,847.859235,-847.442109,-472.061333,526.995944,-54.934611,521.301695
0.011600,5324.416738,-0.471971,805.797019,-805.325048,-501.629701,531.287725,-29.658024,525.677664
0.011800,4815.221486,-0.524954,728.705661,-728.180707,-529.835309,534.716392,-4.881083,529.260573
0.011834,4706.590527,-0.533734,712.055531,-711.521796,-534.456205,535.177835,-0.721631,529.755327
0.012000,4105.550957,-19.290079,624.486213,-605.196133,-536.245814,536.831719,-0.585905,531.603110
0.012200,3335.071198,-90.471281,509.485136,-419.013856,-537.079985,537.408528,-0.328542,532.481103
0.012400,2606.094354,-213.928803,383.310450,-169.381647,-536.349118,536.304571,0.044547,531.752951
0.012513,2174.433618,-306.493776,306.821917,-0.328140,-535.184366,431.662593,103.521774,530.572120
0.012600,2196.898458,-316.870311,317.094102,-0.223791,-534.107494,378.949342,155.158152,529.474597
0.012800,2370.165532,-352.647384,352.810838,-0.163454,-531.942297,347.698180,184.244117,527.237902
0.013000,2626.234874,-401.435932,401.538403,-0.102472,-530.369768,316.420691,213.949077,525.567853
0.013200,2945.135624,-458.433440,458.474525,-0.041085,-529.519254,285.302132,244.217122,524.603404
0.013400,3302.582319,-518.681898,518.661435,0.020464,-529.461006,254.498621,274.962385,524.424720
0.013600,3669.113697,-577.140466,577.058534,0.081932,-530.196858,224.132395,306.064463,525.043719
0.013800,4010.684379,-628.813290,628.670214,0.143077,-531.659419,194.291340,337.368080,526.402998
0.014000,4290.771085,-668.931537,668.727880,0.203657,-533.708096,165.025453,368.682644,528.371503
0.014200,4472.390709,-692.950143,692.686710,0.263433,-536.160495,136.363617,399.796878,530.775929
0.014400,4522.289840,-696.782007,696.459837,0.322170,-538.766959,108.298518,430.468440,533.374793
0.014600,4414.680928,-676.881265,676.501630,0.379635,-541.223369,80.794011,460.429358,535.871067
0.014800,4134.706993,-630.290177,629.854576,0.435602,-543.186664,53.792251,489.394413,537.927604
0.015000,3681.852295,-554.747471,554.257621,0.489850,-544.280806,27.215394,517.065412,539.172889
0.015200,3072.316624,-448.775017,448.232853,0.542164,-544.104923,0.970053,543.134869,539.209002
0.015204,3058.314532,-446.267169,445.723938,0.543231,-544.085064,0.445180,543.639884,539.194160
0.015400,2367.163699,-325.402620,297.210977,28.191642,-542.306315,0.269019,542.037296,537.684785
0.015600,1716.468253,-199.098912,86.377641,112.721271,-538.781228,-0.026344,538.807572,534.496829
0.015668,1524.963708,-155.369398,1.095018,154.274380,-537.180930,-0.153179,537.334109,533.025540
0.015800,1435.460386,-161.245565,0.263540,160.982025,-398.929829,-135.389476,534.319305,529.998146
0.016000,1544.015099,-189.730744,0.203765,189.526979,-366.887309,-163.122317,530.009627,525.631429
0.016200,1754.507484,-237.316731,0.143186,237.173545,-334.716930,-191.530692,526.247621,521.774183
0.016400,2053.712914,-299.228392,0.082042,299.146350,-302.645969,-220.603573,523.249543,518.652214
0.016600,2424.604409,-370.340020,0.020575,370.319446,-270.867140,-250.292341,521.159481,516.419863
0.016800,2844.638603,-445.360665,-0.040974,445.401639,-239.540767,-280.514813,520.055580,515.165857
0.017000,3284.693636,-518.923771,-0.102362,519.026133,-208.792520,-311.154268,519.946787,514.909876
0.017200,3709.418921,-585.702140,-0.163345,585.865485,-178.711403,-342.056284,520.767687,515.597160
0.017400,4079.240082,-640.570999,-0.223683,640.794682,-149.348389,-373.031805,522.380194,517.099872
0.017600,4353.401780,-678.736190,-0.283139,679.019329,-120.721370,-403.860481,524.581851,519.225143
0.017800,4493.776900,-695.840775,-0.341477,696.182252,-92.817514,-434.295064,527.112579,521.721609
0.018000,4468.365900,-687.947223,-0.398468,688.345690,-65.600584,-464.068650,529.669234,524.293999
0.018200,4257.732398,-651.956061,-0.453886,652.409947,-38.996907,-492.883605,531.880513,526.577209
0.018400,3857.043824,-585.419548,-0.507513,585.927061,-12.917840,-520.431391,533.349232,528.178951
0.018496,3599.960873,-542.057777,-0.532586,542.590363,-0.541525,-533.125848,533.667373,528.583791
0.018600,3280.073326,-482.821175,-8.199535,491.020710,-0.474621,-533.187962,533.662583,528.689808
0.018800,2648.463159,-322.205328,-65.525999,387.731327,-0.256679,-532.318761,532.575440,527.866568
0.019000,2063.879485,-100.343439,-177.853362,278.196801,0.077510,-530.080846,530.003336,525.625855
0.019075,1879.096840,-1.210485,-234.009188,235.219673,0.232798,-528.867674,528.634876,524.399503
0.019200,1851.458616,-0.243719,-252.437523,252.681241,141.517699,-526.754164,385.236465,522.250099
0.019400,2057.942145,-0.183650,-297.030913,297.214562,170.077225,-523.804145,353.726920,519.210947
0.019600,2361.060764,-0.122856,-357.059950,357.182805,199.364956,-521.585826,322.220870,516.872625
0.019800,2743.548226,-0.061577,-427.465478,427.527055,229.340476,-520.258210,290.917734,515.404258
0.020000,3182.877270,-0.000056,-502.994413,502.994468,259.931119,-519.917799,259.986680,514.912849
0.020200,3649.778051,0.061466,-578.266167,578.204701,291.027586,-520.588810,229.561224,515.433379
0.020400,4108.409764,0.122746,-647.905831,647.783085,322.483726,-522.221173,199.737447,516.926527
0.020600,4518.318600,0.183541,-706.740347,706.556806,354.112380,-524.683386,170.571006,519.271137
0.020800,4836.486951,0.243611,-749.797488,749.553876,385.706712,-527.801703,142.094990,522.303405
0.021000,5021.776064,0.302721,-772.541718,772.238997,417.025009,-531.329140,114.304131,525.785421
0.021200,5039.338248,0.360635,-770.985191,770.624556,447.795279,-534.955263,87.159983,529.414721
0.021400,4864.870211,0.417127,-741.751965,741.334838,477.725616,-538.324297,60.598681,532.842286
0.021600,4488.517569,0.471971,-682.141993,681.670021,506.508254,-541.044547,34.536293,535.681815
0.021800,3918.716907,0.524954,-590.307123,589.782170,533.823153,-542.691988,8.868836,537.512983
0.021865,3694.884304,0.541812,-553.144727,552.602915,542.368303,-542.924017,0.555714,537.819354
0.022000,3189.616371,13.390543,-471.497172,458.106630,542.397892,-542.842608,0.444716,537.914089
0.022200,2445.176912,78.764224,-345.342478,266.578254,541.098464,-541.286278,0.187814,536.675440
0.022400,1794.321145,198.847365,-212.878971,14.031605,538.124373,-537.939557,-0.184816,533.713722
0.022409,1768.056588,205.841671,-206.473104,0.631433,537.941386,-537.736176,-0.205210,533.530147
0.022600,1719.128811,222.605048,-222.828839,0.223791,534.311178,-379.051232,-155.259946,529.866813
0.022800,1878.925394,259.041081,-259.204535,0.163454,530.894840,-347.174349,-183.720491,526.377656
0.023000,2128.005341,310.596428,-310.698899,0.102472,528.097022,-315.284338,-212.812684,523.476782
0.023200,2449.396801,372.384572,-372.425657,0.041085,526.080377,-283.582710,-242.497667,521.336618
0.023400,2821.473448,439.289268,-439.268804,-0.020464,524.931356,-252.233836,-272.697520,520.053847
0.023600,3217.161419,506.129344,-506.047412,-0.081932,524.675257,-221.371483,-303.303773,519.664128
0.023800,3603.834127,567.739919,-567.596842,-0.143077,525.271003,-191.097014,-334.173990,520.136716
0.024000,3944.638971,619.091700,-618.888043,-0.203657,526.606388,-161.474696,-365.131692,521.369460
0.024200,4201.106457,655.425435,-655.162002,-0.263433,528.502513,-132.534623,-395.967890,523.192981
0.024400,4336.676429,672.380110,-672.057940,-0.322170,530.720257,-104.275190,-426.445067,525.376879
0.024600,4320.590606,666.086255,-665.706621,-0.379635,532.968361,-76.666716,-456.301645,527.637633
0.024800,4132.106425,633.284698,-632.849096,-0.435602,534.908213,-49.652893,-485.255320,529.643148
0.025000,3764.376991,571.443145,-570.953296,-0.489850,536.160912,-23.155342,-513.005570,531.019586
0.025174,3306.384349,492.746923,-492.211514,-0.535409,536.378773,-0.491676,-535.887097,531.394886
0.025200,3224.141745,479.002888,-477.962970,-1.039918,536.323213,-0.476923,-535.846290,531.367319
0.025400,2589.042728,372.389004,-335.282817,-37.106187,535.066112,-0.298176,-534.767936,530.359510
0.025600,1987.338703,261.406921,-132.061851,-129.345070,532.294726,-0.002717,-532.292010,527.902322
0.025705,1717.233833,200.912766,-0.869119,-200.043647,530.206142,0.199174,-530.405316,526.005420
0.025800,1655.562569,210.905496,-0.263539,-210.641957,396.047962,132.508305,-528.556267,524.135777
0.026000,1816.532148,248.382686,-0.203765,-248.178921,364.376961,160.611695,-524.988655,520.493143
0.026200,2080.270032,303.626578,-0.143186,-303.483392,332.631759,189.445447,-522.077206,517.471139
0.026400,2432.181741,371.716212,-0.082042,-371.634169,301.030369,218.987902,-520.018271,515.275959
0.026600,2852.681736,447.389466,-0.020575,-447.368891,269.756742,249.181894,-518.938636,514.044915
0.026800,3315.824532,525.244079,0.040974,-525.285053,238.956232,279.930216,-518.886448,513.836956
0.027000,3788.936253,599.868851,0.102362,-599.971213,208.742589,311.104266,-519.846855,514.648053
0.027200,4233.331265,665.938920,0.163345,-666.102265,179.195009,342.539870,-521.734878,516.403879
0.027400,4606.547219,718.342137,0.223683,-718.565820,150.355205,374.038628,-524.393833,518.957973
0.027600,4865.851674,752.317931,0.283139,-752.601070,122.229929,405.369148,-527.599077,522.095211
0.027800,4972.551878,763.585627,0.341477,-763.927104,94.794500,436.272093,-531.066594,525.540141
0.028000,4896.207624,748.399174,0.398468,-748.797642,67.997801,466.466418,-534.464219,528.968090
0.028200,4619.963238,703.778877,0.453886,-704.232763,41.760918,495.647631,-537.408549,532.001611
0.028400,4143.498804,627.486470,0.507513,-627.993983,15.986000,523.499426,-539.485426,534.231023
0.028521,3765.057849,565.309621,0.539010,-565.848631,0.564770,539.572904,-540.137674,535.007595
0.028600,3483.396323,515.903691,4.930310,-520.834000,0.510973,539.752221,-540.263194,535.227535
0.028800,2757.214714,347.741984,54.831611,-402.573595,0.292910,539.158737,-539.451647,534.702409
0.029000,2081.279993,118.140403,159.539695,-277.680098,-0.041399,536.993232,-536.951832,532.557085
0.029086,1835.335913,0.981005,220.969562,-221.950567,-0.219988,535.559884,-535.339895,531.118034
0.029200,1765.950329,0.243719,231.639835,-231.883554,-144.883373,533.485563,-388.602190,529.023106
0.029400,1912.100235,0.183650,265.295568,-265.479218,-173.256721,530.163204,-356.906483,525.633489
0.029600,2152.454284,0.122856,315.139905,-315.262760,-202.288774,527.433504,-325.144730,522.804156
0.029800,2470.515763,0.061577,376.319399,-376.380976,-231.944849,525.466998,-293.522149,520.715348
0.030000,2845.724476,0.000056,443.777116,-443.777172,-262.158805,524.373227,-262.214422,519.486720
0.030200,3251.813426,-0.061467,512.315022,-512.253555,-292.830494,524.194124,-231.363630,519.170603
0.030400,3656.560642,-0.122746,576.705204,-576.582458,-323.822770,524.899343,-201.076572,519.747104
0.030600,4023.161831,-0.183541,631.857567,-631.674026,-354.962935,526.384672,-171.421736,521.122192
0.030800,4312.591882,-0.243611,672.941561,-672.697950,-386.046685,528.481660,-142.434975,523.137076
0.031000,4486.315457,-0.302720,695.407752,-695.105031,-416.850064,530.979340,-114.129276,525.589888
0.031200,4511.333629,-0.360635,695.278343,-694.917708,-447.111512,533.587751,-86.476239,528.198621
0.031400,4363.779165,-0.417126,669.150018,-668.732892,-476.549399,535.972325,-59.422926,530.635512
0.031600,4032.413264,-0.471971,614.225033,-613.753062,-504.867721,537.764116,-32.896395,532.537213
0.031800,3522.957453,-0.524954,528.574904,-528.049949,-531.756401,538.558120,-6.801718,533.502571
0.031849,3374.086417,-0.537561,502.898491,-502.360930,-538.051128,538.552951,-0.501823,533.548768
0.032000,2869.950232,-16.904494,419.091374,-402.186880,-537.574309,537.959591,-0.385282,533.139387
0.032200,2214.862859,-87.917042,304.411216,-216.494175,-535.669100,535.797677,-0.128577,531.277843
0.032377,1712.475554,-197.218112,198.417605,-1.199493,-532.716362,532.520343,0.196018,528.321791
0.032400,1616.055366,-199.280586,199.563829,-0.283243,-532.263481,407.753453,124.510029,527.865701
0.032600,1719.985700,-225.942865,226.166656,-0.223791,-528.447402,376.119230,152.328171,523.996349
0.032800,1929.745431,-272.062868,272.226322,-0.163454,-525.159611,344.306767,180.852844,520.616371
0.033000,2231.976882,-332.985303,333.087775,-0.102472,-522.616938,312.544330,210.072607,517.951909
0.033200,2609.338433,-403.609601,403.650686,-0.041085,-520.976227,281.030671,239.945557,516.170008
0.033400,3038.879991,-478.629670,478.609207,0.020464,-520.313597,249.924992,270.388604,515.357397
0.033600,3491.312695,-552.690998,552.609067,0.081932,-520.644931,219.356643,301.288288,515.540671
0.033800,3931.074671,-620.471678,620.328601,0.143076,-521.915905,189.419782,332.496123,516.676147
0.034000,4317.975386,-676.807537,676.603879,0.203657,-523.998849,160.170673,363.828176,518.646485
0.034200,4610.175009,-716.829761,716.566327,0.263434,-526.697828,131.632022,395.065806,521.265484
0.034400,4768.147893,-736.100981,735.778811,0.322170,-529.755782,103.792688,425.963094,524.284961
0.034600,4758.841125,-730.694256,730.314621,0.379635,-532.863510,76.614040,456.249470,527.403566
0.034800,4560.484056,-697.352709,696.917107,0.435602,-535.661690,50.029651,485.632039,530.268490
0.035000,4166.359248,-633.554698,633.064848,0.489850,-537.753155,23.951496,513.801659,532.487610
0.035182,3645.922423,-547.441615,546.904028,0.537586,-538.687285,0.550201,538.137084,533.594015
0.035200,3585.465915,-537.655835,536.888054,0.767780,-538.716073,0.536120,538.179953,533.642605
0.035400,2891.182197,-424.959263,391.068084,33.891178,-538.192942,0.357177,537.835765,533.377990
0.035600,2219.029196,-306.363731,183.942236,122.421495,-536.061676,0.061521,536.000155,531.572441
0.035741,1813.104068,-218.541419,0.678370,217.863049,-533.538484,-0.217184,533.755669,529.320331
0.035800,1726.795567,-223.325552,0.263540,223.062012,-398.104968,-134.564684,532.669652,528.224329
0.036000,1854.905501,-253.850597,0.203766,253.646831,-366.486657,-162.720635,529.207292,524.700852
0.036200,2082.989571,-302.034297,0.143186,301.891111,-334.746991,-191.561185,526.308176,521.705302
0.036400,2395.981958,-363.124411,0.082042,363.042370,-303.104507,-221.062545,524.167053,519.441933
0.036600,2774.506202,-432.016512,0.020574,431.995938,-271.744338,-251.170000,522.914339,518.051371
0.036800,3193.515272,-503.451112,-0.040974,503.492086,-240.812320,-281.786787,522.599107,517.593208
0.037000,3622.009833,-572.162015,-0.102362,572.264376,-210.426718,-312.788360,523.215078,518.071697
0.037200,4023.519846,-632.954011,-0.163345,633.117355,-180.670833,-344.015687,524.686520,519.421497
0.037400,4358.128883,-680.827652,-0.223683,681.051336,-151.590993,-375.274393,526.865387,521.504560
0.037600,4585.746685,-711.119532,-0.283139,711.402671,-123.199271,-406.338409,529.537680,524.116215
0.037800,4669.992497,-719.608463,-0.341477,719.949940,-95.477750,-436.955071,532.432821,526.994326
0.038000,4582.637511,-702.644729,-0.398468,703.043197,-68.379955,-466.848013,535.227968,529.823349
0.038200,4307.998564,-657.282113,-0.453886,657.735999,-41.833685,-495.719876,537.553561,532.239617
0.038400,3845.915907,-581.282636,-0.507514,581.790149,-15.748428,-523.262452,539.010880,533.848884
0.038518,3491.128277,-521.337985,-0.538284,521.876269,-0.520799,-538.773103,539.293902,534.251765
0.038600,3212.140829,-470.778001,-5.317813,476.095814,-0.465460,-538.718061,539.183521,534.237724
0.038800,2525.144274,-304.188270,-56.640611,360.828881,-0.247547,-537.551078,537.798625,533.134683
0.039000,1898.204028,-76.769334,-163.381299,240.150634,0.086612,-534.862103,534.775492,530.459641
0.039057,1746.433569,-1.076168,-203.685121,204.761289,0.202609,-533.809117,533.606508,529.401738
0.039200,1695.902709,-0.243719,-218.638776,218.882494,143.673094,-531.065062,387.391969,526.628603
0.039400,1860.865037,-0.183650,-256.460387,256.644037,171.977447,-527.604724,355.627277,523.092675
0.039600,2121.929779,-0.122856,-310.636102,310.758958,200.968569,-524.793196,323.824627,520.172850
0.039800,2463.132304,-0.061577,-376.236310,376.297888,230.613255,-522.803914,292.190659,518.052424
0.040000,2863.959994,-0.000056,-448.111504,448.111560,260.846341,-521.748385,260.902044,516.853205
0.040200,3297.623068,0.061466,-520.954469,520.893003,291.566259,-521.666297,230.100038,516.625492
0.040400,3730.946034,0.122745,-589.437208,589.314463,322.634841,-522.524120,199.889280,517.346413
0.040600,4126.091013,0.183542,-648.427240,648.243699,353.871711,-524.201602,170.329892,518.905978
0.040800,4441.908082,0.243612,-692.917090,692.673478,385.083345,-526.554484,141.471139,521.169945
0.041000,4638.592413,0.302721,-718.359669,718.056948,416.033417,-529.345446,113.312029,523.910086
0.041200,4681.256200,0.360635,-720.677257,720.316621,446.459109,-532.282513,85.823403,526.842582
0.041400,4544.517857,0.417127,-696.399934,695.982807,476.075807,-535.024675,58.948868,529.633361
0.041600,4216.651823,0.471971,-642.770818,642.298846,504.581105,-537.190285,32.609180,531.906288
0.041800,3702.488743,0.524954,-557.771213,557.246260,531.662316,-538.370392,6.708076,533.256450
0.041848,3553.158219,0.537393,-532.481838,531.944445,537.926708,-538.460069,0.533361,533.396719
0.042000,3036.615622,16.970198,-448.255711,431.285514,537.746300,-538.160615,0.414315,533.282149
0.042200,2361.056058,87.612057,-332.736354,245.124297,536.223826,-536.381338,0.157512,531.804550
0.042398,1782.599052,211.412683,-212.660980,1.248297,533.215166,-533.005002,-0.210164,528.792159
0.042400,1679.974791,212.051683,-212.334878,0.283195,533.171812,-408.183347,-124.988465,528.748492
0.042600,1777.562099,237.074100,-237.297892,0.223792,529.512255,-376.652125,-152.860131,525.038942
0.042800,1980.025910,281.305821,-281.469274,0.163453,526.356739,-344.905084,-181.451655,521.795016
0.043000,2273.565375,340.138287,-340.240758,0.102471,523.919480,-313.195350,-210.724129,519.240148
0.043200,2640.524835,408.524614,-408.565698,0.041085,522.354813,-281.719711,-240.635102,517.538767
0.043400,3057.801894,481.206675,-481.186211,-0.020464,521.737683,-250.636784,-271.100900,516.776333
0.043600,3496.200799,552.879992,-552.798060,-0.081932,522.081983,-220.074913,-302.007070,516.977348
0.043800,3920.546058,618.277296,-618.134219,-0.143077,523.333692,-190.128425,-333.205267,518.098326
0.044000,4291.283058,672.287882,-672.084225,-0.203657,525.366154,-160.854655,-364.511499,520.022832
0.044200,4567.430852,710.096792,-709.833359,-0.263433,527.984948,-132.275934,-395.709014,522.566072
0.044400,4710.396081,727.308537,-726.986368,-0.322169,530.935245,-104.382815,-426.552430,525.482011
0.044600,4688.129446,720.038006,-719.658372,-0.379634,533.910429,-77.137809,-456.772620,528.471799
0.044800,4479.974162,685.090752,-684.655151,-0.435601,536.551631,-50.474934,-486.076697,531.182957
0.045000,4079.933924,619.966917,-619.477067,-0.489850,538.467010,-24.308205,-514.158805,533.228642
0.045184,3550.553450,531.652397,-531.114226,-0.538171,539.230093,-0.530576,-538.699517,534.168404
0.045200,3497.707993,523.017195,-522.301763,-0.715432,539.239277,-0.521586,-538.717691,534.195036
0.045400,2805.346788,409.365592,-376.027995,-33.337597,538.512668,-0.342690,-538.169978,533.728351
0.045600,2139.951003,290.278359,-168.679963,-121.598396,536.168955,-0.047082,-536.121873,531.711068
0.045731,1768.905428,209.300923,-0.642440,-208.658483,533.731165,0.208016,-533.939181,529.522289
0.045800,1685.300281,214.838939,-0.263540,-214.575399,398.074282,134.534467,-532.608749,528.180400
0.046000,1813.056152,245.560086,-0.203765,-245.356321,366.400042,162.634645,-529.034686,524.544827
0.046200,2041.217604,294.121842,-0.143186,-293.978655,334.607220,191.420776,-526.027996,521.440947
0.046400,2355.015867,355.765702,-0.082043,-355.683660,302.914340,220.871739,-523.786079,519.075676
0.046600,2735.335415,425.370670,-0.020575,-425.350095,271.508241,250.933263,-522.441504,517.591827
0.046800,3157.362608,497.661809,0.040974,-497.702783,240.535963,281.509796,-522.045759,517.051438
0.047000,3590.224803,567.352558,0.102361,-567.454919,210.116526,312.477513,-522.594039,517.460276
0.047200,3997.463737,629.226487,0.163345,-629.389832,180.333086,343.678412,-524.011498,518.753929
0.047400,4339.015809,678.258303,0.223684,-678.481987,151.233602,374.917486,-526.151089,520.795399
0.047600,4574.519814,709.760527,0.283139,-710.043666,122.830045,405.969703,-528.799747,523.380999
0.047800,4667.307816,719.504436,0.341478,-719.845913,95.103923,436.581917,-531.685840,526.247551
0.048000,4588.472196,703.789392,0.398468,-704.187860,68.010348,466.478822,-534.489170,529.082260
0.048200,4321.614875,659.622059,0.453886,-660.075945,41.477479,495.364110,-536.841588,531.522963
0.048400,3866.133584,584.760588,0.507513,-585.268101,15.413794,522.927208,-538.341002,533.172049
0.048516,3522.823535,526.879427,0.537616,-527.417043,0.526341,538.127366,-538.653707,533.600487
0.048600,3237.635502,475.190124,5.609602,-480.799726,0.469580,538.100230,-538.569810,533.614896
0.048800,2554.921553,309.239185,57.583617,-366.822801,0.251655,537.006709,-537.258364,532.583376
0.049000,1929.983174,82.368466,164.884886,-247.253353,-0.082516,534.406951,-534.324434,529.995881
0.049061,1767.800701,1.035018,208.491087,-209.526105,-0.207456,533.300931,-533.093475,528.883980
0.049200,1719.283754,0.243719,223.635604,-223.879323,-143.482627,530.684806,-387.202179,526.238352
0.049400,1888.090377,0.183649,262.031288,-262.214937,-171.823433,527.296200,-355.472768,522.773008
0.049600,2152.948582,0.122855,316.658899,-316.781754,-200.853912,524.563374,-323.709462,519.930982
0.049800,2497.690955,0.061577,382.574401,-382.635977,-230.540195,522.657284,-292.117089,517.893118
0.050000,2901.562595,0.000055,454.621634,-454.621689,-260.816075,521.687344,-260.871270,516.779143
