0, 10
0.01, 9.91403
0.02, 9.85787
0.03, 9.82722
0.04, 9.81533
0.05, 9.81359
0.06, 9.81242
0.07, 9.80218
0.08, 9.77413
0.09, 9.72129
0.1, 9.63911
0.11, 9.52593
0.12, 9.38313
0.13, 9.21504
0.14, 9.02843
0.15, 8.83195
0.16, 8.63522
0.17, 8.44789
0.18, 8.27875
0.19, 8.1348
0.2, 8.02063
0.21, 7.93793
0.22, 7.88534
0.23, 7.85858
0.24, 7.85088
0.25, 7.85365
0.26, 7.8573
0.27, 7.85218
0.28, 7.82957
0.29, 7.78247
0.3, 7.70633
0.31, 7.5995
0.32, 7.46337
0.33, 7.30223
0.34, 7.12288
0.35, 6.93396
0.36, 6.74509
0.37, 6.56593
0.38, 6.40524
0.39, 6.27005
0.4, 6.16493
0.41, 6.09157
0.42, 6.0486
0.43, 6.03177
0.44, 6.03428
0.45, 6.04755
0.46, 6.06198
0.47, 6.06793
0.48, 6.05666
0.49, 6.02119
0.5, 5.95696
0.51, 5.86231
0.52, 5.73863
0.53, 5.59022
0.54, 5.42388
0.55, 5.24823
0.56, 5.07289
0.57, 4.90752
0.58, 4.7609
0.59, 4.64002
0.6, 4.54948
0.61, 4.49095
0.62, 4.46307
0.63, 4.46157
0.64, 4.47967
0.65, 4.50876
0.66, 4.53927
0.67, 4.56153
0.68, 4.56681
0.69, 4.54812
0.7, 4.50091
0.71, 4.42351
0.72, 4.31731
0.73, 4.1866
0.74, 4.03817
0.75, 3.88066
0.76, 3.72368
0.77, 3.57688
0.78, 3.44904
0.79, 3.34715
0.8, 3.32659
0.81, 3.33127
0.82, 3.34587
0.83, 3.36898
0.84, 3.40622
0.85, 3.45548
0.86, 3.50633
0.87, 3.54913
0.88, 3.57513
0.89, 3.57732
0.9, 3.55117
0.91, 3.53777
0.92, 3.49316
0.93, 3.43673
0.94, 3.37405
0.95, 3.30802
0.96, 3.24182
0.97, 3.17867
0.98, 3.1215
0.99, 3.07263
1, 3.03359
1.01, 3.01695
1.02, 3.03152
1.03, 3.0728
1.04, 3.13399
1.05, 3.20648
1.06, 3.28068
1.07, 3.34694
1.08, 3.39651
1.09, 3.42239
1.1, 3.42002
1.11, 3.38772
1.12, 3.32688
1.13, 3.24179
1.14, 3.13923
1.15, 3.02783
1.16, 2.91717
1.17, 2.81693
1.18, 2.73586
1.19, 2.68096
1.2, 2.65679
1.21, 2.66502
1.22, 2.7043
1.23, 2.77033
1.24, 2.85632
1.25, 2.95366
1.26, 3.05225
1.27, 3.14168
1.28, 3.21321
1.29, 3.25981
1.3, 3.27693
1.31, 3.2629
1.32, 3.21908
1.33, 3.14977
1.34, 3.06176
1.35, 2.96365
1.36, 2.86505
1.37, 2.77561
1.38, 2.70409
1.39, 2.65749
1.4, 2.64036
1.41, 2.6544
1.42, 2.69821
1.43, 2.76752
1.44, 2.85554
1.45, 2.95365
1.46, 3.05225
1.47, 3.14168
1.48, 3.21321
1.49, 3.25981
1.5, 3.27693
