"time","clutch3.f_normalized"
8.484689E-001,0.000000E+000
8.506672E-001,0.000000E+000
8.528655E-001,0.000000E+000
8.585393E-001,0.000000E+000
8.642131E-001,0.000000E+000
8.698869E-001,0.000000E+000
8.755607E-001,0.000000E+000
8.812344E-001,0.000000E+000
8.869082E-001,0.000000E+000
8.903029E-001,0.000000E+000
8.936976E-001,0.000000E+000
8.970923E-001,0.000000E+000
9.000000E-001,0.000000E+000
9.000000E-001,0.000000E+000
9.000000E-001,1.000000E+000
9.010062E-001,1.000000E+000
9.027136E-001,1.000000E+000
9.040297E-001,1.000000E+000
9.065440E-001,1.000000E+000
9.066104E-001,1.000000E+000
9.066104E-001,1.000000E+000
9.076104E-001,1.000000E+000
9.086104E-001,1.000000E+000
9.101128E-001,1.000000E+000
9.116153E-001,1.000000E+000
9.131177E-001,1.000000E+000
9.156497E-001,1.000000E+000
9.214994E-001,1.000000E+000
9.273491E-001,1.000000E+000
9.305656E-001,1.000000E+000
9.337821E-001,1.000000E+000
9.369985E-001,1.000000E+000
9.419307E-001,1.000000E+000
9.468628E-001,1.000000E+000
9.517950E-001,1.000000E+000
9.567271E-001,1.000000E+000
9.648988E-001,1.000000E+000
9.730704E-001,1.000000E+000
9.812420E-001,1.000000E+000
9.894137E-001,1.000000E+000
9.975853E-001,1.000000E+000
1.000333E+000,1.000000E+000
1.000333E+000,1.000000E+000
1.000333E+000,1.000000E+000
1.000333E+000,1.000000E+000
1.000333E+000,1.000000E+000
1.001717E+000,1.000000E+000
1.002882E+000,1.000000E+000
1.004118E+000,1.000000E+000
1.006443E+000,1.000000E+000
1.010094E+000,1.000000E+000
1.013745E+000,1.000000E+000
1.015662E+000,1.000000E+000
1.017578E+000,1.000000E+000
1.019495E+000,1.000000E+000
1.023406E+000,1.000000E+000
1.027316E+000,1.000000E+000
1.031227E+000,1.000000E+000
1.035138E+000,1.000000E+000
1.039048E+000,1.000000E+000
1.042959E+000,1.000000E+000
1.046869E+000,1.000000E+000
1.050780E+000,1.000000E+000
1.054691E+000,1.000000E+000
1.060969E+000,1.000000E+000
1.067248E+000,1.000000E+000
1.073526E+000,1.000000E+000
1.079805E+000,1.000000E+000
1.086083E+000,1.000000E+000
1.092361E+000,1.000000E+000
1.095976E+000,1.000000E+000
1.099591E+000,1.000000E+000
1.103205E+000,1.000000E+000
1.106820E+000,1.000000E+000
1.110435E+000,1.000000E+000
1.116690E+000,1.000000E+000
1.122946E+000,1.000000E+000
1.129201E+000,1.000000E+000
1.135456E+000,1.000000E+000
1.143954E+000,1.000000E+000
1.143954E+000,1.000000E+000
1.143954E+000,1.000000E+000
1.144954E+000,1.000000E+000
1.145954E+000,1.000000E+000
1.146954E+000,1.000000E+000
1.147954E+000,1.000000E+000
1.148954E+000,1.000000E+000
1.150685E+000,1.000000E+000
1.152416E+000,1.000000E+000
1.153454E+000,1.000000E+000
1.155223E+000,1.000000E+000
1.156474E+000,1.000000E+000
1.157724E+000,1.000000E+000
1.158974E+000,1.000000E+000
1.160225E+000,1.000000E+000
1.162961E+000,1.000000E+000
1.165698E+000,1.000000E+000
1.168435E+000,1.000000E+000
1.171172E+000,1.000000E+000
1.177499E+000,1.000000E+000
1.181508E+000,1.000000E+000
1.185516E+000,1.000000E+000
1.189525E+000,1.000000E+000
1.195762E+000,1.000000E+000
1.201998E+000,1.000000E+000
1.208235E+000,1.000000E+000
1.214472E+000,1.000000E+000
1.220709E+000,1.000000E+000
1.226946E+000,1.000000E+000
1.233183E+000,1.000000E+000
1.242810E+000,1.000000E+000
1.250634E+000,1.000000E+000
1.250634E+000,1.000000E+000
1.250634E+000,1.000000E+000
1.251634E+000,1.000000E+000
1.252634E+000,1.000000E+000
1.253634E+000,1.000000E+000
1.254634E+000,1.000000E+000
1.255634E+000,1.000000E+000
1.256634E+000,1.000000E+000
1.257634E+000,1.000000E+000
1.258634E+000,1.000000E+000
1.259634E+000,1.000000E+000
1.260808E+000,1.000000E+000
1.262095E+000,1.000000E+000
1.263382E+000,1.000000E+000
1.264669E+000,1.000000E+000
1.265956E+000,1.000000E+000
1.267243E+000,1.000000E+000
1.269615E+000,1.000000E+000
1.271987E+000,1.000000E+000
1.274359E+000,1.000000E+000
1.276732E+000,1.000000E+000
1.281923E+000,1.000000E+000
1.287114E+000,1.000000E+000
1.292305E+000,1.000000E+000
1.297496E+000,1.000000E+000
1.302687E+000,1.000000E+000
1.307878E+000,1.000000E+000
1.313529E+000,1.000000E+000
1.319180E+000,1.000000E+000
1.324831E+000,1.000000E+000
1.330482E+000,1.000000E+000
1.336133E+000,1.000000E+000
1.345758E+000,1.000000E+000
1.355384E+000,1.000000E+000
1.365009E+000,1.000000E+000
1.372023E+000,1.000000E+000
1.379036E+000,1.000000E+000
1.386050E+000,1.000000E+000
1.393064E+000,1.000000E+000
1.400078E+000,1.000000E+000
1.407091E+000,1.000000E+000
1.414105E+000,1.000000E+000
1.425331E+000,1.000000E+000
1.432877E+000,1.000000E+000
1.440423E+000,1.000000E+000
1.447970E+000,1.000000E+000
1.455516E+000,1.000000E+000
1.463062E+000,1.000000E+000
1.470608E+000,1.000000E+000
1.478155E+000,1.000000E+000
1.485701E+000,1.000000E+000
1.493247E+000,1.000000E+000
1.500000E+000,1.000000E+000
1.500000E+000,1.000000E+000
1.500000E+000,1.000000E+000
