"Time","outChar"
0,0
0.10000000149011612,0
0.10000000149011612,0
0.11999999731779099,0
0.20000000298023224,0
0.20000000298023224,4
0.23999999463558197,4
0.30000001192092896,4
0.30000001192092896,6
0.36000001430511475,6
0.40000000596046448,6
0.40000000596046448,8
0.47999998927116394,8
0.5,8
0.5,10
0.60000002384185791,10
0.60000002384185791,12
0.69999998807907104,12
0.69999998807907104,14
0.72000002861022949,14
0.80000001192092896,14
0.80000001192092896,16
0.8399999737739563,16
0.89999997615814209,16
0.89999997615814209,18
0.95999997854232788,18
1,18
1,20
1.0800000429153442,20
1.1000000238418579,20
1.1000000238418579,22
1.2000000476837158,22
1.2000000476837158,24
1.2999999523162842,24
1.2999999523162842,26
1.3200000524520874,26
1.3999999761581421,26
1.3999999761581421,28
1.440000057220459,28
1.5,28
1.5,30
1.559999942779541,30
1.6000000238418579,30
1.6000000238418579,32
1.6799999475479126,32
1.7000000476837158,32
1.7000000476837158,34
1.7999999523162842,34
1.7999999523162842,36
1.8999999761581421,36
1.8999999761581421,38
1.9199999570846558,38
2,38
2,40
2.0399999618530273,40
2.0999999046325684,40
2.0999999046325684,42
2.1600000858306885,42
2.2000000476837158,42
2.2000000476837158,44
2.2799999713897705,44
2.2999999523162842,44
2.2999999523162842,46
2.4000000953674316,46
2.4000000953674316,48
2.5,48
2.5,50
2.5199999809265137,50
2.5999999046325684,50
2.5999999046325684,52
2.6400001049041748,52
2.7000000476837158,52
2.7000000476837158,54
2.7599999904632568,54
2.7999999523162842,54
2.7999999523162842,56
2.880000114440918,56
2.9000000953674316,56
2.9000000953674316,58
3,58
3,60
3.0999999046325684,60
3.0999999046325684,62
3.119999885559082,62
3.2000000476837158,62
3.2000000476837158,64
3.2400000095367432,64
3.2999999523162842,64
3.2999999523162842,66
3.3599998950958252,66
3.4000000953674316,66
3.4000000953674316,68
3.4800000190734863,68
3.5,68
3.5,70
3.5999999046325684,70
3.5999999046325684,72
3.7000000476837158,72
3.7000000476837158,74
3.7200000286102295,74
3.7999999523162842,74
3.7999999523162842,76
3.8399999141693115,76
3.9000000953674316,76
3.9000000953674316,78
3.9600000381469727,78
4,78
4,80
4.0799999237060547,80
4.0999999046325684,80
4.0999999046325684,82
4.1999998092651367,82
4.1999998092651367,84
4.3000001907348633,84
4.3000001907348633,86
4.320000171661377,86
4.4000000953674316,86
4.4000000953674316,88
4.440000057220459,88
4.5,88
4.5,90
4.559999942779541,90
4.5999999046325684,90
4.5999999046325684,92
4.679999828338623,92
4.6999998092651367,92
4.6999998092651367,94
4.8000001907348633,94
4.8000001907348633,96
4.9000000953674316,96
4.9000000953674316,98
4.9200000762939453,98
5,98
5,100
5.0399999618530273,100
5.0999999046325684,100
5.0999999046325684,102
5.1599998474121094,102
5.1999998092651367,102
5.1999998092651367,104
5.2800002098083496,104
5.3000001907348633,104
5.3000001907348633,106
5.4000000953674316,106
5.4000000953674316,108
5.5,108
5.5,110
5.5199999809265137,110
5.5999999046325684,110
5.5999999046325684,112
5.6399998664855957,112
5.6999998092651367,112
5.6999998092651367,114
5.7600002288818359,114
5.8000001907348633,114
5.8000001907348633,116
5.880000114440918,116
5.9000000953674316,116
5.9000000953674316,118
6,118
6,120
6.0999999046325684,120
6.0999999046325684,122
6.119999885559082,122
6.1999998092651367,122
6.1999998092651367,124
6.2399997711181641,124
6.3000001907348633,124
6.3000001907348633,126
6.3600001335144043,126
6.4000000953674316,126
6.4000000953674316,128
6.4800000190734863,128
6.5,128
6.5,130
6.5999999046325684,130
6.5999999046325684,132
6.6999998092651367,132
6.6999998092651367,134
6.7199997901916504,134
6.8000001907348633,134
6.8000001907348633,136
6.8400001525878906,136
6.9000000953674316,136
6.9000000953674316,138
6.9600000381469727,138
7,138
7,140
7.0799999237060547,140
7.0999999046325684,140
7.0999999046325684,142
7.1999998092651367,142
7.1999998092651367,144
7.3000001907348633,144
7.3000001907348633,146
7.320000171661377,146
7.4000000953674316,146
7.4000000953674316,148
7.440000057220459,148
7.5,148
7.5,150
7.559999942779541,150
7.5999999046325684,150
7.5999999046325684,152
7.679999828338623,152
7.6999998092651367,152
7.6999998092651367,154
7.8000001907348633,154
7.8000001907348633,156
7.9000000953674316,156
7.9000000953674316,158
7.9200000762939453,158
8,158
8,160
8.0399999618530273,160
8.1000003814697266,160
8.1000003814697266,162
8.1599998474121094,162
8.1999998092651367,162
8.1999998092651367,164
8.2799997329711914,164
8.3000001907348633,164
8.3000001907348633,166
8.3999996185302734,166
8.3999996185302734,168
8.5,168
8.5,170
8.5200004577636719,170
8.6000003814697266,170
8.6000003814697266,172
8.6400003433227539,172
8.6999998092651367,172
8.6999998092651367,174
8.7600002288818359,174
8.8000001907348633,174
8.8000001907348633,176
8.880000114440918,176
8.8999996185302734,176
8.8999996185302734,178
9,178
9,180
9.1000003814697266,180
9.1000003814697266,182
9.119999885559082,182
9.1999998092651367,182
9.1999998092651367,184
9.2399997711181641,184
9.3000001907348633,184
9.3000001907348633,186
9.3599996566772461,186
9.3999996185302734,186
9.3999996185302734,188
9.4799995422363281,188
9.5,188
9.5,190
9.6000003814697266,190
9.6000003814697266,192
9.6999998092651367,192
9.6999998092651367,194
9.7200002670288086,194
9.8000001907348633,194
9.8000001907348633,196
9.8400001525878906,196
9.8999996185302734,196
9.8999996185302734,198
9.9600000381469727,198
10,198
10,200
10.079999923706055,200
10.100000381469727,200
10.100000381469727,202
10.199999809265137,202
10.199999809265137,204
10.300000190734863,204
10.300000190734863,206
10.319999694824219,206
10.399999618530273,206
10.399999618530273,208
10.439999580383301,208
10.5,208
10.5,210
10.560000419616699,210
10.600000381469727,210
10.600000381469727,212
10.680000305175781,212
10.699999809265137,212
10.699999809265137,214
10.800000190734863,214
10.800000190734863,216
10.899999618530273,216
10.899999618530273,218
10.920000076293945,218
11,218
11,220
11.039999961853027,220
11.100000381469727,220
11.100000381469727,222
11.159999847412109,222
11.199999809265137,222
11.199999809265137,224
11.279999732971191,224
11.300000190734863,224
11.300000190734863,226
11.399999618530273,226
11.399999618530273,228
11.5,228
11.5,230
11.520000457763672,230
11.600000381469727,230
11.600000381469727,232
11.640000343322754,232
11.699999809265137,232
11.699999809265137,234
11.760000228881836,234
11.800000190734863,234
11.800000190734863,236
11.880000114440918,236
11.899999618530273,236
11.899999618530273,238
12,238
12,240
12.100000381469727,240
12.100000381469727,242
12.119999885559082,242
12.199999809265137,242
12.199999809265137,244
12.239999771118164,244
12.300000190734863,244
12.300000190734863,246
12.359999656677246,246
12.399999618530273,246
12.399999618530273,248
12.479999542236328,248
12.5,248
12.5,250
12.600000381469727,250
12.600000381469727,252
12.699999809265137,252
12.699999809265137,254
12.720000267028809,254
12.800000190734863,254
12.800000190734863,0
12.840000152587891,0
12.899999618530273,0
12.899999618530273,2
12.960000038146973,2
13,2
13,4
13.079999923706055,4
13.100000381469727,4
13.100000381469727,6
13.199999809265137,6
13.199999809265137,8
13.300000190734863,8
13.300000190734863,10
13.319999694824219,10
13.399999618530273,10
13.399999618530273,12
13.439999580383301,12
13.5,12
13.5,14
13.560000419616699,14
13.600000381469727,14
13.600000381469727,16
13.680000305175781,16
13.699999809265137,16
13.699999809265137,18
13.800000190734863,18
13.800000190734863,20
13.899999618530273,20
13.899999618530273,22
13.920000076293945,22
14,22
14,24
14.039999961853027,24
14.100000381469727,24
14.100000381469727,26
14.159999847412109,26
14.199999809265137,26
14.199999809265137,28
14.279999732971191,28
14.300000190734863,28
14.300000190734863,30
14.399999618530273,30
14.399999618530273,32
14.5,32
14.5,34
14.520000457763672,34
14.600000381469727,34
14.600000381469727,36
14.640000343322754,36
14.699999809265137,36
14.699999809265137,38
14.760000228881836,38
14.800000190734863,38
14.800000190734863,40
14.880000114440918,40
14.899999618530273,40
14.899999618530273,42
15,42
15,44
15.100000381469727,44
15.100000381469727,46
15.119999885559082,46
15.199999809265137,46
15.199999809265137,48
