"time","J1_0w","J2_0w","J3_0w","J4_0w"
0.1215,9.35624,1.21036,4.44089e-016,4.37244e-016
0.123,9.35624,1.21036,4.44089e-016,4.37244e-016
0.123,9.33176,1.22518,8.88178e-016,8.81067e-016
0.1245,9.33176,1.22518,8.88178e-016,8.81067e-016
0.1245,9.30676,1.24,6.66134e-016,6.58811e-016
0.126,9.30676,1.24,6.66134e-016,6.58811e-016
0.126,9.28125,1.25482,0,-7.47119e-018
0.1275,9.28125,1.25482,0,-7.47119e-018
0.1275,9.25526,1.26963,1.11022e-015,1.10267e-015
0.129,9.25526,1.26963,1.11022e-015,1.10267e-015
0.129,9.22882,1.28444,6.66134e-016,6.58585e-016
0.1305,9.22882,1.28444,6.66134e-016,6.58585e-016
0.1305,9.20194,1.29924,-1.33227e-015,-1.33986e-015
0.132,9.20194,1.29924,-1.33227e-015,-1.33986e-015
0.132,9.17466,1.31404,-2.22045e-016,-2.29684e-016
0.1335,9.17466,1.31404,-2.22045e-016,-2.29684e-016
0.1335,9.14701,1.32883,-1.55431e-015,-1.56201e-015
0.135,9.14701,1.32883,-1.55431e-015,-1.56201e-015
0.135,9.11901,1.34362,-8.88178e-016,-8.95968e-016
0.1365,9.11901,1.34362,-8.88178e-016,-8.95968e-016
0.1365,9.0907,1.35841,-1.33227e-015,-1.3402e-015
0.138,9.0907,1.35841,-1.33227e-015,-1.3402e-015
0.138,9.06211,1.37319,-1.11022e-015,-1.1183e-015
0.1395,9.06211,1.37319,-1.11022e-015,-1.1183e-015
0.1395,9.03325,1.38796,-8.88178e-016,-8.96354e-016
0.141,9.03325,1.38796,-8.88178e-016,-8.96354e-016
0.141,9.00417,1.40273,2.22045e-016,2.13762e-016
0.1425,9.00417,1.40273,2.22045e-016,2.13762e-016
0.1425,8.97489,1.4175,0,-8.39559e-018
0.144,8.97489,1.4175,0,-8.39559e-018
0.144,8.94546,1.43226,2.22045e-016,2.13532e-016
0.1455,8.94546,1.43226,2.22045e-016,2.13532e-016
0.1455,8.91591,1.44701,-2.22045e-016,-2.30677e-016
0.147,8.91591,1.44701,-2.22045e-016,-2.30677e-016
0.147,8.88625,1.46176,-6.66134e-016,-6.74874e-016
0.1485,8.88625,1.46176,-6.66134e-016,-6.74874e-016
0.1485,8.85653,1.4765,-2.22045e-016,-2.30883e-016
0.15,8.85653,1.4765,-2.22045e-016,-2.30883e-016
0.15,8.82678,1.49124,-1.55431e-015,-1.56323e-015
0.1515,8.82678,1.49124,-1.55431e-015,-1.56323e-015
0.1515,8.79704,1.50598,-1.11022e-015,-1.1192e-015
0.153,8.79704,1.50598,-1.11022e-015,-1.1192e-015
0.153,8.76735,1.52071,-4.44089e-016,-4.53094e-016
0.1545,8.76735,1.52071,-4.44089e-016,-4.53094e-016
0.1545,8.73772,1.53543,-2.22045e-016,-2.31084e-016
0.156,8.73772,1.53543,-2.22045e-016,-2.31084e-016
0.156,8.70819,1.55015,-8.88178e-016,-8.97255e-016
0.1575,8.70819,1.55015,-8.88178e-016,-8.97255e-016
0.1575,8.6788,1.56486,4.44089e-016,4.34982e-016
0.159,8.6788,1.56486,4.44089e-016,4.34982e-016
0.159,8.64958,1.57957,6.66134e-016,6.57001e-016
0.1605,8.64958,1.57957,6.66134e-016,6.57001e-016
0.1605,8.62057,1.59427,4.44089e-016,4.34934e-016
0.162,8.62057,1.59427,4.44089e-016,4.34934e-016
0.162,8.5918,1.60896,-1.33227e-015,-1.34144e-015
0.1635,8.5918,1.60896,-1.33227e-015,-1.34144e-015
0.1635,8.56328,1.62365,-6.66134e-016,-6.75325e-016
0.165,8.56328,1.62365,-6.66134e-016,-6.75325e-016
0.165,8.53506,1.63834,0,-9.20821e-018
0.1665,8.53506,1.63834,0,-9.20821e-018
0.1665,8.50717,1.65301,-4.44089e-016,-4.53317e-016
0.168,8.50717,1.65301,-4.44089e-016,-4.53317e-016
0.168,8.47964,1.66769,-1.77636e-015,-1.78561e-015
0.1695,8.47964,1.66769,-1.77636e-015,-1.78561e-015
0.1695,8.4525,1.68235,-4.44089e-016,-4.53373e-016
0.171,8.4525,1.68235,-4.44089e-016,-4.53373e-016
0.171,8.42576,1.69701,-6.66134e-016,-6.75415e-016
0.1725,8.42576,1.69701,-6.66134e-016,-6.75415e-016
0.1725,8.39945,1.71167,-6.66134e-016,-6.75395e-016
0.174,8.39945,1.71167,-6.66134e-016,-6.75395e-016
0.174,8.37362,1.72632,-4.44089e-016,-4.53307e-016
0.1755,8.37362,1.72632,-4.44089e-016,-4.53307e-016
0.1755,8.34828,1.74096,-8.88178e-016,-8.97326e-016
0.177,8.34828,1.74096,-8.88178e-016,-8.97326e-016
0.177,8.32345,1.7556,-2.22045e-016,-2.31087e-016
0.1785,8.32345,1.7556,-2.22045e-016,-2.31087e-016
0.1785,8.29916,1.77023,2.22045e-016,2.13107e-016
0.18,8.29916,1.77023,2.22045e-016,2.13107e-016
0.18,8.27541,1.78485,-2.22045e-016,-2.30897e-016
0.1815,8.27541,1.78485,-2.22045e-016,-2.30897e-016
0.1815,8.25224,1.79947,2.22045e-016,2.13276e-016
0.183,8.25224,1.79947,2.22045e-016,2.13276e-016
0.183,8.22966,1.81408,6.66134e-016,6.57446e-016
0.1845,8.22966,1.81408,6.66134e-016,6.57446e-016
0.1845,8.2077,1.82868,-6.66134e-016,-6.74749e-016
0.186,8.2077,1.82868,-6.66134e-016,-6.74749e-016
0.186,8.18636,1.84328,-2.22045e-016,-2.30598e-016
0.1875,8.18636,1.84328,-2.22045e-016,-2.30598e-016
0.1875,8.16568,1.85787,-8.88178e-016,-8.96683e-016
0.189,8.16568,1.85787,-8.88178e-016,-8.96683e-016
0.189,8.14566,1.87246,-6.66134e-016,-6.74607e-016
0.1905,8.14566,1.87246,-6.66134e-016,-6.74607e-016
0.1905,8.12633,1.88704,0,-8.45913e-018
0.192,8.12633,1.88704,0,-8.45913e-018
0.192,8.10765,1.90161,-1.11022e-015,-1.11868e-015
0.1935,8.10765,1.90161,-1.11022e-015,-1.11868e-015
0.1935,8.08965,1.91617,-8.88178e-016,-8.96644e-016
0.195,8.08965,1.91617,-8.88178e-016,-8.96644e-016
0.195,8.07235,1.93073,-8.88178e-016,-8.96667e-016
0.1965,8.07235,1.93073,-8.88178e-016,-8.96667e-016
0.1965,8.05575,1.94528,-8.88178e-016,-8.96701e-016
0.198,8.05575,1.94528,-8.88178e-016,-8.96701e-016
0.198,8.03987,1.95983,-2.22045e-015,-2.22901e-015
0.1995,8.03987,1.95983,-2.22045e-015,-2.22901e-015
0.1995,8.0247,1.97436,-8.88178e-016,-8.96789e-016
0.201,8.0247,1.97436,-8.88178e-016,-8.96789e-016
0.201,8.01026,1.98889,-8.88178e-016,-8.96831e-016
0.2025,8.01026,1.98889,-8.88178e-016,-8.96831e-016
0.2025,7.99653,2.00342,-8.88178e-016,-8.96863e-016
0.204,7.99653,2.00342,-8.88178e-016,-8.96863e-016
0.204,7.98354,2.01793,-1.77636e-015,-1.78505e-015
0.2055,7.98354,2.01793,-1.77636e-015,-1.78505e-015
0.2055,7.97122,2.03244,-1.77636e-015,-1.78503e-015
0.207,7.97122,2.03244,-1.77636e-015,-1.78503e-015
0.207,7.95962,2.04695,-1.33227e-015,-1.34088e-015
0.2085,7.95962,2.04695,-1.33227e-015,-1.34088e-015
0.2085,7.94871,2.06144,-2.22045e-015,-2.22893e-015
0.21,7.94871,2.06144,-2.22045e-015,-2.22893e-015
0.21,7.9385,2.07593,-2.66454e-015,-2.67282e-015
0.2115,7.9385,2.07593,-2.66454e-015,-2.67282e-015
0.2115,7.92897,2.09041,-1.33227e-015,-1.34026e-015
0.213,7.92897,2.09041,-1.33227e-015,-1.34026e-015
0.213,7.92012,2.10488,-1.77636e-015,-1.78394e-015
0.2145,7.92012,2.10488,-1.77636e-015,-1.78394e-015
0.2145,7.91192,2.11935,-1.77636e-015,-1.78339e-015
0.216,7.91192,2.11935,-1.77636e-015,-1.78339e-015
0.216,7.90437,2.1338,-1.77636e-015,-1.78267e-015
0.2175,7.90437,2.1338,-1.77636e-015,-1.78267e-015
0.2175,7.89746,2.14825,-2.22045e-015,-2.22597e-015
0.219,7.89746,2.14825,-2.22045e-015,-2.22597e-015
0.219,7.89116,2.1627,-1.77636e-015,-1.78127e-015
0.2205,7.89116,2.1627,-1.77636e-015,-1.78127e-015
0.2205,7.88547,2.17713,-1.77636e-015,-1.78064e-015
0.222,7.88547,2.17713,-1.77636e-015,-1.78064e-015
0.222,7.88034,2.19156,-2.22045e-015,-2.22409e-015
0.2235,7.88034,2.19156,-2.22045e-015,-2.22409e-015
0.2235,7.87578,2.20598,-1.33227e-015,-1.33528e-015
0.225,7.87578,2.20598,-1.33227e-015,-1.33528e-015
0.225,7.87175,2.22039,-2.22045e-015,-2.22286e-015
0.2265,7.87175,2.22039,-2.22045e-015,-2.22286e-015
0.2265,7.86822,2.23479,-1.77636e-015,-1.77823e-015
0.228,7.86822,2.23479,-1.77636e-015,-1.77823e-015
0.228,7.86517,2.24919,-1.77636e-015,-1.77778e-015
0.2295,7.86517,2.24919,-1.77636e-015,-1.77778e-015
0.2295,7.86257,2.26358,-2.22045e-015,-2.22154e-015
0.231,7.86257,2.26358,-2.22045e-015,-2.22154e-015
0.231,7.86042,2.27796,-8.88178e-016,-8.88899e-016
0.2325,7.86042,2.27796,-8.88178e-016,-8.88899e-016
0.2325,7.85869,2.29233,-8.88178e-016,-8.88424e-016
0.234,7.85869,2.29233,-8.88178e-016,-8.88424e-016
0.234,7.85734,2.30669,-1.33227e-015,-1.33207e-015
0.2355,7.85734,2.30669,-1.33227e-015,-1.33207e-015
0.2355,7.85634,2.32105,-4.44089e-016,-4.43482e-016
0.237,7.85634,2.32105,-4.44089e-016,-4.43482e-016
0.237,7.85566,2.3354,-8.88178e-016,-8.87202e-016
0.2385,7.85566,2.3354,-8.88178e-016,-8.87202e-016
0.2385,7.85526,2.34974,-4.44089e-016,-4.42788e-016
0.24,7.85526,2.34974,-4.44089e-016,-4.42788e-016
0.24,7.85512,2.36407,-8.88178e-016,-8.86598e-016
0.2415,7.85512,2.36407,-8.88178e-016,-8.86598e-016
0.2415,7.85519,2.37839,0,1.81082e-018
0.243,7.85519,2.37839,0,1.81082e-018
0.243,7.85544,2.3927,-8.88178e-016,-8.86187e-016
0.2445,7.85544,2.3927,-8.88178e-016,-8.86187e-016
0.2445,7.85588,2.40701,-8.88178e-016,-8.86041e-016
0.246,7.85588,2.40701,-8.88178e-016,-8.86041e-016
0.246,7.85645,2.4213,-4.44089e-016,-4.41843e-016
0.2475,7.85645,2.4213,-4.44089e-016,-4.41843e-016
0.2475,7.85712,2.43559,-8.88178e-016,-8.85861e-016
0.249,7.85712,2.43559,-8.88178e-016,-8.85861e-016
0.249,7.85785,2.44987,-8.88178e-016,-8.85822e-016
0.2505,7.85785,2.44987,-8.88178e-016,-8.85822e-016
0.2505,7.85861,2.46414,-8.88178e-016,-8.8581e-016
0.252,7.85861,2.46414,-8.88178e-016,-8.8581e-016
0.252,7.85936,2.47841,-1.33227e-015,-1.32991e-015
0.2535,7.85936,2.47841,-1.33227e-015,-1.32991e-015
0.2535,7.86007,2.49266,-8.88178e-016,-8.85834e-016
0.255,7.86007,2.49266,-8.88178e-016,-8.85834e-016
0.255,7.86071,2.5069,-8.88178e-016,-8.8585e-016
0.2565,7.86071,2.5069,-8.88178e-016,-8.8585e-016
0.2565,7.86123,2.52114,-4.44089e-016,-4.41767e-016
0.258,7.86123,2.52114,-4.44089e-016,-4.41767e-016
0.258,7.86164,2.53537,0,2.21836e-018
0.2595,7.86164,2.53537,0,2.21836e-018
0.2595,7.86187,2.54958,-4.44089e-016,-4.41992e-016
0.261,7.86187,2.54958,-4.44089e-016,-4.41992e-016
0.261,7.8619,2.56379,0,1.96377e-018
0.2625,7.8619,2.56379,0,1.96377e-018
0.2625,7.8617,2.57799,-4.44089e-016,-4.42268e-016
0.264,7.8617,2.57799,-4.44089e-016,-4.42268e-016
0.264,7.86124,2.59218,-8.88178e-016,-8.86503e-016
0.2655,7.86124,2.59218,-8.88178e-016,-8.86503e-016
0.2655,7.86048,2.60636,0,1.53177e-018
0.267,7.86048,2.60636,0,1.53177e-018
0.267,7.8594,2.62054,0,1.39512e-018
0.2685,7.8594,2.62054,0,1.39512e-018
0.2685,7.85797,2.6347,0,1.27184e-018
0.27,7.85797,2.6347,0,1.27184e-018
0.27,7.85616,2.64885,0,1.14156e-018
0.2715,7.85616,2.64885,0,1.14156e-018
0.2715,7.85394,2.663,4.44089e-016,4.45031e-016
0.273,7.85394,2.663,4.44089e-016,4.45031e-016
0.273,7.85128,2.67713,4.44089e-016,4.44808e-016
0.2745,7.85128,2.67713,4.44089e-016,4.44808e-016
0.2745,7.84817,2.69126,4.44089e-016,4.4456e-016
0.276,7.84817,2.69126,4.44089e-016,4.4456e-016
0.276,7.84457,2.70537,4.44089e-016,4.44278e-016
0.2775,7.84457,2.70537,4.44089e-016,4.44278e-016
0.2775,7.84047,2.71948,4.44089e-016,4.43956e-016
0.279,7.84047,2.71948,4.44089e-016,4.43956e-016
0.279,7.83584,2.73357,4.44089e-016,4.43586e-016
0.2805,7.83584,2.73357,4.44089e-016,4.43586e-016
0.2805,7.83066,2.74766,0,-9.31212e-019
0.282,7.83066,2.74766,0,-9.31212e-019
0.282,7.82491,2.76174,4.44089e-016,4.4266e-016
0.2835,7.82491,2.76174,4.44089e-016,4.4266e-016
0.2835,7.81857,2.77581,8.88178e-016,8.86258e-016
0.285,7.81857,2.77581,8.88178e-016,8.86258e-016
0.285,7.81163,2.78986,8.88178e-016,8.85811e-016
0.2865,7.81163,2.78986,8.88178e-016,8.85811e-016
0.2865,7.80406,2.80391,4.44089e-016,4.41262e-016
0.288,7.80406,2.80391,4.44089e-016,4.41262e-016
0.288,7.79586,2.81795,0,-3.29703e-018
0.2895,7.79586,2.81795,0,-3.29703e-018
0.2895,7.78701,2.83198,-4.44089e-016,-4.47861e-016
0.291,7.78701,2.83198,-4.44089e-016,-4.47861e-016
0.291,7.7775,2.84599,-4.44089e-016,-4.48336e-016
0.2925,7.7775,2.84599,-4.44089e-016,-4.48336e-016
0.2925,7.76733,2.86,4.44089e-016,4.39375e-016
0.294,7.76733,2.86,4.44089e-016,4.39375e-016
0.294,7.75648,2.874,0,-5.16812e-018
0.2955,7.75648,2.874,0,-5.16812e-018
0.2955,7.74495,2.88798,4.44089e-016,4.38489e-016
0.297,7.74495,2.88798,4.44089e-016,4.38489e-016
0.297,7.73272,2.90196,4.44089e-016,4.38017e-016
0.2985,7.73272,2.90196,4.44089e-016,4.38017e-016
0.2985,7.7198,2.91593,-4.44089e-016,-4.50652e-016
0.3,7.7198,2.91593,-4.44089e-016,-4.50652e-016
0.3,7.70617,2.92988,0,-7.05421e-018
0.3015,7.70617,2.92988,0,-7.05421e-018
0.3015,7.69185,2.94383,4.44089e-016,4.36543e-016
0.303,7.69185,2.94383,4.44089e-016,4.36543e-016
0.303,7.67683,2.95777,8.88178e-016,8.8014e-016
0.3045,7.67683,2.95777,8.88178e-016,8.8014e-016
0.3045,7.66112,2.97169,-4.44089e-016,-4.5262e-016
0.306,7.66112,2.97169,-4.44089e-016,-4.5262e-016
0.306,7.64473,2.98561,0,-9.02138e-018
0.3075,7.64473,2.98561,0,-9.02138e-018
0.3075,7.62766,2.99951,0,-9.51104e-018
0.309,7.62766,2.99951,0,-9.51104e-018
0.309,7.60991,3.0134,1.33227e-015,1.32227e-015
0.3105,7.60991,3.0134,1.33227e-015,1.32227e-015
0.3105,7.59148,3.02728,8.88178e-016,8.77704e-016
0.312,7.59148,3.02728,8.88178e-016,8.77704e-016
0.312,7.57239,3.04116,1.33227e-015,1.32132e-015
0.3135,7.57239,3.04116,1.33227e-015,1.32132e-015
0.3135,7.55265,3.05502,1.33227e-015,1.32086e-015
0.315,7.55265,3.05502,1.33227e-015,1.32086e-015
0.315,7.53227,3.06887,8.88178e-016,8.76317e-016
0.3165,7.53227,3.06887,8.88178e-016,8.76317e-016
0.3165,7.51128,3.08271,4.44089e-016,4.31781e-016
0.318,7.51128,3.08271,4.44089e-016,4.31781e-016
0.318,7.48969,3.09653,1.33227e-015,1.31952e-015
0.3195,7.48969,3.09653,1.33227e-015,1.31952e-015
0.3195,7.46751,3.11035,1.33227e-015,1.31909e-015
0.321,7.46751,3.11035,1.33227e-015,1.31909e-015
0.321,7.44478,3.12416,8.88178e-016,8.74579e-016
0.3225,7.44478,3.12416,8.88178e-016,8.74579e-016
0.3225,7.4215,3.13795,1.33227e-015,1.31825e-015
0.324,7.4215,3.13795,1.33227e-015,1.31825e-015
0.324,7.39768,3.15174,8.88178e-016,8.73748e-016
0.3255,7.39768,3.15174,8.88178e-016,8.73748e-016
0.3255,7.37335,3.16551,4.44089e-016,4.29247e-016
0.327,7.37335,3.16551,4.44089e-016,4.29247e-016
0.327,7.34853,3.17927,8.88178e-016,8.72927e-016
0.3285,7.34853,3.17927,8.88178e-016,8.72927e-016
0.3285,7.32327,3.19302,8.88178e-016,8.72519e-016
0.33,7.32327,3.19302,8.88178e-016,8.72519e-016
0.33,7.29757,3.20676,1.33227e-015,1.3162e-015
0.3315,7.29757,3.20676,1.33227e-015,1.3162e-015
0.3315,7.27147,3.22049,8.88178e-016,8.71695e-016
0.333,7.27147,3.22049,8.88178e-016,8.71695e-016
0.333,7.24501,3.23421,8.88178e-016,8.71275e-016
0.3345,7.24501,3.23421,8.88178e-016,8.71275e-016
0.3345,7.2182,3.24791,1.33227e-015,1.31494e-015
