"time","J1.w","J2.w","J3.w","J4.w"
0.0001,9.999,0.001,0,0
0.0032,9.96956,0.0319999,0,0
0.0062,9.94392,0.0619994,0,0
0.0093,9.92035,0.0929979,0,0
0.0124,9.89966,0.123995,0,0
0.0155,9.88177,0.15499,0,0
0.0186,9.86656,0.185983,0,0
0.0217,9.85386,0.216973,0,0
0.0248,9.84351,0.24796,0,0
0.0279,9.83531,0.278943,0,0
0.031,9.82906,0.309922,0,0
0.034,9.82463,0.339897,0,0
0.037,9.82157,0.369867,0,0
0.04,9.81964,0.399832,0,0
0.043,9.81859,0.429792,0,0
0.046,9.81817,0.459745,0,0
0.049,9.81812,0.489691,0,0
0.052,9.81817,0.519631,0,0
0.055,9.81805,0.549563,0,0
0.058,9.8175,0.579488,0,0
0.061,9.81626,0.609404,0,0
0.064,9.81407,0.639312,0,0
0.067,9.8107,0.66921,0,0
0.07,9.8059,0.6991,0,0
0.073,9.79946,0.728979,0,0
0.076,9.79116,0.758847,0,0
0.079,9.78081,0.788705,0,0
0.082,9.76825,0.818552,0,0
0.085,9.75331,0.848387,0,0
0.088,9.73587,0.878211,0,0
0.091,9.71582,0.908021,0,0
0.094,9.69307,0.937819,0,0
0.097,9.66756,0.967603,0,0
0.1,9.63925,0.997374,0,0
0.103,9.60812,1.02713,0,0
0.106,9.5742,1.05687,0,0
0.109,9.53752,1.0866,0,0
0.112,9.49814,1.11631,0,0
0.115,9.45615,1.14601,0,0
0.118,9.41165,1.17569,0,0
0.121,9.36478,1.20535,0,0
0.124,9.3157,1.23499,0,0
0.1271,9.26283,1.26561,0,0
0.1302,9.20799,1.29621,0,0
0.1333,9.1514,1.32678,0,0
0.1364,9.09333,1.35734,0,0
0.1395,9.03401,1.38787,0,0
0.1426,8.97374,1.41839,0,0
0.1457,8.91279,1.44888,0,0
0.1488,8.85145,1.47935,0,0
0.1519,8.79002,1.5098,0,0
0.155,8.72878,1.54023,0,0
0.1581,8.66804,1.57063,0,0
0.1612,8.60807,1.60101,0,0
0.1643,8.54916,1.63136,0,0
0.1674,8.49158,1.66169,0,0
0.1705,8.43559,1.692,0,0
0.1736,8.38144,1.72228,0,0
0.1767,8.32934,1.75253,0,0
0.1798,8.27952,1.78275,0,0
0.1829,8.23214,1.81295,0,0
0.186,8.18738,1.84312,0,0
0.1891,8.14538,1.87327,0,0
0.1922,8.10625,1.90338,0,0
0.1953,8.07007,1.93347,0,0
0.1984,8.0369,1.96353,0,0
0.2015,8.00678,1.99355,0,0
