"time","J1.w","J2.w","J3.w","J4.w"
0,10,0,0,0
0.0015,9.9847,0.015691,0,0
0.003,9.97079,0.030691,0,0
0.0045,9.95758,0.0456908,0,0
0.006,9.94508,0.0606906,0,0
0.0075,9.93327,0.0756901,0,0
0.009,9.92214,0.0906894,0,0
0.0105,9.9117,0.105688,0,0
0.012,9.90192,0.120687,0,0
0.0135,9.8928,0.135685,0,0
0.015,9.88432,0.150683,0,0
0.0165,9.87648,0.16568,0,0
0.018,9.86925,0.180677,0,0
0.0195,9.86261,0.195673,0,0
0.021,9.85655,0.210669,0,0
0.0225,9.85105,0.225663,0,0
0.024,9.84609,0.240657,0,0
0.0255,9.84164,0.25565,0,0
0.027,9.83768,0.270642,0,0
0.0285,9.83419,0.285634,0,0
0.03,9.83115,0.300624,0,0
0.0315,9.82852,0.315613,0,0
0.033,9.82627,0.330601,0,0
0.0345,9.82439,0.345588,0,0
0.036,9.82283,0.360574,0,0
0.0375,9.82158,0.375558,0,0
0.039,9.82059,0.390542,0,0
0.0405,9.81985,0.405523,0,0
0.042,9.81931,0.420504,0,0
0.0435,9.81895,0.435483,0,0
0.045,9.81874,0.45046,0,0
0.0465,9.81863,0.465436,0,0
0.048,9.8186,0.48041,0,0
0.0495,9.81862,0.495383,0,0
0.051,9.81864,0.510353,0,0
0.0525,9.81865,0.525322,0,0
0.054,9.8186,0.54029,0,0
0.0555,9.81846,0.555255,0,0
0.057,9.8182,0.570218,0,0
0.0585,9.81779,0.585179,0,0
0.06,9.81719,0.600139,0,0
0.0615,9.81637,0.615096,0,0
0.063,9.81531,0.630051,0,0
0.0645,9.81396,0.645003,0,0
0.066,9.81231,0.659954,0,0
0.0675,9.81031,0.674902,0,0
0.069,9.80795,0.689848,0,0
0.0705,9.80519,0.704791,0,0
0.072,9.80201,0.719732,0,0
0.0735,9.79838,0.73467,0,0
0.075,9.79427,0.749606,0,0
0.0765,9.78967,0.764539,0,0
0.078,9.78454,0.77947,0,0
0.0795,9.77887,0.794397,0,0
0.081,9.77264,0.809322,0,0
0.0825,9.76583,0.824244,0,0
0.084,9.75842,0.839163,0,0
0.0855,9.75038,0.854079,0,0
0.087,9.74172,0.868992,0,0
0.0885,9.73241,0.883902,0,0
0.09,9.72244,0.898809,0,0
0.0915,9.71181,0.913713,0,0
0.093,9.70049,0.928614,0,0
0.0945,9.68849,0.943511,0,0
0.096,9.67579,0.958405,0,0
0.0975,9.6624,0.973296,0,0
0.099,9.6483,0.988183,0,0
0.1005,9.6335,1.00307,0,0
0.102,9.618,1.01795,0,0
0.1035,9.6018,1.03282,0,0
0.105,9.5849,1.0477,0,0
0.1065,9.5673,1.06256,0,0
0.108,9.54902,1.07743,0,0
0.1095,9.53005,1.09229,0,0
0.111,9.51042,1.10715,0,0
0.1125,9.49012,1.122,0,0
0.114,9.46918,1.13685,0,0
0.1155,9.4476,1.1517,0,0
0.117,9.4254,1.16654,0,0
0.1185,9.4026,1.18138,0,0
0.12,9.37921,1.19621,0,0
0.1215,9.35525,1.21104,0,0
0.123,9.33075,1.22587,0,0
0.1245,9.30573,1.24069,0,0
0.126,9.2802,1.2555,0,0
0.1275,9.25419,1.27031,0,0
0.129,9.22773,1.28512,0,0
0.1305,9.20085,1.29992,0,0
0.132,9.17356,1.31472,0,0
0.1335,9.1459,1.32952,0,0
0.135,9.1179,1.34431,0,0
0.1365,9.08958,1.35909,0,0
0.138,9.06098,1.37387,0,0
0.1395,9.03212,1.38864,0,0
0.141,9.00304,1.40341,0,0
0.1425,8.97377,1.41818,0,0
0.144,8.94434,1.43294,0,0
0.1455,8.91478,1.44769,0,0
0.147,8.88514,1.46244,0,0
0.1485,8.85543,1.47718,0,0
0.15,8.82569,1.49192,0,0
0.1515,8.79597,1.50666,0,0
0.153,8.76628,1.52139,0,0
0.1545,8.73667,1.53611,0,0
0.156,8.70716,1.55083,0,0
0.1575,8.67779,1.56554,0,0
0.159,8.6486,1.58024,0,0
0.1605,8.6196,1.59495,0,0
0.162,8.59085,1.60964,0,0
0.1635,8.56236,1.62433,0,0
0.165,8.53417,1.63901,0,0
0.1665,8.50631,1.65369,0,0
0.168,8.4788,1.66836,0,0
0.1695,8.45168,1.68303,0,0
0.171,8.42498,1.69769,0,0
0.1725,8.39871,1.71235,0,0
0.174,8.37291,1.72699,0,0
0.1755,8.34761,1.74164,0,0
0.177,8.32281,1.75627,0,0
0.1785,8.29856,1.7709,0,0
0.18,8.27486,1.78552,0,0
0.1815,8.25174,1.80014,0,0
0.183,8.22922,1.81475,0,0
0.1845,8.20732,1.82936,0,0
0.186,8.18605,1.84395,0,0
0.1875,8.16542,1.85855,0,0
0.189,8.14545,1.87313,0,0
0.1905,8.12616,1.88771,0,0
0.192,8.10755,1.90228,0,0
0.1935,8.08963,1.91684,0,0
0.195,8.07241,1.9314,0,0
0.1965,8.05589,1.94595,0,0
0.198,8.04009,1.9605,0,0
0.1995,8.02499,1.97503,0,0
0.201,8.01061,1.98957,0,0
0.2025,7.99695,2.00409,0,0
0.204,7.98399,2.0186,0,0
0.2055,7.97175,2.03311,0,0
0.207,7.9602,2.04762,0,0
0.2085,7.94935,2.06211,0,0
0.21,7.9392,2.0766,0,0
0.2115,7.92972,2.09108,0,0
0.213,7.92091,2.10555,0,0
0.2145,7.91275,2.12001,0,0
0.216,7.90523,2.13447,0,0
0.2175,7.89835,2.14892,0,0
0.219,7.89207,2.16336,0,0
0.2205,7.88638,2.1778,0,0
0.222,7.88126,2.19222,0,0
0.2235,7.8767,2.20664,0,0
0.225,7.87266,2.22106,0,0
0.2265,7.86914,2.23546,0,0
0.228,7.86609,2.24985,0,0
0.2295,7.8635,2.26424,0,0
0.231,7.86134,2.27862,0,0
0.2325,7.85959,2.29299,0,0
0.234,7.85821,2.30736,0,0
0.2355,7.85718,2.32171,0,0
0.237,7.85647,2.33606,0,0
0.2385,7.85604,2.3504,0,0
0.24,7.85588,2.36473,0,0
0.2415,7.85593,2.37905,0,0
0.243,7.85618,2.39336,0,0
0.2445,7.8566,2.40767,0,0
0.246,7.85714,2.42196,0,0
0.2475,7.85777,2.43625,0,0
0.249,7.85847,2.45053,0,0
0.2505,7.8592,2.4648,0,0
0.252,7.85992,2.47906,0,0
0.2535,7.86061,2.49332,0,0
0.255,7.86123,2.50756,0,0
0.2565,7.86174,2.5218,0,0
0.258,7.86212,2.53602,0,0
0.2595,7.86233,2.55024,0,0
0.261,7.86233,2.56445,0,0
0.2625,7.86211,2.57865,0,0
0.264,7.86163,2.59284,0,0
0.2655,7.86085,2.60702,0,0
0.267,7.85975,2.62119,0,0
0.2685,7.85829,2.63535,0,0
0.27,7.85646,2.64951,0,0
0.2715,7.85422,2.66365,0,0
0.273,7.85155,2.67778,0,0
0.2745,7.84841,2.69191,0,0
0.276,7.8448,2.70602,0,0
0.2775,7.84067,2.72013,0,0
0.279,7.83602,2.73423,0,0
0.2805,7.83082,2.74831,0,0
0.282,7.82505,2.76239,0,0
0.2835,7.81869,2.77646,0,0
0.285,7.81173,2.79051,0,0
0.2865,7.80414,2.80456,0,0
0.288,7.79592,2.8186,0,0
0.2895,7.78706,2.83262,0,0
0.291,7.77753,2.84664,0,0
0.2925,7.76734,2.86065,0,0
0.294,7.75647,2.87464,0,0
0.2955,7.74491,2.88863,0,0
0.297,7.73266,2.90261,0,0
0.2985,7.71972,2.91657,0,0
0.3,7.70609,2.93053,0,0
