    "time",       "i",   "speed",    "Rarm"
     0.132, 33.949501, 71.556369,   3.80992
     0.133, 33.937883, 72.081345,   3.80848
     0.134, 33.926269,  72.60605,   3.80704
     0.135, 33.914658, 73.130482,    3.8056
     0.136, 33.903052, 73.654643,   3.80416
     0.137, 33.891449, 74.178533,   3.80272
     0.138, 33.879849, 74.702152,   3.80128
     0.139, 33.868254,   75.2255,   3.79984
      0.14, 33.856662, 75.748576,    3.7984
     0.141, 33.845074, 76.271382,   3.79696
     0.142,  33.83349, 76.793917,   3.79552
     0.143, 33.821909, 77.316181,   3.79408
     0.144, 33.810333, 77.838174,   3.79264
     0.145,  33.79876, 78.359897,    3.7912
     0.146, 33.787191,  78.88135,   3.78976
     0.147, 33.775625, 79.402532,   3.78832
     0.148, 33.764064, 79.923444,   3.78688
     0.149, 33.752506, 80.444086,   3.78544
      0.15, 33.740952, 80.964458,     3.784
     0.151, 33.729401, 81.484561,   3.78256
     0.152, 33.717855, 82.004393,   3.78112
     0.153, 33.706312, 82.523956,   3.77968
     0.154, 33.694773, 83.043249,   3.77824
     0.155, 33.683238, 83.562273,    3.7768
     0.156, 33.671706, 84.081027,   3.77536
     0.157, 33.660178, 84.599512,   3.77392
     0.158, 33.648654, 85.117728,   3.77248
     0.159, 33.637134, 85.635675,   3.77104
      0.16, 33.625617, 86.153353,    3.7696
     0.161, 33.614105, 86.670763,   3.76816
     0.162, 33.602596, 87.187903,   3.76672
     0.163,  33.59109, 87.704775,   3.76528
     0.164, 33.579589, 88.221378,   3.76384
     0.165, 33.568091, 88.737713,    3.7624
     0.166, 33.556597,  89.25378,   3.76096
     0.167, 33.545107, 89.769579,   3.75952
     0.168,  33.53362, 90.285109,   3.75808
     0.169, 33.522138, 90.800371,   3.75664
      0.17, 33.510659, 91.315366,    3.7552
     0.171, 33.499183, 91.830092,   3.75376
     0.172, 33.487712, 92.344551,   3.75232
     0.173, 33.476244, 92.858743,   3.75088
     0.174,  33.46478, 93.372666,   3.74944
     0.175,  33.45332, 93.886323,     3.748
     0.176, 33.441863, 94.399712,   3.74656
     0.177, 33.430411, 94.912834,   3.74512
     0.178, 33.418962, 95.425689,   3.74368
     0.179, 33.407516, 95.938277,   3.74224
      0.18, 33.396075, 96.450598,    3.7408
     0.181, 33.384637, 96.962653,   3.73936
     0.182, 33.373203, 97.474441,   3.73792
     0.183, 33.361773, 97.985962,   3.73648
     0.184, 33.350346, 98.497217,   3.73504
     0.185, 33.338923, 99.008205,    3.7336
     0.186, 33.327504, 99.518927,   3.73216
     0.187, 33.316089, 100.02938,   3.73072
     0.188, 33.304677, 100.53957,   3.72928
     0.189,  33.29327,  101.0495,   3.72784
      0.19, 33.281866, 101.55916,    3.7264
     0.191, 33.270465, 102.06855,   3.72496
     0.192, 33.259069, 102.57767,   3.72352
     0.193, 33.247676, 103.08654,   3.72208
     0.194, 33.236286, 103.59513,   3.72064
     0.195, 33.224901, 104.10346,    3.7192
     0.196, 33.213519, 104.61153,   3.71776
     0.197, 33.202141, 105.11933,   3.71632
     0.198, 33.190767, 105.62686,   3.71488
     0.199, 33.179397, 106.13413,   3.71344
       0.2,  33.16803, 106.64114,     3.712
     0.201, 33.156667, 107.14788,   3.71056
     0.202, 33.145308, 107.65436,   3.70912
     0.203, 33.133952, 108.16057,   3.70768
     0.204,   33.1226, 108.66652,   3.70624
     0.205, 33.111252,  109.1722,    3.7048
     0.206, 33.099908, 109.67762,   3.70336
     0.207, 33.088567, 110.18277,   3.70192
     0.208,  33.07723, 110.68766,   3.70048
     0.209, 33.065897, 111.19229,   3.69904
      0.21, 33.054568, 111.69666,    3.6976
     0.211, 33.043242, 112.20076,   3.69616
     0.212,  33.03192, 112.70459,   3.69472
     0.213, 33.020602, 113.20816,   3.69328
     0.214, 33.009287, 113.71147,   3.69184
     0.215, 32.997977, 114.21452,    3.6904
     0.216,  32.98667,  114.7173,   3.68896
     0.217, 32.975366, 115.21982,   3.68752
     0.218, 32.964067, 115.72208,   3.68608
     0.219, 32.952771, 116.22407,   3.68464
      0.22, 32.941478,  116.7258,    3.6832
     0.221,  32.93019, 117.22727,   3.68176
     0.222, 32.918905, 117.72848,   3.68032
     0.223, 32.907624, 118.22942,   3.67888
     0.224, 32.896347,  118.7301,   3.67744
     0.225, 32.885073, 119.23052,     3.676
     0.226, 32.873804, 119.73068,   3.67456
     0.227, 32.862537, 120.23057,   3.67312
     0.228, 32.851275, 120.73021,   3.67168
     0.229, 32.840016, 121.22958,   3.67024
      0.23, 32.828761, 121.72869,    3.6688
     0.231,  32.81751, 122.22754,   3.66736
     0.232, 32.806263, 122.72612,   3.66592
     0.233, 32.795019, 123.22445,   3.66448
     0.234, 32.783779, 123.72251,   3.66304
     0.235, 32.772542, 124.22031,    3.6616
     0.236,  32.76131, 124.71785,   3.66016
     0.237, 32.750081, 125.21513,   3.65872
     0.238, 32.738855, 125.71215,   3.65728
     0.239, 32.727634, 126.20891,   3.65584
      0.24, 32.716416, 126.70541,    3.6544
     0.241, 32.705202, 127.20165,   3.65296
     0.242, 32.693992, 127.69762,   3.65152
     0.243, 32.682785, 128.19334,   3.65008
     0.244, 32.671582,  128.6888,   3.64864
     0.245, 32.660383, 129.18399,    3.6472
     0.246, 32.649187, 129.67893,   3.64576
     0.247, 32.637995,  130.1736,   3.64432
     0.248, 32.626807, 130.66802,   3.64288
     0.249, 32.615623, 131.16218,   3.64144
      0.25, 32.604442, 131.65607,      3.64
     0.251, 32.593265, 132.14971,   3.63856
     0.252, 32.582092, 132.64309,   3.63712
     0.253, 32.570922, 133.13621,   3.63568
     0.254, 32.559756, 133.62906,   3.63424
     0.255, 32.548594, 134.12166,    3.6328
     0.256, 32.537435,   134.614,   3.63136
     0.257, 32.526281, 135.10609,   3.62992
     0.258,  32.51513, 135.59791,   3.62848
     0.259, 32.503982, 136.08947,   3.62704
      0.26, 32.492838, 136.58078,    3.6256
     0.261, 32.481699, 137.07182,   3.62416
     0.262, 32.470562, 137.56261,   3.62272
     0.263,  32.45943, 138.05314,   3.62128
     0.264, 32.448301, 138.54341,   3.61984
     0.265, 32.437176, 139.03343,    3.6184
     0.266, 32.426054, 139.52318,   3.61696
     0.267, 32.414936, 140.01268,   3.61552
     0.268, 32.403822, 140.50192,   3.61408
     0.269, 32.392712,  140.9909,   3.61264
      0.27, 32.381605, 141.47963,    3.6112
     0.271, 32.370502, 141.96809,   3.60976
     0.272, 32.359403,  142.4563,   3.60832
     0.273, 32.348307, 142.94425,   3.60688
     0.274, 32.337216, 143.43195,   3.60544
     0.275, 32.326127, 143.91938,     3.604
     0.276, 32.315043, 144.40657,   3.60256
     0.277, 32.303962, 144.89349,   3.60112
     0.278, 32.292885, 145.38015,   3.59968
     0.279, 32.281812, 145.86656,   3.59824
      0.28, 32.270742, 146.35272,    3.5968
     0.281, 32.259676, 146.83861,   3.59536
     0.282, 32.248613, 147.32425,   3.59392
     0.283, 32.237555, 147.80964,   3.59248
     0.284,   32.2265, 148.29477,   3.59104
     0.285, 32.215449, 148.77964,    3.5896
     0.286, 32.204401, 149.26425,   3.58816
     0.287, 32.193357, 149.74861,   3.58672
     0.288, 32.182317, 150.23272,   3.58528
     0.289,  32.17128, 150.71656,   3.58384
      0.29, 32.160247, 151.20016,    3.5824
     0.291, 32.149218, 151.68349,   3.58096
     0.292, 32.138193, 152.16657,   3.57952
     0.293, 32.127171,  152.6494,   3.57808
     0.294, 32.116153, 153.13197,   3.57664
     0.295, 32.105139, 153.61429,    3.5752
     0.296, 32.094128, 154.09635,   3.57376
     0.297, 32.083121, 154.57815,   3.57232
     0.298, 32.072117,  155.0597,   3.57088
     0.299, 32.061118,   155.541,   3.56944
       0.3, 32.050122, 156.02204,     3.568
     0.301,  32.03913, 156.50283,   3.56656
     0.302, 32.028141, 156.98336,   3.56512
     0.303, 32.017156, 157.46364,   3.56368
     0.304, 32.006175, 157.94366,   3.56224
     0.305, 31.995197, 158.42343,    3.5608
     0.306, 31.984223, 158.90295,   3.55936
     0.307, 31.973253, 159.38221,   3.55792
     0.308, 31.962286, 159.86122,   3.55648
     0.309, 31.951324, 160.33997,   3.55504
      0.31, 31.940364, 160.81847,    3.5536
     0.311, 31.929409, 161.29672,   3.55216
     0.312, 31.918457, 161.77471,   3.55072
     0.313, 31.907509, 162.25245,   3.54928
     0.314, 31.896564, 162.72994,   3.54784
     0.315, 31.885624, 163.20717,    3.5464
     0.316, 31.874686, 163.68416,   3.54496
     0.317, 31.863753, 164.16088,   3.54352
     0.318, 31.852823, 164.63736,   3.54208
     0.319, 31.841897, 165.11358,   3.54064
      0.32, 31.830975, 165.58955,    3.5392
     0.321, 31.820056, 166.06527,   3.53776
     0.322, 31.809141, 166.54073,   3.53632
     0.323, 31.798229, 167.01595,   3.53488
     0.324, 31.787322, 167.49091,   3.53344
     0.325, 31.776417, 167.96561,     3.532
     0.326, 31.765517, 168.44007,   3.53056
     0.327,  31.75462, 168.91428,   3.52912
     0.328, 31.743727, 169.38823,   3.52768
     0.329, 31.732838, 169.86193,   3.52624
      0.33, 31.721952, 170.33538,    3.5248
     0.331,  31.71107, 170.80857,   3.52336
     0.332, 31.700192, 171.28152,   3.52192
     0.333, 31.689317, 171.75422,   3.52048
     0.334, 31.678446, 172.22666,   3.51904
     0.335, 31.667578, 172.69885,    3.5176
     0.336, 31.656715, 173.17079,   3.51616
     0.337, 31.645855, 173.64248,   3.51472
     0.338, 31.634998, 174.11392,   3.51328
     0.339, 31.624145, 174.58511,   3.51184
      0.34, 31.613296, 175.05605,    3.5104
     0.341, 31.602451, 175.52674,   3.50896
     0.342, 31.591609, 175.99718,   3.50752
     0.343, 31.580771, 176.46736,   3.50608
     0.344, 31.569936,  176.9373,   3.50464
     0.345, 31.559106, 177.40699,    3.5032
     0.346, 31.548279, 177.87642,   3.50176
     0.347, 31.537455, 178.34561,   3.50032
     0.348, 31.526635, 178.81455,   3.49888
     0.349, 31.515819, 179.28323,   3.49744
      0.35, 31.505007, 179.75167,     3.496
     0.351, 31.494198, 180.21986,   3.49456
     0.352, 31.483393,  180.6878,   3.49312
     0.353, 31.472591, 181.15549,   3.49168
     0.354, 31.461793, 181.62293,   3.49024
     0.355, 31.450999, 182.09012,    3.4888
     0.356, 31.440208, 182.55706,   3.48736
     0.357, 31.429422, 183.02375,   3.48592
     0.358, 31.418638,  183.4902,   3.48448
     0.359, 31.407859, 183.95639,   3.48304
      0.36, 31.397083, 184.42234,    3.4816
     0.361, 31.386311, 184.88803,   3.48016
     0.362, 31.375542, 185.35348,   3.47872
     0.363, 31.364777, 185.81869,   3.47728
     0.364, 31.354016, 186.28364,   3.47584
     0.365, 31.343258, 186.74834,    3.4744
     0.366, 31.332504,  187.2128,   3.47296
     0.367, 31.321753, 187.67701,   3.47152
     0.368, 31.311007, 188.14097,   3.47008
     0.369, 31.300264, 188.60468,   3.46864
      0.37, 31.289524, 189.06815,    3.4672
     0.371, 31.278788, 189.53137,   3.46576
     0.372, 31.268056, 189.99434,   3.46432
     0.373, 31.257328, 190.45706,   3.46288
     0.374, 31.246603, 190.91954,   3.46144
     0.375, 31.235882, 191.38176,      3.46
     0.376, 31.225164, 191.84375,   3.45856
     0.377,  31.21445, 192.30548,   3.45712
     0.378,  31.20374, 192.76697,   3.45568
     0.379, 31.193033, 193.22821,   3.45424
      0.38, 31.182331,  193.6892,    3.4528
     0.381, 31.171631, 194.14995,   3.45136
     0.382, 31.160936, 194.61045,   3.44992
     0.383, 31.150243, 195.07071,   3.44848
     0.384, 31.139555, 195.53072,   3.44704
     0.385,  31.12887, 195.99048,    3.4456
     0.386, 31.118189,    196.45,   3.44416
     0.387, 31.107512, 196.90927,   3.44272
     0.388, 31.096838, 197.36829,   3.44128
     0.389, 31.086168, 197.82707,   3.43984
      0.39, 31.075501,  198.2856,    3.4384
     0.391, 31.064838, 198.74389,   3.43696
     0.392, 31.054179, 199.20193,   3.43552
     0.393, 31.043523, 199.65973,   3.43408
     0.394, 31.032871, 200.11728,   3.43264
     0.395, 31.022223, 200.57459,    3.4312
     0.396, 31.011578, 201.03165,   3.42976
     0.397, 31.000937, 201.48846,   3.42832
     0.398,   30.9903, 201.94503,   3.42688
     0.399, 30.979666, 202.40136,   3.42544
       0.4, 30.969036, 202.85744,     3.424
     0.401, 30.958409, 203.31328,   3.42256
     0.402, 30.947786, 203.76887,   3.42112
     0.403, 30.937167, 204.22422,   3.41968
     0.404, 30.926551, 204.67932,   3.41824
     0.405, 30.915939, 205.13418,    3.4168
     0.406, 30.905331,  205.5888,   3.41536
     0.407, 30.894726, 206.04317,   3.41392
     0.408, 30.884125,  206.4973,   3.41248
     0.409, 30.873527, 206.95118,   3.41104
      0.41, 30.862934, 207.40482,    3.4096
     0.411, 30.852343, 207.85822,   3.40816
     0.412, 30.841757, 208.31137,   3.40672
     0.413, 30.831174, 208.76428,   3.40528
     0.414, 30.820594, 209.21694,   3.40384
     0.415, 30.810019, 209.66937,    3.4024
     0.416, 30.799447, 210.12155,   3.40096
     0.417, 30.788878, 210.57348,   3.39952
     0.418, 30.778313, 211.02518,   3.39808
     0.419, 30.767752, 211.47663,   3.39664
      0.42, 30.757195, 211.92783,    3.3952
     0.421, 30.746641,  212.3788,   3.39376
     0.422,  30.73609, 212.82952,   3.39232
     0.423, 30.725544,    213.28,   3.39088
     0.424,    30.715, 213.73024,   3.38944
     0.425, 30.704461, 214.18024,     3.388
     0.426, 30.693925, 214.62999,   3.38656
     0.427, 30.683393,  215.0795,   3.38512
     0.428, 30.672864, 215.52877,   3.38368
     0.429, 30.662339,  215.9778,   3.38224
      0.43, 30.651818, 216.42658,    3.3808
     0.431,   30.6413, 216.87513,   3.37936
     0.432, 30.630786, 217.32343,   3.37792
     0.433, 30.620276, 217.77149,   3.37648
     0.434, 30.609769, 218.21931,   3.37504
     0.435, 30.599266, 218.66689,    3.3736
     0.436, 30.588766, 219.11423,   3.37216
     0.437,  30.57827, 219.56132,   3.37072
     0.438, 30.567777, 220.00818,   3.36928
     0.439, 30.557289, 220.45479,   3.36784
      0.44, 30.546804, 220.90117,    3.3664
     0.441, 30.536322,  221.3473,   3.36496
     0.442, 30.525844, 221.79319,   3.36352
     0.443,  30.51537, 222.23884,   3.36208
     0.444, 30.504899, 222.68425,   3.36064
     0.445, 30.494432, 223.12943,    3.3592
     0.446, 30.483968, 223.57436,   3.35776
     0.447, 30.473509, 224.01905,   3.35632
     0.448, 30.463052,  224.4635,   3.35488
     0.449,   30.4526, 224.90771,   3.35344
      0.45, 30.442151, 225.35168,     3.352
     0.451, 30.431705, 225.79541,   3.35056
     0.452, 30.421264,  226.2389,   3.34912
     0.453, 30.410825, 226.68215,   3.34768
     0.454, 30.400391, 227.12517,   3.34624
     0.455,  30.38996, 227.56794,    3.3448
     0.456, 30.379532, 228.01047,   3.34336
     0.457, 30.369109, 228.45277,   3.34192
     0.458, 30.358689, 228.89482,   3.34048
     0.459, 30.348272, 229.33664,   3.33904
      0.46, 30.337859, 229.77822,    3.3376
     0.461,  30.32745, 230.21956,   3.33616
     0.462, 30.317044, 230.66066,   3.33472
     0.463, 30.306642, 231.10152,   3.33328
     0.464, 30.296244, 231.54214,   3.33184
     0.465, 30.285849, 231.98253,    3.3304
     0.466, 30.275457, 232.42267,   3.32896
     0.467,  30.26507, 232.86258,   3.32752
     0.468, 30.254686, 233.30225,   3.32608
     0.469, 30.244305, 233.74168,   3.32464
      0.47, 30.233928, 234.18088,    3.3232
     0.471, 30.223555, 234.61984,   3.32176
     0.472, 30.213185, 235.05855,   3.32032
     0.473, 30.202819, 235.49704,   3.31888
     0.474, 30.192457, 235.93528,   3.31744
     0.475, 30.182098, 236.37329,     3.316
     0.476, 30.171743, 236.81106,   3.31456
     0.477, 30.161391, 237.24859,   3.31312
     0.478, 30.151043, 237.68588,   3.31168
     0.479, 30.140699, 238.12294,   3.31024
      0.48, 30.130358, 238.55976,    3.3088
     0.481, 30.120021, 238.99634,   3.30736
     0.482, 30.109687, 239.43269,   3.30592
     0.483, 30.099357,  239.8688,   3.30448
     0.484, 30.089031, 240.30468,   3.30304
     0.485, 30.078708, 240.74031,    3.3016
     0.486, 30.068388, 241.17572,   3.30016
     0.487, 30.058073, 241.61088,   3.29872
     0.488, 30.047761, 242.04581,   3.29728
     0.489, 30.037452,  242.4805,   3.29584
      0.49, 30.027147, 242.91496,    3.2944
     0.491, 30.016846, 243.34918,   3.29296
     0.492, 30.006548, 243.78316,   3.29152
     0.493, 29.996254, 244.21691,   3.29008
     0.494, 29.985964, 244.65043,   3.28864
     0.495, 29.975677, 245.08371,    3.2872
     0.496, 29.965394, 245.51675,   3.28576
     0.497, 29.955114, 245.94956,   3.28432
     0.498, 29.944838, 246.38213,   3.28288
     0.499, 29.934565, 246.81447,   3.28144
       0.5, 29.924296, 247.24657,      3.28
     0.501, 29.914031, 247.67844,   3.27856
     0.502, 29.903769, 248.11007,   3.27712
     0.503, 29.893511, 248.54147,   3.27568
     0.504, 29.883257, 248.97263,   3.27424
     0.505, 29.873006, 249.40356,    3.2728
     0.506, 29.862758, 249.83425,   3.27136
     0.507, 29.852514, 250.26471,   3.26992
     0.508, 29.842274, 250.69494,   3.26848
     0.509, 29.832038, 251.12493,   3.26704
      0.51, 29.821805, 251.55469,    3.2656
     0.511, 29.811575, 251.98421,   3.26416
     0.512, 29.801349,  252.4135,   3.26272
     0.513, 29.791127, 252.84256,   3.26128
     0.514, 29.780908, 253.27138,   3.25984
     0.515, 29.770693, 253.69997,    3.2584
     0.516, 29.760482, 254.12832,   3.25696
     0.517, 29.750274, 254.55644,   3.25552
     0.518, 29.740069, 254.98433,   3.25408
     0.519, 29.729869, 255.41199,   3.25264
      0.52, 29.719671, 255.83941,    3.2512
     0.521, 29.709478,  256.2666,   3.24976
     0.522, 29.699288, 256.69355,   3.24832
     0.523, 29.689101, 257.12028,   3.24688
     0.524, 29.678919, 257.54677,   3.24544
     0.525, 29.668739, 257.97303,     3.244
     0.526, 29.658564, 258.39905,   3.24256
     0.527, 29.648391, 258.82485,   3.24112
     0.528, 29.638223, 259.25041,   3.23968
     0.529, 29.628058, 259.67573,   3.23824
      0.53, 29.617897, 260.10083,    3.2368
     0.531, 29.607739,  260.5257,   3.23536
     0.532, 29.597585, 260.95033,   3.23392
     0.533, 29.587434, 261.37473,   3.23248
     0.534, 29.577287,  261.7989,   3.23104
     0.535, 29.567143, 262.22283,    3.2296
     0.536, 29.557003, 262.64654,   3.22816
     0.537, 29.546867, 263.07001,   3.22672
     0.538, 29.536734, 263.49326,   3.22528
     0.539, 29.526605, 263.91627,   3.22384
      0.54,  29.51648, 264.33905,    3.2224
     0.541, 29.506358,  264.7616,   3.22096
     0.542, 29.496239, 265.18391,   3.21952
     0.543, 29.486124,   265.606,   3.21808
     0.544, 29.476013, 266.02786,   3.21664
     0.545, 29.465905, 266.44948,    3.2152
     0.546, 29.455801, 266.87088,   3.21376
     0.547,   29.4457, 267.29204,   3.21232
     0.548, 29.435603, 267.71298,   3.21088
     0.549,  29.42551, 268.13368,   3.20944
      0.55,  29.41542, 268.55415,     3.208
     0.551, 29.405334,  268.9744,   3.20656
     0.552, 29.395251, 269.39441,   3.20512
     0.553, 29.385172, 269.81419,   3.20368
     0.554, 29.375096, 270.23374,   3.20224
     0.555, 29.365024, 270.65307,    3.2008
     0.556, 29.354956, 271.07216,   3.19936
     0.557, 29.344891, 271.49103,   3.19792
     0.558,  29.33483, 271.90966,   3.19648
     0.559, 29.324772, 272.32807,   3.19504
      0.56, 29.314718, 272.74624,    3.1936
     0.561, 29.304667, 273.16419,   3.19216
     0.562,  29.29462, 273.58191,   3.19072
     0.563, 29.284577,  273.9994,   3.18928
     0.564, 29.274537, 274.41665,   3.18784
     0.565,   29.2645, 274.83369,    3.1864
     0.566, 29.254468, 275.25049,   3.18496
     0.567, 29.244438, 275.66706,   3.18352
     0.568, 29.234413, 276.08341,   3.18208
     0.569, 29.224391, 276.49952,   3.18064
      0.57, 29.214372, 276.91541,    3.1792
     0.571, 29.204357, 277.33107,   3.17776
     0.572, 29.194346,  277.7465,   3.17632
     0.573, 29.184338, 278.16171,   3.17488
     0.574, 29.174334, 278.57668,   3.17344
     0.575, 29.164333, 278.99143,     3.172
     0.576, 29.154336, 279.40595,   3.17056
     0.577, 29.144342, 279.82024,   3.16912
     0.578, 29.134352, 280.23431,   3.16768
     0.579, 29.124366, 280.64814,   3.16624
      0.58, 29.114383, 281.06175,    3.1648
     0.581, 29.104404, 281.47514,   3.16336
     0.582, 29.094428, 281.88829,   3.16192
     0.583, 29.084456, 282.30122,   3.16048
     0.584, 29.074487, 282.71392,   3.15904
     0.585, 29.064522, 283.12639,    3.1576
     0.586,  29.05456, 283.53864,   3.15616
     0.587, 29.044602, 283.95066,   3.15472
     0.588, 29.034648, 284.36245,   3.15328
     0.589, 29.024697, 284.77402,   3.15184
      0.59,  29.01475, 285.18536,    3.1504
     0.591, 29.004806, 285.59648,   3.14896
     0.592, 28.994866, 286.00736,   3.14752
     0.593, 28.984929, 286.41803,   3.14608
     0.594, 28.974996, 286.82846,   3.14464
     0.595, 28.965067, 287.23867,    3.1432
     0.596, 28.955141, 287.64866,   3.14176
     0.597, 28.945218, 288.05841,   3.14032
     0.598, 28.935299, 288.46795,   3.13888
     0.599, 28.925384, 288.87725,   3.13744
       0.6, 28.915472, 289.28633,     3.136
     0.601, 28.905564, 289.69519,   3.13456
     0.602, 28.895659, 290.10382,   3.13312
     0.603, 28.885758, 290.51222,   3.13168
     0.604, 28.875861,  290.9204,   3.13024
     0.605, 28.865967, 291.32836,    3.1288
     0.606, 28.856076, 291.73609,   3.12736
     0.607, 28.846189, 292.14359,   3.12592
