"time", "y_multiSwitch", "y_product", "y_sum", "y_triggeredAdd"
3.12207031, 4, 21, 7, 3
3.43214749348266, 4, 21, 7, 3
3.43234280348266, 4, 18, 6, 3
3.43312405348266, 4, 18, 6, 3
3.43703030348266, 4, 18, 6, 3
3.45656155348266, 4, 18, 6, 3
3.5, 4, 18, 6, 3
3.50019531, 6, 18, 6, 3
3.50097656, 6, 18, 6, 3
3.50488281, 6, 18, 6, 3
3.52441406, 6, 18, 6, 3
3.6, 6, 18, 6, 3
3.60019531, 2, 18, 6, 3
3.60097656, 2, 18, 6, 3
3.60488281, 2, 18, 6, 3
3.62441406, 2, 18, 6, 3
3.72207031, 2, 18, 6, 3
4.00000000000001, 2, 18, 6, 3
4.00019531000001, 4, 18, 6, 4
4.00097656000001, 4, 18, 6, 4
4.00488281000001, 4, 18, 6, 4
4.02441406000001, 4, 18, 6, 4
4.12207031000001, 4, 18, 6, 4
4.16666666672793, 4, 18, 6, 4
4.16686197672793, 4, 15, 5, 4
4.16764322672793, 4, 15, 5, 4
4.17154947672793, 4, 15, 5, 4
4.19108072672793, 4, 15, 5, 4
4.28873697672793, 4, 15, 5, 4
4.50000000000001, 4, 15, 5, 4
4.50019531000001, 6, 15, 5, 4
4.50097656000001, 6, 15, 5, 4
4.50488281000001, 6, 15, 5, 4
4.52441406000001, 6, 15, 5, 4
4.62207031000001, 6, 15, 5, 4
4.73349810486324, 6, 15, 5, 4
4.73369341486324, 6, 12, 4, 4
4.73447466486324, 6, 12, 4, 4
4.73838091486324, 6, 12, 4, 4
4.75791216486324, 6, 12, 4, 4
4.85556841486324, 6, 12, 4, 4
5.00000000000001, 6, 12, 4, 4
5.00019531000001, 4, 12, 4, 5
5.00097656000001, 4, 12, 4, 5
5.00488281000001, 4, 12, 4, 5
5.02441406000001, 4, 12, 4, 5
5.12207031000001, 4, 12, 4, 5
5.26650189524437, 4, 12, 4, 5
5.26669720524437, 4, 9, 3, 5
5.26747845524437, 4, 9, 3, 5
5.27138470524437, 4, 9, 3, 5
5.29091595524437, 4, 9, 3, 5
5.38857220524437, 4, 9, 3, 5
5.50000000000002, 4, 9, 3, 5
5.50019531000002, 6, 9, 3, 5
5.50097656000002, 6, 9, 3, 5
5.50488281000002, 6, 9, 3, 5
5.52441406000002, 6, 9, 3, 5
5.60000000000001, 6, 9, 3, 5
5.60019531000001, 2, 9, 3, 5
5.60097656000001, 2, 9, 3, 5
5.60488281000001, 2, 9, 3, 5
5.62441406000001, 2, 9, 3, 5
5.72207031000001, 2, 9, 3, 5
5.83333333339459, 2, 9, 3, 5
5.83352864339459, 2, 6, 2, 5
5.83430989339459, 2, 6, 2, 5
5.83821614339459, 2, 6, 2, 5
5.85774739339459, 2, 6, 2, 5
5.95540364339459, 2, 6, 2, 5
6, 2, 6, 2, 5
6.00019531, 4, 6, 2, 6
6.00097656, 4, 6, 2, 6
6.00488281, 4, 6, 2, 6
6.02441406, 4, 6, 2, 6
6.12207031, 4, 6, 2, 6
6.5, 4, 6, 2, 6
6.50019531, 6, 6, 2, 6
6.50097656, 6, 6, 2, 6
6.50488281, 6, 6, 2, 6
6.52441406, 6, 6, 2, 6
6.56785250670929, 6, 6, 2, 6
6.56804781670929, 6, 3, 1, 6
6.56882906670929, 6, 3, 1, 6
6.57273531670929, 6, 3, 1, 6
6.59226656670929, 6, 3, 1, 6
6.68992281670929, 6, 3, 1, 6
7, 6, 3, 1, 6
7.00019531, 4, 3, 1, 7
7.00097656000001, 4, 3, 1, 7
7.00488281000001, 4, 3, 1, 7
7.02441406000001, 4, 3, 1, 7
7.12207031000001, 4, 3, 1, 7
7.50000000000001, 4, 3, 1, 7
7.50019531000001, 6, 3, 1, 7
7.50097656000001, 6, 3, 1, 7
7.50488281000001, 6, 3, 1, 7
7.52441406000001, 6, 3, 1, 7
7.6, 6, 3, 1, 7
7.60019531, 2, 3, 1, 7
7.60097656, 2, 3, 1, 7
7.60488281, 2, 3, 1, 7
7.62441406, 2, 3, 1, 7
7.72207031, 2, 3, 1, 7
8.00000000000001, 2, 3, 1, 7
8.00019531000001, 4, 3, 1, 8
8.00097656000001, 4, 3, 1, 8
8.00488281000001, 4, 3, 1, 8
8.02441406000001, 4, 3, 1, 8
8.12207031000001, 4, 3, 1, 8
8.43214749348266, 4, 3, 1, 8
8.43234280348266, 4, 6, 2, 8
8.43312405348266, 4, 6, 2, 8
8.43703030348266, 4, 6, 2, 8
8.45656155348266, 4, 6, 2, 8
8.50000000000001, 4, 6, 2, 8
8.50019531000001, 6, 6, 2, 8
8.50097656000001, 6, 6, 2, 8
8.50488281000001, 6, 6, 2, 8
8.52441406000001, 6, 6, 2, 8
8.62207031000001, 6, 6, 2, 8
9, 6, 6, 2, 8
9.00019531, 4, 6, 2, 9
9.00097656, 4, 6, 2, 9
9.00488281, 4, 6, 2, 9
9.02441406, 4, 6, 2, 9
9.12207031, 4, 6, 2, 9
9.16666666672793, 4, 6, 2, 9
9.16686197672793, 4, 9, 3, 9
9.16764322672793, 4, 9, 3, 9
9.17154947672793, 4, 9, 3, 9
9.19108072672793, 4, 9, 3, 9
9.28873697672793, 4, 9, 3, 9
9.50000000000001, 4, 9, 3, 9
9.50019531000001, 6, 9, 3, 9
9.50097656000001, 6, 9, 3, 9
9.50488281000001, 6, 9, 3, 9
9.52441406000001, 6, 9, 3, 9
9.60000000000001, 6, 9, 3, 9
9.60019531000001, 2, 9, 3, 9
9.60097656000001, 2, 9, 3, 9
9.60488281000001, 2, 9, 3, 9
9.62441406000001, 2, 9, 3, 9
9.72207031000001, 2, 9, 3, 9
9.73349810486324, 2, 9, 3, 9
9.73369341486324, 2, 12, 4, 9
9.73447466486324, 2, 12, 4, 9
9.73838091486324, 2, 12, 4, 9
9.75791216486324, 2, 12, 4, 9
9.85556841486324, 2, 12, 4, 9
10, 2, 12, 4, 9
