"time","T2","freqHz","clutch3.phi_rel","J1.phi","clutch2.w_rel","clutch1.phi_rel","clutch2.phi_rel","clutch1.w_rel","clutch3.w_rel","J1.w"
7.50000000000000E-02,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,7.38460902194392E-01,-7.48917316254014E-01,-7.10356280105875E-01,-2.81046220885172E-02,-9.04443213891492E+00,0.00000000000000E+00,9.79334945516893E+00
7.80000000000000E-02,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,7.67822185643737E-01,-7.78781066911173E-01,-7.37426021763263E-01,-3.03961638804734E-02,-9.00495192729874E+00,0.00000000000000E+00,9.78373299420992E+00
8.10000000000000E-02,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,7.97149594487898E-01,-8.08633839751027E-01,-7.64372318691233E-01,-3.27772757966645E-02,-8.96339507790860E+00,0.00000000000000E+00,9.77202891765962E+00
8.40000000000000E-02,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,8.26437207988912E-01,-8.38475210435522E-01,-7.91189282064213E-01,-3.52479259246997E-02,-8.91957621125710E+00,0.00000000000000E+00,9.75805142169262E+00
8.70000000000000E-02,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,8.55681559099336E-01,-8.68304754304316E-01,-8.17873471964799E-01,-3.78080871345373E-02,-8.87326057298916E+00,0.00000000000000E+00,9.74156532729348E+00
9.00000000000000E-02,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,8.84874768473217E-01,-8.98122047550684E-01,-8.44417046307747E-01,-4.04577221654699E-02,-8.82434749578444E+00,0.00000000000000E+00,9.72246954333512E+00
9.30000000000000E-02,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,9.14004214169681E-01,-9.27926667538230E-01,-8.70807432714043E-01,-4.31967814556382E-02,-8.77292222178117E+00,0.00000000000000E+00,9.70084888931940E+00
9.60000000000000E-02,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,9.43065933667950E-01,-9.57718189493680E-01,-8.97040695764312E-01,-4.60252379036381E-02,-8.71873054432901E+00,0.00000000000000E+00,9.67644873382269E+00
9.90000000000000E-02,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,9.72052744529578E-01,-9.87496189438335E-01,-9.23109688473206E-01,-4.89430560563725E-02,-8.66164447737199E+00,0.00000000000000E+00,9.64914066681033E+00
1.02000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.00095279998537E+00,-1.01726024619542E+00,-9.49002621193796E-01,-5.19501787915745E-02,-8.60193078900213E+00,0.00000000000000E+00,9.61919103519756E+00
1.03161913169404E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.01212115562817E+00,-1.02878415944600E+00,-9.58982320126594E-01,-5.31388355015750E-02,-8.57806335699139E+00,0.00000000000000E+00,9.60684751643738E+00
1.03161913169404E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.01212115562817E+00,-1.02878415944600E+00,-9.58982320126594E-01,-5.31388355015750E-02,-8.57806335699139E+00,0.00000000000000E+00,9.60684751643738E+00
1.05000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.02975098592163E+00,-1.04700858679833E+00,-9.74696226701018E-01,-5.50547592206069E-02,-8.53900805565253E+00,0.00000000000000E+00,9.58601664245085E+00
1.06352179324934E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.04269439346462E+00,-1.06041166394280E+00,-9.86208419804520E-01,-5.64859736601009E-02,-8.50960532872829E+00,0.00000000000000E+00,9.57001699267109E+00
1.06352179324934E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.04269439346462E+00,-1.06041166394280E+00,-9.86208419804520E-01,-5.64859736601009E-02,-8.50960532872829E+00,0.00000000000000E+00,9.57001699267109E+00
1.08000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.05843792436921E+00,-1.07674109570558E+00,-1.00018343436435E+00,-5.82544900048653E-02,-8.47302600661129E+00,0.00000000000000E+00,9.54976710231687E+00
1.11000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.08701644791049E+00,-1.10645907224903E+00,-1.02547744738646E+00,-6.15390005240269E-02,-8.40448327153574E+00,0.00000000000000E+00,9.51094234378477E+00
1.14000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.11548397388109E+00,-1.13616267001780E+00,-1.05057883818646E+00,-6.49051356946278E-02,-8.33354890008881E+00,0.00000000000000E+00,9.46971157010660E+00
1.17000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.14382463180853E+00,-1.16585038521846E+00,-1.07546574026850E+00,-6.83588915400327E-02,-8.26015955906284E+00,0.00000000000000E+00,9.42600994428130E+00
1.20000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.17202803555711E+00,-1.19552148438693E+00,-1.10012668428186E+00,-7.19013512752522E-02,-8.18445430016232E+00,0.00000000000000E+00,9.37997578454925E+00
1.23000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.20008940786989E+00,-1.22517565580788E+00,-1.12455675501090E+00,-7.55326528589916E-02,-8.10652641845276E+00,0.00000000000000E+00,9.33170207426063E+00
1.26000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.22800215778258E+00,-1.25481243798862E+00,-1.14874942940354E+00,-7.92527283790358E-02,-8.02657749585790E+00,0.00000000000000E+00,9.28138993384652E+00
1.29000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.25576238871464E+00,-1.28443156030477E+00,-1.17270075458010E+00,-8.30616341345359E-02,-7.94470941674008E+00,0.00000000000000E+00,9.22914097704485E+00
1.32000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.28336221565610E+00,-1.31403236904816E+00,-1.19640290201746E+00,-8.69593136386407E-02,-7.86124333424123E+00,0.00000000000000E+00,9.17527570328939E+00
1.35000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.31080069364975E+00,-1.34361478909443E+00,-1.21985492835923E+00,-9.09457652905212E-02,-7.77621424858930E+00,0.00000000000000E+00,9.11982903768373E+00
1.38000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.33807077758815E+00,-1.37317807394965E+00,-1.24304987681369E+00,-9.50209007744641E-02,-7.69003958170599E+00,0.00000000000000E+00,9.06321765565564E+00
1.41000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.36517147583315E+00,-1.40272212356817E+00,-1.26598676611356E+00,-9.91847097195912E-02,-7.60277386770195E+00,0.00000000000000E+00,9.00549599127012E+00
1.44000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.39210139404778E+00,-1.43224679716824E+00,-1.28866421652271E+00,-1.03437177525072E-01,-7.51449385913145E+00,0.00000000000000E+00,8.94674065629969E+00
1.47000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.41885543021796E+00,-1.46175102640599E+00,-1.31107727361616E+00,-1.07778156601804E-01,-7.42585119099012E+00,0.00000000000000E+00,8.88760221739611E+00
1.50000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.44543206713263E+00,-1.49123472461431E+00,-1.33322442474767E+00,-1.12207642384959E-01,-7.33688479382362E+00,0.00000000000000E+00,8.82811951843793E+00
1.53000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.47182912157426E+00,-1.52069748516096E+00,-1.35510353968978E+00,-1.16725581884473E-01,-7.24783629283741E+00,0.00000000000000E+00,8.76853377799836E+00
1.56000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.49805082290490E+00,-1.55013864624926E+00,-1.37671896440416E+00,-1.21331858500739E-01,-7.15915030005303E+00,0.00000000000000E+00,8.70928894630229E+00
1.59000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.52409375792860E+00,-1.57955785018931E+00,-1.39806732648415E+00,-1.26026431444455E-01,-7.07102950635946E+00,0.00000000000000E+00,8.65058735654877E+00
1.62000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.54995843968116E+00,-1.60895465154630E+00,-1.41914920633670E+00,-1.30809233344453E-01,-6.98374812687214E+00,0.00000000000000E+00,8.59270277841844E+00
1.65000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.57565445333442E+00,-1.63832865524464E+00,-1.43997427222977E+00,-1.35680181104651E-01,-6.89755065809283E+00,0.00000000000000E+00,8.53587931333747E+00
1.68000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.60117966377233E+00,-1.66767940114969E+00,-1.46054045182836E+00,-1.40639211943974E-01,-6.81271998998495E+00,0.00000000000000E+00,8.48039939113463E+00
1.71000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.62653985243116E+00,-1.69700648712208E+00,-1.48085359823282E+00,-1.45686254198348E-01,-6.72945749673941E+00,0.00000000000000E+00,8.42646398386148E+00
1.74000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.65175101993745E+00,-1.72630960275995E+00,-1.50092978938941E+00,-1.50821230548040E-01,-6.64779257721935E+00,0.00000000000000E+00,8.37410217997930E+00
1.77000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.67680955539821E+00,-1.75558826160912E+00,-1.52076548087119E+00,-1.56044074527019E-01,-6.56808466597667E+00,0.00000000000000E+00,8.32367292758579E+00
1.80000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.70171886211893E+00,-1.78484204018179E+00,-1.54036414633158E+00,-1.61354715787348E-01,-6.49057515796815E+00,0.00000000000000E+00,8.27541719814994E+00
1.83000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.72648234340508E+00,-1.81407051499013E+00,-1.55972925942399E+00,-1.66753083981095E-01,-6.41550544815060E+00,0.00000000000000E+00,8.22957596314072E+00
1.86000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.75111719034052E+00,-1.84327330382404E+00,-1.57887810446564E+00,-1.72239085874880E-01,-6.34271556928014E+00,0.00000000000000E+00,8.18598887310418E+00
1.89000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.77562982635400E+00,-1.87244999223732E+00,-1.59781718024613E+00,-1.77812646107862E-01,-6.27235900053154E+00,0.00000000000000E+00,8.14480899276886E+00
1.92000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.80002138620206E+00,-1.90160014995060E+00,-1.61654768810454E+00,-1.83473698097524E-01,-6.20474317431613E+00,0.00000000000000E+00,8.10634332426673E+00
1.93780912001102E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.81444619469236E+00,-1.91889205191870E+00,-1.62757052966232E+00,-1.86875665030040E-01,-6.16597145378591E+00,0.00000000000000E+00,8.08486350570461E+00
1.93780912001102E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.81444619469236E+00,-1.91889205191870E+00,-1.62757052966232E+00,-1.86875665030040E-01,-6.16597145378591E+00,0.00000000000000E+00,8.08486350570461E+00
1.95000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.82428347123453E+00,-1.93072050031283E+00,-1.63505217339433E+00,-1.89231297840192E-01,-6.14046873692204E+00,0.00000000000000E+00,8.07118923723487E+00
1.96908373510402E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.83965258830626E+00,-1.94922822389993E+00,-1.64670629482215E+00,-1.92946293484107E-01,-6.10144672231254E+00,0.00000000000000E+00,8.05067494621246E+00
1.96908373510402E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.83965258830626E+00,-1.94922822389993E+00,-1.64670629482215E+00,-1.92946293484107E-01,-6.10144672231254E+00,0.00000000000000E+00,8.05067494621246E+00
1.98000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.84842544219838E+00,-1.95980946904038E+00,-1.65333665374703E+00,-1.95088788451348E-01,-6.07969958295979E+00,0.00000000000000E+00,8.03950905200017E+00
2.01000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.87248000310014E+00,-1.98887087175563E+00,-1.67144751865608E+00,-2.01032484444063E-01,-6.02177530238276E+00,0.00000000000000E+00,8.01064617413839E+00
2.04000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.89646467961243E+00,-2.01790775985972E+00,-1.68941300106114E+00,-2.07051678551292E-01,-5.96634260208616E+00,0.00000000000000E+00,7.98425036194587E+00
2.07000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.92038042855891E+00,-2.04691786454564E+00,-1.70722820357638E+00,-2.13152224982525E-01,-5.91357416804618E+00,0.00000000000000E+00,7.96049203259182E+00
2.10000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.94423213120252E+00,-2.07589953219655E+00,-1.72489433217206E+00,-2.19337799030463E-01,-5.86353894652858E+00,0.00000000000000E+00,7.93943847872513E+00
2.13000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.96802906082345E+00,-2.10485165318622E+00,-1.74241908499763E+00,-2.25609975825819E-01,-5.81619103917731E+00,0.00000000000000E+00,7.92104269236353E+00
2.16000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.99178025530199E+00,-2.13377378728303E+00,-1.75981184304603E+00,-2.31968412255958E-01,-5.77135540049452E+00,0.00000000000000E+00,7.90512918777755E+00
2.19000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.01549895458585E+00,-2.16266494437311E+00,-1.77708536664710E+00,-2.38413587938754E-01,-5.72883244340615E+00,0.00000000000000E+00,7.89149738777926E+00
2.22000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.03917437840543E+00,-2.19152593062992E+00,-1.79422926604711E+00,-2.44945112358316E-01,-5.68878467629335E+00,0.00000000000000E+00,7.88031060692327E+00
2.25000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.06281293933605E+00,-2.22035629300074E+00,-1.81124996380855E+00,-2.51562975527504E-01,-5.65104250605363E+00,0.00000000000000E+00,7.87139879905437E+00
2.28000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.08644298880282E+00,-2.24915402843854E+00,-1.82817585551187E+00,-2.58267133290952E-01,-5.61485612377587E+00,0.00000000000000E+00,7.86401015221440E+00
2.31000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.11004743186713E+00,-2.27792034471208E+00,-1.84498981959429E+00,-2.65057612272834E-01,-5.58067763856055E+00,0.00000000000000E+00,7.85859798327263E+00
2.34000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.13362626852898E+00,-2.30665524182138E+00,-1.86169185605583E+00,-2.71934412473150E-01,-5.54850705040767E+00,0.00000000000000E+00,7.85516229222906E+00
2.37000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.15720899835313E+00,-2.33535606914792E+00,-1.87831191623342E+00,-2.78897082119710E-01,-5.51700595291653E+00,0.00000000000000E+00,7.85236202206445E+00
2.40000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.18078125524198E+00,-2.36402411752581E+00,-1.89483541401932E+00,-2.85945841222654E-01,-5.48682614136435E+00,0.00000000000000E+00,7.85085025889016E+00
2.43000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.20434234872281E+00,-2.39265944899594E+00,-1.91126164836656E+00,-2.93080700356253E-01,-5.45799894275875E+00,0.00000000000000E+00,7.85065839175470E+00
2.46000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.22790036588223E+00,-2.42126109070203E+00,-1.92759891728496E+00,-3.00301448597264E-01,-5.42995880390179E+00,0.00000000000000E+00,7.85121989460382E+00
2.49000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.25145825328871E+00,-2.44982867469039E+00,-1.94385024774033E+00,-3.07608005548372E-01,-5.40249068876576E+00,0.00000000000000E+00,7.85231936345616E+00
2.52000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.27501900931192E+00,-2.47836132742653E+00,-1.96001885113733E+00,-3.15000158174587E-01,-5.37504372559383E+00,0.00000000000000E+00,7.85340505302037E+00
2.55000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.29858143372372E+00,-2.50685907683074E+00,-1.97610352440504E+00,-3.22477909318681E-01,-5.34763059748004E+00,0.00000000000000E+00,7.85448967431078E+00
2.58000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.32214570675481E+00,-2.53532120571542E+00,-1.99210462939931E+00,-3.30041077355494E-01,-5.31979311010018E+00,0.00000000000000E+00,7.85511431581560E+00
2.61000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.34570915527967E+00,-2.56374738081524E+00,-2.00801958408661E+00,-3.37689571193055E-01,-5.29132551892459E+00,0.00000000000000E+00,7.85507289973983E+00
2.64000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.36926947030849E+00,-2.59213708889507E+00,-2.02384621537148E+00,-3.45423254937013E-01,-5.26190627143355E+00,0.00000000000000E+00,7.85404336032862E+00
2.67000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.39282651965346E+00,-2.62049030057262E+00,-2.03958439884593E+00,-3.53242120807525E-01,-5.23151695900378E+00,0.00000000000000E+00,7.85200725957640E+00
2.70000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.41637330539661E+00,-2.64880634442372E+00,-2.05522732269676E+00,-3.61145982699846E-01,-5.19978410768922E+00,0.00000000000000E+00,7.84859045211294E+00
2.73000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.43990674451816E+00,-2.67708485709440E+00,-2.07077200314464E+00,-3.69134741373520E-01,-5.16649725203665E+00,0.00000000000000E+00,7.84358210913105E+00
2.76000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.46342511092383E+00,-2.70532558200949E+00,-2.08621678322809E+00,-3.77208327695739E-01,-5.13150242624301E+00,0.00000000000000E+00,7.83682800825250E+00
2.79000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.48691793045557E+00,-2.73352795310415E+00,-2.10155135566461E+00,-3.85366574790956E-01,-5.09458732416228E+00,0.00000000000000E+00,7.82811527726642E+00
2.82000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.51038165723721E+00,-2.76169160593769E+00,-2.11677227510207E+00,-3.93609382135141E-01,-5.05555073648812E+00,0.00000000000000E+00,7.81724234242582E+00
2.85000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.53381198438059E+00,-2.78981615447521E+00,-2.13187534233981E+00,-4.01936642040779E-01,-5.01419102819645E+00,0.00000000000000E+00,7.80400718267166E+00
2.88000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.55718992572515E+00,-2.81790114970643E+00,-2.14684173729864E+00,-4.10348188426506E-01,-4.97080599465401E+00,0.00000000000000E+00,7.78870714436044E+00
2.91000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.58051604523879E+00,-2.84594620575805E+00,-2.16167211693679E+00,-4.18843928302003E-01,-4.92499850944963E+00,0.00000000000000E+00,7.77094471520768E+00
2.94000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.60378459739280E+00,-2.87395091638031E+00,-2.17636085230483E+00,-4.27423745087963E-01,-4.87659572125098E+00,0.00000000000000E+00,7.75054663763128E+00
2.97000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.62698983665846E+00,-2.90191487532342E+00,-2.19090231445338E+00,-4.36087522205083E-01,-4.82542477872574E+00,0.00000000000000E+00,7.72733965404916E+00
