    "time","temperatureSensor.T"
      2.34, 25.738041
      2.35, 25.830039
      2.36, 25.921911
      2.37, 26.013656
      2.38, 26.105275
      2.39, 26.196769
       2.4, 26.288137
      2.41, 26.379379
      2.42, 26.470496
      2.43, 26.561488
      2.44, 26.652356
      2.45, 26.743099
      2.46, 26.833717
      2.47, 26.924211
      2.48, 27.014581
      2.49, 27.104827
       2.5,  27.19495
      2.51, 27.284949
      2.52, 27.374824
      2.53, 27.464577
      2.54, 27.554207
      2.55, 27.643714
      2.56, 27.733098
      2.57, 27.822361
      2.58, 27.911501
      2.59, 28.000519
       2.6, 28.089415
      2.61,  28.17819
      2.62, 28.266844
      2.63, 28.355376
      2.64, 28.443787
      2.65, 28.532078
      2.66, 28.620248
      2.67, 28.708297
      2.68,  28.79121
      2.69, 28.782425
       2.7, 28.773647
      2.71, 28.764878
      2.72, 28.756118
      2.73, 28.747366
      2.74, 28.738623
      2.75, 28.729889
      2.76, 28.721163
      2.77, 28.712446
      2.78, 28.703738
      2.79, 28.695039
       2.8, 28.686348
      2.81, 28.677666
      2.82, 28.668993
      2.83, 28.660328
      2.84, 28.651672
      2.85, 28.643025
      2.86, 28.634386
      2.87, 28.625756
      2.88, 28.617135
      2.89, 28.608522
       2.9, 28.599918
      2.91, 28.591322
      2.92, 28.582735
      2.93, 28.574156
      2.94, 28.565587
      2.95, 28.557025
      2.96, 28.548473
      2.97, 28.539928
      2.98, 28.531393
      2.99, 28.522866
         3, 28.514347
      3.01, 28.505837
      3.02, 28.497335
      3.03, 28.488842
      3.04, 28.480358
      3.05, 28.471881
      3.06, 28.463414
      3.07, 28.454955
      3.08,  28.54317
      3.09, 28.631264
       3.1, 28.719279
      3.11, 28.807186
      3.12, 28.894978
      3.13, 28.982652
      3.14, 29.070206
      3.15, 29.157641
      3.16, 29.244957
      3.17, 29.332154
      3.18, 29.419232
      3.19, 29.506191
       3.2, 29.593031
      3.21, 29.679753
      3.22, 29.766357
      3.23, 29.852843
      3.24, 29.939211
      3.25, 30.025461
      3.26, 30.111594
      3.27, 30.197609
      3.28, 30.283508
      3.29, 30.369289
       3.3, 30.454954
      3.31, 30.540502
      3.32, 30.625934
      3.33, 30.711249
      3.34, 30.796449
      3.35, 30.881532
      3.36,   30.9665
      3.37, 31.051352
      3.38, 31.136089
      3.39, 31.220711
       3.4, 31.305218
      3.41,  31.38961
      3.42, 31.473887
      3.43,  31.55805
      3.44, 31.642099
      3.45, 31.726033
      3.46, 31.809854
      3.47, 31.893561
      3.48, 31.977154
      3.49, 32.060634
       3.5,    32.144
      3.51, 32.227254
      3.52, 32.288897
      3.53, 32.276621
      3.54, 32.264352
      3.55, 32.252095
      3.56, 32.239849
      3.57, 32.227615
      3.58, 32.215394
      3.59, 32.203184
       3.6, 32.190987
      3.61, 32.178802
      3.62,  32.16663
      3.63, 32.154469
      3.64, 32.142321
      3.65, 32.130184
      3.66,  32.11806
      3.67, 32.105948
      3.68, 32.093848
      3.69, 32.081761
       3.7, 32.069685
      3.71, 32.057621
      3.72,  32.04557
      3.73,  32.03353
      3.74, 32.021503
      3.75, 32.009487
      3.76, 31.997484
      3.77, 31.985492
      3.78, 31.973513
      3.79, 31.961545
       3.8,  31.94959
      3.81, 31.937646
      3.82, 31.925714
      3.83, 31.913794
      3.84, 31.901887
      3.85, 31.889991
      3.86, 31.878107
      3.87, 31.866234
      3.88, 31.854374
      3.89, 31.842526
       3.9, 31.926131
      3.91, 32.009624
      3.92, 32.093041
      3.93, 32.176357
      3.94, 32.259565
      3.95, 32.342661
      3.96, 32.425644
      3.97, 32.508516
      3.98, 32.591275
      3.99, 32.673922
         4, 32.756458
      4.01, 32.838881
      4.02, 32.921193
      4.03, 33.003393
      4.04, 33.085482
      4.05, 33.167459
      4.06, 33.249326
      4.07, 33.331082
      4.08, 33.412727
      4.09, 33.494262
       4.1, 33.575687
      4.11, 33.657001
      4.12, 33.738206
      4.13,   33.8193
      4.14, 33.900285
      4.15, 33.981161
      4.16, 34.061927
      4.17, 34.142584
      4.18, 34.223132
      4.19, 34.303571
       4.2, 34.383902
      4.21, 34.464124
      4.22, 34.544238
      4.23, 34.624244
      4.24, 34.704141
      4.25, 34.783931
      4.26, 34.863613
      4.27, 34.943188
      4.28, 35.022655
      4.29, 35.102015
       4.3, 35.181268
      4.31, 35.260415
      4.32, 35.339454
      4.33, 35.418387
      4.34, 35.497214
      4.35, 35.575934
      4.36, 35.654548
      4.37, 35.733057
      4.38, 35.811459
      4.39, 35.889756
       4.4,  35.95637
      4.41, 35.940425
      4.42, 35.924494
      4.43, 35.908577
      4.44, 35.892677
      4.45, 35.876792
      4.46, 35.860923
      4.47,  35.84507
      4.48, 35.829233
      4.49, 35.813412
       4.5, 35.797606
      4.51, 35.781817
      4.52, 35.766043
      4.53, 35.750284
      4.54, 35.734542
      4.55, 35.718815
      4.56, 35.703104
      4.57, 35.687409
      4.58,  35.67173
      4.59, 35.656066
       4.6, 35.640417
      4.61, 35.624785
      4.62, 35.609168
      4.63, 35.593566
      4.64, 35.577981
      4.65,  35.56241
      4.66, 35.546856
      4.67, 35.531317
      4.68, 35.515793
      4.69, 35.500285
       4.7, 35.484793
      4.71, 35.469316
      4.72, 35.453854
      4.73, 35.438408
      4.74, 35.422977
      4.75,  35.46323
      4.76, 35.541943
      4.77, 35.620585
      4.78, 35.699133
      4.79,  35.77758
       4.8, 35.855922
      4.81, 35.934159
      4.82, 36.012291
      4.83, 36.090317
      4.84, 36.168239
      4.85, 36.246056
      4.86, 36.323768
      4.87, 36.401375
      4.88, 36.478878
      4.89, 36.556277
       4.9, 36.633572
      4.91, 36.710763
      4.92,  36.78785
      4.93, 36.864833
      4.94, 36.941713
      4.95,  37.01849
      4.96, 37.095163
      4.97, 37.171733
      4.98, 37.248201
      4.99, 37.324566
         5, 37.400828
      5.01, 37.476988
      5.02, 37.553046
      5.03, 37.629001
      5.04, 37.704855
      5.05, 37.780607
      5.06, 37.856257
      5.07, 37.931805
      5.08, 38.007253
      5.09, 38.082599
       5.1, 38.157844
      5.11, 38.232988
      5.12, 38.308031
      5.13, 38.382974
      5.14, 38.457817
      5.15, 38.532559
      5.16, 38.607201
      5.17, 38.681743
      5.18, 38.756185
      5.19, 38.830527
       5.2,  38.90477
      5.21, 38.978913
      5.22, 39.052958
      5.23, 39.126903
      5.24, 39.200749
      5.25, 39.274496
      5.26, 39.348144
      5.27, 39.421695
      5.28, 39.495146
      5.29,   39.5685
       5.3, 39.641755
      5.31, 39.714912
      5.32, 39.787972
      5.33,  39.82583
      5.34, 39.806024
      5.35, 39.786232
      5.36, 39.766456
      5.37,   39.7467
      5.38, 39.726963
      5.39, 39.707246
       5.4, 39.687549
      5.41, 39.667871
      5.42, 39.648213
      5.43, 39.628575
      5.44, 39.608956
      5.45, 39.589357
      5.46, 39.569777
      5.47, 39.550217
      5.48, 39.530677
      5.49, 39.511156
       5.5, 39.491655
      5.51, 39.472173
      5.52,  39.45271
      5.53, 39.433267
      5.54, 39.413844
      5.55, 39.394439
      5.56, 39.375055
      5.57, 39.355689
      5.58, 39.336343
      5.59, 39.317017
       5.6, 39.297709
      5.61, 39.278421
      5.62, 39.259152
      5.63, 39.239903
      5.64, 39.220673
      5.65, 39.201462
      5.66, 39.275159
      5.67, 39.348757
      5.68, 39.422257
      5.69, 39.495659
       5.7, 39.568995
      5.71, 39.642244
      5.72, 39.715399
      5.73, 39.788458
      5.74, 39.861419
      5.75, 39.934282
      5.76, 40.007049
      5.77, 40.079718
      5.78,  40.15229
      5.79, 40.224765
       5.8, 40.297143
      5.81, 40.369425
      5.82,  40.44161
      5.83, 40.513699
      5.84, 40.585691
      5.85, 40.657587
      5.86, 40.729388
      5.87, 40.801092
      5.88, 40.872701
      5.89, 40.944214
       5.9, 41.015632
      5.91, 41.086955
      5.92, 41.158183
      5.93, 41.229315
      5.94, 41.300353
      5.95, 41.371296
      5.96, 41.442144
      5.97, 41.512898
      5.98, 41.583558
      5.99, 41.654124
         6, 41.724595
      6.01, 41.794973
      6.02, 41.865257
      6.03, 41.935447
      6.04, 42.005544
      6.05, 42.075548
      6.06, 42.145458
      6.07, 42.215275
      6.08,    42.285
      6.09, 42.354631
       6.1,  42.42417
      6.11, 42.493617
      6.12, 42.562971
      6.13, 42.632233
      6.14, 42.701402
      6.15,  42.77048
      6.16, 42.839466
      6.17,  42.90836
      6.18, 42.977163
      6.19, 43.045874
       6.2, 43.114494
      6.21, 43.183022
      6.22,  43.25146
      6.23, 43.319806
      6.24, 43.388062
      6.25, 43.456227
      6.26, 43.524302
      6.27, 43.592286
      6.28, 43.660181
      6.29, 43.727984
       6.3, 43.795698
      6.31, 43.863322
      6.32, 43.930857
      6.33, 43.998301
      6.34, 44.033103
      6.35, 44.009094
      6.36, 43.985101
      6.37, 43.961129
      6.38,  43.93718
      6.39, 43.913255
       6.4, 43.889354
      6.41, 43.865477
      6.42, 43.841623
      6.43, 43.817793
      6.44, 43.793988
      6.45, 43.770205
      6.46, 43.746447
      6.47, 43.722713
      6.48, 43.699002
      6.49, 43.675314
       6.5, 43.651651
      6.51, 43.628011
      6.52, 43.604395
      6.53, 43.580802
      6.54, 43.557233
      6.55, 43.533688
      6.56, 43.510166
      6.57, 43.486668
      6.58, 43.463193
      6.59, 43.439741
       6.6, 43.416313
      6.61, 43.392908
      6.62, 43.369527
      6.63, 43.346169
      6.64, 43.322835
      6.65, 43.391041
      6.66, 43.459158
      6.67, 43.527183
      6.68, 43.595119
      6.69, 43.662994
       6.7, 43.730789
      6.71, 43.798498
      6.72, 43.866117
      6.73, 43.933648
      6.74, 44.001089
      6.75,  44.06844
      6.76, 44.135703
      6.77, 44.202876
      6.78,  44.26996
      6.79, 44.336955
       6.8, 44.403861
      6.81, 44.470678
      6.82, 44.537407
      6.83, 44.604047
      6.84, 44.670599
      6.85, 44.737063
      6.86, 44.803439
      6.87, 44.869727
      6.88, 44.935927
      6.89, 45.002039
       6.9, 45.068064
      6.91, 45.134001
      6.92, 45.199851
      6.93, 45.265614
      6.94,  45.33129
      6.95, 45.396879
      6.96, 45.462381
      6.97, 45.527797
      6.98, 45.593125
      6.99, 45.658368
         7, 45.723524
      7.01, 45.788594
      7.02, 45.853578
      7.03, 45.918476
      7.04, 45.983288
      7.05, 46.048014
      7.06, 46.112655
      7.07, 46.177211
      7.08, 46.241681
      7.09, 46.306066
       7.1, 46.370366
      7.11, 46.434581
      7.12, 46.498711
      7.13, 46.562756
      7.14, 46.626717
      7.15, 46.690593
      7.16, 46.754385
      7.17, 46.818093
      7.18, 46.881716
      7.19, 46.945256
       7.2, 47.008712
      7.21, 47.072084
      7.22, 47.135372
      7.23, 47.198577
      7.24, 47.261698
      7.25, 47.324737
      7.26, 47.387692
      7.27, 47.450564
      7.28, 47.513353
      7.29, 47.576059
       7.3, 47.638683
      7.31, 47.701224
      7.32, 47.763683
      7.33, 47.826059
      7.34, 47.888353
      7.35, 47.950565
      7.36, 48.012695
      7.37, 48.074743
      7.38,  48.13671
      7.39, 48.198595
       7.4, 48.260398
      7.41,  48.32212
      7.42,  48.38376
      7.43,  48.44532
      7.44, 48.506798
      7.45, 48.568196
      7.46, 48.629513
      7.47, 48.690749
      7.48, 48.751904
      7.49, 48.812979
       7.5, 48.873974
      7.51, 48.908015
      7.52, 48.879136
      7.53, 48.850276
      7.54, 48.821442
      7.55, 48.792636
      7.56, 48.763858
      7.57, 48.735108
      7.58, 48.706387
      7.59, 48.677695
       7.6, 48.649032
      7.61, 48.620397
      7.62, 48.591791
      7.63, 48.563214
      7.64, 48.534665
      7.65, 48.506144
      7.66, 48.477652
      7.67, 48.449189
      7.68, 48.420754
      7.69, 48.392347
       7.7, 48.363969
      7.71, 48.335619
      7.72, 48.307298
      7.73, 48.279005
      7.74,  48.25074
      7.75, 48.222503
      7.76, 48.194295
      7.77, 48.166115
      7.78, 48.137963
      7.79, 48.109839
       7.8, 48.171718
      7.81, 48.233516
      7.82,  48.29526
      7.83, 48.356932
      7.84, 48.418525
      7.85, 48.480038
      7.86, 48.541471
      7.87, 48.602823
      7.88, 48.664094
      7.89, 48.725285
       7.9, 48.786395
      7.91, 48.847424
      7.92, 48.908373
      7.93, 48.969243
      7.94, 49.030032
      7.95, 49.090741
      7.96,  49.15137
      7.97,  49.21192
      7.98, 49.272389
      7.99,  49.33278
         8, 49.393091
      8.01, 49.453323
      8.02, 49.513475
      8.03, 49.573549
      8.04, 49.633543
      8.05, 49.693459
      8.06, 49.753296
      8.07, 49.813055
      8.08, 49.872735
      8.09, 49.932336
       8.1,  49.99186
      8.11, 50.051305
      8.12, 50.110672
      8.13, 50.169961
      8.14, 50.229172
      8.15, 50.288306
      8.16, 50.347362
      8.17, 50.406341
      8.18, 50.465242
      8.19, 50.524065
       8.2, 50.582812
      8.21, 50.641482
      8.22, 50.700074
      8.23,  50.75859
      8.24, 50.817029
      8.25, 50.875392
      8.26, 50.933678
      8.27, 50.991887
      8.28, 50.973347
      8.29, 50.942402
       8.3, 50.911482
      8.31, 50.880589
      8.32, 50.849725
      8.33, 50.818891
      8.34, 50.788088
      8.35, 50.757315
      8.36, 50.726573
      8.37, 50.695862
      8.38, 50.665181
      8.39, 50.634532
       8.4, 50.603912
      8.41, 50.573324
      8.42, 50.542766
      8.43, 50.512238
      8.44, 50.481741
      8.45, 50.451275
      8.46, 50.420839
      8.47, 50.390433
      8.48, 50.360058
      8.49, 50.329713
       8.5, 50.299398
      8.51, 50.269114
      8.52,  50.23886
      8.53, 50.208636
      8.54, 50.178443
      8.55, 50.148279
      8.56, 50.118146
      8.57, 50.088043
      8.58,  50.05797
      8.59, 50.027927
       8.6, 49.997914
      8.61, 49.967931
      8.62, 49.937978
      8.63, 49.908055
      8.64, 49.878162
      8.65, 49.848299
      8.66, 49.818466
      8.67, 49.788662
      8.68, 49.758888
      8.69, 49.729144
       8.7,  49.69943
      8.71, 49.669745
      8.72,  49.64009
      8.73, 49.610465
      8.74,  49.58087
      8.75, 49.551303
      8.76, 49.521767
      8.77,  49.49226
      8.78, 49.462782
      8.79, 49.433334
       8.8, 49.403916
      8.81, 49.374527
      8.82, 49.345167
      8.83, 49.315836
      8.84, 49.286535
      8.85, 49.257263
      8.86,  49.22802
      8.87, 49.198807
      8.88, 49.169623
      8.89, 49.140468
       8.9, 49.111342
      8.91, 49.082245
      8.92, 49.053177
      8.93, 49.024139
      8.94, 49.010209
      8.95, 49.070915
      8.96, 49.131568
      8.97, 49.192143
      8.98, 49.252636
      8.99,  49.31305
         9, 49.373387
      9.01, 49.433644
      9.02, 49.493823
      9.03, 49.553922
      9.04, 49.613943
      9.05, 49.673884
      9.06, 49.733747
      9.07, 49.793531
      9.08, 49.853237
      9.09, 49.912864
       9.1, 49.972413
      9.11, 50.031884
      9.12, 50.091276
      9.13, 50.150591
      9.14, 50.209828
      9.15, 50.268987
      9.16, 50.328068
      9.17, 50.387072
      9.18, 50.445999
      9.19, 50.504848
       9.2, 50.563619
      9.21, 50.622314
      9.22, 50.680932
      9.23, 50.739473
      9.24, 50.797937
      9.25, 50.856325
      9.26, 50.914635
      9.27,  50.97287
      9.28, 50.983465
      9.29, 50.952512
       9.3, 50.921581
      9.31, 50.890676
      9.32, 50.859801
      9.33, 50.828957
      9.34, 50.798144
      9.35, 50.767361
      9.36, 50.736609
      9.37, 50.705888
      9.38, 50.675197
      9.39, 50.644537
       9.4, 50.613908
      9.41, 50.583309
      9.42, 50.552741
      9.43, 50.522204
      9.44, 50.491697
      9.45, 50.461221
      9.46, 50.430775
      9.47, 50.400359
      9.48, 50.369974
      9.49, 50.339619
       9.5, 50.309295
      9.51,    50.279
      9.52, 50.248737
      9.53, 50.218503
      9.54,   50.1883
      9.55, 50.158126
      9.56, 50.127983
      9.57,  50.09787
      9.58, 50.067788
      9.59, 50.037735
       9.6, 50.007712
      9.61, 49.977719
      9.62, 49.947757
      9.63, 49.917824
      9.64, 49.887921
      9.65, 49.858048
      9.66, 49.828205
      9.67, 49.798392
      9.68, 49.768608
      9.69, 49.738854
       9.7,  49.70913
      9.71, 49.679436
      9.72, 49.649771
      9.73, 49.620137
      9.74, 49.590531
      9.75, 49.560955
      9.76, 49.531409
      9.77, 49.501893
      9.78, 49.472406
      9.79, 49.442948
       9.8,  49.41352
      9.81, 49.384121
      9.82, 49.354751
      9.83, 49.325411
      9.84, 49.296101
      9.85, 49.266819
      9.86, 49.237567
      9.87, 49.208344
      9.88,  49.17915
      9.89, 49.149986
       9.9,  49.12085
      9.91, 49.091744
      9.92, 49.062667
      9.93, 49.033619
      9.94, 49.004599
      9.95, 49.051092
      9.96,  49.11174
      9.97, 49.172309
      9.98, 49.232799
      9.99, 49.293209
        10,  49.35354
