"time","Piston_body_r_00_2_","Inertia_w"
0.252,0.398336,209.046
0.252,0.399856,211.704
0.2525,0.399856,211.704
0.2525,0.399712,211.502
0.253,0.399712,211.502
0.253,0.397912,208.74
0.2535,0.397912,208.74
0.2535,0.394572,204.099
0.254,0.394572,204.099
0.254,0.389871,198.493
0.2545,0.389871,198.493
0.2545,0.384025,192.75
0.255,0.384025,192.75
0.255,0.377232,187.436
0.2555,0.377232,187.436
0.2555,0.369664,182.861
0.256,0.369664,182.861
0.256,0.361471,179.189
0.2565,0.361471,179.189
0.2565,0.352776,176.479
0.257,0.352776,176.479
0.257,0.343683,174.728
0.2575,0.343683,174.728
0.2575,0.334281,173.926
0.258,0.334281,173.926
0.258,0.324651,174.055
0.2585,0.324651,174.055
0.2585,0.31487,175.097
0.259,0.31487,175.097
0.259,0.305009,177.034
0.2595,0.305009,177.034
0.2595,0.295144,179.849
0.26,0.295144,179.849
0.26,0.285352,183.515
0.2605,0.285352,183.515
0.2605,0.275715,187.987
0.261,0.275715,187.987
0.261,0.266319,193.193
0.2615,0.266319,193.193
0.2615,0.257256,199.016
0.262,0.257256,199.016
0.262,0.248619,205.296
0.2625,0.248619,205.296
0.2625,0.240503,211.82
0.263,0.240503,211.82
0.263,0.232994,218.345
0.2635,0.232994,218.345
0.2635,0.226169,224.614
0.264,0.226169,224.614
0.264,0.220088,230.395
0.2645,0.220088,230.395
0.2645,0.214794,235.509
0.265,0.214794,235.509
0.265,0.21031,239.841
0.2655,0.21031,239.841
0.2655,0.206644,243.348
0.266,0.206644,243.348
0.266,0.20379,246.031
0.2665,0.20379,246.031
0.2665,0.20174,247.926
0.267,0.20174,247.926
0.267,0.200481,249.072
0.2675,0.200481,249.072
0.2675,0.200005,249.501
0.268,0.200005,249.501
0.268,0.200307,249.228
0.2685,0.200307,249.228
0.2685,0.20139,248.246
0.269,0.20139,248.246
0.269,0.203263,246.536
0.2695,0.203263,246.536
0.2695,0.205936,244.07
0.27,0.205936,244.07
0.27,0.209421,240.83
0.2705,0.209421,240.83
0.2705,0.213727,236.822
0.271,0.213727,236.822
0.271,0.218851,232.086
0.2715,0.218851,232.086
0.2715,0.224779,226.733
0.272,0.224779,226.733
0.272,0.231479,220.935
0.2725,0.231479,220.935
0.2725,0.238901,214.913
0.273,0.238901,214.913
0.273,0.246979,208.914
0.2735,0.246979,208.914
0.2735,0.255637,203.181
0.274,0.255637,203.181
0.274,0.264788,197.93
0.2745,0.264788,197.93
0.2745,0.274345,193.336
0.275,0.274345,193.336
0.275,0.284218,189.528
0.2755,0.284218,189.528
0.2755,0.294321,186.595
0.276,0.294321,186.595
0.276,0.304568,184.605
0.2765,0.304568,184.605
0.2765,0.314877,183.609
0.277,0.314877,183.609
0.277,0.325163,183.657
0.2775,0.325163,183.657
0.2775,0.335342,184.801
0.278,0.335342,184.801
0.278,0.34532,187.101
0.2785,0.34532,187.101
0.2785,0.354993,190.624
0.279,0.354993,190.624
0.279,0.364239,195.422
0.2795,0.364239,195.422
0.2795,0.372911,201.505
0.28,0.372911,201.505
0.28,0.380821,208.763
0.2805,0.380821,208.763
0.2805,0.387742,216.847
0.281,0.387742,216.847
0.281,0.393391,225.025
0.2815,0.393391,225.025
0.2815,0.397461,232.036
0.282,0.397461,232.036
0.282,0.399661,236.296
0.2825,0.399661,236.296
0.2825,0.399804,236.62
0.283,0.399804,236.62
0.283,0.397873,233.183
0.2835,0.397873,233.183
0.2835,0.394027,227.047
0.284,0.394027,227.047
0.284,0.388529,219.669
0.2845,0.388529,219.669
0.2845,0.381678,212.292
0.285,0.381678,212.292
0.285,0.373747,205.694
0.2855,0.373747,205.694
0.2855,0.364966,200.254
0.286,0.364966,200.254
0.286,0.355524,196.118
0.2865,0.355524,196.118
0.2865,0.345575,193.308
0.287,0.345575,193.308
0.287,0.335247,191.801
0.2875,0.335247,191.801
0.2875,0.324651,191.557
0.288,0.324651,191.557
0.288,0.313889,192.543
0.2885,0.313889,192.543
0.2885,0.303059,194.724
0.289,0.303059,194.724
0.289,0.292259,198.066
0.2895,0.292259,198.066
0.2895,0.28159,202.517
0.29,0.28159,202.517
0.29,0.271159,208.001
0.2905,0.271159,208.001
0.2905,0.261081,214.384
0.291,0.261081,214.384
0.291,0.251472,221.468
0.2915,0.251472,221.468
0.2915,0.242453,228.981
0.292,0.242453,228.981
0.292,0.234135,236.589
0.2925,0.234135,236.589
0.2925,0.22662,243.935
0.293,0.22662,243.935
0.293,0.219984,250.69
0.2935,0.219984,250.69
0.2935,0.214282,256.599
0.294,0.214282,256.599
0.294,0.20954,261.512
0.2945,0.20954,261.512
0.2945,0.205764,265.372
0.295,0.205764,265.372
0.295,0.202947,268.203
0.2955,0.202947,268.203
0.2955,0.201072,270.05
0.296,0.201072,270.05
0.296,0.200127,270.969
0.2965,0.200127,270.969
0.2965,0.200103,270.992
0.297,0.200103,270.992
0.297,0.200999,270.121
0.2975,0.200999,270.121
0.2975,0.202823,268.334
0.298,0.202823,268.334
0.298,0.205591,265.592
0.2985,0.205591,265.592
0.2985,0.209317,261.864
0.299,0.209317,261.864
0.299,0.214012,257.146
0.2995,0.214012,257.146
0.2995,0.219674,251.504
0.3,0.219674,251.504
0.3,0.226282,245.099
0.3005,0.226282,245.099
0.3005,0.233792,238.18
0.301,0.233792,238.18
0.301,0.242133,231.072
0.3015,0.242133,231.072
0.3015,0.251217,224.127
0.302,0.251217,224.127
0.302,0.260939,217.672
0.3025,0.260939,217.672
0.3025,0.271186,211.98
0.303,0.271186,211.98
0.303,0.281846,207.262
0.3035,0.281846,207.262
0.3035,0.292806,203.652
0.304,0.292806,203.652
0.304,0.303957,201.258
0.3045,0.303957,201.258
0.3045,0.315191,200.157
0.305,0.315191,200.157
0.305,0.326403,200.418
0.3055,0.326403,200.418
0.3055,0.337478,202.121
0.306,0.337478,202.121
0.306,0.348296,205.353
0.3065,0.348296,205.353
0.3065,0.358715,210.208
0.307,0.358715,210.208
0.307,0.368564,216.748
0.3075,0.368564,216.748
0.3075,0.377628,224.922
0.308,0.377628,224.922
0.308,0.385631,234.417
0.3085,0.385631,234.417
0.3085,0.392228,244.392
0.309,0.392228,244.392
0.309,0.39702,253.237
0.3095,0.39702,253.237
0.3095,0.399614,258.736
0.31,0.399614,258.736
0.31,0.399749,259.085
0.3105,0.399749,259.085
0.3105,0.397406,254.452
0.311,0.397406,254.452
0.311,0.392814,246.481
0.3115,0.392814,246.481
0.3115,0.386338,237.276
0.312,0.386338,237.276
0.312,0.378369,228.469
0.3125,0.378369,228.469
0.3125,0.369249,220.936
0.313,0.369249,220.936
0.313,0.359255,215.039
0.3135,0.359255,215.039
0.3135,0.348608,210.869
0.314,0.348608,210.869
0.314,0.337485,208.404
0.3145,0.337485,208.404
0.3145,0.326036,207.582
0.315,0.326036,207.582
0.315,0.314392,208.34
0.3155,0.314392,208.34
0.3155,0.302677,210.627
0.316,0.302677,210.627
0.316,0.291014,214.389
0.3165,0.291014,214.389
0.3165,0.279532,219.547
0.317,0.279532,219.547
0.317,0.268362,225.981
0.3175,0.268362,225.981
0.3175,0.257649,233.488
0.318,0.257649,233.488
0.318,0.247537,241.77
0.3185,0.247537,241.77
0.3185,0.238171,250.426
0.319,0.238171,250.426
0.319,0.229682,258.99
0.3195,0.229682,258.99
0.3195,0.222178,266.998
0.32,0.222178,266.998
0.32,0.215737,274.071
0.3205,0.215737,274.071
0.3205,0.210399,279.959
0.321,0.210399,279.959
0.321,0.206177,284.568
0.3215,0.206177,284.568
0.3215,0.203063,287.905
0.322,0.203063,287.905
0.322,0.201038,290.031
0.3225,0.201038,290.031
0.3225,0.200084,291.017
0.323,0.200084,291.017
0.323,0.200192,290.907
0.3235,0.200192,290.907
0.3235,0.201361,289.694
0.324,0.201361,289.694
0.324,0.203605,287.343
0.3245,0.203605,287.343
0.3245,0.206942,283.802
0.325,0.206942,283.802
0.325,0.211391,279.037
0.3255,0.211391,279.037
0.3255,0.21696,273.071
0.326,0.21696,273.071
0.326,0.223636,266.055
0.3265,0.223636,266.055
0.3265,0.231375,258.271
0.327,0.231375,258.271
0.327,0.240104,250.121
0.3275,0.240104,250.121
0.3275,0.249716,242.069
0.328,0.249716,242.069
0.328,0.260088,234.567
0.3285,0.260088,234.567
0.3285,0.27108,227.991
0.329,0.27108,227.991
0.329,0.282554,222.623
0.3295,0.282554,222.623
0.3295,0.294369,218.654
0.33,0.294369,218.654
0.33,0.306391,216.22
0.3305,0.306391,216.22
0.3305,0.318489,215.424
0.331,0.318489,215.424
0.331,0.330526,216.364
0.3315,0.330526,216.364
0.3315,0.342361,219.153
0.332,0.342361,219.153
0.332,0.353832,223.917
0.3325,0.353832,223.917
0.3325,0.364744,230.767
0.333,0.364744,230.767
0.333,0.374853,239.726
0.3335,0.374853,239.726
0.3335,0.38384,250.52
0.334,0.38384,250.52
0.334,0.391294,262.233
0.3345,0.391294,262.233
0.3345,0.39672,272.884
0.335,0.39672,272.884
0.335,0.399618,279.517
0.3355,0.399618,279.517
0.3355,0.399647,279.641
0.336,0.399647,279.641
0.336,0.396802,273.53
0.3365,0.396802,273.53
0.3365,0.3914,263.582
0.337,0.3914,263.582
0.337,0.383923,252.628
0.3375,0.383923,252.628
0.3375,0.374853,242.599
0.338,0.374853,242.599
0.338,0.364596,234.414
0.3385,0.364596,234.414
0.3385,0.353466,228.357
0.339,0.353466,228.357
0.339,0.341713,224.456
0.3395,0.341713,224.456
0.3395,0.329535,222.628
0.34,0.329535,222.628
0.34,0.317102,222.785
0.3405,0.317102,222.785
0.3405,0.304567,224.844
0.341,0.304567,224.844
0.341,0.292082,228.723
0.3415,0.292082,228.723
0.3415,0.2798,234.321
0.342,0.2798,234.321
0.342,0.267881,241.486
0.3425,0.267881,241.486
0.3425,0.256497,249.953
0.343,0.256497,249.953
0.343,0.245822,259.318
0.3435,0.245822,259.318
0.3435,0.236027,269.056
0.344,0.236027,269.056
0.344,0.227263,278.555
0.3445,0.227263,278.555
0.3445,0.21965,287.238
0.345,0.21965,287.238
0.345,0.213264,294.68
0.3455,0.213264,294.68
0.3455,0.20814,300.639
0.346,0.20814,300.639
0.346,0.204278,305.049
0.3465,0.204278,305.049
0.3465,0.20166,307.974
0.347,0.20166,307.974
0.347,0.200262,309.509
0.3475,0.200262,309.509
0.3475,0.200069,309.72
0.348,0.200069,309.72
0.348,0.201077,308.615
0.3485,0.201077,308.615
0.3485,0.2033,306.159
0.349,0.2033,306.159
0.349,0.206759,302.279
0.3495,0.206759,302.279
0.3495,0.211477,296.932
0.35,0.211477,296.932
0.35,0.217464,290.141
0.3505,0.217464,290.141
0.3505,0.224702,282.106
0.351,0.224702,282.106
0.351,0.233138,273.208
0.3515,0.233138,273.208
0.3515,0.242673,263.98
0.352,0.242673,263.98
0.352,0.253175,255.022
0.3525,0.253175,255.022
0.3525,0.264488,246.894
0.353,0.264488,246.894
0.353,0.276441,240.042
0.3535,0.276441,240.042
0.3535,0.288868,234.778
0.354,0.288868,234.778
0.354,0.301603,231.311
0.3545,0.301603,231.311
0.3545,0.314487,229.785
0.355,0.314487,229.785
0.355,0.327358,230.332
0.3555,0.327358,230.332
0.3555,0.340047,233.093
0.356,0.340047,233.093
0.356,0.352365,238.229
0.3565,0.352365,238.229
0.3565,0.364081,245.896
0.357,0.364081,245.896
0.357,0.374905,256.137
0.3575,0.374905,256.137
0.3575,0.384448,268.603
0.358,0.384448,268.603
0.358,0.392203,282.04
0.3585,0.392203,282.04
0.3585,0.397559,293.692
0.359,0.397559,293.692
0.359,0.399922,299.628
0.3595,0.399922,299.628
0.3595,0.398969,297.326
0.36,0.398969,297.326
0.36,0.394828,288.168
0.3605,0.394828,288.168
0.3605,0.38799,275.775
0.361,0.38799,275.775
0.361,0.379067,263.442
0.3615,0.379067,263.442
0.3615,0.368605,252.973
0.362,0.368605,252.973
0.362,0.357036,245.023
0.3625,0.357036,245.023
0.3625,0.344687,239.702
0.363,0.344687,239.702
0.363,0.331814,236.927
0.3635,0.331814,236.927
0.3635,0.31863,236.568
0.364,0.31863,236.568
0.364,0.305323,238.504
0.3645,0.305323,238.504
0.3645,0.292071,242.631
0.365,0.292071,242.631
0.365,0.279056,248.821
0.3655,0.279056,248.821
0.3655,0.266471,256.858
0.366,0.266471,256.858
0.366,0.254516,266.395
0.3665,0.254516,266.395
0.3665,0.243397,276.909
0.367,0.243397,276.909
0.367,0.233311,287.703
0.3675,0.233311,287.703
0.3675,0.224426,298.017
0.368,0.224426,298.017
0.368,0.216865,307.179
0.3685,0.216865,307.179
0.3685,0.210699,314.739
0.369,0.210699,314.739
0.369,0.205949,320.499
0.3695,0.205949,320.499
0.3695,0.202599,324.474
0.37,0.202599,324.474
0.37,0.200625,326.768
0.3705,0.200625,326.768
0.3705,0.200001,327.476
0.371,0.200001,327.476
0.371,0.200719,326.65
0.3715,0.200719,326.65
0.3715,0.20279,324.25
0.372,0.20279,324.25
0.372,0.206237,320.188
0.3725,0.206237,320.188
0.3725,0.211089,314.394
0.373,0.211089,314.394
0.373,0.217359,306.897
0.3735,0.217359,306.897
0.3735,0.22503,297.921
0.374,0.22503,297.921
0.374,0.234035,287.946
0.3745,0.234035,287.946
0.3745,0.244257,277.656
0.375,0.244257,277.656
0.375,0.255538,267.793
0.3755,0.255538,267.793
0.3755,0.267684,259.044
0.376,0.267684,259.044
0.376,0.280498,251.921
0.3765,0.280498,251.921
0.3765,0.293783,246.777
0.377,0.293783,246.777
0.377,0.307346,243.841
0.3775,0.307346,243.841
0.3775,0.320998,243.285
0.378,0.320998,243.285
0.378,0.334546,245.276
0.3785,0.334546,245.276
0.3785,0.347778,250.009
0.379,0.347778,250.009
0.379,0.360442,257.687
0.3795,0.360442,257.687
0.3795,0.37222,268.441
0.38,0.37222,268.441
0.38,0.382685,282.016
0.3805,0.382685,282.016
0.3805,0.391266,297.156
0.381,0.391266,297.156
0.381,0.397247,310.706
0.3815,0.397247,310.706
0.3815,0.39991,317.774
0.382,0.39991,317.774
0.382,0.39885,315.038
0.3825,0.39885,315.038
0.3825,0.394227,304.233
0.383,0.394227,304.233
0.383,0.386647,289.993
0.3835,0.386647,289.993
0.3835,0.376839,276.274
0.384,0.376839,276.274
0.384,0.365431,265.022
0.3845,0.365431,265.022
0.3845,0.352904,256.841
0.385,0.352904,256.841
0.385,0.339622,251.758
0.3855,0.339622,251.758
0.3855,0.325864,249.629
0.386,0.325864,249.629
0.386,0.311867,250.289
0.3865,0.311867,250.289
0.3865,0.297842,253.592
0.387,0.297842,253.592
0.387,0.284002,259.391
0.3875,0.284002,259.391
0.3875,0.270563,267.471
0.388,0.270563,267.471
0.388,0.257754,277.464
0.3885,0.257754,277.464
0.3885,0.245814,288.792
0.389,0.245814,288.792
0.389,0.234973,300.649
0.3895,0.234973,300.649
0.3895,0.225434,312.108
0.39,0.225434,312.108
0.39,0.217348,322.321
0.3905,0.217348,322.321
0.3905,0.210801,330.714
0.391,0.210801,330.714
0.391,0.205818,337.034
0.3915,0.205818,337.034
0.3915,0.202382,341.297
0.392,0.202382,341.297
0.392,0.200462,343.627
0.3925,0.200462,343.627
0.3925,0.200033,344.141
0.393,0.200033,344.141
0.393,0.201086,342.871
0.3935,0.201086,342.871
0.3935,0.203637,339.756
0.394,0.203637,339.756
0.394,0.207718,334.691
0.3945,0.207718,334.691
0.3945,0.213359,327.612
0.395,0.213359,327.612
0.395,0.220565,318.627
0.3955,0.220565,318.627
0.3955,0.229294,308.139
0.396,0.229294,308.139
0.396,0.239441,296.857
0.3965,0.239441,296.857
0.3965,0.250842,285.682
0.397,0.250842,285.682
0.397,0.263291,275.492
0.3975,0.263291,275.492
0.3975,0.276558,267.007
0.398,0.276558,267.007
0.398,0.290413,260.723
0.3985,0.290413,260.723
0.3985,0.304631,256.957
0.399,0.304631,256.957
0.399,0.318992,255.929
0.3995,0.318992,255.929
0.3995,0.333274,257.847
0.4,0.333274,257.847
0.4,0.347232,262.946
0.4005,0.347232,262.946
0.4005,0.360578,271.483
0.401,0.360578,271.483
0.401,0.372938,283.6
0.4015,0.372938,283.6
0.4015,0.383806,298.952
0.402,0.383806,298.952
0.402,0.392496,315.802
0.4025,0.392496,315.802
0.4025,0.398157,329.864
0.403,0.398157,329.864
0.403,0.399993,335.113
0.4035,0.399993,335.113
0.4035,0.397685,328.882
0.404,0.397685,328.882
0.404,0.391613,314.81
0.4045,0.391613,314.81
0.4045,0.382578,298.721
0.405,0.382578,298.721
0.405,0.371403,284.475
0.4055,0.371403,284.475
0.4055,0.358743,273.586
0.406,0.358743,273.586
0.406,0.345086,266.341
0.4065,0.345086,266.341
0.4065,0.330793,262.603
0.407,0.330793,262.603
0.407,0.316156,262.166
0.4075,0.316156,262.166
0.4075,0.301428,264.845
0.408,0.301428,264.845
0.408,0.286852,270.458
0.4085,0.286852,270.458
0.4085,0.272673,278.764
0.409,0.272673,278.764
0.409,0.259151,289.36
0.4095,0.259151,289.36
0.4095,0.246558,301.581
0.41,0.246558,301.581
0.41,0.235157,314.484
0.4105,0.235157,314.484
0.4105,0.225182,326.965
0.411,0.225182,326.965
0.411,0.216803,338.021
0.4115,0.216803,338.021
0.4115,0.210113,346.961
0.412,0.210113,346.961
0.412,0.205135,353.525
0.4125,0.205135,353.525
0.4125,0.201845,357.759
0.413,0.201845,357.759
0.413,0.200208,359.814
0.4135,0.200208,359.814
0.4135,0.200197,359.827
0.414,0.200197,359.827
0.414,0.201813,357.791
0.4145,0.201813,357.791
0.4145,0.20508,353.611
0.415,0.20508,353.611
0.415,0.210037,347.158
0.4155,0.210037,347.158
0.4155,0.216706,338.43
0.416,0.216706,338.43
0.416,0.225075,327.695
0.4165,0.225075,327.695
0.4165,0.235061,315.629
0.417,0.235061,315.629
0.417,0.246502,303.249
0.4175,0.246502,303.249
0.4175,0.259179,291.637
0.418,0.259179,291.637
0.418,0.272835,281.75
0.4185,0.272835,281.75
0.4185,0.287206,274.253
0.419,0.287206,274.253
0.419,0.302033,269.58
0.4195,0.302033,269.58
0.4195,0.317064,268.017
0.42,0.317064,268.017
0.42,0.332044,269.809
0.4205,0.332044,269.809
0.4205,0.346696,275.24
0.421,0.346696,275.24
0.421,0.360692,284.617
0.4215,0.360692,284.617
0.4215,0.373603,298.128
0.422,0.373603,298.128
0.422,0.384838,315.301
0.4225,0.384838,315.301
0.4225,0.393588,333.799
0.423,0.393588,333.799
0.423,0.398859,348.025
0.4235,0.398859,348.025
0.4235,0.399799,350.896
0.424,0.399799,350.896
0.424,0.396224,341.026
0.4245,0.396224,341.026
0.4245,0.388752,324.112
0.425,0.388752,324.112
0.425,0.378356,306.72
0.4255,0.378356,306.72
0.4255,0.365925,292.389
0.426,0.365925,292.389
0.426,0.352128,282.154
0.4265,0.352128,282.154
0.4265,0.337452,276.061
0.427,0.337452,276.061
0.427,0.322271,273.878
0.4275,0.322271,273.878
0.4275,0.306887,275.351
0.428,0.306887,275.351
0.428,0.291576,280.253
0.4285,0.291576,280.253
0.4285,0.276617,288.323
0.429,0.276617,288.323
0.429,0.262299,299.163
0.4295,0.262299,299.163
0.4295,0.248926,312.064
0.43,0.248926,312.064
0.43,0.2368,325.973
0.4305,0.2368,325.973
0.4305,0.226192,339.607
0.431,0.226192,339.607
0.431,0.217304,351.742
0.4315,0.217304,351.742
0.4315,0.21025,361.532
0.432,0.21025,361.532
0.432,0.205056,368.649
0.4325,0.205056,368.649
0.4325,0.201697,373.139
0.433,0.201697,373.139
0.433,0.200131,375.19
0.4335,0.200131,375.19
0.4335,0.200332,374.927
0.434,0.200332,374.927
0.434,0.202302,372.336
0.4345,0.202302,372.336
0.4345,0.206075,367.293
0.435,0.206075,367.293
0.435,0.211692,359.661
0.4355,0.211692,359.661
0.4355,0.219173,349.499
0.436,0.219173,349.499
0.436,0.22848,337.26
0.4365,0.22848,337.26
0.4365,0.239491,323.906
0.437,0.239491,323.906
0.437,0.251995,310.686
0.4375,0.251995,310.686
0.4375,0.265723,298.849
0.438,0.265723,298.849
0.438,0.280378,289.373
0.4385,0.280378,289.373
0.4385,0.295662,282.903
0.439,0.295662,282.903
0.439,0.311287,279.841
0.4395,0.311287,279.841
0.4395,0.326966,280.488
0.44,0.326966,280.488
0.44,0.3424,285.163
0.4405,0.3424,285.163
0.4405,0.357234,294.226
0.441,0.357234,294.226
0.441,0.37102,307.974
0.4415,0.37102,307.974
0.4415,0.383133,326.111
0.442,0.383133,326.111
0.442,0.392697,346.379
0.4425,0.392697,346.379
0.4425,0.398603,362.724
0.443,0.398603,362.724
0.443,0.399839,366.652
0.4435,0.399839,366.652
0.4435,0.396149,355.955
0.444,0.396149,355.955
0.444,0.388226,337.286
0.4445,0.388226,337.286
0.4445,0.377179,318.381
0.445,0.377179,318.381
0.445,0.364004,303.146
0.4455,0.364004,303.146
0.4455,0.349427,292.632
0.446,0.349427,292.632
0.446,0.333985,286.774
0.4465,0.333985,286.774
0.4465,0.318081,285.271
0.447,0.318081,285.271
0.447,0.302052,287.846
0.4475,0.302052,287.846
0.4475,0.286208,294.222
0.448,0.286208,294.222
0.448,0.270861,304.041
0.4485,0.270861,304.041
0.4485,0.256341,316.707
0.449,0.256341,316.707
0.449,0.24299,331.23
0.4495,0.24299,331.23
0.4495,0.231136,346.228
0.45,0.231136,346.228
0.45,0.221046,360.178
0.4505,0.221046,360.178
0.4505,0.212895,371.864
0.451,0.212895,371.864
0.451,0.20675,380.651
0.4515,0.20675,380.651
0.4515,0.202601,386.457
0.452,0.202601,386.457
0.452,0.200402,389.452
0.4525,0.200402,389.452
0.4525,0.200116,389.839
0.453,0.200116,389.839
0.453,0.201737,387.64
0.4535,0.201737,387.64
0.4535,0.205294,382.731
0.454,0.205294,382.731
0.454,0.210836,374.941
0.4545,0.210836,374.941
0.4545,0.218389,364.279
0.455,0.218389,364.279
0.455,0.227923,351.222
0.4555,0.227923,351.222
0.4555,0.239306,336.834
0.456,0.239306,336.834
0.456,0.252308,322.582
0.4565,0.252308,322.582
0.4565,0.266625,309.908
0.457,0.266625,309.908
0.457,0.281922,299.951
0.4575,0.281922,299.951
0.4575,0.297868,293.425
0.458,0.297868,293.425
0.458,0.314141,290.786
0.4585,0.314141,290.786
0.4585,0.330418,292.38
0.459,0.330418,292.38
0.459,0.346352,298.593
0.4595,0.346352,298.593
0.4595,0.361526,309.858
0.46,0.361526,309.858
0.46,0.375387,326.413
0.4605,0.375387,326.413
0.4605,0.387148,347.382
0.461,0.387148,347.382
0.461,0.39571,368.693
0.4615,0.39571,368.693
0.4615,0.399797,381.426
0.462,0.399797,381.426
0.462,0.398568,377.563
0.4625,0.398568,377.563
0.4625,0.392286,360.229
0.463,0.392286,360.229
0.463,0.382069,339
0.4635,0.382069,339
0.4635,0.369138,320.578
0.464,0.369138,320.578
0.464,0.354438,307.259
0.4645,0.354438,307.259
0.4645,0.338639,299.25
0.465,0.338639,299.25
0.465,0.322226,296.246
0.4655,0.322226,296.246
0.4655,0.305591,297.879
0.466,0.305591,297.879
0.466,0.289084,303.832
0.4665,0.289084,303.832
0.4665,0.273054,313.717
0.467,0.273054,313.717
0.467,0.257866,326.913
0.4675,0.257866,326.913
0.4675,0.243899,342.33
0.468,0.243899,342.33
0.468,0.231521,358.393
0.4685,0.231521,358.393
0.4685,0.22103,373.368
0.469,0.22103,373.368
0.469,0.212623,385.833
0.4695,0.212623,385.833
0.4695,0.206373,395.065
0.47,0.206373,395.065
0.47,0.202263,401.003
0.4705,0.202263,401.003
0.4705,0.200241,403.852
0.471,0.200241,403.852
0.471,0.20027,403.81
0.4715,0.20027,403.81
0.4715,0.20235,400.88
0.472,0.20235,400.88
0.472,0.206522,394.899
0.4725,0.206522,394.899
0.4725,0.212837,385.682
0.473,0.212837,385.682
0.473,0.221314,373.359
0.4735,0.221314,373.359
0.4735,0.231883,358.691
0.474,0.231883,358.691
0.474,0.244358,343.115
0.4745,0.244358,343.115
0.4745,0.258447,328.363
0.475,0.258447,328.363
0.475,0.273795,315.988
0.4755,0.273795,315.988
0.4755,0.290029,307.063
0.476,0.290029,307.063
0.476,0.306785,302.257
0.4765,0.306785,302.257
0.4765,0.323704,301.998
0.477,0.323704,301.998
0.477,0.34042,306.723
0.4775,0.34042,306.723
0.4775,0.356501,316.905
0.478,0.356501,316.905
0.478,0.371392,332.959
0.4785,0.371392,332.959
0.4785,0.384309,354.473
0.479,0.384309,354.473
0.479,0.394124,378.045
0.4795,0.394124,378.045
0.4795,0.399422,394.606
0.48,0.399422,394.606
0.48,0.399093,393.596
0.4805,0.399093,393.596
0.4805,0.393208,376.242
0.481,0.393208,376.242
0.481,0.382933,353.314
0.4815,0.382933,353.314
0.4815,0.36965,333.114
0.482,0.36965,333.114
0.482,0.354435,318.55
0.4825,0.354435,318.55
0.4825,0.338044,309.925
0.483,0.338044,309.925
0.483,0.321017,306.864
0.4835,0.321017,306.864
0.4835,0.303785,308.939
0.484,0.303785,308.939
0.484,0.286736,315.776
0.4845,0.286736,315.776
0.4845,0.270259,326.911
0.485,0.270259,326.911
0.485,0.25476,341.538
0.4855,0.25476,341.538
0.4855,0.240658,358.293
0.486,0.240658,358.293
0.486,0.228346,375.295
0.4865,0.228346,375.295
0.4865,0.218128,390.605
0.487,0.218128,390.605
0.487,0.210176,402.793
0.4875,0.210176,402.793
0.4875,0.204533,411.331
0.488,0.204533,411.331
0.488,0.20116,416.297
0.4885,0.20116,416.297
0.4885,0.200001,417.972
0.489,0.200001,417.972
0.489,0.201029,416.487
0.4895,0.201029,416.487
0.4895,0.20427,411.742
0.49,0.20427,411.742
0.49,0.209776,403.496
0.4905,0.209776,403.496
0.4905,0.217595,391.68
0.491,0.217595,391.68
0.491,0.227694,376.839
0.4915,0.227694,376.839
0.4915,0.239922,360.332
0.492,0.239922,360.332
0.492,0.253992,344.076
0.4925,0.253992,344.076
0.4925,0.269529,329.978
0.493,0.269529,329.978
0.493,0.286122,319.439
0.4935,0.286122,319.439
0.4935,0.303366,313.312
0.494,0.303366,313.312
0.494,0.320863,312.149
0.4945,0.320863,312.149
0.4945,0.338213,316.406
0.495,0.338213,316.406
0.495,0.354953,326.641
0.4955,0.354953,326.641
0.4955,0.370488,343.371
0.496,0.370488,343.371
0.496,0.383972,366.22
0.4965,0.383972,366.22
0.4965,0.394172,391.5
0.497,0.394172,391.5
0.497,0.399525,408.889
0.4975,0.399525,408.889
0.4975,0.398829,406.557
0.498,0.398829,406.557
0.498,0.39225,386.795
0.4985,0.39225,386.795
0.4985,0.381143,362.152
0.499,0.381143,362.152
0.499,0.367012,341.299
0.4995,0.367012,341.299
0.4995,0.350989,326.887
0.5,0.350989,326.887
0.5,0.333852,318.983
