"time","outputs[1]","outputs[2]"
0.0,25.0,20.0
0.02,25.0,20.199721468
0.04,25.0,20.3988878671
0.06,25.0,20.5975009824
0.08,25.0,20.7955625916
0.1,25.0,20.9930744646
0.12,25.0,21.1900383642
0.14,25.0,21.3864560456
0.16,25.0,21.5823292567
0.18,25.0,21.777659738
0.2,25.0,21.9724492229
0.22,25.0,22.1666994373
0.24,25.0,22.3604121003
0.26,25.0,22.5535889235
0.28,25.0,22.7462316116
0.3,25.0,22.9383418621
0.32,25.0,23.1299213657
0.34,25.0,23.320971806
0.36,25.0,23.5114948596
0.38,25.0,23.7014921963
0.4,25.0,23.8909654791
0.42,25.0,24.0799163641
0.44,25.0,24.2683465007
0.46,25.0,24.4562575315
0.48,25.0,24.6436510925
0.5,25.0,24.8305288129
0.52,25.0,25.0168923154
0.54,25.0,25.2027432163
0.56,25.0,25.388083125
0.58,25.0,25.5729136446
0.6,25.0,25.7572363717
0.62,25.0,25.9410528967
0.64,25.0,25.9925890039
0.66,25.0,25.9806158051
0.68,25.0,25.9686665289
0.7,25.0,25.9567411272
0.72,25.0,25.9448395526
0.74,25.0,25.9329617573
0.76,25.0,25.9211076939
0.78,25.0,25.9092773149
0.8,25.0,25.897470573
0.82,25.0,25.885687421
0.84,25.0,25.8739278117
0.86,25.0,25.8621916982
0.88,25.0,25.8504790335
0.9,25.0,25.8387897706
0.92,25.0,25.8271238629
0.94,25.0,25.8154812638
0.96,25.0,25.8038619265
0.98,25.0,25.7922658047
1.0,25.0,25.780692852
1.02,25.0,25.769143022
1.04,25.0,25.7576162686
1.06,25.0,25.7461125457
1.08,25.0,25.7346318072
1.1,25.0,25.7231740073
1.12,25.0,25.7117391001
1.14,25.0,25.7003270398
1.16,25.0,25.6889377808
1.18,25.0,25.6775712776
1.2,25.0,25.6662274847
1.22,25.0,25.6549063567
1.24,25.0,25.6436078483
1.26,25.0,25.6323319144
1.28,25.0,25.6210785098
1.3,25.0,25.6098475895
1.32,25.0,25.5986391086
1.34,25.0,25.5874530223
1.36,25.0,25.5762892857
1.38,25.0,25.5651478544
1.4,25.0,25.5540286836
1.42,25.0,25.5429317289
1.44,25.0,25.531856946
1.46,25.0,25.5208042905
1.48,25.0,25.5097737183
1.5,25.0,25.4987651851
1.52,25.0,25.487778647
1.54,25.0,25.47681406
1.56,25.0,25.4658713803
1.58,25.0,25.454950564
1.6,25.0,25.4440515676
1.62,25.0,25.4331743473
1.64,25.0,25.4223188598
1.66,25.0,25.4114850616
1.68,25.0,25.4006729093
1.7,25.0,25.3898823596
1.72,25.0,25.3791133696
1.74,25.0,25.3683658959
1.76,25.0,25.3576398958
1.78,25.0,25.3469353262
1.8,25.0,25.3362521443
1.82,25.0,25.3255903075
1.84,25.0,25.314949773
1.86,25.0,25.3043304984
1.88,25.0,25.293732441
1.9,25.0,25.2831555586
1.92,25.0,25.2725998088
1.94,25.0,25.2620651494
1.96,25.0,25.2515515383
1.98,25.0,25.2410589334
2.0,25.0,25.2305872927
2.02,25.0833333333,25.2201365744
2.04,25.1666666667,25.2097067366
2.06,25.25,25.1992977376
2.08,25.3333333333,25.1889095359
2.1,25.4166666667,25.1785420898
2.12,25.5,25.1681953578
2.14,25.5833333333,25.1578692987
2.16,25.6666666667,25.147563871
2.18,25.75,25.1372790336
2.2,25.8333333333,25.1270147453
2.22,25.9166666667,25.116770965
2.24,26.0,25.1065476519
2.26,26.0833333333,25.0963447649
2.28,26.1666666667,25.2575303858
2.3,26.25,25.4427196966
2.32,26.3333333333,25.6274000905
2.34,26.4166666667,25.8115731623
2.36,26.5,25.9952405002
2.38,26.5833333333,26.1784036862
2.4,26.6666666667,26.3610642959
2.42,26.75,26.5432238986
2.44,26.8333333333,26.7248840573
2.46,26.9166666667,26.9060463289
2.48,27.0,27.0867122639
2.5,27.0833333333,27.2668834069
2.52,27.1666666667,27.446561296
2.54,27.25,27.6257474636
2.56,27.3333333333,27.8044434359
2.58,27.4166666667,27.9826507329
2.6,27.5,28.1603708688
2.62,27.5833333333,28.3376053519
2.64,27.6666666667,28.5143556845
2.66,27.75,28.6906233629
2.68,27.8333333333,28.7939482117
2.7,27.9166666667,28.7763778936
2.72,28.0,28.7588426809
2.74,28.0833333333,28.7413425037
2.76,28.1666666667,28.7238772918
2.78,28.25,28.7064469754
2.8,28.3333333333,28.6890514849
2.82,28.4166666667,28.6716907505
2.84,28.5,28.6543647029
2.86,28.5833333333,28.6370732728
2.88,28.6666666667,28.619816391
2.9,28.75,28.6025939885
2.92,28.8333333333,28.5854059963
2.94,28.9166666667,28.5682523458
2.96,29.0,28.5511329683
2.98,29.0833333333,28.5340477953
3.0,29.1666666667,28.5169967585
3.02,29.25,28.4999797897
3.04,29.3333333333,28.4829968209
3.06,29.4166666667,28.466047784
3.08,29.5,28.5506904749
3.1,29.5833333333,28.7268589549
3.12,29.6666666667,28.9025465775
3.14,29.75,29.0777548262
3.16,29.8333333333,29.2524851786
3.18,29.9166666667,29.4267391069
3.2,30.0,29.6005180772
3.22,30.0833333333,29.7738235501
3.24,30.1666666667,29.9466569804
3.26,30.25,30.1190198176
3.28,30.3333333333,30.2909135051
3.3,30.4166666667,30.4623394812
3.32,30.5,30.6332991784
3.34,30.5833333333,30.8037940237
3.36,30.6666666667,30.9738254388
3.38,30.75,31.1433948397
3.4,30.8333333333,31.3125036371
3.42,30.9166666667,31.4811532364
3.44,31.0,31.6493450375
3.46,31.0833333333,31.817080435
3.48,31.1666666667,31.9843608182
3.5,31.25,32.1511875711
3.52,31.3333333333,32.3175620726
3.54,31.4166666667,32.3262759915
3.56,31.5,32.3016480777
3.58,31.5833333333,32.2770693706
3.6,31.6666666667,32.2525397718
3.62,31.75,32.2280591831
3.64,31.8333333333,32.2036275067
3.66,31.9166666667,32.1792446448
3.68,32.0,32.1549104999
3.7,32.0833333333,32.1306249747
3.72,32.1666666667,32.106387972
3.74,32.25,32.0821993948
3.76,32.3333333333,32.0580591464
3.78,32.4166666667,32.0339671303
3.8,32.5,32.0099232501
3.82,32.5833333333,31.9859274096
3.84,32.6666666667,31.9619795128
3.86,32.75,31.9380794639
3.88,32.8333333333,31.9142271673
3.9,32.9166666667,31.933404221
3.92,33.0,32.100369142
3.94,33.0833333333,32.2668813917
3.96,33.1666666667,32.4329423451
3.98,33.25,32.5985533724
4.0,33.3333333333,32.7637158382
4.02,33.4166666667,32.9284311021
4.04,33.5,33.0927005186
4.06,33.5833333333,33.2565254371
4.08,33.6666666667,33.419907202
4.1,33.75,33.5828471526
4.12,33.8333333333,33.745346623
4.14,33.9166666667,33.9074069426
4.16,34.0,34.0690294357
4.18,34.0833333333,34.2302154216
4.2,34.1666666667,34.3909662149
4.22,34.25,34.5512831251
4.24,34.3333333333,34.7111674569
4.26,34.4166666667,34.8706205101
4.28,34.5,35.0296435799
4.3,34.5833333333,35.1882379565
4.32,34.6666666667,35.3464049253
4.34,34.75,35.5041457673
