"Time","dataOut1","dataOut2"
0,1,1
0.00025,1,1
0.02525,1,1
0.05025,1,1
0.07525,1,1
0.10025,1,1
0.12525,1,1
0.15025,1,1
0.17525,1,1
0.20025,1,1
0.22525,1,1
0.25025,1,1
0.27525,1,1
0.30025,1,1
0.32525,1,1
0.35025,1,1
0.37525,1,1
0.40025,1,1
0.42525,1,1
0.45025,1,1
0.47525,1,1
0.50025,1,1
0.52525,1,1
0.55025,1,1
0.57525,1,1
0.60025,1,1
0.62525,1,1
0.65025,1,1
0.67525,1,1
0.70025,1,1
0.72525,1,1
0.75025,1,1
0.77525,1,1
0.80025,1,1
0.82525,1,1
0.850250000000001,1,1
0.875250000000001,1,1
0.900250000000001,1,1
0.925250000000001,1,1
0.950250000000001,1,1
0.975250000000001,1,1
0.99975,1,1
1,1,1
1.025,1,1
1.05,1,1
1.075,1,1
1.1,1,1
1.125,1,1
1.15,1,1
1.175,1,1
1.2,1,1
1.225,1,1
1.25,1,1
1.275,1,1
1.3,1,1
1.325,1,1
1.35,1,1
1.375,1,1
1.4,1,1
1.425,1,1
1.45,1,1
1.475,1,1
1.5,1,1
1.525,1,1
1.55,1,1
1.575,1,1
1.6,1,1
1.625,1,1
1.65,1,1
1.675,1,1
1.7,1,1
1.725,1,1
1.75,1,1
1.775,1,1
1.8,1,1
1.825,1,1
1.85,1,1
1.875,1,1
1.9,1,1
1.925,1,1
1.95,1,1
1.975,1,1
1.99975,1,1
2,1,1
2.025,1,1
2.05,1,1
2.075,1,1
2.1,1,1
2.125,1,1
2.15,1,1
2.175,1,1
2.2,1,1
2.225,1,1
2.25,1,1
2.275,1,1
2.3,1,1
2.325,1,1
2.35,1,1
2.375,1,1
2.4,1,1
2.425,1,1
2.45,1,1
2.475,1,1
2.5,1,1
2.525,1,1
2.55,1,1
2.575,1,1
2.6,1,1
2.625,1,1
2.65,1,1
2.675,1,1
2.7,1,1
2.725,1,1
2.75,1,1
2.775,1,1
2.8,1,1
2.825,1,1
2.85,1,1
2.875,1,1
2.9,1,1
2.925,1,1
2.95,1,1
2.975,1,1
3,1,1
3.025,1,1
3.05,1,1
3.075,1,1
3.1,1,1
3.125,1,1
3.15,1,1
3.175,1,1
3.2,1,1
3.225,1,1
3.25,1,1
3.275,1,1
3.3,1,1
3.325,1,1
3.35,1,1
3.375,1,1
3.4,1,1
3.42499999999999,1,1
3.44999999999999,1,1
3.47499999999999,1,1
3.49999999999999,1,1
3.52499999999999,1,1
3.54999999999999,1,1
3.57499999999999,1,1
3.59999999999999,1,1
3.62499999999999,1,1
3.64999999999999,1,1
3.67499999999999,1,1
3.69999999999999,1,1
3.72499999999999,1,1
3.74999999999999,1,1
3.77499999999999,1,1
3.79999999999999,1,1
3.82499999999999,1,1
3.84999999999999,1,1
3.87499999999999,1,1
3.89999999999999,1,1
3.92499999999999,1,1
3.94999999999999,1,1
3.97499999999999,1,1
3.99999999999999,1,1
4.02499999999999,1,1
4.04999999999999,1,1
4.07499999999999,1,1
4.09999999999999,1,1
4.12499999999999,1,1
4.15,1,1
4.175,1,1
4.2,1,1
4.225,1,1
4.25,1,1
4.275,1,1
4.3,1,1
4.325,1,1
4.35,1,1
4.375,1,1
4.4,1,1
4.425,1,1
4.45,1,1
4.475,1,1
4.5,1,1
4.525,1,1
4.55,1,1
4.575,1,1
4.6,1,1
4.625,1,1
4.65,1,1
4.675,1,1
4.7,1,1
4.725,1,1
4.75,1,1
4.775,1,1
4.8,1,1
4.825,1,1
4.85000000000001,1,1
4.87500000000001,1,1
4.90000000000001,1,1
4.92500000000001,1,1
4.95000000000001,1,1
4.97500000000001,1,1
5.00000000000001,1,1
5.02500000000001,1,1
5.05000000000001,1,1
5.07500000000001,1,1
5.10000000000001,1,1
5.12500000000001,1,1
5.15000000000001,1,1
5.17500000000001,1,1
5.20000000000001,1,1
5.22500000000001,1,1
5.25000000000001,1,1
5.27500000000001,1,1
5.30000000000001,1,1
