"time","y","z"
0.0,10.0,0.0
0.02,9.998236,-0.196
0.04,9.992552,-0.392
0.06,9.982948,-0.588
0.08,9.96940618182,-0.784
0.1,9.95194436364,-0.98
0.12,9.93056254545,-1.176
0.14,9.90526072727,-1.372
0.16,9.87605672727,-1.568
0.18,9.84293272727,-1.764
0.2,9.80588872727,-1.96
0.22,9.76492472727,-2.156
0.24,9.72004072727,-2.352
0.26,9.67123672727,-2.548
0.28,9.61849490909,-2.744
0.3,9.56183309091,-2.94
0.32,9.50125127273,-3.136
0.34,9.43674945455,-3.332
0.36,9.36832763636,-3.528
0.38,9.29598581818,-3.724
0.4,9.219724,-3.92
0.42,9.13954218182,-4.116
0.44,9.05544036364,-4.312
0.46,8.96741854545,-4.508
0.48,8.87547672727,-4.704
0.5,8.77963272727,-4.9
0.52,8.67985090909,-5.096
0.54,8.57614909091,-5.292
0.56,8.46852727273,-5.488
0.58,8.35698545455,-5.684
0.6,8.24152363636,-5.88
0.62,8.12214181818,-6.076
0.64,7.99884,-6.272
0.66,7.87161818182,-6.468
0.68,7.74047636364,-6.664
0.7,7.60541454545,-6.86
0.72,7.46643272727,-7.056
0.74,7.32353090909,-7.252
0.76,7.17670909091,-7.448
0.78,7.02596727273,-7.644
0.8,6.87130545455,-7.84
0.82,6.71272363636,-8.036
0.84,6.55022181818,-8.232
0.86,6.3838,-8.428
0.88,6.21345818182,-8.624
0.9,6.03919636364,-8.82
0.92,5.86101454545,-9.016
0.94,5.67891272727,-9.212
0.96,5.49289090909,-9.408
0.98,5.30294909091,-9.604
1.0,5.10910509091,-9.8
1.02,4.91132327273,-9.996
1.04,4.70962145455,-10.192
1.06,4.50399963636,-10.388
1.08,4.29445781818,-10.584
1.1,4.080996,-10.78
1.12,3.86361418182,-10.976
1.14,3.64231236364,-11.172
1.16,3.41709054545,-11.368
1.18,3.18794872727,-11.564
1.2,2.95488690909,-11.76
1.22,2.71790509091,-11.956
1.24,2.47700327273,-12.152
1.26,2.23218145455,-12.348
1.28,1.98343963636,-12.544
1.3,1.73077781818,-12.74
1.32,1.474196,-12.936
1.34,1.21369418182,-13.132
1.36,0.949272363636,-13.328
1.38,0.680930545454,-13.524
1.4,0.408668727273,-13.72
1.42,0.132486909091,-13.916
1.44,0.0754768264462,10.4280909091
1.46,0.282256826446,10.2320909091
1.48,0.485116826446,10.0360909091
1.5,0.684056826446,9.84009090909
1.52,0.879076826446,9.64409090909
1.54,1.07017682645,9.44809090909
1.56,1.25735682645,9.25209090909
1.58,1.44061682645,9.05609090909
1.6,1.61995682645,8.86009090909
1.62,1.79537682645,8.66409090909
1.64,1.96687682645,8.46809090909
1.66,2.13445682645,8.27209090909
1.68,2.29811682645,8.07609090909
1.7,2.45785682645,7.88009090909
1.72,2.61367682645,7.68409090909
1.74,2.76557682645,7.48809090909
1.76,2.91355682645,7.29209090909
1.78,3.05761682645,7.09609090909
1.8,3.19775682645,6.90009090909
1.82,3.33397682645,6.70409090909
1.84,3.46627682645,6.50809090909
1.86,3.59465682645,6.31209090909
1.88,3.71911682645,6.11609090909
1.9,3.83965682645,5.92009090909
1.92,3.95627682645,5.72409090909
1.94,4.06897682645,5.52809090909
1.96,4.17775682645,5.33209090909
1.98,4.28261682645,5.13609090909
2.0,4.38355682645,4.94009090909
2.02,4.48057682645,4.74409090909
2.04,4.57367682645,4.54809090909
2.06,4.66285682645,4.35209090909
2.08,4.74811682645,4.15609090909
2.1,4.82945682645,3.96009090909
2.12,4.90687682645,3.76409090909
