"Time","level","level2","level3"
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.000000000000000E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
2.000000000000000E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
3.000000000000000E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
4.000000000000000E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
5.000000000000000E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
6.000000000000000E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
7.000000000000001E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
8.000000000000000E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
9.000000000000000E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.000000000000000E-01,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.100000000000000E-01,4.166666883975300E-03,4.166666883975300E-03,0.000000000000000E+00
1.200000000000000E-01,4.166666883975300E-03,4.166666883975300E-03,0.000000000000000E+00
1.300000000000000E-01,4.166666883975300E-03,4.166666883975300E-03,0.000000000000000E+00
1.400000000000000E-01,4.166666883975300E-03,4.166666883975300E-03,0.000000000000000E+00
1.500000000000000E-01,4.166666883975300E-03,4.166666883975300E-03,0.000000000000000E+00
1.600000000000000E-01,1.249999925494200E-02,1.249999925494200E-02,0.000000000000000E+00
1.700000000000000E-01,1.249999925494200E-02,1.249999925494200E-02,0.000000000000000E+00
1.800000000000000E-01,1.249999925494200E-02,1.249999925494200E-02,0.000000000000000E+00
1.900000000000000E-01,1.249999925494200E-02,1.249999925494200E-02,0.000000000000000E+00
2.000000000000000E-01,1.249999925494200E-02,1.249999925494200E-02,0.000000000000000E+00
2.100000000000000E-01,2.500000037252900E-02,2.500000037252900E-02,0.000000000000000E+00
2.200000000000000E-01,2.500000037252900E-02,2.500000037252900E-02,0.000000000000000E+00
2.300000000000000E-01,2.500000037252900E-02,2.500000037252900E-02,0.000000000000000E+00
2.400000000000000E-01,2.500000037252900E-02,2.500000037252900E-02,0.000000000000000E+00
2.500000000000000E-01,2.500000037252900E-02,2.500000037252900E-02,0.000000000000000E+00
2.600000000000000E-01,4.166666790843000E-02,4.166666790843000E-02,0.000000000000000E+00
2.700000000000000E-01,4.166666790843000E-02,4.166666790843000E-02,0.000000000000000E+00
2.800000000000000E-01,4.166666790843000E-02,4.166666790843000E-02,0.000000000000000E+00
2.900000000000000E-01,4.166666790843000E-02,4.166666790843000E-02,0.000000000000000E+00
3.000000000000000E-01,4.166666790843000E-02,4.166666790843000E-02,0.000000000000000E+00
3.100000000000000E-01,6.250000000000000E-02,6.250000000000000E-02,0.000000000000000E+00
3.200000000000000E-01,6.250000000000000E-02,6.250000000000000E-02,0.000000000000000E+00
3.300000000000000E-01,6.250000000000000E-02,6.250000000000000E-02,0.000000000000000E+00
3.400000000000000E-01,6.250000000000000E-02,6.250000000000000E-02,0.000000000000000E+00
3.500000000000000E-01,6.250000000000000E-02,6.250000000000000E-02,0.000000000000000E+00
3.600000000000000E-01,8.750000596046401E-02,8.750000596046401E-02,0.000000000000000E+00
3.700000000000000E-01,8.750000596046401E-02,8.750000596046401E-02,0.000000000000000E+00
3.800000000000000E-01,8.750000596046401E-02,8.750000596046401E-02,0.000000000000000E+00
3.900000000000000E-01,8.750000596046401E-02,8.750000596046401E-02,0.000000000000000E+00
4.000000000000000E-01,8.750000596046401E-02,8.750000596046401E-02,0.000000000000000E+00
4.100000000000000E-01,1.166666746139500E-01,1.166666746139500E-01,0.000000000000000E+00
4.200000000000000E-01,1.166666746139500E-01,1.166666746139500E-01,0.000000000000000E+00
4.300000000000000E-01,1.166666746139500E-01,1.166666746139500E-01,0.000000000000000E+00
4.400000000000000E-01,1.166666746139500E-01,1.166666746139500E-01,0.000000000000000E+00
4.500000000000000E-01,1.166666746139500E-01,1.166666746139500E-01,0.000000000000000E+00
4.600000000000000E-01,1.500000208616300E-01,1.500000208616300E-01,0.000000000000000E+00
4.700000000000000E-01,1.500000208616300E-01,1.500000208616300E-01,0.000000000000000E+00
4.800000000000000E-01,1.500000208616300E-01,1.500000208616300E-01,0.000000000000000E+00
4.900000000000000E-01,1.500000208616300E-01,1.500000208616300E-01,0.000000000000000E+00
5.000000000000000E-01,1.500000208616300E-01,1.500000208616300E-01,0.000000000000000E+00
5.100000000000000E-01,1.875000298023200E-01,1.875000298023200E-01,0.000000000000000E+00
5.200000000000000E-01,1.875000298023200E-01,1.875000298023200E-01,0.000000000000000E+00
5.300000000000000E-01,1.875000298023200E-01,1.875000298023200E-01,0.000000000000000E+00
5.400000000000000E-01,1.875000298023200E-01,1.875000298023200E-01,0.000000000000000E+00
5.500000000000000E-01,1.875000298023200E-01,1.875000298023200E-01,0.000000000000000E+00
5.600000000000001E-01,2.291666865348800E-01,2.291666865348800E-01,0.000000000000000E+00
5.700000000000000E-01,2.291666865348800E-01,2.291666865348800E-01,0.000000000000000E+00
5.800000000000000E-01,2.291666865348800E-01,2.291666865348800E-01,0.000000000000000E+00
5.900000000000000E-01,2.291666865348800E-01,2.291666865348800E-01,0.000000000000000E+00
6.000000000000000E-01,2.291666865348800E-01,2.291666865348800E-01,0.000000000000000E+00
6.100000000000000E-01,2.750000059604600E-01,2.750000059604600E-01,0.000000000000000E+00
6.200000000000000E-01,2.750000059604600E-01,2.750000059604600E-01,0.000000000000000E+00
6.300000000000000E-01,2.750000059604600E-01,2.750000059604600E-01,0.000000000000000E+00
6.400000000000000E-01,2.750000059604600E-01,2.750000059604600E-01,0.000000000000000E+00
6.500000000000000E-01,2.750000059604600E-01,2.750000059604600E-01,0.000000000000000E+00
6.600000000000000E-01,3.250000178813900E-01,3.250000178813900E-01,0.000000000000000E+00
6.700000000000000E-01,3.250000178813900E-01,3.250000178813900E-01,0.000000000000000E+00
6.800000000000000E-01,3.250000178813900E-01,3.250000178813900E-01,0.000000000000000E+00
6.899999999999999E-01,3.250000178813900E-01,3.250000178813900E-01,0.000000000000000E+00
7.000000000000000E-01,3.250000178813900E-01,3.250000178813900E-01,0.000000000000000E+00
7.100000000000000E-01,3.791666924953500E-01,3.791666924953500E-01,0.000000000000000E+00
7.200000000000000E-01,3.791666924953500E-01,3.791666924953500E-01,0.000000000000000E+00
7.300000000000000E-01,3.791666924953500E-01,3.791666924953500E-01,0.000000000000000E+00
7.400000000000000E-01,3.791666924953500E-01,3.791666924953500E-01,0.000000000000000E+00
7.500000000000000E-01,3.791666924953500E-01,3.791666924953500E-01,0.000000000000000E+00
7.600000000000000E-01,4.375000298023200E-01,4.375000298023200E-01,0.000000000000000E+00
7.700000000000000E-01,4.375000298023200E-01,4.375000298023200E-01,0.000000000000000E+00
7.800000000000000E-01,4.375000298023200E-01,4.375000298023200E-01,0.000000000000000E+00
7.900000000000000E-01,4.375000298023200E-01,4.375000298023200E-01,0.000000000000000E+00
8.000000000000000E-01,4.375000298023200E-01,4.375000298023200E-01,0.000000000000000E+00
8.100000000000001E-01,5.000000000000000E-01,5.000000000000000E-01,0.000000000000000E+00
8.200000000000000E-01,5.000000000000000E-01,5.000000000000000E-01,0.000000000000000E+00
8.300000000000000E-01,5.000000000000000E-01,5.000000000000000E-01,0.000000000000000E+00
8.400000000000000E-01,5.000000000000000E-01,5.000000000000000E-01,0.000000000000000E+00
8.500000000000000E-01,5.000000000000000E-01,5.000000000000000E-01,0.000000000000000E+00
8.600000000000000E-01,5.666667222976700E-01,5.666667222976700E-01,0.000000000000000E+00
8.700000000000000E-01,5.666667222976700E-01,5.666667222976700E-01,0.000000000000000E+00
8.800000000000000E-01,5.666667222976700E-01,5.666667222976700E-01,0.000000000000000E+00
8.900000000000000E-01,5.666667222976700E-01,5.666667222976700E-01,0.000000000000000E+00
