"time","U@resistance","I@variable_resistance"
7.2e-06,-2.71501,-0.185795
7.3e-06,-2.75218,-0.192753
7.4e-06,-2.77638,-0.199462
7.5e-06,-2.78779,-0.205927
7.6e-06,-2.78663,-0.212152
7.7e-06,-2.77321,-0.218143
7.8e-06,-2.74785,-0.223905
7.9e-06,-2.71093,-0.229446
8e-06,-2.66287,-0.234774
8.1e-06,-2.60413,-0.239897
8.2e-06,-2.53522,-0.244827
8.3e-06,-2.45666,-0.249571
8.4e-06,-2.36901,-0.254142
8.5e-06,-2.27287,-0.258551
8.6e-06,-2.16884,-0.262808
8.7e-06,-2.05757,-0.266927
8.8e-06,-1.9397,-0.27092
8.9e-06,-1.81591,-0.274799
9e-06,-1.68687,-0.278578
9.1e-06,-1.55326,-0.282269
9.2e-06,-1.41579,-0.285886
9.3e-06,-1.27514,-0.289442
9.4e-06,-1.132,-0.292951
9.5e-06,-0.987062,-0.296424
9.6e-06,-0.841005,-0.299876
9.7e-06,-0.694496,-0.303319
9.8e-06,-0.548193,-0.306766
9.9e-06,-0.402737,-0.00015253
1e-05,-0.23927,-3.51164e-07
1.01e-05,-0.0394797,-6.99886e-07
1.02e-05,0.194836,-1.04608e-06
1.03e-05,0.461414,-1.3866e-06
1.04e-05,0.757555,-1.71842e-06
1.05e-05,1.08016,-2.03863e-06
1.06e-05,1.42575,-2.34445e-06
1.07e-05,1.79054,-2.63329e-06
1.08e-05,2.17048,-2.90278e-06
1.09e-05,2.56124,-3.15076e-06
1.1e-05,2.95837,-3.3753e-06
1.11e-05,3.35726,-3.57475e-06
1.12e-05,3.75322,-3.74774e-06
1.13e-05,4.14156,-3.89315e-06
1.14e-05,4.51761,-4.0102e-06
1.15e-05,4.87679,-4.09837e-06
1.16e-05,5.21465,-4.15745e-06
1.17e-05,5.52693,-4.18754e-06
1.18e-05,5.80962,-4.189e-06
1.19e-05,6.05896,-4.16251e-06
1.2e-05,6.27152,-4.10898e-06
1.21e-05,6.44424,-4.02963e-06
1.22e-05,6.57445,-3.92586e-06
1.23e-05,6.65988,-3.79936e-06
1.24e-05,6.69872,-3.65196e-06
1.25e-05,6.68962,-3.48571e-06
1.26e-05,6.6317,-3.30281e-06
1.27e-05,6.52459,-3.10557e-06
1.28e-05,6.36839,-2.89643e-06
1.29e-05,6.1637,-2.67788e-06
1.3e-05,5.91159,-2.45248e-06
1.31e-05,5.61361,-2.22279e-06
1.32e-05,5.27177,-1.99138e-06
1.33e-05,4.8885,-1.76077e-06
1.34e-05,4.46666,-1.53343e-06
1.35e-05,4.00945,-1.31173e-06
1.36e-05,3.52044,-1.09795e-06
1.37e-05,3.00351,-8.94206e-07
1.38e-05,2.4628,-7.02479e-07
1.39e-05,1.90265,-5.2457e-07
1.4e-05,1.32761,-3.62087e-07
1.41e-05,0.742353,-2.16433e-07
1.42e-05,0.151634,-8.87938e-08
1.43e-05,-0.439755,1.98737e-08
1.44e-05,-1.02703,1.08847e-07
1.45e-05,-1.60546,1.77642e-07
1.46e-05,-2.17043,2.26017e-07
1.47e-05,-2.71747,2.53968e-07
1.48e-05,-3.24229,2.61729e-07
1.49e-05,-3.74084,2.49775e-07
1.5e-05,-4.18326,-0.0339354
1.51e-05,-4.59709,-0.0480931
1.52e-05,-4.98139,-0.0616865
1.53e-05,-5.33511,-0.0746959
1.54e-05,-5.6574,-0.0871046
1.55e-05,-5.94752,-0.0988989
1.56e-05,-6.20492,-0.110068
1.57e-05,-6.4292,-0.120604
1.58e-05,-6.62009,-0.130503
1.59e-05,-6.77752,-0.139762
1.6e-05,-6.90153,-0.148384
1.61e-05,-6.99232,-0.15637
1.62e-05,-7.05024,-0.163729
1.63e-05,-7.07576,-0.170469
1.64e-05,-7.0695,-0.176602
1.65e-05,-7.03219,-0.182141
1.66e-05,-6.96469,-0.187105
1.67e-05,-6.86798,-0.19151
1.68e-05,-6.74313,-0.195378
1.69e-05,-6.59133,-0.198731
1.7e-05,-6.41384,-0.201593
1.71e-05,-6.21203,-0.203991
1.72e-05,-5.98733,-0.205951
1.73e-05,-5.74123,-0.207503
1.74e-05,-5.47531,-0.208677
1.75e-05,-5.19118,-0.209502
1.76e-05,-4.89049,-0.210011
1.77e-05,-4.57496,-0.210236
1.78e-05,-4.24629,-0.210211
1.79e-05,-3.90624,-0.209968
1.8e-05,-3.55655,-0.209541
1.81e-05,-3.19898,-0.208963
1.82e-05,-2.8353,-0.208268
1.83e-05,-2.46723,-0.207489
1.84e-05,-2.0965,-0.206659
1.85e-05,-1.72481,-0.205811
1.86e-05,-1.35381,-0.204975
1.87e-05,-0.985129,-0.204184
1.88e-05,-0.620339,-0.203467
1.89e-05,-0.26096,-0.202852
1.9e-05,0.0915451,-0.202369
1.91e-05,0.435774,-0.202043
1.92e-05,0.770394,-0.201901
1.93e-05,1.09414,-0.201966
1.94e-05,1.40584,-0.20226
1.95e-05,1.70437,-0.202806
1.96e-05,1.98872,-0.203622
1.97e-05,2.25795,-0.204727
1.98e-05,2.51121,-0.206135
1.99e-05,2.74774,-1.17975e-05
2e-05,2.97992,-2.35104e-07
2.01e-05,3.21981,-4.68442e-07
2.02e-05,3.46612,-7.00312e-07
2.03e-05,3.71736,-9.2897e-07
2.04e-05,3.97187,-1.15273e-06
2.05e-05,4.2278,-1.36999e-06
2.06e-05,4.48318,-1.5792e-06
2.07e-05,4.73592,-1.77895e-06
2.08e-05,4.98383,-1.96792e-06
2.09e-05,5.22466,-2.14491e-06
2.1e-05,5.4561,-2.30887e-06
2.11e-05,5.67584,-2.45887e-06
2.12e-05,5.88156,-2.59413e-06
2.13e-05,6.07099,-2.71404e-06
2.14e-05,6.24192,-2.81813e-06
2.15e-05,6.39222,-2.90609e-06
2.16e-05,6.51988,-2.97777e-06
2.17e-05,6.62301,-3.03316e-06
2.18e-05,6.69992,-3.07242e-06
2.19e-05,6.74904,-3.09585e-06
2.2e-05,6.76906,-3.1039e-06
2.21e-05,6.75883,-3.09715e-06
2.22e-05,6.71747,-3.07628e-06
2.23e-05,6.64433,-3.04213e-06
2.24e-05,6.539,-2.99561e-06
2.25e-05,6.40135,-2.93773e-06
2.26e-05,6.23149,-2.86958e-06
2.27e-05,6.02982,-2.79234e-06
2.28e-05,5.79697,-2.7072e-06
2.29e-05,5.53388,-2.61541e-06
2.3e-05,5.24169,-2.51826e-06
2.31e-05,4.92183,-2.41702e-06
2.32e-05,4.57593,-2.31298e-06
2.33e-05,4.20587,-2.20739e-06
2.34e-05,3.8137,-2.10149e-06
2.35e-05,3.4017,-1.99647e-06
2.36e-05,2.97226,-1.89346e-06
2.37e-05,2.52798,-1.79351e-06
2.38e-05,2.07153,-1.69763e-06
2.39e-05,1.6057,-1.6067e-06
2.4e-05,1.13336,-1.52153e-06
2.41e-05,0.657426,-1.44283e-06
2.42e-05,0.180822,-1.37119e-06
2.43e-05,-0.293513,-1.30709e-06
2.44e-05,-0.762675,-1.25091e-06
2.45e-05,-1.22381,-1.20289e-06
2.46e-05,-1.67415,-1.16316e-06
2.47e-05,-2.11101,-1.13176e-06
2.48e-05,-2.53185,-1.10858e-06
2.49e-05,-2.93426,-1.09374e-06
2.5e-05,-3.43644,-0.00557258
2.51e-05,-3.91331,-0.0209349
2.52e-05,-4.36226,-0.0357635
2.53e-05,-4.78193,-0.0500326
2.54e-05,-5.17111,-0.0637194
2.55e-05,-5.52879,-0.0768041
2.56e-05,-5.85408,-0.0892702
2.57e-05,-6.14627,-0.101104
2.58e-05,-6.40481,-0.112295
2.59e-05,-6.62932,-0.122836
2.6e-05,-6.81957,-0.132722
2.61e-05,-6.97548,-0.141953
2.62e-05,-7.09714,-0.150529
2.63e-05,-7.18476,-0.158455
2.64e-05,-7.23874,-0.165738
2.65e-05,-7.25957,-0.172389
2.66e-05,-7.24792,-0.178419
2.67e-05,-7.20455,-0.183843
2.68e-05,-7.13037,-0.188679
2.69e-05,-7.0264,-0.192945
2.7e-05,-6.89375,-0.196664
2.71e-05,-6.73366,-0.199859
2.72e-05,-6.54744,-0.202555
2.73e-05,-6.3365,-0.204779
2.74e-05,-6.10232,-0.206558
2.75e-05,-5.84646,-0.207924
2.76e-05,-5.57053,-0.208906
2.77e-05,-5.27618,-0.209537
2.78e-05,-4.96515,-0.209848
2.79e-05,-4.63916,-0.209874
2.8e-05,-4.29999,-0.209648
2.81e-05,-3.94943,-0.209205
2.82e-05,-3.58928,-0.208578
2.83e-05,-3.22134,-0.207802
2.84e-05,-2.84742,-0.206912
2.85e-05,-2.46929,-0.205941
2.86e-05,-2.08872,-0.204923
2.87e-05,-1.70743,-0.203892
2.88e-05,-1.32713,-0.202879
2.89e-05,-0.949477,-0.201917
2.9e-05,-0.576069,-0.201035
2.91e-05,-0.208457,-0.200264
2.92e-05,0.151864,-0.199631
2.93e-05,0.503468,-0.199165
2.94e-05,0.844997,-0.198891
2.95e-05,1.17517,-0.198833
2.96e-05,1.49279,-0.199015
2.97e-05,1.79673,-0.199457
2.98e-05,2.08597,-0.20018
2.99e-05,2.35954,-4.82788e-06
3e-05,2.62921,-2.27196e-07
3.01e-05,2.90639,-4.51951e-07
3.02e-05,3.18954,-6.74563e-07
3.03e-05,3.47695,-8.93365e-07
3.04e-05,3.76675,-1.10676e-06
3.05e-05,4.0569,-1.31322e-06
3.06e-05,4.34528,-1.51133e-06
3.07e-05,4.62963,-1.69976e-06
3.08e-05,4.90765,-1.8773e-06
3.09e-05,5.17697,-2.04287e-06
3.1e-05,5.43521,-2.19553e-06
3.11e-05,5.67998,-2.33447e-06
3.12e-05,5.90896,-2.45904e-06
3.13e-05,6.11983,-2.56872e-06
3.14e-05,6.31039,-2.66315e-06
3.15e-05,6.47854,-2.74214e-06
3.16e-05,6.62231,-2.80562e-06
3.17e-05,6.73989,-2.85371e-06
3.18e-05,6.82963,-2.88662e-06
3.19e-05,6.89008,-2.90475e-06
3.2e-05,6.92002,-2.9086e-06
3.21e-05,6.91842,-2.89882e-06
3.22e-05,6.88453,-2.87614e-06
3.23e-05,6.81781,-2.84142e-06
3.24e-05,6.71801,-2.79561e-06
3.25e-05,6.58513,-2.73973e-06
3.26e-05,6.41941,-2.67488e-06
3.27e-05,6.2214,-2.6022e-06
3.28e-05,5.99188,-2.52288e-06
3.29e-05,5.73188,-2.43813e-06
3.3e-05,5.4427,-2.34919e-06
3.31e-05,5.12588,-2.25729e-06
3.32e-05,4.78315,-2.16363e-06
3.33e-05,4.41649,-2.0694e-06
3.34e-05,4.02803,-1.97574e-06
3.35e-05,3.62012,-1.88376e-06
3.36e-05,3.19523,-1.79448e-06
3.37e-05,2.75596,-1.70887e-06
3.38e-05,2.30504,-1.62778e-06
3.39e-05,1.84527,-1.55203e-06
3.4e-05,1.3795,-1.48228e-06
3.41e-05,0.910622,-1.41912e-06
3.42e-05,0.441544,-1.36303e-06
3.43e-05,-0.0248511,-1.31439e-06
3.44e-05,-0.485722,-1.27342e-06
3.45e-05,-0.938293,-1.24029e-06
3.46e-05,-1.37988,-1.21501e-06
3.47e-05,-1.8079,-1.1975e-06
3.48e-05,-2.21992,-1.18756e-06
3.49e-05,-2.61364,-1.18554e-06
3.5e-05,-3.11816,-0.0164465
3.51e-05,-3.59881,-0.03188
3.52e-05,-4.05284,-0.0468048
3.53e-05,-4.47884,-0.0611939
3.54e-05,-4.87556,-0.0750235
3.55e-05,-5.2419,-0.0882726
3.56e-05,-5.57692,-0.100924
3.57e-05,-5.87985,-0.112961
3.58e-05,-6.15007,-0.124374
3.59e-05,-6.38712,-0.135154
3.6e-05,-6.5907,-0.145293
3.61e-05,-6.76064,-0.154791
3.62e-05,-6.89697,-0.163646
3.63e-05,-6.99982,-0.171862
3.64e-05,-7.0695,-0.179444
3.65e-05,-7.10643,-0.186401
3.66e-05,-7.11119,-0.192743
3.67e-05,-7.08447,-0.198484
3.68e-05,-7.0271,-0.203639
3.69e-05,-6.94001,-0.208227
3.7e-05,-6.82425,-0.212268
3.71e-05,-6.68098,-0.215783
3.72e-05,-6.51143,-0.218796
3.73e-05,-6.31695,-0.221332
3.74e-05,-6.09895,-0.22342
3.75e-05,-5.85892,-0.225087
3.76e-05,-5.59841,-0.226362
3.77e-05,-5.31903,-0.227277
3.78e-05,-5.02242,-0.227863
3.79e-05,-4.71029,-0.228152
3.8e-05,-4.38435,-0.228178
3.81e-05,-4.04636,-0.227973
3.82e-05,-3.69806,-0.227571
3.83e-05,-3.34124,-0.227007
3.84e-05,-2.97765,-0.226313
3.85e-05,-2.60906,-0.225523
3.86e-05,-2.23718,-0.22467
3.87e-05,-1.86375,-0.223787
3.88e-05,-1.49044,-0.222907
3.89e-05,-1.1189,-0.22206
3.9e-05,-0.750715,-0.221277
3.91e-05,-0.387445,-0.220587
3.92e-05,-0.0305784,-0.220019
3.93e-05,0.318456,-0.219601
3.94e-05,0.658289,-0.219358
3.95e-05,0.987629,-0.219315
3.96e-05,1.30526,-0.219496
3.97e-05,1.61004,-0.219921
3.98e-05,1.90091,-0.220612
3.99e-05,2.17691,-3.33671e-06
4e-05,2.45102,-2.50106e-07
4.01e-05,2.73585,-4.97278e-07
4.02e-05,3.02972,-7.41793e-07
4.03e-05,3.33071,-9.81771e-07
4.04e-05,3.63674,-1.2154e-06
4.05e-05,3.94554,-1.44097e-06
4.06e-05,4.2547,-1.65688e-06
4.07e-05,4.56167,-1.86162e-06
4.08e-05,4.86383,-2.05384e-06
4.09e-05,5.1585,-2.23234e-06
4.1e-05,5.44293,-2.39605e-06
4.11e-05,5.71441,-2.54407e-06
4.12e-05,5.97023,-2.67569e-06
4.13e-05,6.20776,-2.79033e-06
4.14e-05,6.42443,-2.88761e-06
4.15e-05,6.6178,-2.96734e-06
4.16e-05,6.78558,-3.02946e-06
4.17e-05,6.92563,-3.07412e-06
4.18e-05,7.03604,-3.10161e-06
4.19e-05,7.11507,-3.11239e-06
4.2e-05,7.16126,-3.10708e-06
4.21e-05,7.17337,-3.08642e-06
4.22e-05,7.15045,-3.05129e-06
4.23e-05,7.09181,-3.0027e-06
4.24e-05,6.99708,-2.94175e-06
4.25e-05,6.86617,-2.86963e-06
4.26e-05,6.69928,-2.78762e-06
4.27e-05,6.49693,-2.69706e-06
4.28e-05,6.25991,-2.59932e-06
4.29e-05,5.98934,-2.49581e-06
4.3e-05,5.68658,-2.38796e-06
4.31e-05,5.35329,-2.2772e-06
4.32e-05,4.99137,-2.16492e-06
4.33e-05,4.60296,-2.0525e-06
4.34e-05,4.19044,-1.94127e-06
4.35e-05,3.75635,-1.83248e-06
4.36e-05,3.30344,-1.72733e-06
4.37e-05,2.8346,-1.62693e-06
4.38e-05,2.35283,-1.53228e-06
4.39e-05,1.86125,-1.44428e-06
4.4e-05,1.36302,-1.36374e-06
4.41e-05,0.861363,-1.29131e-06
4.42e-05,0.359509,-1.22755e-06
4.43e-05,-0.139334,-1.17286e-06
4.44e-05,-0.632004,-1.12754e-06
4.45e-05,-1.11541,-1.09173e-06
4.46e-05,-1.58657,-1.06545e-06
4.47e-05,-2.0426,-1.04861e-06
4.48e-05,-2.48081,-1.04095e-06
4.49e-05,-2.89864,-1.04296e-06
4.5e-05,-3.40946,-0.0206927
4.51e-05,-3.89484,-0.0362164
4.52e-05,-4.35219,-0.0512044
4.53e-05,-4.78011,-0.0656301
4.54e-05,-5.17737,-0.0794702
4.55e-05,-5.54292,-0.0927042
4.56e-05,-5.87584,-0.105315
4.57e-05,-6.1754,-0.117288
4.58e-05,-6.44102,-0.128613
4.59e-05,-6.67228,-0.139282
4.6e-05,-6.86895,-0.14929
4.61e-05,-7.03091,-0.158635
4.62e-05,-7.15824,-0.167318
4.63e-05,-7.25114,-0.175344
4.64e-05,-7.30999,-0.18272
4.65e-05,-7.33527,-0.189454
4.66e-05,-7.32762,-0.195559
4.67e-05,-7.28782,-0.201051
4.68e-05,-7.21677,-0.205945
4.69e-05,-7.11546,-0.210262
4.7e-05,-6.98504,-0.214022
4.71e-05,-6.82671,-0.21725
4.72e-05,-6.64181,-0.219969
4.73e-05,-6.43174,-0.222209
4.74e-05,-6.198,-0.223996
4.75e-05,-5.94213,-0.22536
4.76e-05,-5.66578,-0.226333
4.77e-05,-5.3706,-0.226947
4.78e-05,-5.05834,-0.227234
4.79e-05,-4.73073,-0.227228
4.8e-05,-4.38958,-0.226963
4.81e-05,-4.03669,-0.226474
4.82e-05,-3.67388,-0.225796
4.83e-05,-3.30297,-0.224962
4.84e-05,-2.92577,-0.224008
4.85e-05,-2.5441,-0.222969
4.86e-05,-2.15974,-0.221878
4.87e-05,-1.77443,-0.220769
4.88e-05,-1.38991,-0.219675
4.89e-05,-1.00784,-0.218627
4.9e-05,-0.62986,-0.217657
4.91e-05,-0.257544,-0.216794
4.92e-05,0.107595,-0.216069
4.93e-05,0.464102,-0.215508
4.94e-05,0.8106,-0.215138
4.95e-05,1.14578,-0.214984
4.96e-05,1.46843,-0.215069
4.97e-05,1.7774,-0.215414
4.98e-05,2.07162,-0.216041
4.99e-05,2.35014,-2.38943e-06
5e-05,2.62567,-2.44888e-07
5.01e-05,2.91054,-4.86909e-07
5.02e-05,3.2031,-7.26359e-07
5.03e-05,3.50149,-9.61421e-07
5.04e-05,3.80369,-1.19035e-06
5.05e-05,4.1075,-1.41149e-06
5.06e-05,4.41058,-1.62327e-06
5.07e-05,4.71049,-1.82428e-06
5.08e-05,5.0047,-2.01319e-06
5.09e-05,5.29062,-2.18883e-06
5.1e-05,5.56563,-2.35019e-06
5.11e-05,5.82712,-2.49639e-06
5.12e-05,6.07251,-2.62672e-06
5.13e-05,6.29928,-2.74065e-06
5.14e-05,6.50497,-2.83781e-06
5.15e-05,6.68728,-2.91799e-06
5.16e-05,6.84402,-2.98114e-06
5.17e-05,6.97317,-3.02741e-06
5.18e-05,7.07291,-3.05706e-06
5.19e-05,7.14164,-3.07054e-06
5.2e-05,7.17795,-3.06843e-06
5.21e-05,7.18072,-3.05145e-06
5.22e-05,7.14907,-3.02044e-06
5.23e-05,7.0824,-2.97636e-06
5.24e-05,6.98037,-2.92027e-06
5.25e-05,6.84295,-2.85331e-06
5.26e-05,6.6704,-2.7767e-06
5.27e-05,6.46324,-2.69172e-06
5.28e-05,6.22232,-2.5997e-06
5.29e-05,5.94873,-2.50198e-06
5.3e-05,5.64385,-2.39993e-06
5.31e-05,5.30932,-2.29492e-06
5.32e-05,4.94702,-2.18829e-06
5.33e-05,4.55906,-2.08135e-06
5.34e-05,4.14776,-1.97538e-06
5.35e-05,3.71563,-1.87158e-06
5.36e-05,3.26536,-1.7711e-06
5.37e-05,2.79977,-1.67499e-06
5.38e-05,2.32178,-1.58423e-06
5.39e-05,1.83444,-1.49968e-06
5.4e-05,1.34084,-1.42209e-06
5.41e-05,0.844109,-1.35211e-06
5.42e-05,0.347388,-1.29026e-06
5.43e-05,-0.146201,-1.23694e-06
5.44e-05,-0.633582,-1.19242e-06
5.45e-05,-1.11175,-1.15686e-06
5.46e-05,-1.57781,-1.13026e-06
5.47e-05,-2.02897,-1.11253e-06
5.48e-05,-2.4626,-1.10344e-06
5.49e-05,-2.87622,-1.1038e-06
5.5e-05,-3.38983,-0.0187551
5.51e-05,-3.87809,-0.0343339
5.52e-05,-4.33833,-0.0493771
5.53e-05,-4.76914,-0.063858
5.54e-05,-5.16927,-0.077753
5.55e-05,-5.53766,-0.0910413
5.56e-05,-5.87338,-0.103706
5.57e-05,-6.17569,-0.115731
5.58e-05,-6.44399,-0.127108
5.59e-05,-6.67787,-0.137827
5.6e-05,-6.87706,-0.147883
5.61e-05,-7.04147,-0.157275
5.62e-05,-7.17113,-0.166003
5.63e-05,-7.26627,-0.174071
5.64e-05,-7.32722,-0.181487
5.65e-05,-7.35448,-0.188259
5.66e-05,-7.3487,-0.1944
5.67e-05,-7.31063,-0.199925
5.68e-05,-7.24115,-0.204849
5.69e-05,-7.14129,-0.209194
5.7e-05,-7.01216,-0.212979
5.71e-05,-6.85498,-0.216228
5.72e-05,-6.67108,-0.218967
5.73e-05,-6.46186,-0.221223
5.74e-05,-6.22881,-0.223023
5.75e-05,-5.97349,-0.224398
5.76e-05,-5.69752,-0.225379
5.77e-05,-5.40259,-0.225997
5.78e-05,-5.09042,-0.226286
5.79e-05,-4.76277,-0.226279
5.8e-05,-4.42143,-0.226011
5.81e-05,-4.06821,-0.225516
5.82e-05,-3.70494,-0.224828
5.83e-05,-3.33345,-0.223984
5.84e-05,-2.95555,-0.223017
5.85e-05,-2.57306,-0.221962
5.86e-05,-2.18777,-0.220853
5.87e-05,-1.80143,-0.219725
5.88e-05,-1.41578,-0.218609
5.89e-05,-1.0325,-0.217538
5.9e-05,-0.65322,-0.216543
5.91e-05,-0.279534,-0.215655
5.92e-05,0.0870404,-0.214902
5.93e-05,0.445044,-0.214313
5.94e-05,0.793089,-0.213913
5.95e-05,1.12986,-0.213729
5.96e-05,1.45414,-0.213783
5.97e-05,1.76475,-0.214097
5.98e-05,2.06065,-0.214692
5.99e-05,2.34085,-1.88252e-06
6e-05,2.61798,-2.43315e-07
6.01e-05,2.90427,-4.83756e-07
6.02e-05,3.19806,-7.21619e-07
6.03e-05,3.49752,-9.55103e-07
6.04e-05,3.80059,-1.18248e-06
6.05e-05,4.1051,-1.4021e-06
6.06e-05,4.40871,-1.61242e-06
6.07e-05,4.70898,-1.81203e-06
6.08e-05,5.0034,-1.99962e-06
6.09e-05,5.28939,-2.17404e-06
6.1e-05,5.56435,-2.33427e-06
6.11e-05,5.82567,-2.47946e-06
6.12e-05,6.0708,-2.60891e-06
6.13e-05,6.29721,-2.72209e-06
6.14e-05,6.50251,-2.81863e-06
6.15e-05,6.68437,-2.89833e-06
6.16e-05,6.84064,-2.96116e-06
6.17e-05,6.96933,-3.00725e-06
6.18e-05,7.06862,-3.03687e-06
6.19e-05,7.13692,-3.05048e-06
6.2e-05,7.17287,-3.04864e-06
6.21e-05,7.17535,-3.03208e-06
6.22e-05,7.14348,-3.00163e-06
6.23e-05,7.07669,-2.95824e-06
6.24e-05,6.97466,-2.90296e-06
6.25e-05,6.83737,-2.83694e-06
6.26e-05,6.66507,-2.76139e-06
6.27e-05,6.45832,-2.67756e-06
6.28e-05,6.21794,-2.58678e-06
6.29e-05,5.94504,-2.49038e-06
6.3e-05,5.64101,-2.38971e-06
6.31e-05,5.30747,-2.28614e-06
6.32e-05,4.94631,-2.18098e-06
6.33e-05,4.55964,-2.07554e-06
6.34e-05,4.14977,-1.97107e-06
6.35e-05,3.7192,-1.86878e-06
6.36e-05,3.27059,-1.76979e-06
6.37e-05,2.80677,-1.67515e-06
6.38e-05,2.33065,-1.58582e-06
6.39e-05,1.84525,-1.50263e-06
6.4e-05,1.35365,-1.42636e-06
6.41e-05,0.858961,-1.35762e-06
6.42e-05,0.364303,-1.29692e-06
6.43e-05,-0.127219,-1.24467e-06
6.44e-05,-0.61255,-1.20112e-06
6.45e-05,-1.08871,-1.16641e-06
6.46e-05,-1.55281,-1.14057e-06
6.47e-05,-2.00208,-1.12348e-06
6.48e-05,-2.43392,-1.11492e-06
6.49e-05,-2.84588,-1.11597e-06
6.5e-05,-3.35928,-0.0190633
6.51e-05,-3.84749,-0.034641
6.52e-05,-4.3078,-0.0496857
6.53e-05,-4.73882,-0.0641706
6.54e-05,-5.1393,-0.078072
6.55e-05,-5.50815,-0.0913692
6.56e-05,-5.84446,-0.104045
6.57e-05,-6.14746,-0.116084
6.58e-05,-6.41658,-0.127476
6.59e-05,-6.65137,-0.138212
6.6e-05,-6.85157,-0.148287
6.61e-05,-7.01707,-0.1577
6.62e-05,-7.14792,-0.16645
6.63e-05,-7.24431,-0.174543
6.64e-05,-7.30659,-0.181984
6.65e-05,-7.33524,-0.188783
6.66e-05,-7.3309,-0.194951
6.67e-05,-7.29431,-0.200504
6.68e-05,-7.22637,-0.205458
6.69e-05,-7.12806,-0.209832
6.7e-05,-7.00051,-0.213647
6.71e-05,-6.84493,-0.216927
6.72e-05,-6.66263,-0.219696
6.73e-05,-6.45502,-0.221982
6.74e-05,-6.22356,-0.223813
6.75e-05,-5.96983,-0.225219
6.76e-05,-5.69544,-0.226229
6.77e-05,-5.40205,-0.226877
6.78e-05,-5.09139,-0.227195
6.79e-05,-4.76521,-0.227216
6.8e-05,-4.4253,-0.226975
6.81e-05,-4.07347,-0.226506
6.82e-05,-3.71153,-0.225844
6.83e-05,-3.3413,-0.225024
6.84e-05,-2.96461,-0.22408
6.85e-05,-2.58326,-0.223046
6.86e-05,-2.19904,-0.221958
6.87e-05,-1.81369,-0.220848
6.88e-05,-1.42895,-0.21975
6.89e-05,-1.04651,-0.218695
6.9e-05,-0.66799,-0.217714
6.91e-05,-0.294976,-0.216839
6.92e-05,0.0710053,-0.216098
6.93e-05,0.428499,-0.215518
6.94e-05,0.776122,-0.215126
6.95e-05,1.11256,-0.214948
6.96e-05,1.43657,-0.215007
6.97e-05,1.74701,-0.215324
