"time","J1.w","J2.w","J3.w","J4.w"
0,10,0,0,0
0.0075,9.93368,0.0749992,-4.93038e-35,0
0.0075,9.93368,0.0749992,-4.93038e-35,0
0.015,9.88447,0.149992,-2.46519e-35,0
0.015,9.88447,0.149992,-2.46519e-35,0
0.0225,9.85097,0.224973,0,0
0.0225,9.85097,0.224973,0,0
0.03,9.83087,0.299934,4.91616e-35,0
0.03,9.83087,0.299934,4.91616e-35,0
0.0375,9.82117,0.374869,4.91616e-35,0
0.0375,9.82117,0.374869,4.91616e-35,0
0.045,9.81825,0.449771,4.91616e-35,0
0.045,9.81825,0.449771,4.91616e-35,0
0.0525,9.81815,0.524634,4.91616e-35,0
0.0525,9.81815,0.524634,4.91616e-35,0
0.06,9.81675,0.599451,4.91616e-35,0
0.06,9.81675,0.599451,4.91616e-35,0
0.0675,9.80998,0.674215,4.91616e-35,0
0.0675,9.80998,0.674215,4.91616e-35,0
0.075,9.79411,0.74892,4.91616e-35,0
0.075,9.79411,0.74892,4.91616e-35,0
0.0825,9.76589,0.823559,7.37364e-35,0
0.0825,9.76589,0.823559,7.37364e-35,0
0.09,9.72276,0.898126,1.71711e-34,0
0.09,9.72276,0.898126,1.71711e-34,0
0.0975,9.66299,0.972613,1.71634e-34,0
0.0975,9.66299,0.972613,1.71634e-34,0
0.105,9.58576,1.04701,2.20603e-34,0
0.105,9.58576,1.04701,2.20603e-34,0
0.1125,9.49126,1.12132,2.20603e-34,0
0.1125,9.49126,1.12132,2.20603e-34,0
0.12,9.38059,1.19553,2.20603e-34,0
0.12,9.38059,1.19553,2.20603e-34,0
0.1275,9.25578,1.26964,2.20603e-34,0
0.1275,9.25578,1.26964,2.20603e-34,0
0.135,9.11963,1.34363,2.20603e-34,0
0.135,9.11963,1.34363,2.20603e-34,0
0.1425,8.9756,1.41751,2.20603e-34,0
0.1425,8.9756,1.41751,2.20603e-34,0
0.15,8.82756,1.49125,2.20603e-34,0
0.15,8.82756,1.49125,2.20603e-34,0
0.1575,8.67962,1.56487,2.20603e-34,0
0.1575,8.67962,1.56487,2.20603e-34,0
