"time","revolute1.w","revolute2.w"
0,0,0
0.0060000000521540642,-0.15086854994297028,0.20041291415691376
0.012000000104308128,-0.30168944597244263,0.40070414543151855
0.017999999225139618,-0.45245462656021118,0.60084652900695801
0.024000000208616257,-0.60314154624938965,0.80076384544372559
0.029999999329447746,-0.75373595952987671,1.0004080533981323
0.035999998450279236,-0.90415889024734497,1.1995123624801636
0.041999999433755875,-1.0543779134750366,1.3979673385620117
0.048000000417232513,-1.2043046951293945,1.5954748392105103
0.054000001400709152,-1.3537733554840088,1.791473388671875
0.059999998658895493,-1.5026851892471313,1.9856288433074951
0.065999999642372131,-1.6508485078811646,2.1772921085357666
0.071999996900558472,-1.7980319261550903,2.3656778335571289
0.078000001609325409,-1.9439712762832642,2.5498871803283691
0.083999998867511749,-2.0883667469024658,2.7288970947265625
0.090000003576278687,-2.2308986186981201,2.9016125202178955
0.096000000834465027,-2.3712241649627686,3.0668520927429199
0.10199999809265137,-2.5090093612670898,3.2234585285186768
0.1080000028014183,-2.6438775062561035,3.3701138496398926
0.11400000005960464,-2.7754802703857422,3.5055899620056152
0.11999999731779099,-2.9034242630004883,3.6284866333007813
0.12600000202655792,-3.0273792743682861,3.737607479095459
0.13199999928474426,-3.147019624710083,3.8317532539367676
0.1379999965429306,-3.2620882987976074,3.9099454879760742
0.14399999380111694,-3.3723444938659668,3.9712469577789307
0.15000000596046448,-3.4776418209075928,4.0150361061096191
0.15600000321865082,-3.577824592590332,4.0406546592712402
0.16200000047683716,-3.6728272438049316,4.0477657318115234
0.1679999977350235,-3.762622594833374,4.0361576080322266
0.17399999499320984,-3.847203254699707,4.0057415962219238
0.18000000715255737,-3.9266178607940674,3.9566142559051514
0.18600000441074371,-4.0008888244628906,3.888880729675293
0.19200000166893005,-4.0700984001159668,3.8028488159179687
0.19799999892711639,-4.1342549324035645,3.6987020969390869
0.20399999618530273,-4.1934137344360352,3.5768053531646729
0.20999999344348907,-4.2475461959838867,3.4373774528503418
0.21600000560283661,-4.2966437339782715,3.280747652053833
0.22200000286102295,-4.3406195640563965,3.1071257591247559
0.22800000011920929,-4.3793821334838867,2.9167697429656982
0.23399999737739563,-4.4127726554870605,2.709848165512085
0.23999999463558197,-4.4405999183654785,2.4865145683288574
0.2460000067949295,-4.4626264572143555,2.2468771934509277
0.25200000405311584,-4.4785642623901367,1.9909920692443848
0.25799998641014099,-4.488090991973877,1.7188868522644043
0.26399999856948853,-4.4908356666564941,1.4305367469787598
0.27000001072883606,-4.4863977432250977,1.1258919239044189
0.27599999308586121,-4.4743404388427734,0.80485802888870239
0.28200000524520874,-4.4542016983032227,0.46731048822402954
0.28799998760223389,-4.4254956245422363,0.11308901757001877
0.29399999976158142,-4.3877239227294922,-0.25800025463104248
0.30000001192092896,-4.3403811454772949,-0.64618057012557983
0.3059999942779541,-4.2829647064208984,-1.0517052412033081
0.31200000643730164,-4.2149882316589355,-1.4748449325561523
0.31799998879432678,-4.1359925270080566,-1.9158881902694702
0.32400000095367432,-4.0455703735351562,-2.3751039505004883
0.33000001311302185,-3.9433715343475342,-2.8527495861053467
0.335999995470047,-3.8291609287261963,-3.348956823348999
0.34200000762939453,-3.7028062343597412,-3.8637826442718506
0.34799998998641968,-3.5644099712371826,-4.396883487701416
0.35400000214576721,-3.4142520427703857,-4.9477005004882812
0.36000001430511475,-3.2530689239501953,-5.5146980285644531
0.36599999666213989,-3.0819294452667236,-6.0957527160644531
0.37200000882148743,-2.9027402400970459,-6.6866989135742187
0.37799999117851257,-2.7180297374725342,-7.2820091247558594
0.38400000333786011,-2.5316948890686035,-7.8725595474243164
0.38999998569488525,-2.3487672805786133,-8.4463605880737305
0.39599999785423279,-2.1761159896850586,-8.9863405227661133
0.40200001001358032,-2.0219690799713135,-9.4716796875
0.40799999237060547,-1.8962191343307495,-9.8767404556274414
0.414000004529953,-1.8089277744293213,-10.175086975097656
0.41999998688697815,-1.7696435451507568,-10.341254234313965
0.42599999904632568,-1.7842696905136108,-10.359314918518066
0.43200001120567322,-1.8540858030319214,-10.225652694702148
0.43799999356269836,-1.9760262966156006,-9.948211669921875
0.4440000057220459,-2.1434857845306396,-9.5442171096801758
0.44999998807907104,-2.3474452495574951,-9.0370368957519531
0.45600000023841858,-2.5780556201934814,-8.4518299102783203
0.46200001239776611,-2.8259789943695068,-7.811988353729248
0.46799999475479126,-3.0832598209381104,-7.1369075775146484
0.47400000691413879,-3.3435790538787842,-6.441439151763916
0.47999998927116394,-3.6021037101745605,-5.7364435195922852
0.48600000143051147,-3.8552734851837158,-5.0295171737670898
0.49200001358985901,-4.1006035804748535,-4.3256444931030273
0.49799999594688416,-4.336428165435791,-3.6279256343841553
0.50400000810623169,-4.5617070198059082,-2.9381742477416992
0.50999999046325684,-4.7759075164794922,-2.2573187351226807
0.51599997282028198,-4.9787797927856445,-1.5859200954437256
0.5220000147819519,-5.1702709197998047,-0.92435181140899658
0.52799999713897705,-5.3506021499633789,-0.27265936136245728
0.5339999794960022,-5.5200510025024414,0.36891818046569824
0.54000002145767212,-5.6791257858276367,1.0004614591598511
0.54600000381469727,-5.8283591270446777,1.6218357086181641
0.55199998617172241,-5.9683170318603516,2.2327399253845215
0.55800002813339233,-6.0995121002197266,2.8325316905975342
0.56400001049041748,-6.2223715782165527,3.4201793670654297
0.56999999284744263,-6.3371758460998535,3.9941403865814209
0.57599997520446777,-6.4440279006958008,4.5522751808166504
0.5820000171661377,-6.5427417755126953,5.09161376953125
0.58799999952316284,-6.6327719688415527,5.6081609725952148
