time,y_sum,y_product,y_triggeredAdd,y_multiSwitch
0.0,1,0,0,4
0.02,1,0,0,4
0.02,1,0,0,4
0.04,1,0,0,4
0.06,1,0,0,4
0.08,1,0,0,4
0.1,1,0,0,4
0.12,1,0,0,4
0.14,1,0,0,4
0.16,1,0,0,4
0.18,1,0,0,4
0.2,1,0,0,4
0.22,1,0,0,4
0.24,1,0,0,4
0.26,1,0,0,4
0.28,1,0,0,4
0.28,2,0,0,4
0.3,2,0,0,4
0.32,2,0,0,4
0.34,2,0,0,4
0.36,2,0,0,4
0.38,2,0,0,4
0.4,2,0,0,4
0.42,2,0,0,4
0.44,2,0,0,4
0.46,2,0,0,4
0.48,2,0,0,4
0.5,2,0,0,4
0.5,2,0,0,6
0.52,2,0,0,6
0.54,2,0,0,6
0.56,2,0,0,6
0.58,2,0,0,6
0.6,2,0,0,6
0.62,2,0,0,6
0.64,2,0,0,6
0.66,2,0,0,6
0.68,2,0,0,6
0.7,2,0,0,6
0.72,2,0,0,6
0.74,2,0,0,6
0.76,2,0,0,6
0.78,2,0,0,6
0.8,2,0,0,6
0.82,2,0,0,6
0.84,2,0,0,6
0.84,3,0,0,6
0.86,3,0,0,6
0.88,3,0,0,6
0.9,3,0,0,6
0.92,3,0,0,6
0.94,3,0,0,6
0.96,3,0,0,6
0.98,3,0,0,6
1.0,3,0,0,6
1.0,3,0,1,4
1.02,3,0,1,4
1.04,3,0,1,4
1.06,3,0,1,4
1.08,3,0,1,4
1.1,3,0,1,4
1.12,3,0,1,4
1.14,3,0,1,4
1.16,3,0,1,4
1.18,3,0,1,4
1.2,3,0,1,4
1.22,3,0,1,4
1.24,3,0,1,4
1.26,3,0,1,4
1.28,3,0,1,4
1.3,3,0,1,4
1.32,3,0,1,4
1.34,3,0,1,4
1.36,3,0,1,4
1.38,3,0,1,4
1.4,3,0,1,4
1.42,3,0,1,4
1.44,3,0,1,4
1.46,3,0,1,4
1.48,3,0,1,4
1.5,3,0,1,4
1.5,3,0,1,6
1.52,3,0,1,6
1.54,3,0,1,6
1.56,3,0,1,6
1.58,3,0,1,6
1.58,4,0,1,6
1.6,4,0,1,6
1.6,4,0,1,2
1.62,4,0,1,2
1.64,4,0,1,2
1.66,4,0,1,2
1.68,4,0,1,2
1.7,4,0,1,2
1.72,4,0,1,2
1.74,4,0,1,2
1.76,4,0,1,2
1.78,4,0,1,2
1.8,4,0,1,2
1.82,4,0,1,2
1.84,4,0,1,2
1.86,4,0,1,2
1.88,4,0,1,2
1.9,4,0,1,2
1.92,4,0,1,2
1.94,4,0,1,2
1.96,4,0,1,2
1.98,4,0,1,2
2.0,4,0,1,2
2.0,4,0,2,4
2.02,4,0,2,4
2.04,4,0,2,4
2.06,4,0,2,4
2.08,4,0,2,4
2.1,4,0,2,4
2.12,4,0,2,4
2.14,4,0,2,4
2.16,4,0,2,4
2.18,4,0,2,4
2.2,4,0,2,4
2.22,4,0,2,4
2.24,4,0,2,4
2.26,4,0,2,4
2.28,4,0,2,4
2.3,4,0,2,4
2.32,4,0,2,4
2.34,4,0,2,4
2.36,4,0,2,4
2.38,4,0,2,4
2.4,4,0,2,4
2.42,4,0,2,4
2.44,4,0,2,4
2.46,4,0,2,4
2.48,4,0,2,4
2.5,4,0,2,4
2.5,4,0,2,6
2.52,4,0,2,6
2.54,4,0,2,6
2.56,4,0,2,6
2.58,4,0,2,6
2.6,4,0,2,6
2.62,4,0,2,6
2.64,4,0,2,6
2.66,4,0,2,6
2.68,4,0,2,6
2.7,4,0,2,6
2.72,4,0,2,6
2.74,4,0,2,6
2.76,4,0,2,6
2.78,4,0,2,6
2.8,4,0,2,6
2.82,4,0,2,6
2.84,4,0,2,6
2.86,4,0,2,6
2.88,4,0,2,6
2.9,4,0,2,6
2.92,4,0,2,6
2.94,4,0,2,6
2.96,4,0,2,6
2.98,4,0,2,6
3.0,4,0,2,6
3.0,4,0,3,4
3.02,4,0,3,4
3.04,4,0,3,4
3.06,4,0,3,4
3.08,4,0,3,4
3.1,4,0,3,4
3.12,4,0,3,4
3.14,4,0,3,4
3.16,4,0,3,4
3.18,4,0,3,4
3.2,4,0,3,4
3.22,4,0,3,4
3.24,4,0,3,4
3.26,4,0,3,4
3.28,4,0,3,4
3.3,4,0,3,4
3.32,4,0,3,4
3.34,4,0,3,4
3.36,4,0,3,4
3.38,4,0,3,4
3.4,4,0,3,4
3.42,4,0,3,4
3.44,4,0,3,4
3.44,3,0,3,4
3.46,3,0,3,4
3.48,3,0,3,4
3.5,3,0,3,4
3.5,3,0,3,6
3.52,3,0,3,6
3.54,3,0,3,6
3.56,3,0,3,6
3.58,3,0,3,6
3.6,3,0,3,6
3.6,3,0,3,2
3.62,3,0,3,2
3.64,3,0,3,2
3.66,3,0,3,2
3.68,3,0,3,2
3.7,3,0,3,2
3.72,3,0,3,2
3.74,3,0,3,2
3.76,3,0,3,2
3.78,3,0,3,2
3.8,3,0,3,2
3.82,3,0,3,2
3.84,3,0,3,2
3.86,3,0,3,2
3.88,3,0,3,2
3.9,3,0,3,2
3.92,3,0,3,2
3.94,3,0,3,2
3.96,3,0,3,2
3.98,3,0,3,2
4.0,3,0,3,2
4.0,3,0,4,4
4.02,3,0,4,4
4.04,3,0,4,4
4.06,3,0,4,4
4.08,3,0,4,4
4.1,3,0,4,4
4.12,3,0,4,4
4.14,3,0,4,4
4.16,3,0,4,4
4.18,3,0,4,4
4.18,2,0,4,4
4.2,2,0,4,4
4.22,2,0,4,4
4.24,2,0,4,4
4.26,2,0,4,4
4.28,2,0,4,4
4.3,2,0,4,4
4.32,2,0,4,4
4.34,2,0,4,4
4.36,2,0,4,4
4.38,2,0,4,4
4.4,2,0,4,4
4.42,2,0,4,4
4.44,2,0,4,4
4.46,2,0,4,4
4.48,2,0,4,4
4.5,2,0,4,4
4.5,2,0,4,4
4.5,2,0,4,6
4.52,2,0,4,6
4.54,2,0,4,6
4.56,2,0,4,6
4.58,2,0,4,6
4.6,2,0,4,6
4.62,2,0,4,6
4.64,2,0,4,6
4.66,2,0,4,6
4.68,2,0,4,6
4.7,2,0,4,6
4.72,2,0,4,6
4.74,2,0,4,6
4.74,1,0,4,6
4.76,1,0,4,6
4.78,1,0,4,6
4.8,1,0,4,6
4.82,1,0,4,6
4.84,1,0,4,6
4.86,1,0,4,6
4.88,1,0,4,6
4.9,1,0,4,6
4.92,1,0,4,6
4.94,1,0,4,6
4.96,1,0,4,6
4.98,1,0,4,6
5.0,1,0,4,6
5.0,1,0,4,6
5.0,1,0,5,4
5.02,1,0,5,4
5.02,1,0,5,4
5.04,1,0,5,4
5.06,1,0,5,4
5.08,1,0,5,4
5.1,1,0,5,4
5.12,1,0,5,4
5.14,1,0,5,4
5.16,1,0,5,4
5.18,1,0,5,4
5.2,1,0,5,4
5.22,1,0,5,4
5.24,1,0,5,4
5.26,1,0,5,4
5.28,1,0,5,4
5.28,0,0,5,4
5.3,0,0,5,4
5.32,0,0,5,4
5.34,0,0,5,4
5.36,0,0,5,4
5.38,0,0,5,4
5.4,0,0,5,4
5.42,0,0,5,4
5.44,0,0,5,4
5.46,0,0,5,4
5.48,0,0,5,4
5.5,0,0,5,4
5.5,0,0,5,4
5.5,0,0,5,6
5.52,0,0,5,6
5.54,0,0,5,6
5.56,0,0,5,6
5.58,0,0,5,6
5.6,0,0,5,6
5.6,0,0,5,6
5.6,0,0,5,2
5.62,0,0,5,2
5.64,0,0,5,2
5.66,0,0,5,2
5.68,0,0,5,2
5.7,0,0,5,2
5.72,0,0,5,2
5.74,0,0,5,2
5.76,0,0,5,2
5.78,0,0,5,2
5.8,0,0,5,2
5.82,0,0,5,2
5.84,0,0,5,2
5.84,-1,0,5,2
5.86,-1,0,5,2
5.88,-1,0,5,2
5.9,-1,0,5,2
5.92,-1,0,5,2
5.94,-1,0,5,2
5.96,-1,0,5,2
5.98,-1,0,5,2
6.0,-1,0,5,2
6.0,-1,0,5,2
6.0,-1,0,6,4
6.02,-1,0,6,4
6.04,-1,0,6,4
6.06,-1,0,6,4
6.08,-1,0,6,4
6.1,-1,0,6,4
6.12,-1,0,6,4
6.14,-1,0,6,4
6.16,-1,0,6,4
6.18,-1,0,6,4
6.2,-1,0,6,4
6.22,-1,0,6,4
6.24,-1,0,6,4
6.26,-1,0,6,4
6.28,-1,0,6,4
6.3,-1,0,6,4
6.32,-1,0,6,4
6.34,-1,0,6,4
6.36,-1,0,6,4
6.38,-1,0,6,4
6.4,-1,0,6,4
6.42,-1,0,6,4
6.44,-1,0,6,4
6.46,-1,0,6,4
6.48,-1,0,6,4
6.5,-1,0,6,4
6.5,-1,0,6,4
6.5,-1,0,6,6
6.52,-1,0,6,6
6.54,-1,0,6,6
6.56,-1,0,6,6
6.58,-1,0,6,6
6.58,-2,0,6,6
6.6,-2,0,6,6
6.62,-2,0,6,6
6.64,-2,0,6,6
6.66,-2,0,6,6
6.68,-2,0,6,6
6.7,-2,0,6,6
6.72,-2,0,6,6
6.74,-2,0,6,6
6.76,-2,0,6,6
6.78,-2,0,6,6
6.8,-2,0,6,6
6.82,-2,0,6,6
6.84,-2,0,6,6
6.86,-2,0,6,6
6.88,-2,0,6,6
6.9,-2,0,6,6
6.92,-2,0,6,6
6.94,-2,0,6,6
6.96,-2,0,6,6
6.98,-2,0,6,6
7.0,-2,0,6,6
7.0,-2,0,6,6
7.0,-2,0,7,4
7.02,-2,0,7,4
7.04,-2,0,7,4
7.06,-2,0,7,4
7.08,-2,0,7,4
7.1,-2,0,7,4
7.12,-2,0,7,4
7.14,-2,0,7,4
7.16,-2,0,7,4
7.18,-2,0,7,4
7.2,-2,0,7,4
7.22,-2,0,7,4
7.24,-2,0,7,4
7.26,-2,0,7,4
7.28,-2,0,7,4
7.3,-2,0,7,4
7.32,-2,0,7,4
7.34,-2,0,7,4
7.36,-2,0,7,4
7.38,-2,0,7,4
7.4,-2,0,7,4
7.42,-2,0,7,4
7.44,-2,0,7,4
7.46,-2,0,7,4
7.48,-2,0,7,4
7.5,-2,0,7,4
7.5,-2,0,7,4
7.5,-2,0,7,6
7.52,-2,0,7,6
7.54,-2,0,7,6
7.56,-2,0,7,6
7.58,-2,0,7,6
7.6,-2,0,7,6
7.6,-2,0,7,6
7.6,-2,0,7,2
7.62,-2,0,7,2
7.64,-2,0,7,2
7.66,-2,0,7,2
7.68,-2,0,7,2
7.7,-2,0,7,2
7.72,-2,0,7,2
7.74,-2,0,7,2
7.76,-2,0,7,2
7.78,-2,0,7,2
7.8,-2,0,7,2
7.82,-2,0,7,2
7.84,-2,0,7,2
7.86,-2,0,7,2
7.88,-2,0,7,2
7.9,-2,0,7,2
7.92,-2,0,7,2
7.94,-2,0,7,2
7.96,-2,0,7,2
7.98,-2,0,7,2
8.0,-2,0,7,2
8.0,-2,0,7,2
8.0,-2,0,8,4
8.02,-2,0,8,4
8.04,-2,0,8,4
8.06,-2,0,8,4
8.08,-2,0,8,4
8.1,-2,0,8,4
8.12,-2,0,8,4
8.14,-2,0,8,4
8.16,-2,0,8,4
8.18,-2,0,8,4
8.2,-2,0,8,4
8.22,-2,0,8,4
8.24,-2,0,8,4
8.26,-2,0,8,4
8.28,-2,0,8,4
8.3,-2,0,8,4
8.32,-2,0,8,4
8.34,-2,0,8,4
8.36,-2,0,8,4
8.38,-2,0,8,4
8.4,-2,0,8,4
8.42,-2,0,8,4
8.44,-2,0,8,4
8.44,-1,0,8,4
8.46,-1,0,8,4
8.48,-1,0,8,4
8.5,-1,0,8,4
8.5,-1,0,8,4
8.5,-1,0,8,6
8.52,-1,0,8,6
8.54,-1,0,8,6
8.56,-1,0,8,6
8.58,-1,0,8,6
8.6,-1,0,8,6
8.62,-1,0,8,6
8.64,-1,0,8,6
8.66,-1,0,8,6
8.68,-1,0,8,6
8.7,-1,0,8,6
8.72,-1,0,8,6
8.74,-1,0,8,6
8.76,-1,0,8,6
8.78,-1,0,8,6
8.8,-1,0,8,6
8.82,-1,0,8,6
8.84,-1,0,8,6
8.86,-1,0,8,6
8.88,-1,0,8,6
8.9,-1,0,8,6
8.92,-1,0,8,6
8.94,-1,0,8,6
8.96,-1,0,8,6
8.98,-1,0,8,6
9.0,-1,0,8,6
9.0,-1,0,8,6
9.0,-1,0,9,4
9.02,-1,0,9,4
9.04,-1,0,9,4
9.06,-1,0,9,4
9.08,-1,0,9,4
9.1,-1,0,9,4
9.12,-1,0,9,4
9.14,-1,0,9,4
9.16,-1,0,9,4
9.18,-1,0,9,4
9.18,0,0,9,4
9.2,0,0,9,4
9.22,0,0,9,4
9.24,0,0,9,4
9.26,0,0,9,4
9.28,0,0,9,4
9.3,0,0,9,4
9.32,0,0,9,4
9.34,0,0,9,4
9.36,0,0,9,4
9.38,0,0,9,4
9.4,0,0,9,4
9.42,0,0,9,4
9.44,0,0,9,4
9.46,0,0,9,4
9.48,0,0,9,4
9.5,0,0,9,4
9.5,0,0,9,4
9.5,0,0,9,6
9.52,0,0,9,6
9.54,0,0,9,6
9.56,0,0,9,6
9.58,0,0,9,6
9.6,0,0,9,6
9.6,0,0,9,6
9.6,0,0,9,2
9.62,0,0,9,2
9.64,0,0,9,2
9.66,0,0,9,2
9.68,0,0,9,2
9.7,0,0,9,2
9.72,0,0,9,2
9.74,0,0,9,2
9.74,1,0,9,2
9.76,1,0,9,2
9.78,1,0,9,2
9.8,1,0,9,2
9.82,1,0,9,2
9.84,1,0,9,2
9.86,1,0,9,2
9.88,1,0,9,2
9.9,1,0,9,2
9.92,1,0,9,2
9.94,1,0,9,2
9.96,1,0,9,2
9.98,1,0,9,2
10.0,1,0,9,2
10.0,1,0,9,2
10.0,1,0,9,2
