"time","Out1"
0.0000000000000000E+00,0.0000000000000000E+00
1.0000000000000000E-02,5.0000000000000002E-05
2.0000000000000000E-02,1.9999222222222222E-04
2.9999999999999999E-02,4.4996444444444443E-04
4.0000000000000001E-02,7.9989444444444435E-04
5.0000000000000003E-02,1.2497422222222220E-03
5.9999999999999998E-02,1.7994599999999999E-03
7.0000000000000007E-02,2.4489999999999998E-03
8.0000000000000002E-02,3.1982955555555554E-03
8.9999999999999997E-02,4.0472688888888884E-03
1.0000000000000001E-01,4.9958366666666663E-03
1.1000000000000000E-01,6.0439022222222218E-03
1.2000000000000000E-01,7.1913633333333324E-03
1.3000000000000000E-01,8.4381066666666654E-03
1.4000000000000001E-01,9.7840022222222198E-03
1.4999999999999999E-01,1.1228917777777776E-02
1.6000000000000000E-01,1.2772711111111109E-02
1.7000000000000001E-01,1.4415226666666664E-02
1.7999999999999999E-01,1.6156299999999998E-02
1.9000000000000000E-01,1.7995761111111109E-02
2.0000000000000001E-01,1.9933419999999997E-02
2.0999999999999999E-01,2.1969081111111108E-02
2.2000000000000000E-01,2.4102544444444443E-02
2.3000000000000001E-01,2.6333599999999999E-02
2.3999999999999999E-01,2.8662021111111109E-02
2.5000000000000000E-01,3.1087574444444443E-02
2.6000000000000001E-01,3.3610015555555553E-02
2.7000000000000002E-01,3.6229096666666662E-02
2.8000000000000003E-01,3.8944553333333326E-02
2.8999999999999998E-01,4.1756114444444437E-02
2.9999999999999999E-01,4.4663501111111101E-02
3.1000000000000000E-01,4.7666417777777768E-02
3.2000000000000001E-01,5.0764566666666656E-02
3.3000000000000002E-01,5.3957641111111100E-02
3.4000000000000002E-01,5.7245317777777770E-02
3.5000000000000003E-01,6.0627269999999990E-02
3.5999999999999999E-01,6.4103158888888873E-02
3.7000000000000000E-01,6.7672635555555541E-02
3.8000000000000000E-01,7.1335345555555540E-02
3.9000000000000001E-01,7.5090919999999978E-02
4.0000000000000002E-01,7.8938982222222204E-02
4.1000000000000003E-01,8.2879152222222210E-02
4.1999999999999998E-01,8.6911032222222212E-02
4.2999999999999999E-01,9.1034222222222211E-02
4.4000000000000000E-01,9.5248306666666657E-02
4.5000000000000001E-01,9.9552866666666656E-02
4.6000000000000002E-01,1.0394747111111111E-01
4.7000000000000003E-01,1.0843168111111111E-01
4.7999999999999998E-01,1.1300504333333333E-01
4.8999999999999999E-01,1.1766710555555555E-01
5.0000000000000000E-01,1.2241740333333333E-01
5.1000000000000001E-01,1.2725545777777778E-01
5.2000000000000002E-01,1.3218078555555554E-01
5.3000000000000003E-01,1.3719289555555553E-01
5.4000000000000004E-01,1.4229128555555554E-01
5.5000000000000004E-01,1.4747544333333332E-01
5.6000000000000005E-01,1.5274485333333332E-01
5.7000000000000006E-01,1.5809898888888888E-01
5.7999999999999996E-01,1.6353731444444444E-01
5.8999999999999997E-01,1.6905928444444443E-01
