"time","headlight","light_intensity","light_switch"
0.000000,0.000000,0.000000,0.000000
0.010000,0.000000,0.000000,0.000000
0.020000,0.000000,0.000000,0.117647
0.030000,0.000000,0.000000,0.235294
0.040000,0.000000,0.000000,0.352941
0.050000,0.000000,0.000000,0.470588
0.060000,1.000000,0.000000,0.588235
0.070000,1.000000,0.000000,0.705882
0.080000,1.000000,0.000000,0.823529
0.090000,1.000000,0.000000,0.941176
0.100000,1.000000,0.000000,1.058824
0.110000,1.000000,0.000000,1.176471
0.120000,1.000000,0.000000,1.294118
0.130000,1.000000,0.000000,1.411765
0.140000,1.000000,0.000000,1.529412
0.150000,1.000000,0.000000,1.647059
0.160000,1.000000,0.000000,1.764706
0.170000,1.000000,0.000000,1.882353
0.180000,1.000000,0.000000,2.000000
0.190000,1.000000,0.111111,2.000000
0.200000,1.000000,0.222222,2.000000
0.210000,1.000000,0.333333,2.000000
0.220000,1.000000,0.444444,2.000000
0.230000,1.000000,0.555556,2.000000
0.240000,1.000000,0.666667,2.000000
0.250000,1.000000,0.777778,2.000000
0.260000,1.000000,0.888889,2.000000
0.270000,1.000000,1.000000,2.000000
0.280000,1.000000,1.111111,2.000000
0.290000,1.000000,1.222222,2.000000
0.300000,1.000000,1.333333,2.000000
0.310000,1.000000,1.444444,2.000000
0.320000,1.000000,1.555556,2.000000
0.330000,1.000000,1.666667,2.000000
0.340000,1.000000,1.777778,2.000000
0.350000,1.000000,1.888889,2.000000
0.360000,1.000000,2.000000,2.000000
0.370000,1.000000,11.000000,2.000000
0.380000,1.000000,23.000000,2.000000
0.390000,1.000000,41.000000,2.000000
0.400000,1.000000,59.000000,2.000000
0.410000,1.000000,72.000000,2.000000
0.420000,1.000000,83.000000,2.000000
0.430000,1.000000,95.000000,2.000000
0.440000,1.000000,100.000000,2.000000
0.450000,1.000000,99.996855,2.000000
0.460000,1.000000,99.993711,2.000000
0.470000,1.000000,99.990566,2.000000
0.480000,1.000000,99.987421,2.000000
0.490000,1.000000,99.984277,2.000000
0.500000,1.000000,99.981132,2.000000
0.510000,1.000000,99.977987,2.000000
0.520000,1.000000,99.974843,2.000000
0.530000,1.000000,99.971698,2.000000
0.540000,1.000000,99.968553,2.000000
0.550000,1.000000,99.965409,2.000000
0.560000,1.000000,99.962264,2.000000
0.570000,1.000000,99.959119,2.000000
0.580000,1.000000,99.955975,2.000000
0.590000,1.000000,99.952830,2.000000
0.600000,1.000000,99.949686,2.000000
0.610000,1.000000,99.946541,2.000000
0.620000,1.000000,99.943396,2.000000
0.630000,1.000000,99.940252,2.000000
0.640000,1.000000,99.937107,2.000000
0.650000,1.000000,99.933962,2.000000
0.660000,1.000000,99.930818,2.000000
0.670000,1.000000,99.927673,2.000000
0.680000,1.000000,99.924528,2.000000
0.690000,1.000000,99.921384,2.000000
0.700000,1.000000,99.918239,2.000000
0.710000,1.000000,99.915094,2.000000
0.720000,1.000000,99.911950,2.000000
0.730000,1.000000,99.908805,2.000000
0.740000,1.000000,99.905660,2.000000
0.750000,1.000000,99.902516,2.000000
0.760000,1.000000,99.899371,2.000000
0.770000,1.000000,99.896226,2.000000
0.780000,1.000000,99.893082,2.000000
0.790000,1.000000,99.889937,2.000000
0.800000,1.000000,99.886792,2.000000
0.810000,1.000000,99.883648,2.000000
0.820000,1.000000,99.880503,2.000000
0.830000,1.000000,99.877358,2.000000
0.840000,1.000000,99.874214,2.000000
0.850000,1.000000,99.871069,2.000000
0.860000,1.000000,99.867925,2.000000
0.870000,1.000000,99.864780,2.000000
0.880000,1.000000,99.861635,2.000000
0.890000,1.000000,99.858491,2.000000
0.900000,1.000000,99.855346,2.000000
0.910000,1.000000,99.852201,2.000000
0.920000,1.000000,99.849057,2.000000
0.930000,1.000000,99.845912,2.000000
0.940000,1.000000,99.842767,2.000000
0.950000,1.000000,99.839623,2.000000
0.960000,1.000000,99.836478,2.000000
0.970000,1.000000,99.833333,2.000000
0.980000,1.000000,99.830189,2.000000
0.990000,1.000000,99.827044,2.000000
1.000000,1.000000,99.823899,2.000000
1.010000,1.000000,99.820755,2.000000
1.020000,1.000000,99.817610,2.000000
1.030000,1.000000,99.814465,2.000000
1.040000,1.000000,99.811321,2.000000
1.050000,1.000000,99.808176,2.000000
1.060000,1.000000,99.805031,2.000000
1.070000,1.000000,99.801887,2.000000
1.080000,1.000000,99.798742,2.000000
1.090000,1.000000,99.795597,2.000000
1.100000,1.000000,99.792453,2.000000
1.110000,1.000000,99.789308,2.000000
1.120000,1.000000,99.786164,2.000000
1.130000,1.000000,99.783019,2.000000
1.140000,1.000000,99.779874,2.000000
1.150000,1.000000,99.776730,2.000000
1.160000,1.000000,99.773585,2.000000
1.170000,1.000000,99.770440,2.000000
1.180000,1.000000,99.767296,2.000000
1.190000,1.000000,99.764151,2.000000
1.200000,1.000000,99.761006,2.000000
1.210000,1.000000,99.757862,2.000000
1.220000,1.000000,99.754717,2.000000
1.230000,1.000000,99.751572,2.000000
1.240000,1.000000,99.748428,2.000000
1.250000,1.000000,99.745283,2.000000
1.260000,1.000000,99.742138,2.000000
1.270000,1.000000,99.738994,2.000000
1.280000,1.000000,99.735849,2.000000
1.290000,1.000000,99.732704,2.000000
1.300000,1.000000,99.729560,2.000000
1.310000,1.000000,99.726415,2.000000
1.320000,1.000000,99.723270,2.000000
1.330000,1.000000,99.720126,2.000000
1.340000,1.000000,99.716981,2.000000
1.350000,1.000000,99.713836,2.000000
1.360000,1.000000,99.710692,2.000000
1.370000,1.000000,99.707547,2.000000
1.380000,1.000000,99.704403,2.000000
1.390000,1.000000,99.701258,2.000000
1.400000,1.000000,99.698113,2.000000
1.410000,1.000000,99.694969,2.000000
1.420000,1.000000,99.691824,2.000000
1.430000,1.000000,99.688679,2.000000
1.440000,1.000000,99.685535,2.000000
1.450000,1.000000,99.682390,2.000000
1.460000,1.000000,99.679245,2.000000
1.470000,1.000000,99.676101,2.000000
1.480000,1.000000,99.672956,2.000000
1.490000,1.000000,99.669811,2.000000
1.500000,1.000000,99.666667,2.000000
1.510000,1.000000,99.663522,2.000000
1.520000,1.000000,99.660377,2.000000
1.530000,1.000000,99.657233,2.000000
1.540000,1.000000,99.654088,2.000000
1.550000,1.000000,99.650943,2.000000
