"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]"
1.58,1,-0.0919069,-2,-1,12,12,1,0.1,0,0
1.59,1,-0.190859,-3,-1,12,12,1,0.1,0,0
1.6,1,-0.287903,-4,-1,12,12,1,0.1,0,0
1.61,1,-0.382071,-5,-1,12,12,1,0.1,0,0
1.62,1,-0.472422,-6,-1,12,12,1,0.1,0,0
1.63,1,-0.558052,-7,-1,12,12,1,0.1,0,0
1.64,1,-0.638107,-8,-1,12,12,1,0.1,0,0
1.65,1,-0.711785,-9,-1,12,12,1,0.1,0,0
1.66,1,-0.778352,-10,-1,12,12,1,0.1,0,0
1.67,1,-0.837142,-11,-1,12,12,1,0.1,0,0
1.68,1,-0.887567,-11,-1,12,12,1,0.1,0,0
1.69,1,-0.929124,-12,-1,12,12,1,0.1,0,0
1.7,1,-0.961397,-12,-1,12,12,1,0.1,0,0
1.71,1,-0.984065,-12,-1,12,12,1,0.1,0,0
1.72,1,-0.9969,-12,-1,12,12,1,0.1,0,0
1.73,1,-0.999774,-12,-1,12,12,1,0.1,0,0
1.74,1,-0.992659,-12,-1,12,12,1,0.1,0,0
1.75,1,-0.975626,-12,-1,12,12,1,0.1,0,0
1.76,1,-0.948844,-12,-1,12,12,1,0.1,0,0
1.77,1,-0.912582,-11,-1,12,12,1,0.1,0,0
1.78,1,-0.867202,-11,-1,12,12,1,0.1,0,0
1.79,1,-0.813157,-10,-1,12,12,1,0.1,0,0
1.8,1,-0.750987,-10,-1,12,12,1,0.1,0,0
1.81,1,-0.681314,-9,-1,12,12,1,0.1,0,0
1.82,1,-0.604833,-8,-1,12,12,1,0.1,0,0
1.83,1,-0.522309,-7,-1,12,12,1,0.1,0,0
1.84,1,-0.434566,-6,-1,12,12,1,0.1,0,0
1.85,1,-0.342481,-5,-1,12,12,1,0.1,0,0
1.86,1,-0.246974,-3,-1,12,12,1,0.1,0,0
1.87,1,-0.148999,-2,-1,12,12,1,0.1,0,0
1.88,1,-0.0495356,-1,-1,12,12,1,0.1,0,0
1.89,1,0.0504227,0,0,12,12,1,0.1,0,0
1.9,1,0.149877,1,0,12,12,1,0.1,0,0
1.91,1,0.247834,2,0,12,12,1,0.1,0,0
1.92,1,0.343315,4,0,12,12,1,0.1,0,0
1.93,1,0.435365,5,0,12,12,1,0.1,0,0
1.94,1,0.523066,6,0,12,12,1,0.1,0,0
1.95,1,0.60554,7,0,12,12,1,0.1,0,0
1.96,1,0.681964,8,0,12,12,1,0.1,0,0
1.97,1,0.751573,9,0,12,12,1,0.1,0,0
1.98,1,0.813674,9,0,12,12,1,0.1,0,0
1.99,1,0.867644,10,0,12,12,1,0.1,0,0
2,1,0.912945,10,0,12,12,1,0.1,0,0
2.01,1,0.949125,11,0,12,12,1,0.1,0,0
2.02,1,0.975821,11,0,12,12,1,0.1,0,0
2.03,1,0.992766,11,0,12,12,1,0.1,0,0
2.04,1,0.999793,11,0,12,12,1,0.1,0,0
2.05,1,0.99683,11,0,12,12,1,0.1,0,0
2.06,1,0.983907,11,0,12,12,1,0.1,0,0
2.07,1,0.961153,11,0,12,12,1,0.1,0,0
2.08,1,0.928795,11,0,12,12,1,0.1,0,0
2.09,1,0.887157,10,0,12,12,1,0.1,0,0
2.1,1,0.836656,10,0,12,12,1,0.1,0,0
2.11,1,0.777794,9,0,12,12,1,0.1,0,0
2.12,1,0.711161,8,0,12,12,1,0.1,0,0
2.13,1,0.637423,7,0,12,12,1,0.1,0,0
2.14,1,0.557315,6,0,12,12,1,0.1,0,0
2.15,1,0.471639,5,0,12,12,1,0.1,0,0
2.16,1,0.381251,4,0,12,12,1,0.1,0,0
2.17,1,0.287053,3,0,12,12,1,0.1,0,0
2.18,1,0.189987,2,0,12,12,1,0.1,0,0
2.19,1,0.0910224,1,0,12,12,1,0.1,0,0
2.2,1,-0.00885131,-1,-1,12,12,1,0.1,0,0
2.21,1,-0.108637,-2,-1,12,12,1,0.1,0,0
2.22,1,-0.207336,-3,-1,12,12,1,0.1,0,0
2.23,1,-0.303965,-4,-1,12,12,1,0.1,0,0
2.24,1,-0.397556,-5,-1,12,12,1,0.1,0,0
2.25,1,-0.487175,-6,-1,12,12,1,0.1,0,0
2.26,1,-0.571926,-7,-1,12,12,1,0.1,0,0
2.27,1,-0.650962,-8,-1,12,12,1,0.1,0,0
2.28,1,-0.723495,-9,-1,12,12,1,0.1,0,0
2.29,1,-0.788798,-10,-1,12,12,1,0.1,0,0
2.3,1,-0.84622,-11,-1,12,12,1,0.1,0,0
2.31,1,-0.895187,-11,-1,12,12,1,0.1,0,0
2.32,1,-0.93521,-12,-1,12,12,1,0.1,0,0
2.33,1,-0.965888,-12,-1,12,12,1,0.1,0,0
2.34,1,-0.986916,-12,-1,12,12,1,0.1,0,0
2.35,1,-0.998082,-12,-1,12,12,1,0.1,0,0
2.36,1,-0.999276,-12,-1,12,12,1,0.1,0,0
2.37,1,-0.990486,-12,-1,12,12,1,0.1,0,0
2.38,1,-0.971798,-12,-1,12,12,1,0.1,0,0
2.39,1,-0.943401,-12,-1,12,12,1,0.1,0,0
2.4,1,-0.905578,-11,-1,12,12,1,0.1,0,0
2.41,1,-0.858707,-11,-1,12,12,1,0.1,0,0
2.42,1,-0.803256,-10,-1,12,12,1,0.1,0,0
2.43,1,-0.739779,-9,-1,12,12,1,0.1,0,0
2.44,1,-0.66891,-9,-1,12,12,1,0.1,0,0
2.45,1,-0.591358,-8,-1,12,12,1,0.1,0,0
2.46,1,-0.507897,-7,-1,12,12,1,0.1,0,0
2.47,1,-0.419361,-6,-1,12,12,1,0.1,0,0
2.48,1,-0.326635,-4,-1,12,12,1,0.1,0,0
2.49,1,-0.230646,-3,-1,12,12,1,0.1,0,0
2.5,1,-0.132352,-2,-1,12,12,1,0.1,0,0
2.51,1,-0.0327354,-1,-1,12,12,1,0.1,0,0
2.52,1,0.0672081,0,0,12,12,1,0.1,0,0
2.53,1,0.16648,1,0,12,12,1,0.1,0,0
2.54,1,0.264089,3,0,12,12,1,0.1,0,0
2.55,1,0.359058,4,0,12,12,1,0.1,0,0
2.56,1,0.450441,5,0,12,12,1,0.1,0,0
2.57,1,0.537322,6,0,12,12,1,0.1,0,0
2.58,1,0.618835,7,0,12,12,1,0.1,0,0
2.59,1,0.694165,8,0,12,12,1,0.1,0,0
2.6,1,0.762558,9,0,12,12,1,0.1,0,0
2.61,1,0.823333,9,0,12,12,1,0.1,0,0
2.62,1,0.875881,10,0,12,12,1,0.1,0,0
2.63,1,0.919678,11,0,12,12,1,0.1,0,0
2.64,1,0.954285,11,0,12,12,1,0.1,0,0
2.65,1,0.979358,11,0,12,12,1,0.1,0,0
2.66,1,0.994645,11,0,12,12,1,0.1,0,0
2.67,1,0.999994,11,0,12,12,1,0.1,0,0
2.68,1,0.995351,11,0,12,12,1,0.1,0,0
2.69,1,0.980763,11,0,12,12,1,0.1,0,0
2.7,1,0.956376,11,0,12,12,1,0.1,0,0
2.71,1,0.922433,11,0,12,12,1,0.1,0,0
2.72,1,0.879273,10,0,12,12,1,0.1,0,0
2.73,1,0.827328,9,0,12,12,1,0.1,0,0
2.74,1,0.767116,9,0,12,12,1,0.1,0,0
2.75,1,0.69924,8,0,12,12,1,0.1,0,0
2.76,1,0.624377,7,0,12,12,1,0.1,0,0
2.77,1,0.543276,6,0,12,12,1,0.1,0,0
2.78,1,0.456746,5,0,12,12,1,0.1,0,0
2.79,1,0.365653,4,0,12,12,1,0.1,0,0
2.8,1,0.270906,3,0,12,12,1,0.1,0,0
2.81,1,0.173452,2,0,12,12,1,0.1,0,0
2.82,1,0.0742654,0,0,12,12,1,0.1,0,0
2.83,1,-0.0256633,-1,-1,12,12,1,0.1,0,0
2.84,1,-0.125336,-2,-1,12,12,1,0.1,0,0
2.85,1,-0.223756,-3,-1,12,12,1,0.1,0,0
2.86,1,-0.31994,-4,-1,12,12,1,0.1,0,0
2.87,1,-0.412928,-5,-1,12,12,1,0.1,0,0
2.88,1,-0.501789,-7,-1,12,12,1,0.1,0,0
2.89,1,-0.585637,-8,-1,12,12,1,0.1,0,0
2.9,1,-0.663634,-8,-1,12,12,1,0.1,0,0
2.91,1,-0.735,-9,-1,12,12,1,0.1,0,0
2.92,1,-0.799021,-10,-1,12,12,1,0.1,0,0
2.93,1,-0.85506,-11,-1,12,12,1,0.1,0,0
2.94,1,-0.902555,-11,-1,12,12,1,0.1,0,0
2.95,1,-0.941031,-12,-1,12,12,1,0.1,0,0
2.96,1,-0.970106,-12,-1,12,12,1,0.1,0,0
2.97,1,-0.989487,-12,-1,12,12,1,0.1,0,0
2.98,1,-0.998982,-12,-1,12,12,1,0.1,0,0
2.99,1,-0.998495,-12,-1,12,12,1,0.1,0,0
3,1,-0.988032,-12,-1,12,12,1,0.1,0,0
3.01,1,-0.967696,-12,-1,12,12,1,0.1,0,0
3.02,1,-0.937692,-12,-1,12,12,1,0.1,0,0
3.03,1,-0.898318,-11,-1,12,12,1,0.1,0,0
3.04,1,-0.849969,-11,-1,12,12,1,0.1,0,0
3.05,1,-0.793127,-10,-1,12,12,1,0.1,0,0
3.06,1,-0.728361,-9,-1,12,12,1,0.1,0,0
3.07,1,-0.656317,-8,-1,12,12,1,0.1,0,0
3.08,1,-0.577715,-7,-1,12,12,1,0.1,0,0
3.09,1,-0.493341,-6,-1,12,12,1,0.1,0,0
3.1,1,-0.404038,-5,-1,12,12,1,0.1,0,0
3.11,1,-0.310697,-4,-1,12,12,1,0.1,0,0
3.12,1,-0.214253,-3,-1,12,12,1,0.1,0,0
3.13,1,-0.115667,-2,-1,12,12,1,0.1,0,0
3.14,1,-0.0159259,-1,-1,12,12,1,0.1,0,0
3.15,1,0.0839745,1,0,12,12,1,0.1,0,0
3.16,1,0.183036,2,0,12,12,1,0.1,0,0
3.17,1,0.280268,3,0,12,12,1,0.1,0,0
3.18,1,0.3747,4,0,12,12,1,0.1,0,0
3.19,1,0.465388,5,0,12,12,1,0.1,0,0
3.2,1,0.551427,6,0,12,12,1,0.1,0,0
3.21,1,0.631955,7,0,12,12,1,0.1,0,0
3.22,1,0.706169,8,0,12,12,1,0.1,0,0
3.23,1,0.773328,9,0,12,12,1,0.1,0,0
3.24,1,0.832759,9,0,12,12,1,0.1,0,0
3.25,1,0.88387,10,0,12,12,1,0.1,0,0
3.26,1,0.92615,11,0,12,12,1,0.1,0,0
3.27,1,0.959176,11,0,12,12,1,0.1,0,0
3.28,1,0.982618,11,0,12,12,1,0.1,0,0
3.29,1,0.996242,11,0,12,12,1,0.1,0,0
3.3,1,0.999912,11,0,12,12,1,0.1,0,0
3.31,1,0.993591,11,0,12,12,1,0.1,0,0
3.32,1,0.977342,11,0,12,12,1,0.1,0,0
3.33,1,0.951329,11,0,12,12,1,0.1,0,0
3.34,1,0.91581,10,0,12,12,1,0.1,0,0
3.35,1,0.87114,10,0,12,12,1,0.1,0,0
3.36,1,0.817766,9,0,12,12,1,0.1,0,0
3.37,1,0.756222,9,0,12,12,1,0.1,0,0
3.38,1,0.687121,8,0,12,12,1,0.1,0,0
3.39,1,0.611155,7,0,12,12,1,0.1,0,0
3.4,1,0.529083,6,0,12,12,1,0.1,0,0
3.41,1,0.441724,5,0,12,12,1,0.1,0,0
3.42,1,0.349951,4,0,12,12,1,0.1,0,0
3.43,1,0.254682,3,0,12,12,1,0.1,0,0
3.44,1,0.156869,1,0,12,12,1,0.1,0,0
3.45,1,0.0574875,0,0,12,12,1,0.1,0,0
3.46,1,-0.042468,-1,-1,12,12,1,0.1,0,0
3.47,1,-0.141999,-2,-1,12,12,1,0.1,0,0
3.48,1,-0.240112,-3,-1,12,12,1,0.1,0,0
3.49,1,-0.335825,-5,-1,12,12,1,0.1,0,0
3.5,1,-0.428183,-6,-1,12,12,1,0.1,0,0
3.51,1,-0.516262,-7,-1,12,12,1,0.1,0,0
3.52,1,-0.599183,-8,-1,12,12,1,0.1,0,0
3.53,1,-0.676118,-9,-1,12,12,1,0.1,0,0
3.54,1,-0.746297,-9,-1,12,12,1,0.1,0,0
3.55,1,-0.809019,-10,-1,12,12,1,0.1,0,0
3.56,1,-0.863657,-11,-1,12,12,1,0.1,0,0
3.57,1,-0.909667,-11,-1,12,12,1,0.1,0,0
3.58,1,-0.946587,-12,-1,12,12,1,0.1,0,0
3.59,1,-0.974049,-12,-1,12,12,1,0.1,0,0
3.6,1,-0.991779,-12,-1,12,12,1,0.1,0,0
3.61,1,-0.999599,-12,-1,12,12,1,0.1,0,0
3.62,1,-0.997432,-12,-1,12,12,1,0.1,0,0
3.63,1,-0.985298,-12,-1,12,12,1,0.1,0,0
3.64,1,-0.96332,-12,-1,12,12,1,0.1,0,0
3.65,1,-0.931717,-12,-1,12,12,1,0.1,0,0
3.66,1,-0.890804,-11,-1,12,12,1,0.1,0,0
3.67,1,-0.840991,-11,-1,12,12,1,0.1,0,0
3.68,1,-0.782775,-10,-1,12,12,1,0.1,0,0
3.69,1,-0.716737,-9,-1,12,12,1,0.1,0,0
3.7,1,-0.643538,-8,-1,12,12,1,0.1,0,0
3.71,1,-0.563909,-7,-1,12,12,1,0.1,0,0
3.72,1,-0.478646,-6,-1,12,12,1,0.1,0,0
3.73,1,-0.3886,-5,-1,12,12,1,0.1,0,0
3.74,1,-0.294672,-4,-1,12,12,1,0.1,0,0
3.75,1,-0.197799,-3,-1,12,12,1,0.1,0,0
3.76,1,-0.0989497,-2,-1,12,12,1,0.1,0,0
3.77,1,0.000888157,0,0,12,12,1,0.1,0,0
3.78,1,0.100717,1,0,12,12,1,0.1,0,0
3.79,1,0.19954,2,0,12,12,1,0.1,0,0
3.8,1,0.296369,3,0,12,12,1,0.1,0,0
3.81,1,0.390236,4,0,12,12,1,0.1,0,0
3.82,1,0.480205,5,0,12,12,1,0.1,0,0
3.83,1,0.565375,6,0,12,12,1,0.1,0,0
3.84,1,0.644897,7,0,12,12,1,0.1,0,0
3.85,1,0.717975,8,0,12,12,1,0.1,0,0
3.86,1,0.783879,9,0,12,12,1,0.1,0,0
3.87,1,0.841951,10,0,12,12,1,0.1,0,0
3.88,1,0.89161,10,0,12,12,1,0.1,0,0
3.89,1,0.932361,11,0,12,12,1,0.1,0,0
3.9,1,0.963795,11,0,12,12,1,0.1,0,0
3.91,1,0.9856,11,0,12,12,1,0.1,0,0
3.92,1,0.997557,11,0,12,12,1,0.1,0,0
3.93,1,0.999547,11,0,12,12,1,0.1,0,0
3.94,1,0.99155,11,0,12,12,1,0.1,0,0
3.95,1,0.973645,11,0,12,12,1,0.1,0,0
3.96,1,0.946013,11,0,12,12,1,0.1,0,0
3.97,1,0.908927,10,0,12,12,1,0.1,0,0
3.98,1,0.862761,10,0,12,12,1,0.1,0,0
3.99,1,0.807973,9,0,12,12,1,0.1,0,0
4,1,0.745113,8,0,12,12,1,0.1,0,0
4.01,1,0.674808,8,0,12,12,1,0.1,0,0
4.02,1,0.59776,7,0,12,12,1,0.1,0,0
4.03,1,0.51474,6,0,12,12,1,0.1,0,0
4.04,1,0.426577,5,0,12,12,1,0.1,0,0
4.05,1,0.334151,4,0,12,12,1,0.1,0,0
4.06,1,0.238387,2,0,12,12,1,0.1,0,0
4.07,1,0.140241,1,0,12,12,1,0.1,0,0
4.08,1,0.0406933,0,0,12,12,1,0.1,0,0
4.09,1,-0.0592608,-1,-1,12,12,1,0.1,0,0
4.1,1,-0.158623,-2,-1,12,12,1,0.1,0,0
4.11,1,-0.2564,-4,-1,12,12,1,0.1,0,0
4.12,1,-0.351615,-5,-1,12,12,1,0.1,0,0
4.13,1,-0.443317,-6,-1,12,12,1,0.1,0,0
4.14,1,-0.530589,-7,-1,12,12,1,0.1,0,0
4.15,1,-0.61256,-8,-1,12,12,1,0.1,0,0
4.16,1,-0.688411,-9,-1,12,12,1,0.1,0,0
4.17,1,-0.757383,-10,-1,12,12,1,0.1,0,0
4.18,1,-0.818787,-10,-1,12,12,1,0.1,0,0
4.19,1,-0.872011,-11,-1,12,12,1,0.1,0,0
4.2,1,-0.916522,-11,-1,12,12,1,0.1,0,0
4.21,1,-0.951875,-12,-1,12,12,1,0.1,0,0
4.22,1,-0.977717,-12,-1,12,12,1,0.1,0,0
4.23,1,-0.99379,-12,-1,12,12,1,0.1,0,0
4.24,1,-0.999934,-12,-1,12,12,1,0.1,0,0
4.25,1,-0.996086,-12,-1,12,12,1,0.1,0,0
4.26,1,-0.982287,-12,-1,12,12,1,0.1,0,0
4.27,1,-0.958672,-12,-1,12,12,1,0.1,0,0
4.28,1,-0.925479,-12,-1,12,12,1,0.1,0,0
4.29,1,-0.883038,-11,-1,12,12,1,0.1,0,0
4.3,1,-0.831775,-10,-1,12,12,1,0.1,0,0
4.31,1,-0.7722,-10,-1,12,12,1,0.1,0,0
4.32,1,-0.704911,-9,-1,12,12,1,0.1,0,0
4.33,1,-0.630578,-8,-1,12,12,1,0.1,0,0
4.34,1,-0.549944,-7,-1,12,12,1,0.1,0,0
4.35,1,-0.463816,-6,-1,12,12,1,0.1,0,0
4.36,1,-0.373053,-5,-1,12,12,1,0.1,0,0
4.37,1,-0.278563,-4,-1,12,12,1,0.1,0,0
4.38,1,-0.181289,-3,-1,12,12,1,0.1,0,0
4.39,1,-0.0822043,-1,-1,12,12,1,0.1,0,0
4.4,1,0.0177019,0,0,12,12,1,0.1,0,0
4.41,1,0.117431,1,0,12,12,1,0.1,0,0
4.42,1,0.215987,2,0,12,12,1,0.1,0,0
4.43,1,0.312385,3,0,12,12,1,0.1,0,0
4.44,1,0.405662,4,0,12,12,1,0.1,0,0
4.45,1,0.494885,5,0,12,12,1,0.1,0,0
4.46,1,0.579164,6,0,12,12,1,0.1,0,0
4.47,1,0.657656,7,0,12,12,1,0.1,0,0
4.48,1,0.729577,8,0,12,12,1,0.1,0,0
4.49,1,0.794208,9,0,12,12,1,0.1,0,0
4.5,1,0.850904,10,0,12,12,1,0.1,0,0
4.51,1,0.899097,10,0,12,12,1,0.1,0,0
4.52,1,0.938307,11,0,12,12,1,0.1,0,0
4.53,1,0.968142,11,0,12,12,1,0.1,0,0
4.54,1,0.988304,11,0,12,12,1,0.1,0,0
