"time","heatCapacitor_T","switch_Controll"
0.00000000000000E+00,2.00000000000000E+01,0.00000000000000E+00
2.00000000000000E-02,2.01993142607850E+01,0.00000000000000E+00
4.00000000000000E-02,2.03980650957989E+01,0.00000000000000E+00
6.00000000000000E-02,2.05964477227205E+01,0.00000000000000E+00
8.00000000000000E-02,2.07944132634797E+01,0.00000000000000E+00
1.00000000000000E-01,2.09917688248363E+01,0.00000000000000E+00
1.20000000000000E-01,2.11886370892859E+01,0.00000000000000E+00
1.40000000000000E-01,2.13850180568284E+01,0.00000000000000E+00
1.60000000000000E-01,2.15808517444561E+01,0.00000000000000E+00
1.80000000000000E-01,2.17761502814486E+01,0.00000000000000E+00
2.00000000000000E-01,2.19709256757403E+01,0.00000000000000E+00
2.20000000000000E-01,2.21651703799918E+01,0.00000000000000E+00
2.40000000000000E-01,2.23588740137713E+01,0.00000000000000E+00
2.60000000000000E-01,2.25520478751098E+01,0.00000000000000E+00
2.80000000000000E-01,2.27446919640072E+01,0.00000000000000E+00
3.00000000000000E-01,2.29368062804635E+01,0.00000000000000E+00
3.20000000000000E-01,2.31283908244787E+01,0.00000000000000E+00
3.40000000000000E-01,2.33194655527771E+01,0.00000000000000E+00
3.60000000000000E-01,2.35100466007333E+01,0.00000000000000E+00
3.80000000000000E-01,2.37001057602095E+01,0.00000000000000E+00
4.00000000000000E-01,2.38896430312059E+01,0.00000000000000E+00
4.20000000000000E-01,2.40786584137223E+01,0.00000000000000E+00
4.40000000000000E-01,2.42671519077588E+01,0.00000000000000E+00
4.60000000000000E-01,2.44551235133154E+01,0.00000000000000E+00
4.80000000000000E-01,2.46425732303920E+01,0.00000000000000E+00
5.00000000000000E-01,2.48295010589888E+01,0.00000000000000E+00
5.20000000000000E-01,2.50159069991056E+01,0.00000000000000E+00
5.40000000000000E-01,2.52017910507425E+01,0.00000000000000E+00
5.60000000000000E-01,2.53871532138995E+01,0.00000000000000E+00
5.80000000000000E-01,2.55719934885765E+01,0.00000000000000E+00
6.00000000000000E-01,2.57564140817361E+01,0.00000000000000E+00
6.20000000000000E-01,2.59403319225607E+01,0.00000000000000E+00
6.40000000000000E-01,2.59919133467996E+01,1.00000000000000E+00
6.60000000000000E-01,2.59799850934180E+01,1.00000000000000E+00
6.80000000000000E-01,2.59680726921150E+01,1.00000000000000E+00
7.00000000000000E-01,2.59561761428905E+01,1.00000000000000E+00
7.20000000000000E-01,2.59442954457446E+01,1.00000000000000E+00
7.40000000000000E-01,2.59324306006772E+01,1.00000000000000E+00
7.60000000000000E-01,2.59205816076883E+01,1.00000000000000E+00
7.80000000000000E-01,2.59087739442924E+01,1.00000000000000E+00
8.00000000000000E-01,2.58969874732554E+01,1.00000000000000E+00
8.20000000000000E-01,2.58852219147094E+01,1.00000000000000E+00
8.40000000000000E-01,2.58734772686543E+01,1.00000000000000E+00
8.60000000000000E-01,2.58617535350903E+01,1.00000000000000E+00
8.80000000000000E-01,2.58500507140171E+01,1.00000000000000E+00
9.00000000000000E-01,2.58383688054349E+01,1.00000000000000E+00
9.20000000000000E-01,2.58267078093438E+01,1.00000000000000E+00
9.40000000000000E-01,2.58150677257435E+01,1.00000000000000E+00
9.60000000000000E-01,2.58034570864823E+01,1.00000000000000E+00
