"time","outputs[1]","outputs[2]"
0,25,20
0.01,25,20.1
0.02,25,20.2
0.03,25,20.299
0.04,25,20.399
0.05,25,20.498
0.06,25,20.598
0.07,25,20.697
0.08,25,20.796
0.09,25,20.894
0.1,25,20.993
0.11,25,21.092
0.12,25,21.19
0.13,25,21.288
0.14,25,21.387
0.15,25,21.485
0.16,25,21.582
0.17,25,21.68
0.18,25,21.778
0.19,25,21.875
0.2,25,21.973
0.21,25,22.07
0.22,25,22.167
0.23,25,22.264
0.24,25,22.361
0.25,25,22.457
0.26,25,22.554
0.27,25,22.65
0.28,25,22.746
0.29,25,22.843
0.3,25,22.939
0.31,25,23.034
0.32,25,23.13
0.33,25,23.226
0.34,25,23.321
0.35,25,23.417
0.36,25,23.512
0.37,25,23.607
0.38,25,23.702
0.39,25,23.797
0.4,25,23.891
0.41,25,23.986
0.42,25,24.08
0.43,25,24.174
0.44,25,24.269
0.45,25,24.363
0.46,25,24.457
0.47,25,24.55
0.48,25,24.644
0.49,25,24.737
0.5,25,24.831
0.51,25,24.924
0.52,25,25.017
0.53,25,25.11
0.54,25,25.203
0.55,25,25.296
0.56,25,25.388
0.57,25,25.481
0.58,25,25.573
0.59,25,25.666
0.6,25,25.758
0.61,25,25.85
0.62,25,25.941
0.63,25,26.004
0.64,25,25.998
0.65,25,25.992
0.66,25,25.986
0.67,25,25.98
0.68,25,25.974
0.69,25,25.968
0.7,25,25.962
0.71,25,25.956
0.72,25,25.95
0.73,25,25.944
0.74,25,25.938
0.75,25,25.932
0.76,25,25.926
0.77,25,25.92
0.78,25,25.914
0.79,25,25.909
0.8,25,25.903
0.81,25,25.897
0.82,25,25.891
0.83,25,25.885
0.84,25,25.879
0.85,25,25.873
0.86,25,25.867
0.87,25,25.861
0.88,25,25.856
0.89,25,25.85
0.9,25,25.844
0.91,25,25.838
0.92,25,25.832
0.93,25,25.826
0.94,25,25.821
0.95,25,25.815
0.96,25,25.809
0.97,25,25.803
0.98,25,25.797
0.99,25,25.792
1,25,25.786
1.01,25,25.78
1.02,25,25.774
1.03,25,25.768
1.04,25,25.763
1.05,25,25.757
1.06,25,25.751
1.07,25,25.745
1.08,25,25.74
1.09,25,25.734
1.1,25,25.728
1.11,25,25.722
1.12,25,25.717
1.13,25,25.711
1.14,25,25.705
1.15,25,25.7
1.16,25,25.694
1.17,25,25.688
1.18,25,25.683
1.19,25,25.677
1.2,25,25.671
1.21,25,25.666
1.22,25,25.66
1.23,25,25.654
1.24,25,25.649
1.25,25,25.643
1.26,25,25.637
1.27,25,25.632
1.28,25,25.626
1.29,25,25.62
1.3,25,25.615
1.31,25,25.609
1.32,25,25.604
1.33,25,25.598
1.34,25,25.592
1.35,25,25.587
1.36,25,25.581
1.37,25,25.576
1.38,25,25.57
1.39,25,25.564
1.4,25,25.559
1.41,25,25.553
