time,Resistor_1.R,Resistor_1.v,Triphasic_Rectifier_1.I1.v,Triphasic_Rectifier_1.I2.v,Triphasic_Rectifier_1.I3.v
0.0064,1.0,536.9881300763,281.515489,-255.483381,-26.0344957
0.0065,1.0,538.1394180502,277.215498,-260.934683,-16.2831662
0.0066,1.0,538.75962464588,272.641927,-266.128473,-6.51576716
0.0067,1.0,538.84813887557,267.799291,-271.059625,3.25806222
0.0068,1.0,538.40487274102,262.692368,-275.723273,13.0286763
0.0069,1.0,537.43026223353,257.326198,-280.114813,22.7864326
0.007,1.0,535.92527133379,251.706077,-284.229913,32.5217013
0.0071,1.0,533.89138401215,245.837551,-288.064511,42.2248748
0.0072,1.0,531.33060822844,239.726412,-291.614823,51.8863773
0.0073,1.0,528.24547093211,233.378691,-294.877345,61.496674
0.0074,1.0,524.63901606229,226.800652,-297.848857,71.0462806
0.0075,1.0,520.51480454775,219.998788,-300.526427,80.5257728
0.0076,1.0,515.87690430715,212.97981,-302.907412,89.9257954
0.0077,1.0,510.72989424889,205.750646,-304.989463,99.2370717
0.0078,1.0,505.07885227143,198.31843,-306.770524,108.450412
0.0079,1.0,498.92935626319,190.690496,-308.248839,117.556725
0.008,1.0,492.28747510281,182.874373,-309.422948,126.547023
0.0081,1.0,485.15976365918,174.877775,-310.291692,135.412434
0.0082,1.0,477.55325579162,166.708592,-310.854215,144.144209
0.0083,1.0,469.47545735001,158.374887,-311.10996,152.733729
0.0084,1.0,472.2217514233,149.884885,-311.058676,161.17252
0.0085,1.0,480.1430629947,141.246964,-310.700414,169.452252
0.0086,1.0,487.59052804316,132.469648,-310.035526,177.564754
0.0087,1.0,494.55679771568,123.5616,-309.064669,185.50202
0.0088,1.0,501.03499714975,114.531612,-307.788801,193.256217
0.0089,1.0,507.01873347322,105.388593,-306.209181,200.819693
0.009,1.0,512.50210180421,96.141569,-304.327368,208.184984
0.0091,1.0,517.47968925097,86.7996639,-302.14522,215.344819
0.0092,1.0,521.94658491172,77.3720977,-299.664889,222.292135
0.0093,1.0,525.89837987463,67.8681742,-296.888824,229.020074
0.0094,1.0,529.33117421772,58.2972727,-293.819764,235.521997
0.0095,1.0,532.24157900875,48.6688386,-290.460738,241.791486
0.0096,1.0,534.62672430512,38.992374,-286.815061,247.822356
0.0097,1.0,536.48425515395,29.2774284,-282.886331,253.608654
0.0098,1.0,537.81233859188,19.5335894,-278.678425,259.14467
0.0099,1.0,538.60966164518,9.77047303,-274.195495,264.424939
0.01,1.0,538.87544232949,-0.002285666,-269.441967,269.444253
0.0101,1.0,538.60941465012,-9.7750421100002,-264.422531,274.197656
0.0102,1.0,537.81184060184,-19.5381517,-259.14214,278.680457
0.0103,1.0,536.48351016885,-29.2819795,-253.606006,282.888234
0.0104,1.0,534.62573132498,-38.9969093,-247.819592,286.816832
0.0105,1.0,532.24034103351,-48.6733537,-241.78861,290.462376
0.0106,1.0,529.3296902474,-58.3017631,-235.51901,293.821267
0.0107,1.0,525.89665290917,-67.8726355,-229.01698,296.890191
0.0108,1.0,521.94461495112,-77.3765254,-222.288936,299.666118
0.0109,1.0,517.47748029515,-86.8040538,-215.34152,302.14631
0.011,1.0,512.49965485315,-96.1459166,-208.181586,304.328319
0.0111,1.0,507.01605152686,-105.392894,-200.816202,306.20999
0.0112,1.0,501.03208220805,-114.535862,-193.252635,307.789468
0.0113,1.0,494.55365277858,-123.565796,-185.49835,309.065194
0.0114,1.0,487.5871561106,-132.473784,-177.561,310.035908
0.0115,1.0,480.1394680666,-141.251037,-169.448418,310.700653
0.0116,1.0,472.21793749958,-149.888891,-161.16861,311.058772
0.0117,1.0,469.47934427227,-158.378822,-152.729747,311.109912
0.0118,1.0,477.55692371826,-166.712452,-144.140157,310.854023
0.0119,1.0,485.16321059024,-174.881556,-135.408318,310.291358
0.012,1.0,492.29069603839,-182.878072,-126.542847,309.42247
0.0121,1.0,498.93234820336,-190.694108,-117.552493,308.248219
0.0122,1.0,505.08161221623,-198.321952,-108.446128,306.769762
0.0123,1.0,510.7324191984,-205.754075,-99.2327391,304.988559
0.0124,1.0,515.87919226139,-212.983142,-89.9214192,302.906368
0.0125,1.0,520.51685350677,-220.00202,-80.5213572,300.525244
0.0126,1.0,524.64082502611,-226.803782,-71.0418301,297.847536
0.0127,1.0,528.24703590081,-233.381714,-61.4921929,294.875887
0.0128,1.0,531.33192920202,-239.729326,-51.88187,291.61323
0.0129,1.0,533.89245899065,-245.840353,-42.2203458,288.062784
0.013,1.0,535.92609931723,-251.708764,-32.517155,284.228054
0.0131,1.0,537.43084222193,-257.328767,-22.7818735,280.112824
0.0132,1.0,538.4052037344,-262.694817,-13.024109,275.721155
0.0133,1.0,538.84822187391,-267.801618,-3.2534911399998,271.057381
0.0134,1.0,538.75945964918,-272.64413,6.52033749,266.126105
0.0135,1.0,538.1390030585,-277.217573,16.2877313,260.932193
0.0136,1.0,536.98746708956,-281.517435,26.039051,255.480772
0.0137,1.0,535.30598671967,-285.539472,35.7646732,249.777221
0.0138,1.0,533.09622191563,-289.279715,45.4549999,243.827169
0.0139,1.0,530.36035163386,-292.734472,55.1004677,237.636487
0.014,1.0,527.10107782031,-295.900334,64.6915577,231.211286
0.0141,1.0,523.32161741065,-298.774177,74.2188047,224.557907
0.0142,1.0,519.0256993303,-301.353165,83.6728064,217.682915
0.0143,1.0,514.2175614945,-303.634751,93.0442327,210.593095
0.0144,1.0,508.90195180829,-305.616686,102.323835,203.295444
0.0145,1.0,503.08411516677,-307.297013,111.502456,195.797164
0.0146,1.0,496.76979245512,-308.674073,120.571037,188.105655
0.0147,1.0,489.96521454872,-309.746507,129.520628,180.228507
0.0148,1.0,482.67709931321,-310.513258,138.342397,172.173495
0.0149,1.0,474.91263760477,-310.973568,147.027638,163.948568
0.015,1.0,466.68543115137,-311.126984,155.567781,155.561842
0.0151,1.0,474.91825049251,-310.973353,163.954396,147.021595
0.0152,1.0,482.68238020759,-310.512828,172.179206,138.336255
0.0153,1.0,489.97015844984,-309.745862,180.234096,129.514393
0.0154,1.0,496.7743933631,-308.673213,188.111116,120.564715
0.0155,1.0,503.08837008167,-307.29594,195.802492,111.496054
0.0156,1.0,508.90585673019,-305.615401,203.300634,102.31736
0.0157,1.0,514.22111342346,-303.633256,210.598142,93.0376895
0.0158,1.0,519.02889226644,-301.351459,217.687814,83.666202
0.0159,1.0,523.32445035399,-298.772264,224.562653,74.2121457
0.016,1.0,527.10354777091,-295.898215,231.215875,64.6848506
0.0161,1.0,530.3624545918,-292.732149,237.640913,55.093719
0.0162,1.0,533.09795588095,-289.27719,243.831428,45.4482164
0.0163,1.0,535.30735169237,-285.536749,249.781309,35.7578617
0.0164,1.0,536.98846206966,-281.514516,255.484686,26.0322181
0.0165,1.0,538.13962504606,-277.21446,260.935928,16.2808837
0.0166,1.0,538.75970764422,-272.640826,266.129657,6.513482
0.0167,1.0,538.84809787639,-267.798128,271.060747,-3.26034777
0.0168,1.0,538.40470674434,-262.691143,275.724332,-13.0309599
0.0169,1.0,537.42997223933,-257.324913,280.115808,-22.7887121
0.017,1.0,535.92485734207,-251.704733,284.230843,-32.5239744
0.0171,1.0,533.89084702289,-245.83615,288.065375,-42.2271393
0.0172,1.0,531.32994824163,-239.724955,291.61562,-51.888631
0.0173,1.0,528.24468894775,-233.37718,294.878074,-61.4989146
0.0174,1.0,524.63811308035,-226.799088,297.849518,-71.0485059
0.0175,1.0,520.51377956825,-219.997172,300.527018,-80.5279806
0.0176,1.0,515.87576033003,-212.978144,302.907934,-89.9279835
0.0177,1.0,510.72863127415,-205.748931,304.989915,-99.239238
0.0178,1.0,505.07747229903,-198.316668,306.770906,-108.452555
0.0179,1.0,498.92786029311,-190.68869,308.249149,-117.558842
0.018,1.0,492.28586513501,-182.872524,309.423187,-126.549111
0.0181,1.0,485.15804069364,-174.875884,310.29186,-135.414492
0.0182,1.0,477.55142082832,-166.706662,310.85431,-144.146234
0.0183,1.0,469.47351438887,-158.37292,311.109984,-152.735721
0.0184,1.0,472.22365838516,-149.882882,311.058628,-161.174475
0.0185,1.0,480.14485995876,-141.244927,310.700294,-169.454169
0.0186,1.0,487.59221300946,-132.46758,310.035334,-177.566631
0.0187,1.0,494.55836968424,-123.559503,309.064406,-185.503855
0.0188,1.0,501.03645512059,-114.529486,307.788467,-193.258009
0.0189,1.0,507.0200744464,-105.386443,306.208776,-200.821439
0.019,1.0,512.50332477975,-96.1393952,304.326893,-208.186682
0.0191,1.0,517.48079322889,-86.797469,302.144674,-215.346469
0.0192,1.0,521.94756889204,-77.3698839,299.664274,-222.293734
0.0193,1.0,525.89924285737,-67.8659436,296.88814,-229.021621
0.0194,1.0,529.3319152029,-58.2950276,293.819012,-235.52349
0.0195,1.0,532.24219899635,-48.6665811,290.459919,-241.792925
0.0196,1.0,534.6272202952,-38.9901063,286.814175,-247.823738
0.0197,1.0,536.48462714651,-29.2751529,282.885379,-253.609978
0.0198,1.0,537.81258558694,-19.5313083,278.677408,-259.145934
0.0199,1.0,538.60978664268,-9.7681885,274.194415,-264.426144
0.02,1.0,538.87544132951,0.004571333,269.440824,-269.445395
0.0201,1.0,538.60928965262,9.77732665,264.421326,-274.198736
0.0202,1.0,537.8115926068,19.5404329,259.140875,-278.681474
0.0203,1.0,536.48313717631,29.284255,253.604682,-282.889185
0.0204,1.0,534.6252353349,38.9991769,247.81821,-286.817718
0.0205,1.0,532.23972104591,48.6756112,241.787171,-290.463195
0.0206,1.0,529.32894826223,58.3040083,235.517516,-293.822019
0.0207,1.0,525.89578792647,67.8748661,229.015432,-296.890874
0.0208,1.0,521.9436309708,77.3787393,222.287337,-299.666733
0.0209,1.0,517.47637531725,86.8062487,215.33987,-302.146855
0.021,1.0,512.49843187761,96.1480903,208.179888,-304.328794
0.0211,1.0,507.01471055368,105.395045,200.814456,-306.210395
0.0212,1.0,501.03062523719,114.537987,193.250844,-307.789802
0.0213,1.0,494.55208081002,123.567893,185.496515,-309.065457
0.0214,1.0,487.58547014432,132.475853,177.559123,-310.036099
0.0215,1.0,480.13767010256,141.253073,169.446501,-310.700772
0.0216,1.0,472.21603053772,149.890894,161.166655,-311.05882
0.0217,1.0,469.48128723341,158.380789,152.727755,-311.109888
0.0218,1.0,477.55875868156,166.714382,144.138132,-310.853928
0.0219,1.0,485.1649325558,174.883446,135.406261,-310.29119
0.022,1.0,492.29230600619,182.879921,126.540759,-309.422231
0.0221,1.0,498.93384317346,190.695914,117.550377,-308.247908
0.0222,1.0,505.08299218863,198.323713,108.443986,-306.769381
0.0223,1.0,510.73368117316,205.755789,99.2305728,-304.988107
0.0224,1.0,515.88033623851,212.984808,89.919231,-302.905846
0.0225,1.0,520.51787748629,220.003636,80.5191494,-300.524652
0.0226,1.0,524.64172800805,226.805346,71.0396048,-297.846875
0.0227,1.0,528.24781888515,233.383226,61.4899523,-294.875158
0.0228,1.0,531.33258918882,239.730783,51.8796164,-291.612433
0.0229,1.0,533.89299597991,245.841754,42.2180813,-288.06192
0.023,1.0,535.92651230897,251.710107,32.5148818,-284.227124
0.0231,1.0,537.43113221613,257.330052,22.779594,-280.111829
0.0232,1.0,538.40536973108,262.696042,13.0218253,-275.720096
0.0233,1.0,538.84826387307,267.802782,3.2512056,-271.056259
0.0234,1.0,538.75937665084,272.645231,-6.52262266,-266.124921
0.0235,1.0,538.13879706262,277.218611,-16.2900138,-260.930949
0.0236,1.0,536.98713609618,281.518408,-26.0413287,-255.479468
0.0237,1.0,535.30553172877,285.54038,-35.7669438,-249.775858
0.0238,1.0,533.09564292721,289.280556,-45.457261,-243.825749
0.0239,1.0,530.35965064788,292.735246,-55.1027172,-237.635012
0.024,1.0,527.10025483677,295.90104,-64.6937934,-231.209757
0.0241,1.0,523.32067342953,298.774815,-74.2210244,-224.556325
0.0242,1.0,519.02463335162,301.353733,-83.6750078,-217.681281
0.0243,1.0,514.21637751818,303.63525,-93.0464137,-210.591412
0.0244,1.0,508.90064883435,305.617114,-102.325994,-203.293713
0.0245,1.0,503.08269519517,307.29737,-111.50459,-195.795387
0.0246,1.0,496.76825748582,308.674359,-120.573144,-188.103834
0.0247,1.0,489.96356658168,309.746722,-129.522706,-180.226644
0.0248,1.0,482.67533934841,310.513402,-138.344444,-172.171591
0.0249,1.0,474.91076664219,310.97364,-147.029653,-163.946625
0.025,1.0,466.68741011179,311.126984,-155.56976,-155.559863
0.0251,1.0,474.92012045511,310.973281,-163.956338,-147.019581
0.0252,1.0,482.68414017239,310.512684,-172.18111,-138.334208
0.0253,1.0,489.97180741686,309.745647,-180.23596,-129.512315
0.0254,1.0,496.7759283324,308.672927,-188.112937,-120.562608
0.0255,1.0,503.08978905329,307.295582,-195.804269,-111.49392
0.0256,1.0,508.90715870415,305.614973,-203.302364,-102.315201
0.0257,1.0,514.2222963998,303.632757,-210.599824,-93.0355084
0.0258,1.0,519.02995724514,301.350891,-217.689447,-83.6640005
0.0259,1.0,523.32539433511,298.771626,-224.564235,-74.209926
0.026,1.0,527.10437075445,295.897509,-231.217404,-64.6826148
0.0261,1.0,530.36315657776,292.731375,-237.642389,-55.0914695
0.0262,1.0,533.09853486937,289.276349,-243.832848,-45.4459553
0.0263,1.0,535.30780668327,285.535841,-249.782672,-35.7555912
0.0264,1.0,536.98879206306,281.513542,-255.48599,-26.0299404
0.0265,1.0,538.13983204192,277.213422,-260.937173,-16.2786012
0.0266,1.0,538.75979064256,272.639725,-266.130841,-6.5111968299997
0.0267,1.0,538.84805587723,267.796964,-271.061869,3.26263331
0.0268,1.0,538.40453974768,262.689918,-275.72539,13.0332436
0.0269,1.0,537.42968224513,257.323628,-280.116803,22.7909916
0.027,1.0,535.92444435033,251.70339,-284.231773,32.5262475
0.0271,1.0,533.89030903365,245.834749,-288.066238,42.2294039
0.0272,1.0,531.32928725485,239.723498,-291.616416,51.8908847
0.0273,1.0,528.24390596341,233.375668,-294.878803,61.5011552
0.0274,1.0,524.63720809845,226.797523,-297.850178,71.0507312
0.0275,1.0,520.51275458875,219.995555,-300.52761,80.5301884
0.0276,1.0,515.87461635291,212.976478,-302.908456,89.9301716
0.0277,1.0,510.72736829941,205.747217,-304.990366,99.2414042
0.0278,1.0,505.07609232663,198.314907,-306.771287,108.454697
0.0279,1.0,498.92636432303,190.686884,-308.249459,117.560958
0.028,1.0,492.28425516721,182.870675,-309.423426,126.551199
0.0281,1.0,485.1563177281,174.873994,-310.292027,135.41655
0.0282,1.0,477.549586865,166.704732,-310.854406,144.14826
0.0283,1.0,469.47157142773,158.370953,-311.110008,152.737712
0.0284,1.0,472.22556534702,149.880879,-311.05858,161.17643
0.0285,1.0,480.14665592284,141.242891,-310.700174,169.456085
0.0286,1.0,487.59389797576,132.465512,-310.035143,177.568507
0.0287,1.0,494.5599416528,123.557405,-309.064143,185.50569
0.0288,1.0,501.03791209145,114.527361,-307.788133,193.2598
0.0289,1.0,507.02141541958,105.384292,-306.208371,200.823185
0.029,1.0,512.50454875527,96.1372213,-304.326418,208.188381
0.0291,1.0,517.48189820679,86.7952741,-302.144129,215.348119
0.0292,1.0,521.94855387234,77.36767,-299.66366,222.295333
0.0293,1.0,525.90010684009,67.863713,-296.887457,229.023168
0.0294,1.0,529.33265718806,58.2927824,-293.81826,235.524984
0.0295,1.0,532.24281798397,48.6643235,-290.4591,241.794363
0.0296,1.0,534.62771628528,38.9878387,-286.813289,247.82512
0.0297,1.0,536.48500013905,29.2728774,-282.884428,253.611302
0.0298,1.0,537.81283458196,19.5290271,-278.676392,259.147199
0.0299,1.0,538.6099106402,9.7659039599997,-274.193335,264.427348
0.03,1.0,538.87544132951,-0.0068569990003391,-269.439681,269.446538
0.0301,1.0,538.6091656551,-9.7796111900003,-264.420122,274.199816
0.0302,1.0,537.81134361178,-19.542714,-259.13961,278.68249
0.0303,1.0,536.48276518375,-29.2865305,-253.603358,282.890137
0.0304,1.0,534.62473934482,-39.0014445,-247.816828,286.818604
0.0305,1.0,532.23910205829,-48.6778687,-241.785733,290.464014
0.0306,1.0,529.32820627707,-58.3062535,-235.516022,293.822771
0.0307,1.0,525.89492494373,-67.8770967,-229.013885,296.891558
0.0308,1.0,521.94264699048,-77.3809531,-222.285738,299.667348
0.0309,1.0,517.47527133933,-86.8084436,-215.338221,302.1474
0.031,1.0,512.49720790209,-96.1502641,-208.178189,304.329269
0.0311,1.0,507.0133695805,-105.397196,-200.81271,306.2108
0.0312,1.0,501.02916726634,-114.540112,-193.249052,307.790136
0.0313,1.0,494.55050784148,-123.569991,-185.49468,309.065719
0.0314,1.0,487.58378517802,-132.477921,-177.557246,310.036291
0.0315,1.0,480.1358731385,-141.25511,-169.444584,310.700892
0.0316,1.0,472.21412257588,-149.892897,-161.164699,311.058868
0.0317,1.0,469.48323119453,-158.382757,-152.725764,311.109864
0.0318,1.0,477.5605916449,-166.716311,-144.136106,310.853832
0.0319,1.0,485.16665552134,-174.885336,-135.404203,310.291023
0.032,1.0,492.29391597399,-182.88177,-126.538671,309.421992
0.0321,1.0,498.93533914354,-190.69772,-117.54826,308.247598
0.0322,1.0,505.08437216103,-198.325474,-108.441843,306.769
0.0323,1.0,510.73494514788,-205.757504,-99.2284065,304.987656
0.0324,1.0,515.88148121561,-212.986475,-89.9170429,302.905324
0.0325,1.0,520.51890346577,-220.005253,-80.5169416,300.524061
0.0326,1.0,524.64263198997,-226.806911,-71.037379499999,297.846214
0.0327,1.0,528.24860086951,-233.384737,-61.4877117,294.874429
0.0328,1.0,531.33324917562,-239.73224,-51.8773627,291.611636
0.0329,1.0,533.89353396915,-245.843155,-42.2158167,288.061057
0.033,1.0,535.92692730067,-251.711451,-32.5126087,284.226195
0.0331,1.0,537.43142221033,-257.331337,-22.777314399999,280.110834
0.0332,1.0,538.40553572776,-262.697267,-13.0195416,275.719037
0.0333,1.0,538.84830487225,-267.803945,-3.24892006,271.055137
0.0334,1.0,538.7592936525,-272.646332,6.52490782,266.123737
0.0335,1.0,538.13858906678,-277.219648,16.2922964,260.929704
0.0336,1.0,536.98680410282,-281.519381,26.043606300001,255.478163
0.0337,1.0,535.30507673787,-285.541288,35.7692143,249.774495
0.0338,1.0,533.09506393879,-289.281397,45.459522100001,243.824329
0.0339,1.0,530.3589496619,-292.73602,55.1049667,237.633537
0.034,1.0,527.09943285321,-295.901747,64.6960291,231.208228
0.0341,1.0,523.31972844843,-298.775452,74.2232441,224.554743
0.0342,1.0,519.02356837292,-301.354301,83.6772093,217.679648
0.0343,1.0,514.21519454184,-303.635749,93.048594800001,210.58973
0.0344,1.0,508.89934786037,-305.617543,102.328152,203.291983
0.0345,1.0,503.08127722353,-307.297728,111.506724,195.793611
0.0346,1.0,496.7667235165,-308.674646,120.575251,188.102013
0.0347,1.0,489.96191861464,-309.746937,129.524784,180.224781
0.0348,1.0,482.67357938361,-310.513545,138.346492,172.169688
0.0349,1.0,474.90889667959,-310.973712,147.031667,163.944683
0.035,1.0,466.68938907221,-311.126984,155.571739,155.557883
0.0351,1.0,474.92199141769,-310.973209,163.958281,147.017567
0.0352,1.0,482.68590013719,-310.51254,172.183014,138.332161
0.0353,1.0,489.9734553839,-309.745432,180.237823,129.510237
0.0354,1.0,496.77746230172,-308.67264,188.114758,120.560501
0.0355,1.0,503.09120802491,-307.295225,195.806045,111.491787
0.0356,1.0,508.90846167809,-305.614545,203.304095,102.313042
0.0357,1.0,514.22348037612,-303.632258,210.601507,93.0333273
0.0358,1.0,519.03102122386,-301.350322,217.69108,83.661799
0.0359,1.0,523.32633931621,-298.770989,224.565817,74.2077063
0.036,1.0,527.10519273801,-295.896802,231.218933,64.680379099999
0.0361,1.0,530.36385756374,-292.730601,237.643864,55.08922
0.0362,1.0,533.09911285781,-289.275508,243.834267,45.4436941
0.0363,1.0,535.30826167417,-285.534933,249.784035,35.7533206
0.0364,1.0,536.98912305644,-281.512569,255.487294,26.0276628
0.0365,1.0,538.14004003776,-277.212385,260.938418,16.276318599999
0.0366,1.0,538.7598736409,-272.638624,266.132025,6.50891167
0.0367,1.0,538.84801387807,-267.7958,271.062991,-3.26491885
0.0368,1.0,538.40437475098,-262.688694,275.726449,-13.0355273
0.0369,1.0,537.42939325091,-257.322344,280.117798,-22.7932711
0.037,1.0,535.92402935863,-251.702046,284.232702,-32.528520700001
0.0371,1.0,533.88977204439,-245.833348,288.067102,-42.2316684
0.0372,1.0,531.32862726805,-239.722041,291.617213,-51.893138300001
0.0373,1.0,528.24312297907,-233.374156,294.879532,-61.5033957
0.0374,1.0,524.63630411653,-226.795958,297.850839,-71.0529564
0.0375,1.0,520.51172960925,-219.993939,300.528201,-80.5323961
0.0376,1.0,515.87347137581,-212.974811,302.908978,-89.9323597
0.0377,1.0,510.72610532467,-205.745502,304.990818,-99.243570500001
0.0378,1.0,505.07471235423,-198.313146,306.771668,-108.456839
0.0379,1.0,498.92486935293,-190.685078,308.24977,-117.563074
0.038,1.0,492.28264519941,-182.868826,309.423665,-126.553287
0.0381,1.0,485.15459376258,-174.872103,310.292194,-135.418608
0.0382,1.0,477.54775290168,-166.702802,310.854502,-144.150285
0.0383,1.0,469.46962746661,-158.368985,311.110032,-152.739703
0.0384,1.0,472.22747330887,-149.878876,311.058533,-161.178385
0.0385,1.0,480.14845388688,-141.240854,310.700055,-169.458002
0.0386,1.0,487.59558394204,-132.463444,310.034952,-177.570384
0.0387,1.0,494.56151362136,-123.555307,309.06388,-185.507525
0.0388,1.0,501.03936906231,-114.525236,307.787799,-193.261591
0.0389,1.0,507.02275639276,-105.382142,306.207966,-200.824931
0.039,1.0,512.50577073083,-96.1350475,304.325942,-208.190079
0.0391,1.0,517.48300218471,-86.7930792,302.143584,-215.349768
0.0392,1.0,521.94953785266,-77.3654561,299.663045,-222.296932
0.0393,1.0,525.90096982283,-67.8614823,296.886773,-229.024715
0.0394,1.0,529.33339917322,-58.290537199999,293.817509,-235.526477
0.0395,1.0,532.24343697159,-48.662066,290.45828,-241.795802
0.0396,1.0,534.62821327534,-38.985571,286.812404,-247.826502
0.0397,1.0,536.48537213161,-29.2706018,282.883476,-253.612626
0.0398,1.0,537.81308357698,-19.5267459,278.675376,-259.148464
0.0399,1.0,538.6100356377,-9.7636194199993,274.192255,-264.428553
0.04,1.0,538.87544132951,0.009142666,269.438538,-269.447681
