"time","y_sum","y_product","y_triggeredAdd","y_multiSwitch"
0.0,1,0,0,4
0.0999999925,1,0,0,4
0.1999999935,2,0,0,4
0.2999999945,2,0,0,4
0.3999999955,2,0,0,6
0.4999999965,2,0,0,6
0.5999999975,2,0,0,6
0.6999999985,2,0,0,6
0.7999999995,3,0,0,6
0.899999992,3,0,1,4
0.999999993,3,0,1,4
1.099999994,3,0,1,4
1.199999995,3,0,1,4
1.299999996,3,0,1,4
1.399999997,3,0,1,6
1.499999998,4,0,1,2
1.599999999,4,0,1,2
1.7,4,0,1,2
1.7999999925,4,0,1,2
1.8999999935,7,21,2,4
1.9999999945,7,21,2,4
2.0999999955,7,21,2,4
2.1999999965,7,21,2,4
2.2999999975,7,21,2,4
2.3999999985,7,21,2,6
2.4999999995,7,21,2,6
2.599999992,7,21,2,6
2.699999993,7,21,2,6
2.799999994,7,21,2,6
2.899999995,7,21,3,4
2.999999996,7,21,3,4
3.099999997,7,21,3,4
3.199999998,7,21,3,4
3.299999999,7,21,3,4
3.4,6,18,3,6
3.4999999925,6,18,3,2
3.5999999935,6,18,3,2
3.6999999945,6,18,3,2
3.7999999955,6,18,3,2
3.8999999965,6,18,4,4
3.9999999975,6,18,4,4
4.0999999985,5,15,4,4
4.1999999995,5,15,4,4
4.299999992,5,15,4,4
4.399999993,5,15,4,6
4.499999994,5,15,4,6
4.599999995,5,15,4,6
4.699999996,4,12,4,6
4.799999997,4,12,4,6
4.899999998,4,12,5,4
4.999999999,4,12,5,4
5.1,4,12,5,4
5.1999999925000004,3,9,5,4
5.2999999935,3,9,5,4
5.3999999945,3,9,5,6
5.4999999955,3,9,5,2
5.5999999965,3,9,5,2
5.6999999975,3,9,5,2
5.7999999985,2,6,5,2
5.8999999995,2,6,6,4
5.999999992,2,6,6,4
6.099999993,2,6,6,4
6.199999994,2,6,6,4
6.299999995,2,6,6,4
6.399999996,2,6,6,6
6.499999997,1,3,6,6
6.599999998,1,3,6,6
6.699999999,1,3,6,6
6.8,1,3,6,6
6.8999999925,1,3,7,4
6.9999999935,1,3,7,4
7.0999999945,1,3,7,4
7.1999999955,1,3,7,4
7.2999999965,1,3,7,4
7.3999999975,1,3,7,6
7.4999999985,1,3,7,2
7.5999999995,1,3,7,2
7.699999992,1,3,7,2
7.799999993,1,3,7,2
7.899999994,1,3,8,4
7.999999995,1,3,8,4
8.099999996,1,3,8,4
8.199999997,1,3,8,4
8.299999998,1,3,8,4
8.399999999,2,6,8,6
8.5,2,6,8,6
8.5999999925,2,6,8,6
8.6999999935,2,6,8,6
8.7999999945,2,6,8,6
8.8999999955,2,6,9,4
8.9999999965,2,6,9,4
9.0999999975,3,9,9,4
9.1999999985,3,9,9,4
9.2999999995,3,9,9,4
9.399999992,3,9,9,6
9.499999993,3,9,9,2
9.599999994,3,9,9,2
9.699999995,4,12,9,2
9.799999996,4,12,9,2
9.899999997,4,12,10,4
9.999999998,4,12,10,4
