"time","Out1"
0.000000,0.000000
0.200000,0.021661
0.400000,0.080768
0.600000,0.176130
0.800000,0.304177
1.000000,0.460199
1.200000,0.637986
1.400000,0.830342
1.600000,1.029514
1.800000,1.227554
2.000000,1.416866
2.200000,1.589633
2.400000,1.739615
2.600000,1.860397
2.800000,1.946351
3.000000,1.994427
3.200000,2.003526
3.400000,1.972458
3.600000,1.902714
3.800000,1.797741
4.000000,1.660754
4.200000,1.497561
4.400000,1.314592
4.600000,1.119294
4.800000,0.919057
5.000000,0.722522
5.200000,0.536932
5.400000,0.370397
5.600000,0.228941
5.800000,0.118727
6.000000,0.043712
6.200000,0.007177
6.400000,0.010371
6.600000,0.053284
6.800000,0.134133
7.000000,0.249783
7.200000,0.395503
7.400000,0.565723
7.600000,0.753333
7.800000,0.951280
8.000000,1.151154
8.200000,1.345571
8.400000,1.526135
8.600000,1.686577
8.800000,1.819503
9.000000,1.920472
9.200000,1.984672
9.400000,2.010082
9.600000,1.995924
9.800000,1.941929
10.000000,1.850726
