"time","Capacitor1_i","IdealDiode3_v"
0.0472,127.961,-521.391
0.0473,127.961,-521.391
0.0473,154.364,-522.361
0.0474,154.364,-522.361
0.0474,176.943,-523.49
0.0475,176.943,-523.49
0.0475,195.125,-524.751
0.0476,195.125,-524.751
0.0476,208.366,-526.112
0.0477,208.366,-526.112
0.0477,216.154,-527.538
0.0478,216.154,-527.538
0.0478,218.013,-528.991
0.0479,218.013,-528.991
0.0479,213.504,-530.428
0.048,213.504,-530.428
0.048,202.229,-531.806
0.0481,202.229,-531.806
0.0481,183.837,-533.079
0.0482,183.837,-533.079
0.0482,158.018,-534.197
0.0483,158.018,-534.197
0.0483,124.515,-535.11
0.0484,124.515,-535.11
0.0484,83.1167,-535.765
0.0485,83.1167,-535.765
0.0485,33.666,-536.109
0.0486,33.666,-536.109
0.0486,-21.4089,-536.096
0.0487,-21.4089,-536.096
0.0487,-77.7455,-535.71
0.0488,-77.7455,-535.71
0.0488,-135.375,-534.942
0.0489,-135.375,-534.942
0.0489,-194.4,-533.785
0.049,-194.4,-533.785
0.049,-254.911,-532.227
0.0491,-254.911,-532.227
0.0491,-289.555,-530.323
0.0492,-289.555,-530.323
0.0492,-277.865,-528.44
0.0493,-277.865,-528.44
0.0493,-260.975,-526.658
0.0494,-260.975,-526.658
0.0494,-239.439,-525.009
0.0495,-239.439,-525.009
0.0495,-213.84,-523.521
0.0496,-213.84,-523.521
0.0496,-184.783,-522.22
0.0497,-184.783,-522.22
0.0497,-152.897,-521.125
0.0498,-152.897,-521.125
0.0498,-118.825,-520.252
0.0499,-118.825,-520.252
0.0499,-83.2222,-519.614
0.05,-83.2222,-519.614
0.05,-46.7529,-519.217
0.0501,-46.7529,-519.217
0.0501,-10.0857,-519.064
0.0502,-10.0857,-519.064
0.0502,26.1112,-519.154
0.0503,26.1112,-519.154
0.0503,61.1737,-519.481
0.0504,61.1737,-519.481
0.0504,94.446,-520.034
0.0505,94.446,-520.034
0.0505,125.285,-520.799
0.0506,125.285,-520.799
0.0506,153.063,-521.756
0.0507,153.063,-521.756
0.0507,177.174,-522.883
0.0508,177.174,-522.883
0.0508,197.035,-524.153
0.0509,197.035,-524.153
0.0509,212.091,-525.534
0.051,212.091,-525.534
0.051,221.82,-526.994
0.0511,221.82,-526.994
0.0511,225.731,-528.493
0.0512,225.731,-528.493
0.0512,223.373,-529.991
0.0513,223.373,-529.991
0.0513,214.336,-531.445
0.0514,214.336,-531.445
0.0514,198.252,-532.808
0.0515,198.252,-532.808
0.0515,174.797,-534.032
0.0516,174.797,-534.032
0.0516,143.698,-535.067
0.0517,143.698,-535.067
0.0517,104.729,-535.861
0.0518,104.729,-535.861
0.0518,57.7166,-536.36
0.0519,57.7166,-536.36
0.0519,3.42005,-536.51
0.052,3.42005,-536.51
0.052,-52.949,-536.275
0.0521,-52.949,-536.275
0.0521,-110.616,-535.645
0.0522,-110.616,-535.645
0.0522,-169.685,-534.61
0.0523,-169.685,-534.61
0.0523,-230.247,-533.162
0.0524,-230.247,-533.162
0.0524,-291.017,-406.271
0.0525,-291.017,-406.271
0.0525,-281.628,-390.512
0.0526,-281.628,-390.512
0.0526,-266.863,-374.67
0.0527,-266.863,-374.67
0.0527,-247.266,-358.775
0.0528,-247.266,-358.775
0.0528,-223.407,-342.858
0.0529,-223.407,-342.858
0.0529,-195.883,-326.945
0.053,-195.883,-326.945
0.053,-165.31,-311.064
0.0531,-165.31,-311.064
0.0531,-132.327,-295.238
0.0532,-132.327,-295.238
0.0532,-97.5809,-279.49
0.0533,-97.5809,-279.49
0.0533,-61.733,-263.84
0.0534,-61.733,-263.84
0.0534,-25.4481,-248.305
0.0535,-25.4481,-248.305
0.0535,10.6071,-232.901
0.0536,10.6071,-232.901
0.0536,45.7689,-217.641
0.0537,45.7689,-217.641
0.0537,79.3799,-202.536
0.0538,79.3799,-202.536
0.0538,110.794,-187.595
0.0539,110.794,-187.595
0.0539,139.38,-172.825
0.054,139.38,-172.825
0.054,164.526,-158.23
0.0541,164.526,-158.23
0.0541,185.642,-143.814
0.0542,185.642,-143.814
0.0542,202.164,-129.575
0.0543,202.164,-129.575
0.0543,213.56,-115.513
0.0544,213.56,-115.513
0.0544,219.329,-101.624
0.0545,219.329,-101.624
0.0545,219.008,-87.9034
0.0546,219.008,-87.9034
0.0546,212.173,-74.3442
0.0547,212.173,-74.3442
0.0547,198.44,-60.9382
0.0548,198.44,-60.9382
0.0548,177.474,-47.6756
0.0549,177.474,-47.6756
0.0549,148.982,-34.5457
0.055,148.982,-34.5457
0.055,112.722,-21.5363
0.0551,112.722,-21.5363
0.0551,68.504,-8.63456
0.0552,68.504,-8.63456
0.0552,16.2917,2.00021
0.0553,16.2917,2.00021
0.0553,-39.4598,2.00972
0.0554,-39.4598,2.00972
0.0554,-96.4323,2.03329
0.0555,-96.4323,2.03329
0.0555,-154.736,2.07078
0.0556,-154.736,2.07078
0.0556,-214.467,2.12206
0.0557,-214.467,2.12206
0.0557,-275.711,2.18699
0.0558,-275.711,2.18699
0.0558,-286.855,2.2138
0.0559,-286.855,2.2138
0.0559,-273.53,2.22714
0.056,-273.53,2.22714
0.056,-255.183,2.2455
0.0561,-255.183,2.2455
0.0561,-232.376,2.26832
0.0562,-232.376,2.26832
0.0562,-205.699,2.29501
0.0563,-205.699,2.29501
0.0563,-175.765,2.32496
0.0564,-175.765,2.32496
0.0564,-143.207,2.35753
0.0565,-143.207,2.35753
0.0565,-108.672,2.39208
0.0566,-108.672,2.39208
0.0566,-72.8173,2.42795
0.0567,-72.8173,2.42795
0.0567,-36.3096,2.46447
0.0568,-36.3096,2.46447
0.0568,0.183164,2.50098
0.0569,0.183164,2.50098
0.0569,35.9942,2.53681
0.057,35.9942,2.53681
0.057,70.4621,2.57129
0.0571,70.4621,2.57129
0.0571,102.935,2.60378
0.0572,102.935,2.60378
0.0572,132.775,2.63364
0.0573,132.775,2.63364
0.0573,159.362,2.66024
0.0574,159.362,2.66024
0.0574,182.097,2.68299
0.0575,182.097,2.68299
0.0575,200.406,2.70132
0.0576,200.406,2.70132
0.0576,213.744,2.71467
0.0577,213.744,2.71467
0.0577,221.6,2.72254
0.0578,221.6,2.72254
0.0578,223.496,2.72446
0.0579,223.496,2.72446
0.0579,218.993,2.71997
0.058,218.993,2.71997
0.058,207.695,2.70869
0.0581,207.695,2.70869
0.0581,189.248,2.69026
0.0582,189.248,2.69026
0.0582,163.346,2.66437
0.0583,163.346,2.66437
0.0583,129.729,2.63077
0.0584,129.729,2.63077
0.0584,88.1888,2.58924
0.0585,88.1888,2.58924
0.0585,38.568,2.53964
0.0586,38.568,2.53964
0.0586,-16.7574,2.48431
0.0587,-16.7574,2.48431
0.0587,-73.3878,2.42768
0.0588,-73.3878,2.42768
0.0588,-131.343,2.36973
0.0589,-131.343,2.36973
0.0589,-190.723,2.31034
0.059,-190.723,2.31034
0.059,-251.615,2.24945
0.0591,-251.615,2.24945
0.0591,-288.593,2.21234
0.0592,-288.593,2.21234
0.0592,-277.211,2.2237
0.0593,-277.211,2.2237
0.0593,-260.632,2.24026
0.0594,-260.632,2.24026
0.0594,-239.409,2.26147
0.0595,-239.409,2.26147
0.0595,-214.122,2.28674
0.0596,-214.122,2.28674
0.0596,-185.376,2.31547
0.0597,-185.376,2.31547
0.0597,-153.796,2.34703
0.0598,-153.796,2.34703
0.0598,-120.024,2.38078
0.0599,-120.024,2.38078
0.0599,-84.7151,2.41608
0.06,-84.7151,2.41608
0.06,-48.5308,2.45225
0.0601,-48.5308,2.45225
0.0601,-12.1381,2.48862
0.0602,-12.1381,2.48862
0.0602,23.7962,2.52454
0.0603,23.7962,2.52454
0.0603,58.6092,2.55934
0.0604,58.6092,2.55934
0.0604,91.6468,2.59236
0.0605,91.6468,2.59236
0.0605,122.267,2.62297
0.0606,122.267,2.62297
0.0606,149.843,2.65053
0.0607,149.843,2.65053
0.0607,173.77,2.67444
0.0608,173.77,2.67444
0.0608,193.467,2.69413
0.0609,193.467,2.69413
0.0609,208.379,2.70903
0.061,208.379,2.70903
0.061,217.984,2.71862
0.0611,217.984,2.71862
0.0611,221.794,2.72242
0.0612,221.794,2.72242
0.0612,219.356,2.71997
0.0613,219.356,2.71997
0.0613,210.262,2.71086
0.0614,210.262,2.71086
0.0614,194.142,2.69473
0.0615,194.142,2.69473
0.0615,170.676,2.67125
0.0616,170.676,2.67125
0.0616,139.588,2.64015
0.0617,139.588,2.64015
0.0617,100.653,2.6012
0.0618,100.653,2.6012
0.0618,53.6963,2.55423
0.0619,53.6963,2.55423
0.0619,-0.508805,2.49823
0.062,-0.508805,2.49823
0.062,-56.7465,2.42783
0.0621,-56.7465,2.42783
0.0621,-114.255,2.34214
0.0622,-114.255,2.34214
0.0622,-173.138,2.24121
0.0623,-173.138,2.24121
0.0623,-233.489,2.12507
0.0624,-233.489,2.12507
0.0624,-292.285,-122.915
0.0625,-292.285,-122.915
0.0625,-282.71,-136.756
0.0626,-282.71,-136.756
0.0626,-267.754,-150.764
0.0627,-267.754,-150.764
0.0627,-247.961,-164.939
0.0628,-247.961,-164.939
0.0628,-223.903,-179.284
0.0629,-223.903,-179.284
0.0629,-196.176,-193.795
0.063,-196.176,-193.795
0.063,-165.401,-208.47
0.0631,-165.401,-208.47
0.0631,-132.213,-223.303
0.0632,-132.213,-223.303
0.0632,-97.2652,-238.284
0.0633,-97.2652,-238.284
0.0633,-61.217,-253.405
0.0634,-61.217,-253.405
0.0634,-24.735,-268.651
0.0635,-24.735,-268.651
0.0635,11.5131,-284.009
0.0636,11.5131,-284.009
0.0636,46.8623,-299.461
0.0637,46.8623,-299.461
0.0637,80.6544,-314.988
0.0638,80.6544,-314.988
0.0638,112.242,-330.568
0.0639,112.242,-330.568
0.0639,140.994,-346.179
0.064,140.994,-346.179
0.064,166.296,-361.795
0.0641,166.296,-361.795
0.0641,187.558,-377.387
0.0642,187.558,-377.387
0.0642,204.215,-392.928
0.0643,204.215,-392.928
0.0643,215.735,-408.386
0.0644,215.735,-408.386
0.0644,221.616,-423.728
0.0645,221.616,-423.728
0.0645,221.393,-438.921
0.0646,221.393,-438.921
0.0646,214.642,-453.93
0.0647,214.642,-453.93
0.0647,200.981,-468.717
0.0648,200.981,-468.717
0.0648,180.072,-483.245
0.0649,180.072,-483.245
0.0649,151.622,-497.476
0.065,151.622,-497.476
0.065,115.391,-511.371
0.0651,115.391,-511.371
0.0651,71.1852,-524.89
0.0652,71.1852,-524.89
0.0652,18.9707,-535.824
0.0653,18.9707,-535.824
0.0653,-36.8017,-535.774
0.0654,-36.8017,-535.774
0.0654,-93.8148,-535.363
0.0655,-93.8148,-535.363
0.0655,-152.178,-534.581
0.0656,-152.178,-534.581
0.0656,-211.988,-533.42
0.0657,-211.988,-533.42
0.0657,-273.329,-531.868
0.0658,-273.329,-531.868
0.0658,-285.815,-529.981
0.0659,-285.815,-529.981
0.0659,-272.58,-528.13
0.066,-272.58,-528.13
0.066,-254.326,-526.39
0.0661,-254.326,-526.39
0.0661,-231.618,-524.79
0.0662,-231.618,-524.79
0.0662,-205.043,-523.359
0.0663,-205.043,-523.359
0.0663,-175.216,-522.12
0.0664,-175.216,-522.12
0.0664,-142.766,-521.091
0.0665,-142.766,-521.091
0.0665,-108.342,-520.288
0.0666,-108.342,-520.288
0.0666,-72.6002,-519.72
0.0667,-72.6002,-519.72
0.0667,-36.2063,-519.393
0.0668,-36.2063,-519.393
0.0668,0.17228,-519.31
0.0669,0.17228,-519.31
0.0669,35.8694,-519.466
0.067,35.8694,-519.466
0.067,70.2243,-519.855
0.0671,70.2243,-519.855
0.0671,102.586,-520.465
0.0672,102.586,-520.465
0.0672,132.317,-521.279
0.0673,132.317,-521.279
0.0673,158.797,-522.278
0.0674,158.797,-522.278
0.0674,181.428,-523.437
0.0675,181.428,-523.437
0.0675,199.638,-524.728
0.0676,199.638,-524.728
0.0676,212.881,-526.12
0.0677,212.881,-526.12
0.0677,220.647,-527.576
0.0678,220.647,-527.576
0.0678,222.458,-529.058
0.0679,222.458,-529.058
0.0679,217.876,-530.525
0.068,217.876,-530.525
0.068,206.506,-531.932
0.0681,206.506,-531.932
0.0681,187.994,-533.232
0.0682,187.994,-533.232
0.0682,162.033,-534.377
0.0683,162.033,-534.377
0.0683,128.364,-535.316
0.0684,128.364,-535.316
0.0684,86.7807,-535.996
0.0685,86.7807,-535.996
0.0685,37.1242,-536.364
0.0686,37.1242,-536.364
0.0686,-18.237,-536.373
0.0687,-18.237,-536.373
0.0687,-74.8941,-536.006
0.0688,-74.8941,-536.006
0.0688,-132.864,-535.256
0.0689,-132.864,-535.256
0.0689,-192.248,-534.114
0.069,-192.248,-534.114
0.069,-253.134,-532.569
0.0691,-253.134,-532.569
0.0691,-289.36,-530.671
0.0692,-289.36,-530.671
0.0692,-277.96,-528.788
0.0693,-277.96,-528.788
0.0693,-261.359,-527.004
0.0694,-261.359,-527.004
0.0694,-240.109,-525.351
0.0695,-240.109,-525.351
0.0695,-214.792,-523.858
0.0696,-214.792,-523.858
0.0696,-186.013,-522.549
0.0697,-186.013,-522.549
0.0697,-154.396,-521.445
0.0698,-154.396,-521.445
0.0698,-120.584,-520.561
0.0699,-120.584,-520.561
0.0699,-85.2316,-519.909
0.07,-85.2316,-519.909
0.07,-49.0011,-519.498
0.0701,-49.0011,-519.498
0.0701,-12.5597,-519.329
0.0702,-12.5597,-519.329
0.0702,23.4255,-519.402
0.0703,23.4255,-519.402
0.0703,58.2915,-519.71
0.0704,58.2915,-519.71
0.0704,91.3836,-520.243
0.0705,91.3836,-520.243
0.0705,122.059,-520.987
0.0706,122.059,-520.987
0.0706,149.693,-521.922
0.0707,149.693,-521.922
0.0707,173.678,-523.026
0.0708,173.678,-523.026
0.0708,193.433,-524.272
0.0709,193.433,-524.272
0.0709,208.404,-525.629
0.071,208.404,-525.629
0.071,218.067,-527.063
0.0711,218.067,-527.063
0.0711,221.933,-528.537
0.0712,221.933,-528.537
0.0712,219.553,-530.01
0.0713,219.553,-530.01
0.0713,210.513,-531.438
0.0714,210.513,-531.438
0.0714,194.448,-532.776
0.0715,194.448,-532.776
0.0715,171.034,-533.975
0.0716,171.034,-533.975
0.0716,139.996,-534.985
0.0717,139.996,-534.985
0.0717,101.108,-535.754
0.0718,101.108,-535.754
0.0718,54.1971,-536.23
0.0719,54.1971,-536.23
0.0719,0.0414245,-536.357
0.072,0.0414245,-536.357
0.072,-56.1438,-536.1
0.0721,-56.1438,-536.1
0.0721,-113.604,-535.45
0.0722,-113.604,-535.45
0.0722,-172.444,-534.396
0.0723,-172.444,-534.396
0.0723,-232.757,-532.93
0.0724,-232.757,-532.93
0.0724,-291.841,-406.146
0.0725,-291.841,-406.146
0.0725,-282.245,-390.387
0.0726,-282.245,-390.387
0.0726,-267.271,-374.544
0.0727,-267.271,-374.544
0.0727,-247.462,-358.648
0.0728,-247.462,-358.648
0.0728,-223.391,-342.73
0.0729,-223.391,-342.73
0.0729,-195.654,-326.818
0.073,-195.654,-326.818
0.073,-164.871,-310.938
0.0731,-164.871,-310.938
0.0731,-131.679,-295.114
0.0732,-131.679,-295.114
0.0732,-96.7299,-279.369
0.0733,-96.7299,-279.369
0.0733,-60.6834,-263.721
0.0734,-60.6834,-263.721
0.0734,-24.2059,-248.19
0.0735,-24.2059,-248.19
0.0735,12.0347,-232.79
0.0736,12.0347,-232.79
0.0736,47.3735,-217.535
0.0737,47.3735,-217.535
0.0737,81.1524,-202.436
0.0738,81.1524,-202.436
0.0738,112.724,-187.502
0.0739,112.724,-187.502
0.0739,141.457,-172.738
0.074,141.457,-172.738
0.074,166.738,-158.151
0.0741,166.738,-158.151
0.0741,187.977,-143.742
0.0742,187.977,-143.742
0.0742,204.608,-129.511
0.0743,204.608,-129.511
0.0743,216.1,-115.457
0.0744,216.1,-115.457
0.0744,221.951,-101.577
0.0745,221.951,-101.577
0.0745,221.696,-87.8651
0.0746,221.696,-87.8651
0.0746,214.912,-74.315
0.0747,214.912,-74.315
0.0747,201.216,-60.9182
0.0748,201.216,-60.9182
0.0748,180.271,-47.6649
0.0749,180.271,-47.6649
0.0749,151.784,-34.5443
0.075,151.784,-34.5443
0.075,115.514,-21.5442
0.0751,115.514,-21.5442
0.0751,71.2705,-8.65177
0.0752,71.2705,-8.65177
0.0752,19.0148,2.00021
0.0753,19.0148,2.00021
0.0753,-36.8098,2.00968
0.0754,-36.8098,2.00968
0.0754,-93.8749,2.0332
0.0755,-93.8749,2.0332
0.0755,-152.29,2.07064
0.0756,-152.29,2.07064
0.0756,-212.151,2.12187
0.0757,-212.151,2.12187
0.0757,-273.541,2.18672
0.0758,-273.541,2.18672
0.0758,-286.023,2.21464
0.0759,-286.023,2.21464
0.0759,-272.822,2.22785
0.076,-272.822,2.22785
0.076,-254.602,2.24608
0.0761,-254.602,2.24608
0.0761,-231.925,2.26877
0.0762,-231.925,2.26877
0.0762,-205.381,2.29533
0.0763,-205.381,2.29533
0.0763,-175.581,2.32514
0.0764,-175.581,2.32514
0.0764,-143.157,2.35758
0.0765,-143.157,2.35758
0.0765,-108.757,2.39199
0.0766,-108.757,2.39199
0.0766,-73.0364,2.42773
0.0767,-73.0364,2.42773
0.0767,-36.6614,2.46412
0.0768,-36.6614,2.46412
0.0768,-0.299015,2.5005
0.0769,-0.299015,2.5005
0.0769,35.3845,2.5362
0.077,35.3845,2.5362
0.077,69.7284,2.57056
0.0771,69.7284,2.57056
0.0771,102.082,2.60293
0.0772,102.082,2.60293
0.0772,131.807,2.63267
0.0773,131.807,2.63267
0.0773,158.285,2.65916
0.0774,158.285,2.65916
0.0774,180.917,2.68181
0.0775,180.917,2.68181
0.0775,199.129,2.70004
0.0776,199.129,2.70004
0.0776,212.379,2.71331
0.0777,212.379,2.71331
0.0777,220.153,2.7211
0.0778,220.153,2.7211
0.0778,221.976,2.72294
0.0779,221.976,2.72294
0.0779,217.408,2.71839
0.078,217.408,2.71839
0.078,206.055,2.70705
0.0781,206.055,2.70705
0.0781,187.561,2.68857
0.0782,187.561,2.68857
0.0782,161.622,2.66265
0.0783,161.622,2.66265
0.0783,127.977,2.62902
0.0784,127.977,2.62902
0.0784,86.4196,2.58747
0.0785,86.4196,2.58747
0.0785,36.7909,2.53786
0.0786,36.7909,2.53786
0.0786,-18.5325,2.48254
0.0787,-18.5325,2.48254
0.0787,-75.1481,2.42592
0.0788,-75.1481,2.42592
0.0788,-133.075,2.36799
0.0789,-133.075,2.36799
0.0789,-192.414,2.30865
0.079,-192.414,2.30865
0.079,-253.254,2.24781
0.0791,-253.254,2.24781
0.0791,-289.334,2.2116
0.0792,-289.334,2.2116
0.0792,-277.899,2.22301
0.0793,-277.899,2.22301
0.0793,-261.263,2.23963
0.0794,-261.263,2.23963
0.0794,-239.98,2.2609
0.0795,-239.98,2.2609
0.0795,-214.63,2.28623
0.0796,-214.63,2.28623
0.0796,-185.818,2.31502
0.0797,-185.818,2.31502
0.0797,-154.171,2.34665
0.0798,-154.171,2.34665
0.0798,-120.329,2.38048
0.0799,-120.329,2.38048
0.0799,-84.9483,2.41584
0.08,-84.9483,2.41584
0.08,-48.6913,2.45208
0.0801,-48.6913,2.45208
0.0801,-12.2251,2.48854
0.0802,-12.2251,2.48854
0.0802,23.783,2.52453
0.0803,23.783,2.52453
0.0803,58.6699,2.5594
0.0804,58.6699,2.5594
0.0804,91.7807,2.5925
0.0805,91.7807,2.5925
0.0805,122.473,2.62317
0.0806,122.473,2.62317
0.0806,150.121,2.65081
0.0807,150.121,2.65081
0.0807,174.118,2.67479
0.0808,174.118,2.67479
0.0808,193.882,2.69454
0.0809,193.882,2.69454
0.0809,208.859,2.70951
0.081,208.859,2.70951
0.081,218.526,2.71916
0.0811,218.526,2.71916
0.0811,222.395,2.72302
0.0812,222.395,2.72302
0.0812,220.013,2.72062
0.0813,220.013,2.72062
0.0813,210.971,2.71157
0.0814,210.971,2.71157
0.0814,194.899,2.69549
0.0815,194.899,2.69549
0.0815,171.477,2.67205
0.0816,171.477,2.67205
0.0816,140.428,2.64099
0.0817,140.428,2.64099
0.0817,101.527,2.60208
0.0818,101.527,2.60208
0.0818,54.6005,2.55514
0.0819,54.6005,2.55514
0.0819,0.424027,2.49916
0.082,0.424027,2.49916
0.082,-55.7874,2.42876
0.0821,-55.7874,2.42876
0.0821,-113.276,2.34309
0.0822,-113.276,2.34309
0.0822,-172.148,2.24216
0.0823,-172.148,2.24216
0.0823,-232.494,2.12602
0.0824,-232.494,2.12602
0.0824,-291.769,-122.92
0.0825,-291.769,-122.92
0.0825,-282.199,-136.76
0.0826,-282.199,-136.76
0.0826,-267.252,-150.769
0.0827,-267.252,-150.769
0.0827,-247.471,-164.946
0.0828,-247.471,-164.946
0.0828,-223.426,-179.293
0.0829,-223.426,-179.293
0.0829,-195.716,-193.806
0.083,-195.716,-193.806
0.083,-164.96,-208.482
0.0831,-164.96,-208.482
0.0831,-131.795,-223.316
0.0832,-131.795,-223.316
0.0832,-96.8705,-238.299
0.0833,-96.8705,-238.299
0.0833,-60.8485,-253.421
0.0834,-60.8485,-253.421
0.0834,-24.3946,-268.668
0.0835,-24.3946,-268.668
0.0835,11.8235,-284.027
0.0836,11.8235,-284.027
0.0836,47.141,-299.48
0.0837,47.141,-299.48
0.0837,80.9,-315.008
0.0838,80.9,-315.008
0.0838,112.454,-330.589
0.0839,112.454,-330.589
0.0839,141.17,-346.201
0.084,141.17,-346.201
0.084,166.435,-361.816
0.0841,166.435,-361.816
0.0841,187.66,-377.41
0.0842,187.66,-377.41
0.0842,204.28,-392.951
0.0843,204.28,-392.951
0.0843,215.761,-408.409
0.0844,215.761,-408.409
0.0844,221.604,-423.751
0.0845,221.604,-423.751
0.0845,221.343,-438.944
0.0846,221.343,-438.944
0.0846,214.555,-453.952
0.0847,214.555,-453.952
0.0847,200.857,-468.739
0.0848,200.857,-468.739
0.0848,179.911,-483.266
0.0849,179.911,-483.266
0.0849,151.426,-497.497
0.085,151.426,-497.497
0.085,115.16,-511.391
0.0851,115.16,-511.391
0.0851,70.9221,-524.91
0.0852,70.9221,-524.91
0.0852,18.6744,-535.861
0.0853,18.6744,-535.861
0.0853,-37.1377,-535.809
0.0854,-37.1377,-535.809
0.0854,-94.1879,-535.396
0.0855,-94.1879,-535.396
0.0855,-152.585,-534.612
0.0856,-152.585,-534.612
0.0856,-212.427,-533.447
0.0857,-212.427,-533.447
0.0857,-273.796,-531.892
0.0858,-273.796,-531.892
0.0858,-286.113,-530.003
0.0859,-286.113,-530.003
0.0859,-272.894,-528.15
0.086,-272.894,-528.15
0.086,-254.656,-526.407
0.0861,-254.656,-526.407
0.0861,-231.96,-524.806
0.0862,-231.96,-524.806
0.0862,-205.397,-523.372
0.0863,-205.397,-523.372
0.0863,-175.579,-522.131
0.0864,-175.579,-522.131
0.0864,-143.137,-521.099
0.0865,-143.137,-521.099
0.0865,-108.718,-520.293
0.0866,-108.718,-520.293
0.0866,-72.9801,-519.723
0.0867,-72.9801,-519.723
0.0867,-36.5873,-519.394
0.0868,-36.5873,-519.394
0.0868,-0.207756,-519.308
0.0869,-0.207756,-519.308
0.0869,35.4924,-519.462
0.087,35.4924,-519.462
0.087,69.8525,-519.848
0.0871,69.8525,-519.848
0.0871,102.221,-520.455
0.0872,102.221,-520.455
0.0872,131.961,-521.267
0.0873,131.961,-521.267
0.0873,158.453,-522.264
0.0874,158.453,-522.264
0.0874,181.097,-523.421
0.0875,181.097,-523.421
0.0875,199.321,-524.71
0.0876,199.321,-524.71
0.0876,212.582,-526.099
0.0877,212.582,-526.099
0.0877,220.365,-527.553
0.0878,220.365,-527.553
0.0878,222.196,-529.034
0.0879,222.196,-529.034
0.0879,217.636,-530.499
0.088,217.636,-530.499
0.088,206.288,-531.904
0.0881,206.288,-531.904
0.0881,187.799,-533.204
0.0882,187.799,-533.204
0.0882,161.863,-534.347
0.0883,161.863,-534.347
0.0883,128.22,-535.285
0.0884,128.22,-535.285
0.0884,86.663,-535.964
0.0885,86.663,-535.964
0.0885,37.0335,-536.331
0.0886,37.0335,-536.331
0.0886,-18.2926,-536.339
0.0887,-18.2926,-536.339
0.0887,-74.9129,-535.973
0.0888,-74.9129,-535.973
0.0888,-132.846,-535.223
0.0889,-132.846,-535.223
0.0889,-192.193,-534.081
0.089,-192.193,-534.081
0.089,-253.043,-532.537
0.0891,-253.043,-532.537
0.0891,-289.244,-530.639
0.0892,-289.244,-530.639
0.0892,-277.818,-528.757
0.0893,-277.818,-528.757
0.0893,-261.192,-526.974
0.0894,-261.192,-526.974
0.0894,-239.918,-525.323
0.0895,-239.918,-525.323
0.0895,-214.578,-523.831
0.0896,-214.578,-523.831
0.0896,-185.777,-522.523
0.0897,-185.777,-522.523
0.0897,-154.14,-521.421
0.0898,-154.14,-521.421
0.0898,-120.309,-520.539
0.0899,-120.309,-520.539
0.0899,-84.9387,-519.889
0.09,-84.9387,-519.889
0.09,-48.6924,-519.48
0.0901,-48.6924,-519.48
0.0901,-12.237,-519.313
0.0902,-12.237,-519.313
0.0902,23.7604,-519.388
0.0903,23.7604,-519.388
0.0903,58.6367,-519.698
0.0904,58.6367,-519.698
0.0904,91.7372,-520.234
0.0905,91.7372,-520.234
0.0905,122.419,-520.98
0.0906,122.419,-520.98
0.0906,150.057,-521.917
0.0907,150.057,-521.917
0.0907,174.045,-523.024
0.0908,174.045,-523.024
0.0908,193.8,-524.272
0.0909,193.8,-524.272
0.0909,208.769,-525.632
0.091,208.769,-525.632
0.091,218.428,-527.069
0.0911,218.428,-527.069
0.0911,222.289,-528.545
0.0912,222.289,-528.545
0.0912,219.901,-530.02
0.0913,219.901,-530.02
0.0913,210.852,-531.451
0.0914,210.852,-531.451
0.0914,194.775,-532.791
0.0915,194.775,-532.791
0.0915,171.348,-533.992
0.0916,171.348,-533.992
0.0916,140.295,-535.004
0.0917,140.295,-535.004
0.0917,101.391,-535.775
0.0918,101.391,-535.775
0.0918,54.4614,-536.252
0.0919,54.4614,-536.252
0.0919,0.282808,-536.381
0.092,0.282808,-536.381
0.092,-55.9301,-536.126
0.0921,-55.9301,-536.126
0.0921,-113.419,-535.476
0.0922,-113.419,-535.476
0.0922,-172.29,-534.424
0.0923,-172.29,-534.424
0.0923,-232.635,-532.959
0.0924,-232.635,-532.959
0.0924,-291.837,-406.161
0.0925,-291.837,-406.161
0.0925,-282.265,-390.402
0.0926,-282.265,-390.402
0.0926,-267.316,-374.558
0.0927,-267.316,-374.558
0.0927,-247.531,-358.662
0.0928,-247.531,-358.662
0.0928,-223.483,-342.744
0.0929,-223.483,-342.744
0.0929,-195.769,-326.832
0.093,-195.769,-326.832
0.093,-165.009,-310.951
0.0931,-165.009,-310.951
0.0931,-131.839,-295.127
0.0932,-131.839,-295.127
0.0932,-96.9101,-279.381
0.0933,-96.9101,-279.381
0.0933,-60.8831,-263.733
0.0934,-60.8831,-263.733
0.0934,-24.4242,-248.201
0.0935,-24.4242,-248.201
0.0935,11.7991,-232.801
0.0936,11.7991,-232.801
0.0936,47.122,-217.545
0.0937,47.122,-217.545
0.0937,80.8865,-202.445
0.0938,80.8865,-202.445
0.0938,112.446,-187.509
0.0939,112.446,-187.509
0.0939,141.167,-172.745
0.094,141.167,-172.745
0.094,166.438,-158.157
0.0941,166.438,-158.157
0.0941,187.668,-143.746
0.0942,187.668,-143.746
0.0942,204.294,-129.514
0.0943,204.294,-129.514
0.0943,215.781,-115.46
0.0944,215.781,-115.46
0.0944,221.629,-101.578
0.0945,221.629,-101.578
0.0945,221.373,-87.8655
0.0946,221.373,-87.8655
0.0946,214.59,-74.3143
0.0947,214.59,-74.3143
0.0947,200.896,-60.9164
0.0948,200.896,-60.9164
0.0948,179.955,-47.6621
0.0949,179.955,-47.6621
