"time","fuel_rate"
0.000000E+000,0.000000E+000
4.000000E-003,0.000000E+000
8.000000E-003,0.000000E+000
1.200000E-002,0.000000E+000
1.600000E-002,0.000000E+000
2.000000E-002,0.000000E+000
2.400000E-002,3.133573E-001
2.800000E-002,3.133573E-001
3.200000E-002,5.362037E-001
3.600000E-002,5.362037E-001
4.000000E-002,5.362037E-001
4.400000E-002,6.928663E-001
4.800000E-002,6.928663E-001
5.200000E-002,8.013452E-001
5.600000E-002,8.013452E-001
6.000000E-002,8.013452E-001
6.400000E-002,8.749303E-001
6.800000E-002,8.749303E-001
7.200000E-002,9.233984E-001
7.600000E-002,9.233984E-001
8.000000E-002,9.233984E-001
8.400000E-002,9.539050E-001
8.800000E-002,9.539050E-001
9.200000E-002,9.716907E-001
9.600000E-002,9.716907E-001
1.000000E-001,9.716907E-001
1.040000E-001,9.806054E-001
1.080000E-001,9.806054E-001
1.120000E-001,9.834627E-001
1.160000E-001,9.834627E-001
1.200000E-001,9.834627E-001
1.240000E-001,9.822829E-001
1.280000E-001,9.822829E-001
1.320000E-001,9.785404E-001
1.360000E-001,9.785404E-001
1.400000E-001,9.785404E-001
1.440000E-001,9.732717E-001
1.480000E-001,9.732717E-001
1.520000E-001,9.672106E-001
1.560000E-001,9.672106E-001
1.600000E-001,9.672106E-001
1.640000E-001,9.608708E-001
1.680000E-001,9.608708E-001
1.720000E-001,9.546056E-001
1.760000E-001,9.546056E-001
1.800000E-001,9.546056E-001
1.840000E-001,9.486531E-001
1.880000E-001,9.486531E-001
1.920000E-001,9.431508E-001
1.960000E-001,9.431508E-001
2.000000E-001,9.431508E-001
2.040000E-001,9.382001E-001
2.080000E-001,9.382001E-001
2.120000E-001,9.338344E-001
2.160000E-001,9.338344E-001
2.200000E-001,9.338344E-001
2.240000E-001,9.300653E-001
2.280000E-001,9.300653E-001
2.320000E-001,9.268814E-001
2.360000E-001,9.268814E-001
2.400000E-001,9.268814E-001
2.440000E-001,9.242741E-001
2.480000E-001,9.242741E-001
2.520000E-001,9.222037E-001
2.560000E-001,9.222037E-001
2.600000E-001,9.222037E-001
2.640000E-001,9.206439E-001
2.680000E-001,9.206439E-001
2.720000E-001,9.195450E-001
2.760000E-001,9.195450E-001
2.800000E-001,9.195450E-001
2.840000E-001,9.188848E-001
2.880000E-001,9.188848E-001
2.920000E-001,9.186193E-001
2.960000E-001,9.186193E-001
3.000000E-001,9.186193E-001
3.040000E-001,9.187155E-001
3.080000E-001,9.187155E-001
3.120000E-001,9.191405E-001
3.160000E-001,9.191405E-001
3.200000E-001,9.191405E-001
3.240000E-001,9.198628E-001
3.280000E-001,9.198628E-001
3.320000E-001,9.208525E-001
3.360000E-001,9.208525E-001
3.400000E-001,9.208525E-001
3.440000E-001,9.220818E-001
3.480000E-001,9.220818E-001
3.520000E-001,9.235334E-001
3.560000E-001,9.235334E-001
3.600000E-001,9.235334E-001
3.640000E-001,9.251812E-001
3.680000E-001,9.251812E-001
3.720000E-001,9.270016E-001
3.760000E-001,9.270016E-001
3.800000E-001,9.270016E-001
3.840000E-001,9.289825E-001
3.880000E-001,9.289825E-001
3.920000E-001,9.311114E-001
3.960000E-001,9.311114E-001
4.000000E-001,9.311114E-001
4.040000E-001,9.333674E-001
4.080000E-001,9.333674E-001
4.120000E-001,9.357324E-001
4.160000E-001,9.357324E-001
4.200000E-001,9.357324E-001
4.240000E-001,9.382083E-001
4.280000E-001,9.382083E-001
4.320000E-001,9.407768E-001
4.360000E-001,9.407768E-001
4.400000E-001,9.407768E-001
4.440000E-001,9.434314E-001
4.480000E-001,9.434314E-001
4.520000E-001,9.461565E-001
4.560000E-001,9.461565E-001
4.600000E-001,9.461565E-001
4.640000E-001,9.489572E-001
4.680000E-001,9.489572E-001
4.720000E-001,9.518180E-001
4.760000E-001,9.518180E-001
4.800000E-001,9.518180E-001
4.840000E-001,9.547353E-001
4.880000E-001,9.547353E-001
4.920000E-001,9.576960E-001
4.960000E-001,9.576960E-001
5.000000E-001,9.576960E-001
5.040000E-001,9.606987E-001
5.080000E-001,9.606987E-001
5.120000E-001,9.637324E-001
5.160000E-001,9.637324E-001
5.200000E-001,9.637324E-001
5.240000E-001,9.668066E-001
5.280000E-001,9.668066E-001
5.320000E-001,9.699186E-001
5.360000E-001,9.699186E-001
5.400000E-001,9.699186E-001
5.440000E-001,9.730563E-001
5.480000E-001,9.730563E-001
5.520000E-001,9.762197E-001
5.560000E-001,9.762197E-001
5.600000E-001,9.762197E-001
5.640000E-001,9.794080E-001
5.680000E-001,9.794080E-001
5.720000E-001,9.826207E-001
5.760000E-001,9.826207E-001
5.800000E-001,9.826207E-001
5.840000E-001,9.858565E-001
5.880000E-001,9.858565E-001
5.920000E-001,9.891148E-001
5.960000E-001,9.891148E-001
6.000000E-001,9.891148E-001
6.040000E-001,9.923942E-001
6.080000E-001,9.923942E-001
6.120000E-001,9.956939E-001
6.160000E-001,9.956939E-001
6.200000E-001,9.956939E-001
6.240000E-001,9.990031E-001
6.280000E-001,9.990031E-001
6.320000E-001,1.002333E+000
6.360000E-001,1.002333E+000
6.400000E-001,1.002333E+000
6.440000E-001,1.005672E+000
6.480000E-001,1.005672E+000
6.520000E-001,1.009022E+000
6.560000E-001,1.009022E+000
6.600000E-001,1.009022E+000
6.640000E-001,1.012384E+000
6.680000E-001,1.012384E+000
6.720000E-001,1.015757E+000
6.760000E-001,1.015757E+000
6.800000E-001,1.015757E+000
6.840000E-001,1.019142E+000
6.880000E-001,1.019142E+000
6.920000E-001,1.022550E+000
6.960000E-001,1.022550E+000
7.000000E-001,1.022550E+000
7.040000E-001,1.025966E+000
7.080000E-001,1.025966E+000
7.120000E-001,1.029383E+000
7.160000E-001,1.029383E+000
7.200000E-001,1.029383E+000
7.240000E-001,1.032812E+000
7.280000E-001,1.032812E+000
7.320000E-001,1.036254E+000
7.360000E-001,1.036254E+000
7.400000E-001,1.036254E+000
7.440000E-001,1.039708E+000
7.480000E-001,1.039708E+000
7.520000E-001,1.043163E+000
7.560000E-001,1.043163E+000
7.600000E-001,1.043163E+000
7.640000E-001,1.046622E+000
7.680000E-001,1.046622E+000
7.720000E-001,1.050085E+000
7.760000E-001,1.050085E+000
7.800000E-001,1.050085E+000
7.840000E-001,1.053554E+000
7.880000E-001,1.053554E+000
7.920000E-001,1.057027E+000
7.960000E-001,1.057027E+000
8.000000E-001,1.057027E+000
8.040000E-001,1.060504E+000
8.080000E-001,1.060504E+000
8.120000E-001,1.063974E+000
8.160000E-001,1.063974E+000
8.200000E-001,1.063974E+000
8.240000E-001,1.067449E+000
8.280000E-001,1.067449E+000
8.320000E-001,1.070927E+000
8.360000E-001,1.070927E+000
8.400000E-001,1.070927E+000
8.440000E-001,1.074407E+000
8.480000E-001,1.074407E+000
8.520000E-001,1.077877E+000
8.560000E-001,1.077877E+000
8.600000E-001,1.077877E+000
8.640000E-001,1.081347E+000
8.680000E-001,1.081347E+000
8.720000E-001,1.084818E+000
8.760000E-001,1.084818E+000
8.800000E-001,1.084818E+000
8.840000E-001,1.088287E+000
8.880000E-001,1.088287E+000
8.920000E-001,1.091741E+000
8.960000E-001,1.091741E+000
9.000000E-001,1.091741E+000
9.040000E-001,1.095194E+000
9.080000E-001,1.095194E+000
9.120000E-001,1.098643E+000
9.160000E-001,1.098643E+000
9.200000E-001,1.098643E+000
9.240000E-001,1.102086E+000
9.280000E-001,1.102086E+000
9.320000E-001,1.105524E+000
9.360000E-001,1.105524E+000
9.400000E-001,1.105524E+000
9.440000E-001,1.108943E+000
9.480000E-001,1.108943E+000
9.520000E-001,1.112357E+000
9.560000E-001,1.112357E+000
9.600000E-001,1.112357E+000
9.640000E-001,1.115764E+000
9.680000E-001,1.115764E+000
9.720000E-001,1.119162E+000
9.760000E-001,1.119162E+000
9.800000E-001,1.119162E+000
9.840000E-001,1.122551E+000
9.880000E-001,1.122551E+000
9.920000E-001,1.125931E+000
9.960000E-001,1.125931E+000
1.000000E+000,1.125931E+000
1.004000E+000,1.129300E+000
1.008000E+000,1.129300E+000
1.012000E+000,1.132646E+000
1.016000E+000,1.132646E+000
1.020000E+000,1.132646E+000
1.024000E+000,1.135983E+000
1.028000E+000,1.135983E+000
1.032000E+000,1.139310E+000
1.036000E+000,1.139310E+000
1.040000E+000,1.139310E+000
1.044000E+000,1.142615E+000
1.048000E+000,1.142615E+000
1.052000E+000,1.145910E+000
1.056000E+000,1.145910E+000
1.060000E+000,1.145910E+000
1.064000E+000,1.149196E+000
1.068000E+000,1.149196E+000
1.072000E+000,1.152470E+000
1.076000E+000,1.152470E+000
1.080000E+000,1.152470E+000
1.084000E+000,1.155731E+000
1.088000E+000,1.155731E+000
1.092000E+000,1.158980E+000
1.096000E+000,1.158980E+000
1.100000E+000,1.158980E+000
1.104000E+000,1.162215E+000
1.108000E+000,1.162215E+000
1.112000E+000,1.165425E+000
1.116000E+000,1.165425E+000
1.120000E+000,1.165425E+000
1.124000E+000,1.168635E+000
1.128000E+000,1.168635E+000
1.132000E+000,1.171830E+000
1.136000E+000,1.171830E+000
1.140000E+000,1.171830E+000
1.144000E+000,1.175009E+000
1.148000E+000,1.175009E+000
1.152000E+000,1.178173E+000
1.156000E+000,1.178173E+000
1.160000E+000,1.178173E+000
1.164000E+000,1.181321E+000
1.168000E+000,1.181321E+000
1.172000E+000,1.184454E+000
1.176000E+000,1.184454E+000
1.180000E+000,1.184454E+000
1.184000E+000,1.187582E+000
1.188000E+000,1.187582E+000
1.192000E+000,1.190692E+000
1.196000E+000,1.190692E+000
1.200000E+000,1.190692E+000
1.204000E+000,1.193783E+000
1.208000E+000,1.193783E+000
1.212000E+000,1.196868E+000
1.216000E+000,1.196868E+000
1.220000E+000,1.196868E+000
1.224000E+000,1.199945E+000
1.228000E+000,1.199945E+000
1.232000E+000,1.202999E+000
1.236000E+000,1.202999E+000
1.240000E+000,1.202999E+000
1.244000E+000,1.206044E+000
1.248000E+000,1.206044E+000
1.252000E+000,1.209067E+000
1.256000E+000,1.209067E+000
1.260000E+000,1.209067E+000
1.264000E+000,1.212079E+000
1.268000E+000,1.212079E+000
1.272000E+000,1.215081E+000
1.276000E+000,1.215081E+000
1.280000E+000,1.215081E+000
1.284000E+000,1.218058E+000
1.288000E+000,1.218058E+000
1.292000E+000,1.221024E+000
1.296000E+000,1.221024E+000
1.300000E+000,1.221024E+000
1.304000E+000,1.223965E+000
1.308000E+000,1.223965E+000
1.312000E+000,1.226896E+000
1.316000E+000,1.226896E+000
1.320000E+000,1.226896E+000
1.324000E+000,1.229815E+000
1.328000E+000,1.229815E+000
1.332000E+000,1.232721E+000
1.336000E+000,1.232721E+000
1.340000E+000,1.232721E+000
1.344000E+000,1.235612E+000
1.348000E+000,1.235612E+000
1.352000E+000,1.238489E+000
1.356000E+000,1.238489E+000
1.360000E+000,1.238489E+000
1.364000E+000,1.241349E+000
1.368000E+000,1.241349E+000
1.372000E+000,1.244194E+000
1.376000E+000,1.244194E+000
1.380000E+000,1.244194E+000
1.384000E+000,1.247022E+000
1.388000E+000,1.247022E+000
1.392000E+000,1.249833E+000
1.396000E+000,1.249833E+000
1.400000E+000,1.249833E+000
1.404000E+000,1.252627E+000
1.408000E+000,1.252627E+000
1.412000E+000,1.255418E+000
1.416000E+000,1.255418E+000
1.420000E+000,1.255418E+000
1.424000E+000,1.258188E+000
1.428000E+000,1.258188E+000
1.432000E+000,1.260950E+000
1.436000E+000,1.260950E+000
1.440000E+000,1.260950E+000
1.444000E+000,1.263691E+000
1.448000E+000,1.263691E+000
1.452000E+000,1.266423E+000
1.456000E+000,1.266423E+000
1.460000E+000,1.266423E+000
1.464000E+000,1.269131E+000
1.468000E+000,1.269131E+000
1.472000E+000,1.271831E+000
1.476000E+000,1.271831E+000
1.480000E+000,1.271831E+000
1.484000E+000,1.274519E+000
1.488000E+000,1.274519E+000
1.492000E+000,1.277194E+000
1.496000E+000,1.277194E+000
1.500000E+000,1.277194E+000
1.504000E+000,1.279842E+000
1.508000E+000,1.279842E+000
1.512000E+000,1.282478E+000
1.516000E+000,1.282478E+000
1.520000E+000,1.282478E+000
1.524000E+000,1.285102E+000
1.528000E+000,1.285102E+000
1.532000E+000,1.287711E+000
1.536000E+000,1.287711E+000
1.540000E+000,1.287711E+000
1.544000E+000,1.290305E+000
1.548000E+000,1.290305E+000
1.552000E+000,1.292883E+000
1.556000E+000,1.292883E+000
1.560000E+000,1.292883E+000
1.564000E+000,1.295445E+000
1.568000E+000,1.295445E+000
1.572000E+000,1.298003E+000
1.576000E+000,1.298003E+000
1.580000E+000,1.298003E+000
1.584000E+000,1.300528E+000
1.588000E+000,1.300528E+000
1.592000E+000,1.303051E+000
1.596000E+000,1.303051E+000
1.600000E+000,1.303051E+000
1.604000E+000,1.305553E+000
1.608000E+000,1.305553E+000
1.612000E+000,1.308049E+000
1.616000E+000,1.308049E+000
1.620000E+000,1.308049E+000
1.624000E+000,1.310523E+000
1.628000E+000,1.310523E+000
1.632000E+000,1.312976E+000
1.636000E+000,1.312976E+000
1.640000E+000,1.312976E+000
1.644000E+000,1.315422E+000
1.648000E+000,1.315422E+000
1.652000E+000,1.317846E+000
1.656000E+000,1.317846E+000
1.660000E+000,1.317846E+000
1.664000E+000,1.320261E+000
1.668000E+000,1.320261E+000
1.672000E+000,1.322666E+000
1.676000E+000,1.322666E+000
1.680000E+000,1.322666E+000
1.684000E+000,1.325058E+000
1.688000E+000,1.325058E+000
1.692000E+000,1.327424E+000
1.696000E+000,1.327424E+000
1.700000E+000,1.327424E+000
1.704000E+000,1.329792E+000
1.708000E+000,1.329792E+000
1.712000E+000,1.332130E+000
1.716000E+000,1.332130E+000
1.720000E+000,1.332130E+000
