"time","y1","Q","QI","y","y3","y2","y5","y4","y6"
0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
6.86451812976500E-06,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
6.86520458157798E-02,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
2.00000000000000E-01,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
2.00000000000000E-01,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
2.00004517106961E-01,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
2.45175586717086E-01,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
3.00000000000000E-01,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
3.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
3.00008631674575E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
3.86325377424886E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
5.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
5.00000000000000E-01,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
5.00013158109569E-01,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
6.31594253799175E-01,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
8.00000000000000E-01,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
8.00000000000000E-01,2.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
8.00010264848819E-01,2.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
9.02658753038970E-01,2.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.00000000000000E+00,2.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.00000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.00001074355147E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.10744625829676E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.20000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.20000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.20000651727278E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.26517924507872E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.30000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.30000000000000E+00,4.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.30001135992260E+00,4.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.41361058588721E+00,4.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.50000000000000E+00,4.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.50000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.50000000000002E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.50000000000002E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.50001611532723E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.66116938744515E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.80000000000000E+00,4.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.80000000000000E+00,6.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.80001220703125E+00,6.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
1.92208251953125E+00,6.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
2.00000000000000E+00,6.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
2.00000000000000E+00,8.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
2.00001250138781E+00,8.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
2.12502637944987E+00,8.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
2.20000000000000E+00,8.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
2.20000000000000E+00,8.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
2.20000751643697E+00,8.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
2.27517188608931E+00,8.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00,0.00000000000000E+00
