"time","'volume@INJ01'","'q@INJ01'"
0.001616,-2.62317e-013,-9.83552e-009
0.001616,-2.6494e-013,-9.83514e-009
0.001632,-2.6494e-013,-9.83514e-009
0.001632,-2.67563e-013,-9.83479e-009
0.001648,-2.67563e-013,-9.83479e-009
0.001648,-2.70185e-013,-9.83445e-009
0.001664,-2.70185e-013,-9.83445e-009
0.001664,-2.72808e-013,-9.83417e-009
0.00168,-2.72808e-013,-9.83417e-009
0.00168,-2.7543e-013,-9.83392e-009
0.001696,-2.7543e-013,-9.83392e-009
0.001696,-2.78052e-013,-9.83371e-009
0.001712,-2.78052e-013,-9.83371e-009
0.001712,-2.80675e-013,-9.83356e-009
0.001728,-2.80675e-013,-9.83356e-009
0.001728,-2.83297e-013,-9.83346e-009
0.001744,-2.83297e-013,-9.83346e-009
0.001744,-2.85919e-013,-9.83342e-009
0.00176,-2.85919e-013,-9.83342e-009
0.00176,-2.88541e-013,-9.83341e-009
0.001776,-2.88541e-013,-9.83341e-009
0.001776,-2.91164e-013,-9.83344e-009
0.001792,-2.91164e-013,-9.83344e-009
0.001792,-2.93786e-013,-9.83351e-009
0.001808,-2.93786e-013,-9.83351e-009
0.001808,-2.96408e-013,-9.83359e-009
0.001824,-2.96408e-013,-9.83359e-009
0.001824,-2.9903e-013,-9.83367e-009
0.00184,-2.9903e-013,-9.83367e-009
0.00184,-3.01653e-013,-9.83376e-009
0.001856,-3.01653e-013,-9.83376e-009
0.001856,-3.04275e-013,-9.83384e-009
0.001872,-3.04275e-013,-9.83384e-009
0.001872,-3.06897e-013,-9.83389e-009
0.001888,-3.06897e-013,-9.83389e-009
0.001888,-3.0952e-013,-9.83393e-009
0.001904,-3.0952e-013,-9.83393e-009
0.001904,-3.12142e-013,-9.83393e-009
0.00192,-3.12142e-013,-9.83393e-009
0.00192,-3.14765e-013,-9.83391e-009
0.001936,-3.14765e-013,-9.83391e-009
0.001936,-3.17387e-013,-9.83384e-009
0.001952,-3.17387e-013,-9.83384e-009
0.001952,-3.20009e-013,-9.83375e-009
0.001968,-3.20009e-013,-9.83375e-009
0.001968,-3.22632e-013,-9.83361e-009
0.001984,-3.22632e-013,-9.83361e-009
0.001984,-3.25254e-013,-9.83346e-009
0.002,-3.25254e-013,-9.83346e-009
0.002,-3.27876e-013,-9.83328e-009
0.002016,-3.27876e-013,-9.83328e-009
0.002016,-3.30498e-013,-9.8331e-009
0.002032,-3.30498e-013,-9.8331e-009
0.002032,-3.3312e-013,-9.8329e-009
0.002048,-3.3312e-013,-9.8329e-009
0.002048,-3.35742e-013,-9.83271e-009
0.002064,-3.35742e-013,-9.83271e-009
0.002064,-3.38365e-013,-9.83252e-009
0.00208,-3.38365e-013,-9.83252e-009
0.00208,-3.40986e-013,-9.83234e-009
0.002096,-3.40986e-013,-9.83234e-009
0.002096,-3.43608e-013,-9.83218e-009
0.002112,-3.43608e-013,-9.83218e-009
0.002112,-3.4623e-013,-9.83202e-009
0.002128,-3.4623e-013,-9.83202e-009
0.002128,-3.48852e-013,-9.83188e-009
0.002144,-3.48852e-013,-9.83188e-009
0.002144,-3.51474e-013,-9.83175e-009
0.00216,-3.51474e-013,-9.83175e-009
0.00216,-3.54096e-013,-9.83164e-009
0.002176,-3.54096e-013,-9.83164e-009
0.002176,-3.56717e-013,-9.83152e-009
0.002192,-3.56717e-013,-9.83152e-009
0.002192,-3.59339e-013,-9.83141e-009
0.002208,-3.59339e-013,-9.83141e-009
0.002208,-3.61961e-013,-9.83129e-009
0.002224,-3.61961e-013,-9.83129e-009
0.002224,-3.64583e-013,-9.83118e-009
0.00224,-3.64583e-013,-9.83118e-009
0.00224,-3.67204e-013,-9.83104e-009
0.002256,-3.67204e-013,-9.83104e-009
0.002256,-3.69826e-013,-9.8309e-009
0.002272,-3.69826e-013,-9.8309e-009
0.002272,-3.72447e-013,-9.83073e-009
0.002288,-3.72447e-013,-9.83073e-009
0.002288,-3.75069e-013,-9.83055e-009
0.002304,-3.75069e-013,-9.83055e-009
0.002304,-3.7769e-013,-9.83033e-009
0.00232,-3.7769e-013,-9.83033e-009
0.00232,-3.80312e-013,-9.8301e-009
0.002336,-3.80312e-013,-9.8301e-009
0.002336,-3.82933e-013,-9.82986e-009
0.002352,-3.82933e-013,-9.82986e-009
0.002352,-3.85554e-013,-9.82959e-009
0.002368,-3.85554e-013,-9.82959e-009
0.002368,-3.88175e-013,-9.82932e-009
0.002384,-3.88175e-013,-9.82932e-009
0.002384,-3.90796e-013,-9.82905e-009
0.0024,-3.90796e-013,-9.82905e-009
0.0024,-3.93417e-013,-9.82877e-009
0.002416,-3.93417e-013,-9.82877e-009
0.002416,-3.96038e-013,-9.82851e-009
0.002432,-3.96038e-013,-9.82851e-009
0.002432,-3.98659e-013,-9.82827e-009
0.002448,-3.98659e-013,-9.82827e-009
0.002448,-4.0128e-013,-9.82807e-009
0.002464,-4.0128e-013,-9.82807e-009
0.002464,-4.03901e-013,-9.8279e-009
0.00248,-4.03901e-013,-9.8279e-009
0.00248,-4.06522e-013,-9.82778e-009
0.002496,-4.06522e-013,-9.82778e-009
0.002496,-4.09142e-013,-9.82771e-009
0.002512,-4.09142e-013,-9.82771e-009
0.002512,-4.11763e-013,-9.82773e-009
0.002528,-4.11763e-013,-9.82773e-009
0.002528,-4.14384e-013,-9.82779e-009
0.002544,-4.14384e-013,-9.82779e-009
0.002544,-4.17005e-013,-9.82793e-009
0.00256,-4.17005e-013,-9.82793e-009
0.00256,-4.19625e-013,-9.82814e-009
0.002576,-4.19625e-013,-9.82814e-009
0.002576,-4.22246e-013,-9.82842e-009
0.002592,-4.22246e-013,-9.82842e-009
0.002592,-4.24867e-013,-9.82877e-009
0.002608,-4.24867e-013,-9.82877e-009
0.002608,-4.27488e-013,-9.82921e-009
0.002624,-4.27488e-013,-9.82921e-009
0.002624,-4.3011e-013,-9.8297e-009
0.00264,-4.3011e-013,-9.8297e-009
0.00264,-4.32731e-013,-9.83025e-009
0.002656,-4.32731e-013,-9.83025e-009
0.002656,-4.35352e-013,-9.83086e-009
0.002672,-4.35352e-013,-9.83086e-009
0.002672,-4.37974e-013,-9.83153e-009
0.002688,-4.37974e-013,-9.83153e-009
0.002688,-4.40596e-013,-9.83221e-009
0.002704,-4.40596e-013,-9.83221e-009
0.002704,-4.43218e-013,-9.83294e-009
0.00272,-4.43218e-013,-9.83294e-009
0.00272,-4.4584e-013,-9.83368e-009
0.002736,-4.4584e-013,-9.83368e-009
0.002736,-4.48463e-013,-9.83444e-009
0.002752,-4.48463e-013,-9.83444e-009
0.002752,-4.51085e-013,-9.83521e-009
0.002768,-4.51085e-013,-9.83521e-009
0.002768,-4.53708e-013,-9.83597e-009
0.002784,-4.53708e-013,-9.83597e-009
0.002784,-4.56331e-013,-9.83671e-009
0.0028,-4.56331e-013,-9.83671e-009
0.0028,-4.58955e-013,-9.83745e-009
0.002816,-4.58955e-013,-9.83745e-009
0.002816,-4.61578e-013,-9.83815e-009
0.002832,-4.61578e-013,-9.83815e-009
0.002832,-4.64202e-013,-9.83882e-009
0.002848,-4.64202e-013,-9.83882e-009
0.002848,-4.66825e-013,-9.83945e-009
0.002864,-4.66825e-013,-9.83945e-009
0.002864,-4.69449e-013,-9.84002e-009
0.00288,-4.69449e-013,-9.84002e-009
0.00288,-4.72073e-013,-9.84056e-009
0.002896,-4.72073e-013,-9.84056e-009
0.002896,-4.74698e-013,-9.84102e-009
0.002912,-4.74698e-013,-9.84102e-009
0.002912,-4.77322e-013,-9.84144e-009
0.002928,-4.77322e-013,-9.84144e-009
0.002928,-4.79946e-013,-9.8418e-009
0.002944,-4.79946e-013,-9.8418e-009
0.002944,-4.82571e-013,-9.8421e-009
0.00296,-4.82571e-013,-9.8421e-009
0.00296,-4.85196e-013,-9.84232e-009
0.002976,-4.85196e-013,-9.84232e-009
0.002976,-4.8782e-013,-9.8425e-009
0.002992,-4.8782e-013,-9.8425e-009
0.002992,-4.90445e-013,-9.84262e-009
0.003008,-4.90445e-013,-9.84262e-009
0.003008,-4.9307e-013,-9.84267e-009
0.003024,-4.9307e-013,-9.84267e-009
0.003024,-4.95694e-013,-9.84267e-009
0.00304,-4.95694e-013,-9.84267e-009
0.00304,-4.98319e-013,-9.84263e-009
0.003056,-4.98319e-013,-9.84263e-009
0.003056,-5.00944e-013,-9.84254e-009
0.003072,-5.00944e-013,-9.84254e-009
0.003072,-5.03568e-013,-9.84241e-009
0.003088,-5.03568e-013,-9.84241e-009
0.003088,-5.06193e-013,-9.84225e-009
0.003104,-5.06193e-013,-9.84225e-009
0.003104,-5.08818e-013,-9.84206e-009
0.00312,-5.08818e-013,-9.84206e-009
0.00312,-5.11442e-013,-9.84185e-009
0.003136,-5.11442e-013,-9.84185e-009
0.003136,-5.14067e-013,-9.84165e-009
0.003152,-5.14067e-013,-9.84165e-009
0.003152,-5.16691e-013,-9.84143e-009
0.003168,-5.16691e-013,-9.84143e-009
0.003168,-5.19315e-013,-9.84121e-009
0.003184,-5.19315e-013,-9.84121e-009
0.003184,-5.2194e-013,-9.84101e-009
0.0032,-5.2194e-013,-9.84101e-009
0.0032,-5.24564e-013,-9.84081e-009
0.003216,-5.24564e-013,-9.84081e-009
0.003216,-5.27188e-013,-9.84063e-009
0.003232,-5.27188e-013,-9.84063e-009
0.003232,-5.29812e-013,-9.84049e-009
0.003248,-5.29812e-013,-9.84049e-009
0.003248,-5.32436e-013,-9.84036e-009
0.003264,-5.32436e-013,-9.84036e-009
0.003264,-5.3506e-013,-9.84024e-009
0.00328,-5.3506e-013,-9.84024e-009
0.00328,-5.37684e-013,-9.84018e-009
0.003296,-5.37684e-013,-9.84018e-009
0.003296,-5.40308e-013,-9.84012e-009
0.003312,-5.40308e-013,-9.84012e-009
0.003312,-5.42933e-013,-9.84007e-009
0.003328,-5.42933e-013,-9.84007e-009
0.003328,-5.45556e-013,-9.84006e-009
0.003344,-5.45556e-013,-9.84006e-009
0.003344,-5.48181e-013,-9.84005e-009
0.00336,-5.48181e-013,-9.84005e-009
0.00336,-5.50805e-013,-9.84006e-009
0.003376,-5.50805e-013,-9.84006e-009
0.003376,-5.53429e-013,-9.84007e-009
0.003392,-5.53429e-013,-9.84007e-009
0.003392,-5.56053e-013,-9.84007e-009
0.003408,-5.56053e-013,-9.84007e-009
0.003408,-5.58677e-013,-9.84006e-009
0.003424,-5.58677e-013,-9.84006e-009
0.003424,-5.61301e-013,-9.84003e-009
0.00344,-5.61301e-013,-9.84003e-009
0.00344,-5.63925e-013,-9.83998e-009
0.003456,-5.63925e-013,-9.83998e-009
0.003456,-5.66549e-013,-9.83991e-009
0.003472,-5.66549e-013,-9.83991e-009
0.003472,-5.69173e-013,-9.83981e-009
0.003488,-5.69173e-013,-9.83981e-009
0.003488,-5.71796e-013,-9.83968e-009
0.003504,-5.71796e-013,-9.83968e-009
0.003504,-5.7442e-013,-9.83954e-009
0.00352,-5.7442e-013,-9.83954e-009
0.00352,-5.77044e-013,-9.83937e-009
0.003536,-5.77044e-013,-9.83937e-009
0.003536,-5.79668e-013,-9.83917e-009
0.003552,-5.79668e-013,-9.83917e-009
0.003552,-5.82292e-013,-9.83896e-009
0.003568,-5.82292e-013,-9.83896e-009
0.003568,-5.84915e-013,-9.83873e-009
0.003584,-5.84915e-013,-9.83873e-009
0.003584,-5.87539e-013,-9.8385e-009
0.0036,-5.87539e-013,-9.8385e-009
0.0036,-5.90163e-013,-9.83826e-009
0.003616,-5.90163e-013,-9.83826e-009
0.003616,-5.92786e-013,-9.83803e-009
0.003632,-5.92786e-013,-9.83803e-009
0.003632,-5.9541e-013,-9.8378e-009
0.003648,-5.9541e-013,-9.8378e-009
0.003648,-5.98033e-013,-9.83759e-009
0.003664,-5.98033e-013,-9.83759e-009
0.003664,-6.00656e-013,-9.8374e-009
0.00368,-6.00656e-013,-9.8374e-009
0.00368,-6.0328e-013,-9.83723e-009
0.003696,-6.0328e-013,-9.83723e-009
0.003696,-6.05903e-013,-9.8371e-009
0.003712,-6.05903e-013,-9.8371e-009
0.003712,-6.08526e-013,-9.83697e-009
0.003728,-6.08526e-013,-9.83697e-009
0.003728,-6.11149e-013,-9.83688e-009
0.003744,-6.11149e-013,-9.83688e-009
0.003744,-6.13772e-013,-9.83683e-009
0.00376,-6.13772e-013,-9.83683e-009
0.00376,-6.16395e-013,-9.83678e-009
0.003776,-6.16395e-013,-9.83678e-009
0.003776,-6.19019e-013,-9.83677e-009
0.003792,-6.19019e-013,-9.83677e-009
0.003792,-6.21642e-013,-9.83678e-009
0.003808,-6.21642e-013,-9.83678e-009
0.003808,-6.24265e-013,-9.8368e-009
0.003824,-6.24265e-013,-9.8368e-009
0.003824,-6.26888e-013,-9.83683e-009
0.00384,-6.26888e-013,-9.83683e-009
0.00384,-6.29511e-013,-9.83685e-009
0.003856,-6.29511e-013,-9.83685e-009
0.003856,-6.32134e-013,-9.8369e-009
0.003872,-6.32134e-013,-9.8369e-009
0.003872,-6.34758e-013,-9.83693e-009
0.003888,-6.34758e-013,-9.83693e-009
0.003888,-6.37381e-013,-9.83695e-009
0.003904,-6.37381e-013,-9.83695e-009
0.003904,-6.40004e-013,-9.83695e-009
0.00392,-6.40004e-013,-9.83695e-009
0.00392,-6.42627e-013,-9.83694e-009
0.003936,-6.42627e-013,-9.83694e-009
0.003936,-6.4525e-013,-9.83691e-009
0.003952,-6.4525e-013,-9.83691e-009
0.003952,-6.47873e-013,-9.83685e-009
0.003968,-6.47873e-013,-9.83685e-009
0.003968,-6.50497e-013,-9.83676e-009
0.003984,-6.50497e-013,-9.83676e-009
0.003984,-6.5312e-013,-9.83664e-009
0.004,-6.5312e-013,-9.83664e-009
0.004,-6.55743e-013,-9.8365e-009
0.004016,-6.55743e-013,-9.8365e-009
0.004016,-6.58366e-013,-9.83632e-009
0.004032,-6.58366e-013,-9.83632e-009
0.004032,-6.60989e-013,-9.83611e-009
0.004048,-6.60989e-013,-9.83611e-009
0.004048,-6.63612e-013,-9.83588e-009
0.004064,-6.63612e-013,-9.83588e-009
0.004064,-6.66235e-013,-9.83562e-009
0.00408,-6.66235e-013,-9.83562e-009
0.00408,-6.68857e-013,-9.83534e-009
0.004096,-6.68857e-013,-9.83534e-009
0.004096,-6.7148e-013,-9.83505e-009
0.004112,-6.7148e-013,-9.83505e-009
0.004112,-6.74103e-013,-9.83472e-009
0.004128,-6.74103e-013,-9.83472e-009
0.004128,-6.76725e-013,-9.83439e-009
0.004144,-6.76725e-013,-9.83439e-009
0.004144,-6.79348e-013,-9.83405e-009
0.00416,-6.79348e-013,-9.83405e-009
0.00416,-6.8197e-013,-9.83369e-009
0.004176,-6.8197e-013,-9.83369e-009
0.004176,-6.84592e-013,-9.83333e-009
0.004192,-6.84592e-013,-9.83333e-009
0.004192,-6.87214e-013,-9.83296e-009
0.004208,-6.87214e-013,-9.83296e-009
0.004208,-6.89836e-013,-9.83258e-009
0.004224,-6.89836e-013,-9.83258e-009
0.004224,-6.92458e-013,-9.8322e-009
0.00424,-6.92458e-013,-9.8322e-009
0.00424,-6.9508e-013,-9.8318e-009
0.004256,-6.9508e-013,-9.8318e-009
0.004256,-6.97702e-013,-9.83141e-009
0.004272,-6.97702e-013,-9.83141e-009
0.004272,-7.00324e-013,-9.83102e-009
0.004288,-7.00324e-013,-9.83102e-009
0.004288,-7.02945e-013,-9.83062e-009
0.004304,-7.02945e-013,-9.83062e-009
0.004304,-7.05567e-013,-9.83023e-009
0.00432,-7.05567e-013,-9.83023e-009
0.00432,-7.08188e-013,-9.82984e-009
0.004336,-7.08188e-013,-9.82984e-009
0.004336,-7.10809e-013,-9.82946e-009
0.004352,-7.10809e-013,-9.82946e-009
0.004352,-7.1343e-013,-9.82909e-009
0.004368,-7.1343e-013,-9.82909e-009
0.004368,-7.16051e-013,-9.82873e-009
0.004384,-7.16051e-013,-9.82873e-009
0.004384,-7.18672e-013,-9.82839e-009
0.0044,-7.18672e-013,-9.82839e-009
0.0044,-7.21293e-013,-9.82807e-009
0.004416,-7.21293e-013,-9.82807e-009
0.004416,-7.23914e-013,-9.82778e-009
0.004432,-7.23914e-013,-9.82778e-009
0.004432,-7.26535e-013,-9.82752e-009
0.004448,-7.26535e-013,-9.82752e-009
0.004448,-7.29155e-013,-9.8273e-009
0.004464,-7.29155e-013,-9.8273e-009
0.004464,-7.31776e-013,-9.82712e-009
0.00448,-7.31776e-013,-9.82712e-009
0.00448,-7.34396e-013,-9.82699e-009
0.004496,-7.34396e-013,-9.82699e-009
0.004496,-7.37017e-013,-9.82689e-009
0.004512,-7.37017e-013,-9.82689e-009
0.004512,-7.39637e-013,-9.82687e-009
0.004528,-7.39637e-013,-9.82687e-009
0.004528,-7.42258e-013,-9.82689e-009
0.004544,-7.42258e-013,-9.82689e-009
0.004544,-7.44878e-013,-9.82697e-009
0.00456,-7.44878e-013,-9.82697e-009
0.00456,-7.47499e-013,-9.8271e-009
0.004576,-7.47499e-013,-9.8271e-009
0.004576,-7.5012e-013,-9.82731e-009
0.004592,-7.5012e-013,-9.82731e-009
0.004592,-7.5274e-013,-9.82757e-009
0.004608,-7.5274e-013,-9.82757e-009
0.004608,-7.55361e-013,-9.82788e-009
0.004624,-7.55361e-013,-9.82788e-009
0.004624,-7.57982e-013,-9.82824e-009
0.00464,-7.57982e-013,-9.82824e-009
0.00464,-7.60603e-013,-9.82867e-009
0.004656,-7.60603e-013,-9.82867e-009
0.004656,-7.63224e-013,-9.82912e-009
0.004672,-7.63224e-013,-9.82912e-009
0.004672,-7.65845e-013,-9.82963e-009
0.004688,-7.65845e-013,-9.82963e-009
0.004688,-7.68466e-013,-9.83016e-009
0.004704,-7.68466e-013,-9.83016e-009
0.004704,-7.71088e-013,-9.83071e-009
0.00472,-7.71088e-013,-9.83071e-009
0.00472,-7.73709e-013,-9.83129e-009
0.004736,-7.73709e-013,-9.83129e-009
0.004736,-7.76331e-013,-9.83187e-009
0.004752,-7.76331e-013,-9.83187e-009
0.004752,-7.78953e-013,-9.83245e-009
0.004768,-7.78953e-013,-9.83245e-009
0.004768,-7.81575e-013,-9.83301e-009
0.004784,-7.81575e-013,-9.83301e-009
0.004784,-7.84197e-013,-9.83357e-009
0.0048,-7.84197e-013,-9.83357e-009
0.0048,-7.8682e-013,-9.83408e-009
0.004816,-7.8682e-013,-9.83408e-009
0.004816,-7.89442e-013,-9.83458e-009
0.004832,-7.89442e-013,-9.83458e-009
0.004832,-7.92065e-013,-9.83505e-009
0.004848,-7.92065e-013,-9.83505e-009
0.004848,-7.94687e-013,-9.83549e-009
