time,outputs[1],outputs[2]
0.00000,25.00000,20.00000
0.02000,25.00000,20.19974
0.04000,25.00000,20.39892
0.06000,25.00000,20.59754
0.08000,25.00000,20.79562
0.10000,25.00000,20.99314
0.12000,25.00000,21.19012
0.14000,25.00000,21.38655
0.16000,25.00000,21.58244
0.18000,25.00000,21.77778
0.20000,25.00000,21.97258
0.22000,25.00000,22.16685
0.24000,25.00000,22.36057
0.26000,25.00000,22.55376
0.28000,25.00000,22.74642
0.30000,25.00000,22.93854
0.32000,25.00000,23.13013
0.34000,25.00000,23.32120
0.36000,25.00000,23.51173
0.38000,25.00000,23.70174
0.40000,25.00000,23.89123
0.42000,25.00000,24.08019
0.44000,25.00000,24.26863
0.46000,25.00000,24.45656
0.48000,25.00000,24.64396
0.50000,25.00000,24.83085
0.52000,25.00000,25.01723
0.54000,25.00000,25.20309
0.56000,25.00000,25.38844
0.58000,25.00000,25.57328
0.60000,25.00000,25.75762
0.62000,25.00000,25.94145
0.64000,25.00000,25.99786
0.66000,25.00000,25.98588
0.68000,25.00000,25.97392
0.70000,25.00000,25.96198
0.72000,25.00000,25.95007
0.74000,25.00000,25.93818
0.76000,25.00000,25.92632
0.78000,25.00000,25.91448
0.80000,25.00000,25.90266
0.82000,25.00000,25.89086
0.84000,25.00000,25.87909
0.86000,25.00000,25.86735
0.88000,25.00000,25.85562
0.90000,25.00000,25.84392
0.92000,25.00000,25.83225
0.94000,25.00000,25.82059
0.96000,25.00000,25.80896
0.98000,25.00000,25.79735
1.00000,25.00000,25.78577
1.02000,25.00000,25.77421
1.04000,25.00000,25.76267
1.06000,25.00000,25.75116
1.08000,25.00000,25.73967
1.10000,25.00000,25.72820
1.12000,25.00000,25.71675
1.14000,25.00000,25.70533
1.16000,25.00000,25.69393
1.18000,25.00000,25.68255
1.20000,25.00000,25.67120
1.22000,25.00000,25.65987
1.24000,25.00000,25.64856
1.26000,25.00000,25.63727
1.28000,25.00000,25.62601
1.30000,25.00000,25.61477
1.32000,25.00000,25.60355
1.34000,25.00000,25.59235
1.36000,25.00000,25.58118
1.38000,25.00000,25.57003
1.40000,25.00000,25.55890
1.42000,25.00000,25.54779
1.44000,25.00000,25.53670
1.46000,25.00000,25.52564
1.48000,25.00000,25.51460
1.50000,25.00000,25.50358
1.52000,25.00000,25.49259
1.54000,25.00000,25.48161
1.56000,25.00000,25.47066
1.58000,25.00000,25.45973
1.60000,25.00000,25.44882
1.62000,25.00000,25.43793
1.64000,25.00000,25.42707
1.66000,25.00000,25.41622
1.68000,25.00000,25.40540
1.70000,25.00000,25.39460
1.72000,25.00000,25.38382
1.74000,25.00000,25.37306
1.76000,25.00000,25.36233
1.78000,25.00000,25.35161
1.80000,25.00000,25.34092
1.82000,25.00000,25.33025
1.84000,25.00000,25.31960
1.86000,25.00000,25.30897
1.88000,25.00000,25.29836
1.90000,25.00000,25.28777
1.92000,25.00000,25.27721
1.94000,25.00000,25.26666
1.96000,25.00000,25.25614
1.98000,25.00000,25.24564
2.00000,25.00000,25.23516
2.02000,25.08333,25.22470
2.04000,25.16667,25.21426
2.06000,25.25000,25.20384
2.08000,25.33333,25.19344
2.10000,25.41667,25.18306
2.12000,25.50000,25.17271
2.14000,25.58333,25.16237
2.16000,25.66667,25.15206
2.18000,25.75000,25.14176
2.20000,25.83333,25.13149
2.22000,25.91667,25.12123
2.24000,26.00000,25.11100
2.26000,26.08333,25.10079
2.28000,26.16667,25.24730
2.30000,26.25000,25.43253
2.32000,26.33333,25.61725
2.34000,26.41667,25.80147
2.36000,26.50000,25.98517
2.38000,26.58333,26.16838
2.40000,26.66667,26.35108
2.42000,26.75000,26.53328
2.44000,26.83333,26.71498
2.46000,26.91667,26.89618
2.48000,27.00000,27.07688
2.50000,27.08333,27.25709
2.52000,27.16667,27.43681
2.54000,27.25000,27.61604
2.56000,27.33333,27.79477
2.58000,27.41667,27.97302
2.60000,27.50000,28.15078
2.62000,27.58333,28.32805
2.64000,27.66667,28.50484
2.66000,27.75000,28.68114
2.68000,27.83333,28.80865
2.70000,27.91667,28.79105
