"time","tempc@tpf_st_chamber","press@tpf_st_chamber","out2@division","tau@tpf_st_chamber","dm2@tpf_pump","torque@expseu_"
0,19.904,0.02337,0.24,25,0.130321,0.554211
0.1,20.7494,0.0249046,0.240815,25.0815,0.125846,0.57222
0.2,21.5749,0.0264028,0.241612,25.1612,0.121478,0.589802
0.3,22.4003,0.027901,0.242408,25.2408,0.11711,0.607384
0.4,23.2258,0.0293992,0.243204,25.3204,0.112742,0.624966
0.5,24.0512,0.0308974,0.244,25.4,0.108374,0.642548
0.6,24.8767,0.0323956,0.244796,25.4796,0.104005,0.66013
0.7,25.7021,0.0338938,0.245592,25.5592,0.0996371,0.677712
0.8,26.5276,0.035392,0.246388,25.6388,0.0952688,0.695294
0.9,27.353,0.0368902,0.247184,25.7184,0.0909006,0.712876
1,28.1584,0.038352,0.247961,25.7961,0.0866385,0.730031
1.1,28.8413,0.0401635,0.248405,25.8405,0.0820077,0.745847
1.2,29.5241,0.0419751,0.248849,25.8849,0.077377,0.761662
1.3,30.207,0.0437866,0.249293,25.9293,0.0727462,0.777477
1.4,30.8899,0.0455982,0.249737,25.9737,0.0681155,0.793293
1.5,31.5727,0.0474097,0.250181,26.0181,0.0634847,0.809108
1.6,32.2556,0.0492213,0.250625,26.0625,0.058854,0.824923
1.7,32.9385,0.0510329,0.251069,26.1069,0.0542233,0.840739
1.8,33.6213,0.0528444,0.251513,26.1513,0.0495925,0.856554
1.9,34.3042,0.054656,0.251957,26.1957,0.0449618,0.872369
2,34.9871,0.0564675,0.252401,26.2401,0.040331,0.888185
2.1,35.5972,0.0586704,0.252632,26.2632,0.0379186,0.902391
2.2,36.2073,0.0608732,0.252862,26.2862,0.0355061,0.916597
2.3,36.8174,0.0630761,0.253093,26.3093,0.0330936,0.930803
2.4,37.4275,0.0652789,0.253323,26.3323,0.0306812,0.945009
2.5,38.0376,0.0674817,0.253554,26.3554,0.0282687,0.959215
2.6,38.6477,0.0696846,0.253785,26.3785,0.0258563,0.973422
2.7,39.2578,0.0718874,0.254015,26.4015,0.0234438,0.987628
2.8,39.8679,0.0740903,0.254246,26.4246,0.0210313,1.00183
2.9,40.478,0.0762931,0.254476,26.4476,0.0186189,1.01604
3,41.0881,0.078496,0.254707,26.4707,0.0162064,1.03025
3.1,41.6666,0.0812322,0.254828,26.4828,0.0149349,1.04294
3.2,42.2451,0.0839685,0.254949,26.4949,0.0136634,1.05564
3.3,42.8236,0.0867048,0.25507,26.507,0.0123919,1.06834
3.4,43.4021,0.089441,0.255192,26.5192,0.0111205,1.08103
3.5,43.9805,0.0921773,0.255313,26.5313,0.00984898,1.09373
3.6,44.559,0.0949136,0.255434,26.5434,0.0085775,1.10643
3.7,45.1375,0.0976498,0.255555,26.5555,0.00730602,1.11913
3.8,45.716,0.100386,0.255676,26.5676,0.00603453,1.13182
3.9,46.2945,0.103122,0.255797,26.5797,0.00476305,1.14452
4,46.873,0.105859,0.255918,26.5918,0.00349157,1.15722
4.1,47.4401,0.109299,0.25599,26.599,0.00314241,1.168
4.2,48.0072,0.112739,0.256062,26.6062,0.00279326,1.17879
4.3,48.5744,0.11618,0.256134,26.6134,0.0024441,1.18958
4.4,49.1415,0.11962,0.256206,26.6206,0.00209494,1.20036
4.5,49.7087,0.123061,0.256278,26.6278,0.00174578,1.21115
4.6,50.2758,0.126501,0.256349,26.6349,0.00139663,1.22194
4.7,50.8429,0.129941,0.256421,26.6421,0.00104747,1.23272
4.8,51.4101,0.133382,0.256493,26.6493,0.000698314,1.24351
4.9,51.9772,0.136822,0.256565,26.6565,0.000349157,1.25429
5,52.5443,0.140263,0.256637,26.6637,3.72966E-17,1.26508
5.1,53.1125,0.144627,0.25671,26.671,0,1.27313
5.2,53.6807,0.148991,0.256783,26.6783,0,1.28118
5.3,54.2489,0.153355,0.256856,26.6856,0,1.28923
5.4,54.8171,0.157719,0.25693,26.693,0,1.29728
5.5,55.3853,0.162084,0.257003,26.7003,0,1.30533
5.6,55.9535,0.166448,0.257076,26.7076,0,1.31337
5.7,56.5216,0.170812,0.257149,26.7149,0,1.32142
5.8,57.0898,0.175176,0.257222,26.7222,0,1.32947
5.9,57.658,0.179541,0.257295,26.7296,0,1.33752
6,58.2262,0.183905,0.257369,26.7369,0,1.34557
6.1,58.7959,0.189393,0.257448,26.7448,0,1.34941
6.2,59.3655,0.194881,0.257526,26.7526,0,1.35325
6.3,59.9352,0.200369,0.257605,26.7605,0,1.35709
6.4,60.5049,0.205857,0.257684,26.7684,0,1.36093
6.5,61.0745,0.211345,0.257763,26.7763,0,1.36477
6.6,61.6442,0.216833,0.257842,26.7842,0,1.36861
6.7,62.2138,0.222321,0.257921,26.7921,0,1.37245
6.8,62.7835,0.227809,0.257999,26.7999,0,1.37629
6.9,63.3532,0.233296,0.258078,26.8078,0,1.38013
7,63.9228,0.238784,0.258157,26.8157,0,1.38397
7.1,64.4934,0.245616,0.258241,26.8241,0,1.38178
7.2,65.0639,0.252448,0.258325,26.8325,0,1.3796
7.3,65.6345,0.25928,0.258409,26.8409,0,1.37741
7.4,66.205,0.266112,0.258494,26.8494,0,1.37523
7.5,66.7756,0.272944,0.258578,26.8578,0,1.37304
7.6,67.3461,0.279776,0.258662,26.8662,0,1.37086
7.7,67.9167,0.286608,0.258746,26.8746,0,1.36867
7.8,68.4872,0.29344,0.25883,26.883,0,1.36649
7.9,69.0578,0.300272,0.258914,26.8914,0,1.3643
8,69.6283,0.307103,0.258998,26.8998,0,1.36211
8.1,70.1992,0.315526,0.259087,26.9087,0,1.35176
8.2,70.77,0.323948,0.259176,26.9177,0,1.3414
8.3,71.3409,0.33237,0.259266,26.9266,0,1.33105
8.4,71.9117,0.340792,0.259355,26.9355,0,1.32069
8.5,72.4826,0.349214,0.259444,26.9444,0,1.31033
8.6,73.0534,0.357636,0.259533,26.9533,0,1.29998
8.7,73.6242,0.366058,0.259622,26.9622,0,1.28962
8.8,74.1951,0.37448,0.259711,26.9711,0,1.27927
8.9,74.7659,0.382903,0.2598,26.98,0,1.26891
9,75.3368,0.391325,0.259889,26.9889,0,1.25855
9.1,75.9074,0.40161,0.259983,26.9983,0,1.23754
9.2,76.478,0.411895,0.260076,27.0076,0,1.21653
9.3,77.0486,0.422181,0.26017,27.017,0,1.19552
9.4,77.6192,0.432466,0.260264,27.0264,0,1.17451
9.5,78.1898,0.442751,0.260357,27.0357,0,1.15349
9.6,78.7605,0.453036,0.260451,27.0451,0,1.13248
9.7,79.3311,0.463322,0.260545,27.0545,0,1.11147
9.8,79.9017,0.473607,0.260638,27.0638,0,1.09046
9.9,80.4723,0.483892,0.260732,27.0732,0,1.06944
10,81.0429,0.494178,0.260826,27.0826,0,1.04843
10.1,81.6128,0.506625,0.260924,27.0924,0,1.01393
10.2,82.1826,0.519072,0.261021,27.1021,0,0.979429
10.3,82.7525,0.531519,0.261119,27.1119,0,0.944927
10.4,83.3224,0.543966,0.261217,27.1217,0,0.910425
10.5,83.8922,0.556413,0.261315,27.1315,0,0.875924
10.6,84.4621,0.56886,0.261413,27.1413,0,0.841422
10.7,85.032,0.581307,0.261511,27.1511,0,0.80692
10.8,85.6018,0.593754,0.261609,27.1609,0,0.772419
10.9,86.1717,0.606201,0.261707,27.1707,0,0.737917
11,86.7416,0.618648,0.261805,27.1805,0,0.703415
11.1,87.3102,0.63358,0.261907,27.1907,0,0.651602
11.2,87.8788,0.648512,0.262009,27.2009,0,0.599788
11.3,88.4474,0.663443,0.26211,27.211,0,0.547974
11.4,89.0161,0.678375,0.262212,27.2212,0,0.49616
11.5,89.5847,0.693306,0.262314,27.2314,0,0.444346
11.6,90.1533,0.708238,0.262416,27.2416,0,0.392532
11.7,90.7219,0.72317,0.262518,27.2518,0,0.340719
11.8,91.2905,0.738101,0.26262,27.262,0,0.288905
11.9,91.8591,0.753033,0.262722,27.2722,0,0.237091
12,92.4278,0.767965,0.262823,27.2823,0,0.185277
12.1,92.994,0.785703,0.262928,27.2928,0,0.100899
12.2,93.5602,0.803442,0.263033,27.3033,0,0.0165202
12.3,94.1264,0.82118,0.263138,27.3138,0,-0.0678584
12.4,94.6926,0.838919,0.263243,27.3243,0,-0.152237
12.5,95.2588,0.856657,0.263348,27.3348,0,-0.236615
12.6,95.8251,0.874395,0.263453,27.3453,0,-0.320994
12.7,96.3913,0.892134,0.263558,27.3558,0,-0.405372
12.8,96.9575,0.909872,0.263663,27.3663,0,-0.489751
12.9,97.5237,0.927611,0.263768,27.3768,0,-0.574129
13,98.0899,0.945349,0.263873,27.3873,0,-0.658508
13.1,98.6536,0.96626,0.263981,27.3981,0,-0.778841
13.2,99.2173,0.987171,0.264089,27.4089,0,-0.899174
13.3,99.7809,1.00808,0.264197,27.4197,0,-1.01951
13.4,100.345,1.02899,0.264305,27.4305,0,-1.13984
13.5,100.908,1.0499,0.264413,27.4413,0,-1.26017
13.6,101.472,1.07081,0.264521,27.4521,0,-1.3805
13.7,102.036,1.09172,0.264629,27.4629,0,-1.50084
13.8,102.599,1.11264,0.264737,27.4737,0,-1.62117
13.9,103.163,1.13355,0.264845,27.4845,0,-1.7415
14,103.727,1.15446,0.264953,27.4953,0,-1.86184
14.1,104.288,1.17892,0.265064,27.5064,0,-2.0181
14.2,104.848,1.20339,0.265175,27.5175,0,-2.17437
14.3,105.409,1.22786,0.265286,27.5286,0,-2.33064
14.4,105.97,1.25233,0.265397,27.5397,0,-2.48691
14.5,106.531,1.27679,0.265508,27.5508,0,-2.64318
14.6,107.092,1.30126,0.265618,27.5618,0,-2.79945
14.7,107.653,1.32573,0.265729,27.5729,0,-2.95572
14.8,108.214,1.35019,0.26584,27.584,0,-3.11198
14.9,108.775,1.37466,0.265951,27.5951,0,-3.26825
15,109.336,1.39913,0.266062,27.6062,0,-3.42452
15.1,109.893,1.42753,0.266175,27.6175,0,-3.62641
15.2,110.451,1.45594,0.266288,27.6288,0,-3.8283
15.3,111.009,1.48435,0.266402,27.6402,0,-4.03019
15.4,111.566,1.51276,0.266515,27.6515,0,-4.23208
15.5,112.124,1.54116,0.266628,27.6628,0,-4.43397
15.6,112.681,1.56957,0.266742,27.6742,0,-4.63586
15.7,113.239,1.59798,0.266855,27.6855,0,-4.83775
15.8,113.797,1.62638,0.266968,27.6968,0,-5.03964
15.9,114.354,1.65479,0.267081,27.7081,0,-5.24153
16,114.912,1.6832,0.267195,27.7195,0,-5.44342
16.1,115.466,1.71593,0.26731,27.731,0,-5.6992
16.2,116.019,1.74865,0.267425,27.7425,0,-5.95497
16.3,116.573,1.78138,0.26754,27.754,0,-6.21075
16.4,117.127,1.81411,0.267655,27.7656,0,-6.46653
16.5,117.68,1.84684,0.267771,27.7771,0,-6.7223
16.6,118.234,1.87957,0.267886,27.7886,0,-6.97808
16.7,118.788,1.9123,0.268001,27.8001,0,-7.23386
16.8,119.341,1.94503,0.268116,27.8116,0,-7.48963
16.9,119.895,1.97775,0.268232,27.8232,0,-7.74541
17,120.449,2.01048,0.268347,27.8347,0,-8.00119
17.1,120.998,2.0479,0.268463,27.8463,0,-8.31958
17.2,121.547,2.08532,0.26858,27.858,0,-8.63797
17.3,122.096,2.12273,0.268696,27.8696,0,-8.95636
17.4,122.645,2.16015,0.268813,27.8813,0,-9.27475
17.5,123.194,2.19756,0.268929,27.8929,0,-9.59315
17.6,123.743,2.23498,0.269046,27.9046,0,-9.91154
17.7,124.292,2.2724,0.269162,27.9162,0,-10.2299
17.8,124.841,2.30981,0.269279,27.9279,0,-10.5483
17.9,125.39,2.34723,0.269396,27.9396,0,-10.8667
18,125.939,2.38465,0.269512,27.9512,0,-11.1851
18.1,126.482,2.42708,0.269629,27.9629,0,-11.5757
18.2,127.026,2.46952,0.269746,27.9746,0,-11.9662
18.3,127.569,2.51195,0.269863,27.9863,0,-12.3568
18.4,128.113,2.55439,0.26998,27.998,0,-12.7473
18.5,128.656,2.59682,0.270097,28.0097,0,-13.1379
18.6,129.199,2.63926,0.270214,28.0214,0,-13.5285
18.7,129.743,2.68169,0.270331,28.0331,0,-13.919
18.8,130.286,2.72412,0.270448,28.0448,0,-14.3096
18.9,130.829,2.76656,0.270565,28.0565,0,-14.7001
19,131.373,2.80899,0.270682,28.0682,0,-15.0907
19.1,131.909,2.85667,0.270798,28.0798,0,-15.5626
19.2,132.445,2.90434,0.270914,28.0914,0,-16.0346
19.3,132.981,2.95202,0.271031,28.1031,0,-16.5065
19.4,133.517,2.99969,0.271147,28.1147,0,-16.9785
19.5,134.053,3.04737,0.271263,28.1263,0,-17.4504
19.6,134.589,3.09504,0.271379,28.1379,0,-17.9224
19.7,135.125,3.14272,0.271496,28.1496,0,-18.3943
19.8,135.661,3.19039,0.271612,28.1612,0,-18.8663
19.9,136.197,3.23807,0.271728,28.1728,0,-19.3382
20,136.733,3.28574,0.271844,28.1844,0,-19.8102
20.1,137.251,3.33777,0.271956,28.1956,0,-20.3621
20.2,137.768,3.3898,0.272068,28.2068,0,-20.914
20.3,138.286,3.44183,0.272179,28.2179,0,-21.4659
20.4,138.803,3.49387,0.272291,28.2291,0,-22.0178
20.5,139.32,3.5459,0.272403,28.2403,0,-22.5697
20.6,139.838,3.59793,0.272514,28.2514,0,-23.1216
20.7,140.355,3.64996,0.272626,28.2626,0,-23.6735
20.8,140.873,3.70199,0.272738,28.2738,0,-24.2254
20.9,141.39,3.75402,0.27285,28.285,0,-24.7773
21,141.908,3.80605,0.272961,28.2961,0,-25.3292
21.1,142.395,3.861,0.273064,28.3064,0,-25.9498
21.2,142.883,3.91595,0.273167,28.3167,0,-26.5703
21.3,143.371,3.9709,0.27327,28.327,0,-27.1908
21.4,143.859,4.02585,0.273373,28.3373,0,-27.8114
21.5,144.347,4.0808,0.273476,28.3476,0,-28.4319
21.6,144.834,4.13575,0.273579,28.3579,0,-29.0524
21.7,145.322,4.1907,0.273682,28.3682,0,-29.6729
21.8,145.81,4.24565,0.273785,28.3785,0,-30.2935
21.9,146.298,4.30061,0.273888,28.3888,0,-30.914
