"time","Out1"
0,0
0.01,0.00009
0.02,0.00027999
0.03,0.00056995
0.04,0.00095985
0.05,0.00144965
0.06,0.00203931
0.07,0.00272876
0.08,0.00351794
0.09,0.00440677
0.1,0.00539515
0.11,0.00648299
0.12,0.00767018
0.13,0.00895661
0.14,0.01034214
0.15,0.01182663
0.16,0.01340994
0.17,0.01509191
0.18,0.01687237
0.19,0.01875114
0.2,0.02072803
0.21,0.02280285
0.22,0.02497539
0.23,0.02724543
0.24,0.02961274
0.25,0.03207709
0.26,0.03463823
0.27,0.03729591
0.28,0.04004985
0.29,0.04289979
0.3,0.04584544
0.31,0.0488865
0.32,0.05202267
0.33,0.05525364
0.34,0.05857908
0.35,0.06199866
0.36,0.06551204
0.37,0.06911887
0.38,0.07281879
0.39,0.07661142
0.4,0.08049639
0.41,0.08447331
0.42,0.08854178
0.43,0.0927014
0.44,0.09695175
0.45,0.1012924
0.46,0.10572292
0.47,0.11024286
0.48,0.11485178
0.49,0.11954921
0.5,0.12433469
0.51,0.12920773
0.52,0.13416785
0.53,0.13921455
0.54,0.14434733
0.55,0.14956567
0.56,0.15486906
0.57,0.16025696
0.58,0.16572883
0.59,0.17128413
0.6,0.1769223
0.61,0.18264278
0.62,0.18844499
0.63,0.19432835
0.64,0.20029228
0.65,0.20633618
0.66,0.21245945
0.67,0.21866147
0.68,0.22494162
0.69,0.23129928
0.7,0.23773381
0.71,0.24424456
0.72,0.25083089
0.73,0.25749213
0.74,0.26422762
0.75,0.27103669
0.76,0.27791865
0.77,0.28487282
0.78,0.2918985
0.79,0.29899499
0.8,0.30616158
0.81,0.31339755
0.82,0.32070218
0.83,0.32807474
0.84,0.33551449
0.85,0.34302069
0.86,0.35059259
0.87,0.35822943
0.88,0.36593044
0.89,0.37369486
0.9,0.38152191
0.91,0.38941081
0.92,0.39736076
0.93,0.40537098
0.94,0.41344066
0.95,0.42156899
0.96,0.42975517
0.97,0.43799837
0.98,0.44629777
0.99,0.45465254
1,0.46306184
1.01,0.47152484
1.02,0.48004068
1.03,0.48860852
1.04,0.4972275
1.05,0.50589675
1.06,0.51461541
1.07,0.52338261
1.08,0.53219747
1.09,0.54105911
1.1,0.54996664
1.11,0.55891918
1.12,0.56791582
1.13,0.57695567
1.14,0.58603782
1.15,0.59516137
1.16,0.6043254
1.17,0.613529
1.18,0.62277125
1.19,0.63205122
1.2,0.64136798
1.21,0.65072061
1.22,0.66010816
1.23,0.6695297
1.24,0.67898429
1.25,0.68847098
1.26,0.69798882
1.27,0.70753686
1.28,0.71711415
1.29,0.72671972
1.3,0.73635262
1.31,0.74601189
1.32,0.75569655
1.33,0.76540564
1.34,0.77513819
1.35,0.78489323
1.36,0.79466978
1.37,0.80446686
1.38,0.81428349
1.39,0.8241187
1.4,0.83397149
1.41,0.84384089
1.42,0.8537259
1.43,0.86362554
1.44,0.87353881
1.45,0.88346473
1.46,0.8934023
1.47,0.90335053
1.48,0.91330843
1.49,0.923275
1.5,0.93324924
1.51,0.94323015
1.52,0.95321674
1.53,0.96320801
1.54,0.97320296
1.55,0.98320058
1.56,0.99319988
1.57,1.00319986
1.58,1.01319952
1.59,1.02319786
1.6,1.03319388
1.61,1.04318658
1.62,1.05317496
1.63,1.06315803
1.64,1.07313478
1.65,1.08310422
1.66,1.09306535
1.67,1.10301717
1.68,1.11295869
1.69,1.12288891
1.7,1.13280684
1.71,1.14271149
1.72,1.15260187
1.73,1.16247699
1.74,1.17233586
1.75,1.1821775
1.76,1.19200092
1.77,1.20180514
1.78,1.21158918
1.79,1.22135206
1.8,1.2310928
1.81,1.24081043
1.82,1.25050398
1.83,1.26017248
1.84,1.26981496
1.85,1.27943046
1.86,1.28901802
1.87,1.29857668
1.88,1.30810548
1.89,1.31760347
1.9,1.3270697
1.91,1.33650322
