"time","outputs"
0,282.843
0.0002,279.504
0.0004,276.184
0.0006,272.916
0.0008,269.71
0.001,266.552
0.0012,263.401
0.0014,260.194
0.0016,256.875
0.0018,253.538
0.002,250.209
0.0022,247.017
0.0024,244.18
0.0026,241.884
0.0028,240.279
0.003,239.478
0.0032,239.547
0.0034,240.512
0.0036,242.353
0.0038,245.004
0.004,248.36
0.0042,252.274
0.0044,256.563
0.0046,261.015
0.0048,265.388
0.005,269.423
0.0052,272.845
0.0054,275.39
0.0056,276.899
0.0058,277.259
0.006,276.406
0.0062,275.171
0.0064,273.985
0.0066,272.92
0.0068,272.019
0.007,271.298
0.0072,270.743
0.0074,270.313
0.0076,269.939
0.0078,269.527
0.008,268.961
0.0082,268.106
0.0084,266.811
0.0086,264.915
0.0088,262.344
0.009,259.459
0.0092,256.737
0.0094,254.349
0.0096,252.431
0.0098,251.086
0.01,250.379
0.0102,250.336
0.0104,250.944
0.0106,252.148
0.0108,253.86
0.011,255.954
0.0112,258.273
0.0114,260.63
0.0116,262.819
0.0118,264.611
0.012,265.787
0.0122,266.231
0.0124,265.873
0.0126,264.737
0.0128,263.62
0.013,262.788
0.0132,262.31
0.0134,262.226
0.0136,262.54
0.0138,263.223
0.014,264.214
0.0142,265.419
0.0144,266.719
0.0146,267.965
0.0148,268.99
0.015,269.608
0.0152,269.621
0.0154,268.852
0.0156,267.252
0.0158,264.998
0.016,262.81
0.0162,260.878
0.0164,259.314
0.0166,258.198
0.0168,257.572
0.017,257.445
0.0172,257.789
0.0174,258.541
0.0176,259.606
0.0178,260.858
0.018,262.142
0.0182,263.282
0.0184,264.081
0.0186,264.334
0.0188,263.92
0.019,262.797
0.0192,261.108
0.0194,259.587
0.0196,258.419
0.0198,257.688
0.02,257.447
0.0202,257.712
0.0204,258.462
0.0206,259.644
0.0208,261.166
0.021,262.91
0.0212,264.725
0.0214,266.438
0.0216,267.855
0.0218,268.768
0.022,268.966
0.0222,268.345
0.0224,266.861
0.0226,264.934
0.0228,263.186
0.023,261.734
0.0232,260.662
0.0234,260.023
0.0236,259.832
0.0238,260.072
0.024,260.69
0.0242,261.603
0.0244,262.695
0.0246,263.824
0.0248,264.824
0.025,265.509
0.0252,265.679
0.0254,265.171
0.0256,263.939
0.0258,262.053
0.026,260.228
0.0262,258.717
0.0264,257.62
0.0266,257.005
0.0268,256.906
0.027,257.319
0.0272,258.204
0.0274,259.487
0.0276,261.059
0.0278,262.784
0.028,264.497
0.0282,266.013
0.0284,267.125
0.0286,267.621
0.0288,267.356
0.029,266.28
0.0292,264.51
0.0294,262.812
0.0296,261.395
0.0298,260.352
0.03,259.74
0.0302,259.584
0.0304,259.874
0.0306,260.564
0.0308,261.578
0.031,262.805
0.0312,264.107
0.0314,265.323
0.0316,266.27
0.0318,266.748
0.032,266.563
0.0322,265.63
0.0324,263.921
0.0326,261.983
0.0328,260.291
0.033,258.959
0.0332,258.069
0.0334,257.667
0.0336,257.765
0.0338,258.339
0.034,259.329
0.0342,260.642
0.0344,262.154
0.0346,263.714
0.0348,265.145
0.035,266.253
0.0352,266.828
0.0354,266.693
0.0356,265.788
0.0358,264.111
0.036,262.346
0.0362,260.846
0.0364,259.714
0.0366,259.018
0.0368,258.794
0.037,259.04
0.0372,259.72
0.0374,260.766
0.0376,262.073
0.0378,263.512
0.038,264.923
0.0382,266.128
0.0384,266.93
0.0386,267.12
0.0388,266.564
0.039,265.222
0.0392,263.302
0.0394,261.532
0.0396,260.071
0.0398,259.012
0.04,258.415
0.0402,258.303
0.0404,258.665
0.0406,259.455
0.0408,260.591
0.041,261.963
0.0412,263.428
0.0414,264.821
0.0416,265.956
0.0418,266.628
0.042,266.639
0.0422,265.899
0.0424,264.369
0.0426,262.511
0.0428,260.887
0.043,259.609
0.0432,258.759
0.0434,258.381
0.0436,258.488
0.0438,259.055
0.044,260.021
0.0442,261.296
0.0444,262.755
0.0446,264.248
0.0448,265.602
0.045,266.623
0.0452,267.103
0.0454,266.865
