"time","heatCapacitor_T","switch_Controll"
0.0,293.15,0.0
0.02,293.349749233,0.0
0.04,293.548943232,0.0
0.06,293.74758378,0.0
0.08,293.945672658,0.0
0.1,294.143211636,0.0
0.12,294.340202478,0.0
0.14,294.536646939,0.0
0.16,294.732546769,0.0
0.18,294.927903709,0.0
0.2,295.122719493,0.0
0.22,295.316995848,0.0
0.24,295.510734494,0.0
0.26,295.703937144,0.0
0.28,295.896605502,0.0
0.3,296.088741268,0.0
0.32,296.280346132,0.0
0.34,296.47142178,0.0
0.36,296.661969888,0.0
0.38,296.851992128,0.0
0.4,297.041490162,0.0
0.42,297.230465649,0.0
0.44,297.418920238,0.0
0.46,297.606855572,0.0
0.48,297.794273289,0.0
0.5,297.981175018,0.0
0.52,298.167562383,0.0
0.54,298.353437001,0.0
0.56,298.538800482,0.0
0.58,298.72365443,0.0
0.6,298.908000442,0.0
0.62,299.09184011,0.0
0.64,299.158019883,1.0
0.66,299.146014654,1.0
0.68,299.134033414,1.0
0.7,299.122076115,1.0
0.72,299.110142709,1.0
0.74,299.098233148,1.0
0.76,299.086347385,1.0
0.78,299.074485372,1.0
0.8,299.062647061,1.0
0.82,299.050832407,1.0
0.84,299.03904136,1.0
0.86,299.027273874,1.0
0.88,299.015529901,1.0
0.9,299.003809396,1.0
0.92,298.99211231,1.0
0.94,298.980438598,1.0
0.96,298.968788212,1.0
0.98,298.957161106,1.0
1.0,298.945557233,1.0
1.02,298.933976547,1.0
1.04,298.922419002,1.0
1.06,298.91088455,1.0
1.08,298.899373147,1.0
1.1,298.887884747,1.0
1.12,298.876419302,1.0
1.14,298.864976767,1.0
1.16,298.853557097,1.0
1.18,298.842160246,1.0
1.2,298.830786168,1.0
1.22,298.819434818,1.0
1.24,298.80810615,1.0
1.26,298.796800119,1.0
1.28,298.785516679,1.0
1.3,298.774255786,1.0
1.32,298.763017395,1.0
1.34,298.75180146,1.0
1.36,298.740607937,1.0
1.38,298.729436781,1.0
1.4,298.718287947,1.0
1.42,298.707161391,1.0
1.44,298.696057068,1.0
1.46,298.684974933,1.0
1.48,298.673914943,1.0
1.5,298.662877053,1.0
1.52,298.651861219,1.0
