"Time","SignalOutput1","SignalInput1"
0.219,154586.12184,0.0
0.22,154835.126719,0.0
0.221,155084.138617,0.0
0.222,155333.157654,0.0
0.223,155582.183952,0.0
0.224,155831.217627,0.0
0.225,156080.258795,0.0
0.226,156329.307573,0.0
0.227,156578.364074,0.0
0.228,156827.42841,0.0
0.229,157076.500692,0.0
0.23,157325.58103,0.0
0.231,157574.669533,0.0
0.232,157823.766307,0.0
0.233,158072.871459,0.0
0.234,158321.985093,0.0
0.235,158571.107312,0.0
0.236,158820.238219,0.0
0.237,159069.377914,0.0
0.238,159318.526497,0.0
0.239,159567.684066,0.0
0.24,159816.85072,0.0
0.241,160066.026553,0.0
0.242,160315.211662,0.0
0.243,160564.406139,0.0
0.244,160813.610079,0.0
0.245,161062.823571,0.0
0.246,161312.046708,0.0
0.247,161561.279578,0.0
0.248,161810.52227,0.0
0.249,162059.774872,0.0
0.25,162309.037469,0.0
0.251,162558.310146,0.0
0.252,162807.59299,0.0
0.253,163056.886081,0.0
0.254,163306.189503,0.0
0.255,163555.503338,0.0
0.256,163804.827664,0.0
0.257,164054.162563,0.0
0.258,164303.508111,0.0
0.259,164552.864388,0.0
0.26,164802.231468,0.0
0.261,165051.609429,0.0
0.262,165300.998344,0.0
0.263,165550.398288,0.0
0.264,165799.809333,0.0
0.265,166049.231552,0.0
0.266,166298.665015,0.0
0.267,166548.109794,0.0
0.268,166797.565958,0.0
0.269,167047.033574,0.0
0.27,167296.512713,0.0
0.271,167546.003439,0.0
0.272,167795.505821,0.0
0.273,168045.019922,0.0
0.274,168294.545809,0.0
0.275,168544.083544,0.0
0.276,168793.63319,0.0
0.277,169043.194812,0.0
0.278,169292.768469,0.0
0.279,169542.354222,0.0
0.28,169791.952133,0.0
0.281,170041.56226,0.0
0.282,170291.184662,0.0
0.283,170540.819398,0.0
0.284,170790.466523,0.0
0.285,171040.126096,0.0
0.286,171289.798171,0.0
0.287,171539.482805,0.0
0.288,171789.180052,0.0
0.289,172038.889965,0.0
0.29,172288.612598,0.0
0.291,172538.348003,0.0
0.292,172788.096234,0.0
0.293,173037.85734,0.0
0.294,173287.631372,0.0
0.295,173537.418382,0.0
0.296,173787.218417,0.0
0.297,174037.031528,0.0
0.298,174286.857762,0.0
0.299,174536.697167,0.0
0.3,174786.54979,0.0
0.301,175036.415678,0.0
0.302,175286.294877,0.0
0.303,175536.187432,0.0
0.304,175786.093387,0.0
0.305,176036.012788,0.0
0.306,176285.945678,0.0
0.307,176535.892101,0.0
0.308,176785.852098,0.0
0.309,177035.825712,0.0
0.31,177285.812984,0.0
0.311,177535.813957,0.0
0.312,177785.82867,0.0
0.313,178035.857163,0.0
0.314,178285.899476,0.0
0.315,178535.955648,0.0
0.316,178786.025718,0.0
0.317,179036.109724,0.0
0.318,179286.207703,0.0
0.319,179536.319693,0.0
0.32,179786.445731,0.0
0.321,180036.585851,0.0
0.322,180286.740092,0.0
0.323,180536.908487,0.0
0.324,180787.091072,0.0
0.325,181037.28788,0.0
0.326,181287.498947,0.0
0.327,181537.724306,0.0
0.328,181787.963989,0.0
0.329,182038.21803,0.0
0.33,182288.486461,0.0
0.331,182538.769313,0.0
0.332,182789.066619,0.0
0.333,183039.378409,0.0
0.334,183289.704714,0.0
0.335,183540.045564,0.0
0.336,183790.400989,0.0
0.337,184040.771019,0.0
0.338,184291.155683,0.0
0.339,184541.555009,0.0
0.34,184791.969026,0.0
0.341,185042.397762,0.0
0.342,185292.841245,0.0
0.343,185543.299501,0.0
0.344,185793.772558,0.0
0.345,186044.260442,0.0
0.346,186294.763179,0.0
0.347,186545.280796,0.0
0.348,186795.813317,0.0
0.349,187046.360768,0.0
0.35,187296.923174,0.0
0.351,187547.500559,0.0
0.352,187798.092948,0.0
0.353,188048.700364,0.0
0.354,188299.32283,0.0
0.355,188549.960371,0.0
0.356,188800.613008,0.0
0.357,189051.280765,0.0
0.358,189301.963663,0.0
0.359,189552.661725,0.0
0.36,189803.374972,0.0
0.361,190054.103426,0.0
0.362,190304.847107,0.0
0.363,190555.606037,0.0
0.364,190806.380235,0.0
0.365,191057.169723,0.0
0.366,191307.974519,0.0
0.367,191558.794645,0.0
0.368,191809.630118,0.0
0.369,192060.480958,0.0
0.37,192311.347183,0.0
0.371,192562.228814,0.0
0.372,192813.125866,0.0
0.373,193064.038359,0.0
0.374,193314.966311,0.0
0.375,193565.909738,0.0
0.376,193816.868658,0.0
0.377,194067.843089,0.0
0.378,194318.833046,0.0
0.379,194569.838546,0.0
0.38,194820.859605,0.0
0.381,195071.89624,0.0
0.382,195322.948466,0.0
0.383,195574.016299,0.0
0.384,195825.099753,0.0
0.385,196076.198845,0.0
0.386,196327.313588,0.0
0.387,196578.443997,0.0
0.388,196829.590088,0.0
0.389,197080.751873,0.0
0.39,197331.929367,0.0
0.391,197583.122583,0.0
0.392,197834.331536,0.0
0.393,198085.556237,0.0
0.394,198336.796701,0.0
0.395,198588.05294,0.0
0.396,198839.324967,0.0
0.397,199090.612794,0.0
0.398,199341.916434,0.0
0.399,199593.235898,0.0
0.4,199844.571198,0.0
0.401,200095.922347,0.0
0.402,200347.289337,0.0
0.403,200598.672143,0.0
0.404,200850.070735,0.0
0.405,201101.485083,0.0
0.406,201352.915157,0.0
0.407,201604.360928,0.0
0.408,201855.822365,0.0
0.409,202107.299438,0.0
0.41,202358.792116,0.0
0.411,202610.300368,0.0
0.412,202861.824162,0.0
0.413,203113.363468,0.0
0.414,203364.918253,0.0
0.415,203616.488485,0.0
0.416,203868.074132,0.0
0.417,204119.675162,0.0
0.418,204371.291543,0.0
0.419,204622.92324,0.0
0.42,204874.570221,0.0
0.421,205126.232453,0.0
0.422,205377.909902,0.0
0.423,205629.602534,0.0
0.424,205881.310315,0.0
0.425,206133.033212,0.0
0.426,206384.771188,0.0
0.427,206636.524211,0.0
0.428,206888.292244,0.0
0.429,207140.075254,0.0
0.43,207391.873204,0.0
0.431,207643.686058,0.0
0.432,207895.513783,0.0
0.433,208147.35634,0.0
0.434,208399.213695,0.0
0.435,208651.085811,0.0
0.436,208902.972652,0.0
0.437,209154.87418,0.0
0.438,209406.790359,0.0
0.439,209658.721152,0.0
0.44,209910.666521,0.0
0.441,210162.62643,0.0
0.442,210414.60084,0.0
0.443,210666.589713,0.0
0.444,210918.593012,0.0
0.445,211170.610698,0.0
0.446,211422.642733,0.0
0.447,211674.689078,0.0
0.448,211926.749695,0.0
0.449,212178.824545,0.0
0.45,212430.913588,0.0
0.451,212683.016785,0.0
0.452,212935.134097,0.0
0.453,213187.265485,0.0
0.454,213439.410907,0.0
0.455,213691.570326,0.0
0.456,213943.743699,0.0
0.457,214195.930988,0.0
0.458,214448.132151,0.0
0.459,214700.347148,0.0
0.46,214952.575938,0.0
0.461,215204.818481,0.0
0.462,215457.074734,0.0
0.463,215709.344658,0.0
0.464,215961.62821,0.0
0.465,216213.925349,0.0
0.466,216466.236033,0.0
0.467,216718.56022,0.0
0.468,216970.897869,0.0
0.469,217223.248937,0.0
0.47,217475.613381,0.0
0.471,217727.99116,0.0
0.472,217980.382231,0.0
0.473,218232.78655,0.0
0.474,218485.204076,0.0
0.475,218737.634764,0.0
0.476,218990.078573,0.0
0.477,219242.535457,0.0
0.478,219495.005375,0.0
0.479,219747.488282,0.0
0.48,219999.984135,0.0
0.481,220252.49289,0.0
0.482,220505.014502,0.0
0.483,220757.548928,0.0
0.484,221010.096123,0.0
0.485,221262.656043,0.0
0.486,221515.228643,0.0
0.487,221767.813879,0.0
0.488,222020.411706,0.0
0.489,222273.022079,0.0
0.49,222525.644952,0.0
0.491,222778.280281,0.0
0.492,223030.928021,0.0
0.493,223283.588125,0.0
0.494,223536.260548,0.0
0.495,223788.945246,0.0
0.496,224041.642171,0.0
0.497,224294.351278,0.0
0.498,224547.072521,0.0
0.499,224799.805853,0.0
0.5,225052.551229,0.0
0.501,225305.308602,0.0
0.502,225558.077925,0.0
0.503,225810.859152,0.0
0.504,226063.652237,0.0
0.505,226316.457131,0.0
0.506,226569.273789,0.0
0.507,226822.102163,0.0
0.508,227074.942206,0.0
0.509,227327.793871,0.0
0.51,227580.65711,0.0
0.511,227833.531876,0.0
0.512,228086.418121,0.0
0.513,228339.315797,0.0
0.514,228592.224857,0.0
0.515,228845.145253,0.0
0.516,229098.076936,0.0
0.517,229351.019859,0.0
0.518,229603.973972,0.0
0.519,229856.939229,0.0
0.52,230109.91558,0.0
0.521,230362.902976,0.0
0.522,230615.90137,0.0
0.523,230868.910712,0.0
0.524,231121.930954,0.0
0.525,231374.962046,0.0
0.526,231628.00394,0.0
0.527,231881.056586,0.0
0.528,232134.119935,0.0
0.529,232387.193938,0.0
0.53,232640.278545,0.0
0.531,232893.373707,0.0
0.532,233146.479375,0.0
0.533,233399.595497,0.0
0.534,233652.722026,0.0
0.535,233905.85891,0.0
0.536,234159.0061,0.0
0.537,234412.163545,0.0
0.538,234665.331196,0.0
0.539,234918.509003,0.0
0.54,235171.696914,0.0
0.541,235424.89488,0.0
0.542,235678.10285,0.0
0.543,235931.320773,0.0
0.544,236184.5486,0.0
0.545,236437.786278,0.0
0.546,236691.033757,0.0
0.547,236944.290986,0.0
0.548,237197.557915,0.0
0.549,237450.834491,0.0
0.55,237704.120664,0.0
0.551,237957.416383,0.0
0.552,238210.721597,0.0
0.553,238464.036253,0.0
0.554,238717.3603,0.0
0.555,238970.693687,0.0
0.556,239224.036362,0.0
0.557,239477.388273,0.0
0.558,239730.749369,0.0
0.559,239984.119598,0.0
0.56,240237.498907,0.0
0.561,240490.887245,0.0
0.562,240744.284559,0.0
0.563,240997.690797,0.0
0.564,241251.105908,0.0
0.565,241504.529838,0.0
0.566,241757.962535,0.0
0.567,242011.403947,0.0
0.568,242264.854021,0.0
0.569,242518.312705,0.0
0.57,242771.779945,0.0
0.571,243025.25569,0.0
0.572,243278.739886,0.0
0.573,243532.23248,0.0
0.574,243785.733419,0.0
0.575,244039.24265,0.0
0.576,244292.760121,0.0
0.577,244546.285777,0.0
0.578,244799.819566,0.0
0.579,245053.361434,0.0
0.58,245306.911328,0.0
0.581,245560.469194,0.0
0.582,245814.03498,0.0
0.583,246067.60863,0.0
0.584,246321.190093,0.0
0.585,246574.779313,0.0
0.586,246828.376237,0.0
0.587,247081.980812,0.0
0.588,247335.592982,0.0
0.589,247589.212696,0.0
0.59,247842.839897,0.0
0.591,248096.474533,0.0
0.592,248350.116548,0.0
0.593,248603.76589,0.0
0.594,248857.422503,0.0
0.595,249111.086333,0.0
0.596,249364.757325,0.0
0.597,249618.435427,0.0
0.598,249872.120581,0.0
0.599,250125.812735,0.0
0.6,250379.511834,0.0
0.601,250633.217822,0.0
0.602,250886.930645,0.0
0.603,251140.650248,0.0
0.604,251394.376577,0.0
0.605,251648.109576,0.0
0.606,251901.84919,0.0
0.607,252155.595364,0.0
0.608,252409.348044,0.0
0.609,252663.107174,0.0
0.61,252916.872698,0.0
0.611,253170.644563,0.0
0.612,253424.422711,0.0
0.613,253678.207088,0.0
0.614,253931.997638,0.0
0.615,254185.794307,0.0
0.616,254439.597037,0.0
0.617,254693.405775,0.0
0.618,254947.220463,0.0
0.619,255201.041047,0.0
0.62,255454.86747,0.0
0.621,255708.699678,0.0
0.622,255962.537613,0.0
0.623,256216.38122,0.0
0.624,256470.230443,0.0
0.625,256724.085227,0.0
0.626,256977.945514,0.0
0.627,257231.811249,0.0
0.628,257485.682376,0.0
0.629,257739.558838,0.0
0.63,257993.44058,0.0
0.631,258247.327545,0.0
0.632,258501.219676,0.0
0.633,258755.116917,0.0
0.634,259009.019212,0.0
0.635,259262.926504,0.0
0.636,259516.838737,0.0
0.637,259770.755854,0.0
0.638,260024.677799,0.0
0.639,260278.604514,0.0
0.64,260532.535943,0.0
0.641,260786.472029,0.0
0.642,261040.412716,0.0
0.643,261294.357946,0.0
0.644,261548.307662,0.0
0.645,261802.261809,0.0
0.646,262056.220328,0.0
0.647,262310.183162,0.0
0.648,262564.150255,0.0
0.649,262818.121549,0.0
0.65,263072.096988,0.0
0.651,263326.076513,0.0
0.652,263580.060068,0.0
0.653,263834.047595,0.0
0.654,264088.039037,0.0
0.655,264342.034337,0.0
0.656,264596.033436,0.0
0.657,264850.036279,0.0
0.658,265104.042806,0.0
0.659,265358.052961,0.0
0.66,265612.066686,0.0
0.661,265866.083923,0.0
0.662,266120.104614,0.0
0.663,266374.128703,0.0
0.664,266628.15613,0.0
0.665,266882.186839,0.0
0.666,267136.220771,0.0
0.667,267390.257868,0.0
0.668,267644.298073,0.0
0.669,267898.341328,0.0
0.67,268152.387574,0.0
0.671,268406.436753,0.0
0.672,268660.488808,0.0
0.673,268914.543681,0.0
0.674,269168.601312,0.0
0.675,269422.661644,0.0
0.676,269676.724619,0.0
0.677,269930.790178,0.0
0.678,270184.858264,0.0
0.679,270438.928817,0.0
0.68,270693.001779,0.0
0.681,270947.077092,0.0
0.682,271201.154698,0.0
0.683,271455.234537,0.0
0.684,271709.316552,0.0
0.685,271963.400684,0.0
0.686,272217.486874,0.0
0.687,272471.575063,0.0
0.688,272725.665193,0.0
0.689,272979.757205,0.0
0.69,273233.851041,0.0
0.691,273487.946641,0.0
0.692,273742.043947,0.0
0.693,273996.1429,0.0
0.694,274250.243441,0.0
0.695,274504.34551,0.0
0.696,274758.44905,0.0
0.697,275012.554001,0.0
0.698,275266.660304,0.0
0.699,275520.7679,0.0
0.7,275774.87673,0.0
0.701,276028.986735,0.0
0.702,276283.097855,0.0
0.703,276537.210032,0.0
0.704,276791.323206,0.0
0.705,277045.437318,0.0
0.706,277299.552308,0.0
0.707,277553.668118,0.0
0.708,277807.784687,0.0
0.709,278061.901958,0.0
0.71,278316.019869,0.0
0.711,278570.138362,0.0
0.712,278824.257377,0.0
0.713,279078.376855,0.0
0.714,279332.496735,0.0
0.715,279586.61696,0.0
0.716,279840.737468,0.0
0.717,280094.8582,0.0
0.718,280348.979098,0.0
0.719,280603.1001,0.0
0.72,280857.221147,0.0
0.721,281111.342179,0.0
0.722,281365.463137,0.0
0.723,281619.583961,0.0
0.724,281873.704591,0.0
0.725,282127.824967,0.0
0.726,282381.945029,0.0
0.727,282636.064717,0.0
0.728,282890.183971,0.0
0.729,283144.302732,0.0
0.73,283398.420939,0.0
0.731,283652.538531,0.0
0.732,283906.65545,0.0
0.733,284160.771635,0.0
0.734,284414.887026,0.0
0.735,284669.001562,0.0
0.736,284923.115184,0.0
0.737,285177.22783,0.0
0.738,285431.339442,0.0
0.739,285685.449959,0.0
0.74,285939.559319,0.0
0.741,286193.667464,0.0
0.742,286447.774332,0.0
0.743,286701.879864,0.0
0.744,286955.983998,0.0
0.745,287210.086675,0.0
0.746,287464.187834,0.0
0.747,287718.287414,0.0
0.748,287972.385355,0.0
0.749,288226.481596,0.0
0.75,288480.576078,0.0
0.751,288734.668738,0.0
0.752,288988.759517,0.0
0.753,289242.848353,0.0
0.754,289496.935187,0.0
0.755,289751.019958,0.0
0.756,290005.102604,0.0
0.757,290259.183065,0.0
0.758,290513.26128,0.0
0.759,290767.337189,0.0
0.76,291021.41073,0.0
0.761,291275.481843,0.0
0.762,291529.550467,0.0
0.763,291783.616541,0.0
0.764,292037.680003,0.0
0.765,292291.740794,0.0
0.766,292545.798852,0.0
0.767,292799.854116,0.0
0.768,293053.906525,0.0
0.769,293307.956018,0.0
0.77,293562.002534,0.0
0.771,293816.046011,0.0
0.772,294070.086389,0.0
0.773,294324.123607,0.0
0.774,294578.157603,0.0
0.775,294832.188317,0.0
0.776,295086.215686,0.0
0.777,295340.23965,0.0
0.778,295594.260147,0.0
0.779,295848.277117,0.0
0.78,296102.290497,0.0
0.781,296356.300227,0.0
0.782,296610.306245,0.0
0.783,296864.308489,0.0
0.784,297118.3069,0.0
0.785,297372.301414,0.0
0.786,297626.29197,0.0
0.787,297880.278508,0.0
0.788,298134.260965,0.0
0.789,298388.239281,0.0
0.79,298642.213392,0.0
0.791,298896.183239,0.0
0.792,299150.148759,0.0
0.793,299404.109891,0.0
0.794,299658.066573,0.0
0.795,299912.018744,0.0
0.796,300165.966341,0.0
0.797,300419.909304,0.0
0.798,300673.84757,0.0
0.799,300927.781078,0.0
0.8,301181.709766,0.0
0.801,301435.633572,0.0
0.802,301689.552435,0.0
0.803,301943.466292,0.0
0.804,302197.375082,0.0
0.805,302451.278743,0.0
0.806,302705.177214,0.0
0.807,302959.070431,0.0
0.808,303212.958334,0.0
0.809,303466.84086,0.0
0.81,303720.717948,0.0
0.811,303974.589535,0.0
0.812,304228.45556,0.0
0.813,304482.31596,0.0
0.814,304736.170673,0.0
0.815,304990.019638,0.0
0.816,305243.862793,0.0
0.817,305497.700074,0.0
0.818,305751.531421,0.0
0.819,306005.356771,0.0
0.82,306259.176061,0.0
0.821,306512.989231,0.0
0.822,306766.796216,0.0
0.823,307020.596957,0.0
0.824,307274.391389,0.0
0.825,307528.179451,0.0
0.826,307781.961081,0.0
0.827,308035.736217,0.0
0.828,308289.504795,0.0
0.829,308543.266754,0.0
0.83,308797.022032,0.0
0.831,309050.770565,0.0
0.832,309304.512293,0.0
0.833,309558.247151,0.0
0.834,309811.975079,0.0
0.835,310065.696013,0.0
0.836,310319.409891,0.0
0.837,310573.116651,0.0
0.838,310826.81623,0.0
0.839,311080.508566,0.0
0.84,311334.193596,0.0
0.841,311587.871257,0.0
0.842,311841.541488,0.0
0.843,312095.204225,0.0
0.844,312348.859406,0.0
0.845,312602.506968,0.0
0.846,312856.14685,0.0
0.847,313109.778987,0.0
0.848,313363.403318,0.0
0.849,313617.019779,0.0
0.85,313870.628309,0.0
0.851,314124.228844,0.0
0.852,314377.821322,0.0
0.853,314631.40568,0.0
0.854,314884.981856,0.0
0.855,315138.549785,0.0
0.856,315392.109407,0.0
0.857,315645.660657,0.0
0.858,315899.203474,0.0
0.859,316152.737794,0.0
0.86,316406.263554,0.0
0.861,316659.780692,0.0
0.862,316913.289145,0.0
0.863,317166.788849,0.0
0.864,317420.279743,0.0
0.865,317673.761762,0.0
0.866,317927.234845,0.0
0.867,318180.698928,0.0
0.868,318434.153948,0.0
0.869,318687.599842,0.0
0.87,318941.036547,0.0
0.871,319194.464001,0.0
0.872,319447.882139,0.0
0.873,319701.2909,0.0
0.874,319954.69022,0.0
0.875,320208.080036,0.0
0.876,320461.460285,0.0
0.877,320714.830903,0.0
0.878,320968.191829,0.0
0.879,321221.542997,0.0
0.88,321474.884347,0.0
0.881,321728.215813,0.0
0.882,321981.537334,0.0
0.883,322234.848845,0.0
0.884,322488.150284,0.0
0.885,322741.441588,0.0
0.886,322994.722693,0.0
0.887,323247.993535,0.0
0.888,323501.254053,0.0
0.889,323754.504182,0.0
0.89,324007.743859,0.0
0.891,324260.973021,0.0
0.892,324514.191604,0.0
0.893,324767.399546,0.0
0.894,325020.596783,0.0
0.895,325273.783251,0.0
0.896,325526.958887,0.0
0.897,325780.123628,0.0
0.898,326033.27741,0.0
0.899,326286.420171,0.0
0.9,326539.551845,0.0
0.901,326792.672371,0.0
0.902,327045.781685,0.0
0.903,327298.879722,0.0
0.904,327551.966421,0.0
0.905,327805.041716,0.0
0.906,328058.105545,0.0
0.907,328311.157845,0.0
0.908,328564.198551,0.0
0.909,328817.2276,0.0
0.91,329070.244928,0.0
0.911,329323.250473,0.0
0.912,329576.24417,0.0
0.913,329829.225956,0.0
0.914,330082.195767,0.0
0.915,330335.153539,0.0
0.916,330588.09921,0.0
0.917,330841.032715,0.0
0.918,331093.95399,0.0
0.919,331346.862972,0.0
0.92,331599.759598,0.0
0.921,331852.643803,0.0
0.922,332105.515524,0.0
0.923,332358.374698,0.0
0.924,332611.22126,0.0
0.925,332864.055146,0.0
0.926,333116.876294,0.0
0.927,333369.684638,0.0
0.928,333622.480116,0.0
0.929,333875.262664,0.0
0.93,334128.032218,0.0
0.931,334380.788713,0.0
0.932,334633.532087,0.0
0.933,334886.262275,0.0
0.934,335138.979214,0.0
0.935,335391.682839,0.0
0.936,335644.373087,0.0
0.937,335897.049894,0.0
0.938,336149.713196,0.0
0.939,336402.362929,0.0
0.94,336654.999029,0.0
0.941,336907.621433,0.0
0.942,337160.230076,0.0
0.943,337412.824894,0.0
0.944,337665.405824,0.0
0.945,337917.972802,0.0
0.946,338170.525762,0.0
0.947,338423.064643,0.0
0.948,338675.589379,0.0
0.949,338928.099906,0.0
0.95,339180.596161,0.0
0.951,339433.078079,0.0
0.952,339685.545597,0.0
0.953,339937.99865,0.0
0.954,340190.437175,0.0
0.955,340442.861106,0.0
0.956,340695.270381,0.0
0.957,340947.664935,0.0
0.958,341200.044704,0.0
0.959,341452.409623,0.0
0.96,341704.759629,0.0
0.961,341957.094658,0.0
0.962,342209.414646,0.0
0.963,342461.719527,0.0
0.964,342714.009239,0.0
0.965,342966.283717,0.0
0.966,343218.542896,0.0
0.967,343470.786713,0.0
0.968,343723.015104,0.0
0.969,343975.228003,0.0
0.97,344227.425348,0.0
0.971,344479.607073,0.0
0.972,344731.773115,0.0
0.973,344983.923409,0.0
0.974,345236.057891,0.0
0.975,345488.176496,0.0
0.976,345740.279161,0.0
0.977,345992.365821,0.0
0.978,346244.436412,0.0
0.979,346496.49087,0.0
0.98,346748.529129,0.0
0.981,347000.551127,0.0
0.982,347252.556798,0.0
0.983,347504.546079,0.0
0.984,347756.518904,0.0
0.985,348008.47521,0.0
0.986,348260.414932,0.0
0.987,348512.338006,0.0
0.988,348764.244367,0.0
0.989,349016.133951,0.0
0.99,349268.006694,0.0
0.991,349519.862531,0.0
0.992,349771.701398,0.0
0.993,350023.52323,0.0
0.994,350275.327963,0.0
0.995,350527.115532,0.0
0.996,350778.885874,0.0
